Feature,Factor_2,Factor_4,Factor_7,Factor_8,Factor_13,Factor_15,Factor_18
volume_sn_voxels_feature_341,-0.3938921391963959,-0.0012098439037799835,0.15316946804523468,0.990044116973877,-0.38694918155670166,-1.1059379577636719,0.3389180898666382
volume_sn_voxels_feature_342,-0.016000593081116676,0.08919859677553177,0.5122222304344177,-0.036119814962148666,-0.14755213260650635,0.03353697806596756,-0.22097919881343842
volume_sn_voxels_feature_343,0.07191567867994308,0.1393333375453949,0.0657990500330925,-1.289612889289856,0.04956157132983208,0.7768444418907166,-0.27754712104797363
volume_sn_voxels_feature_344,0.2543937861919403,0.12471667677164078,-0.5446491837501526,-1.365268349647522,0.1847716122865677,0.8848331570625305,-0.2339547872543335
volume_sn_voxels_feature_345,0.37042132019996643,0.14294685423374176,-0.7674278616905212,-1.4983245134353638,0.0773281380534172,0.988142192363739,-0.13637109100818634
volume_sn_voxels_feature_346,0.4026038646697998,0.42604437470436096,-0.6349709630012512,-1.2905133962631226,-0.9962597489356995,0.8251945972442627,-0.09890667349100113
volume_sn_voxels_feature_347,0.12591779232025146,1.0066488981246948,-0.3764441907405853,-1.3587294816970825,-1.297362208366394,-0.01863214187324047,0.051309555768966675
volume_sn_voxels_feature_348,-0.19565969705581665,1.2262262105941772,0.13137908279895782,-1.3979467153549194,-1.1318670511245728,-0.9028113484382629,0.023908764123916626
volume_sn_voxels_feature_349,-0.06869713217020035,0.06580222398042679,0.47383737564086914,-0.7225669026374817,-0.23727087676525116,-0.31278494000434875,-0.2409680336713791
volume_sn_voxels_feature_350,0.2149796336889267,-0.12054885178804398,0.4200414717197418,-1.2277969121932983,0.30798760056495667,0.4167160987854004,-0.22206443548202515
volume_sn_voxels_feature_351,0.43709707260131836,-0.2048574686050415,0.2441987544298172,-1.4316290616989136,0.23713408410549164,0.8072266578674316,-0.09066899865865707
volume_sn_voxels_feature_352,0.39961814880371094,0.12434252351522446,0.5905985236167908,-1.2241746187210083,-0.8098023533821106,0.5878532528877258,0.022153938189148903
volume_sn_voxels_feature_353,0.10664095729589462,0.8738358020782471,0.7386758327484131,-1.2293013334274292,-1.2903670072555542,0.1065012514591217,0.25555628538131714
volume_sn_voxels_feature_354,-0.3120429515838623,0.10957459360361099,0.8786465525627136,0.06578759104013443,-0.24186117947101593,-1.0646893978118896,-0.1940506547689438
volume_sn_voxels_feature_355,-0.03776298090815544,-0.39009901881217957,0.8776888251304626,-1.2852673530578613,0.5144283771514893,-0.9025006890296936,-0.17006337642669678
volume_sn_voxels_feature_356,-0.02003261260688305,-0.6147225499153137,1.052704930305481,-1.2082992792129517,0.7289925217628479,-0.9043318629264832,-0.14428021013736725
volume_sn_voxels_feature_357,0.08125636726617813,-0.4384188950061798,1.0971442461013794,-1.1686660051345825,-0.1183830127120018,-0.8400595188140869,0.2877015471458435
volume_sn_voxels_feature_358,-0.20460428297519684,0.5896693468093872,1.2153176069259644,-1.2723617553710938,-1.234012246131897,-0.9733915328979492,0.5127457976341248
volume_sn_voxels_feature_359,-0.40012797713279724,-0.6210514903068542,1.1899749040603638,-1.273735523223877,0.7642071843147278,-1.2523640394210815,-0.2778953015804291
volume_sn_voxels_feature_360,0.24804340302944183,0.4289940595626831,-1.2812538146972656,-0.8501436114311218,-0.4752921760082245,-0.028222164139151573,1.1875468492507935
volume_sn_voxels_feature_361,-0.2507098615169525,0.13516412675380707,-1.2938871383666992,-1.1301460266113281,0.41648271679878235,-0.09552660584449768,0.782937228679657
volume_sn_voxels_feature_362,-0.18195922672748566,0.13970492780208588,-1.2571842670440674,-1.244247317314148,0.4510160982608795,0.24106526374816895,0.37162742018699646
volume_sn_voxels_feature_363,-0.29946985840797424,-0.436445951461792,-1.335997223854065,-1.2482895851135254,0.9991421699523926,-0.8331372141838074,0.06160008907318115
volume_sn_voxels_feature_364,-0.06758905202150345,0.3855108916759491,0.08944451808929443,0.09383077174425125,-0.15781529247760773,-1.1007903814315796,0.38745298981666565
volume_sn_voxels_feature_365,0.3327311873435974,0.2313431054353714,0.16428454220294952,-0.08443800359964371,-0.07106324285268784,-0.7345539927482605,-0.10406074672937393
volume_sn_voxels_feature_366,0.49559977650642395,0.22795581817626953,0.003578563453629613,-0.3005874454975128,-0.08601611852645874,0.2278328537940979,-0.36787405610084534
volume_sn_voxels_feature_367,0.11434096843004227,0.20060484111309052,-0.9191141128540039,-0.7600913643836975,0.09175165742635727,0.8899123072624207,-0.24549543857574463
volume_sn_voxels_feature_368,-0.2026124745607376,0.130183145403862,-1.2613369226455688,-1.1235860586166382,0.2652730643749237,0.607429563999176,0.0038133685011416674
volume_sn_voxels_feature_369,-0.24066515266895294,-0.3590923845767975,-1.208051085472107,-1.305496335029602,0.47966861724853516,-0.22995752096176147,0.06100058555603027
volume_sn_voxels_feature_370,0.03328092396259308,-0.5390662550926208,-1.3430362939834595,-1.2554444074630737,0.6280234456062317,-1.0107587575912476,-0.16970455646514893
volume_sn_voxels_feature_371,0.21532388031482697,-0.9728668332099915,-1.2406798601150513,-1.2224345207214355,0.6254252195358276,-1.1122676134109497,-0.5202019214630127
volume_sn_voxels_feature_372,-0.39152827858924866,-0.1025119423866272,-0.1725912243127823,-0.008294491097331047,-0.05012349411845207,-1.134219765663147,0.6462871432304382
volume_sn_voxels_feature_373,0.06470281630754471,-0.00030175349093042314,0.04444229230284691,0.023181593045592308,0.004811234772205353,-1.22612726688385,0.14355741441249847
volume_sn_voxels_feature_374,0.2586144208908081,0.0018054097890853882,0.24397821724414825,-0.15102358162403107,0.02983792871236801,-0.670311450958252,-0.11349385976791382
volume_sn_voxels_feature_375,0.2682512402534485,0.05445720627903938,0.042611073702573776,-0.018140705302357674,0.04410085082054138,0.44649335741996765,-0.2770293056964874
volume_sn_voxels_feature_376,0.047643616795539856,0.22111046314239502,-0.6371880173683167,-0.300021767616272,-0.0166711937636137,0.7737565636634827,-0.34934744238853455
volume_sn_voxels_feature_377,-0.18988829851150513,-0.013563151471316814,-1.0063294172286987,-0.8994436860084534,-0.11057925224304199,0.796633780002594,-0.23252135515213013
volume_sn_voxels_feature_378,-0.17049022018909454,-0.31709766387939453,-1.3072271347045898,-1.4566761255264282,0.001023717224597931,0.5653009414672852,0.08279991894960403
volume_sn_voxels_feature_379,-0.05383676290512085,-0.5365609526634216,-1.276246428489685,-1.2529921531677246,0.013574446551501751,-0.08272410184144974,-8.112440809782129e-06
volume_sn_voxels_feature_380,0.06804798543453217,-0.5949313044548035,-1.0266913175582886,-1.4574884176254272,-0.36677804589271545,-1.0308138132095337,-0.07959488779306412
volume_sn_voxels_feature_381,0.1707773208618164,-0.5398836731910706,-1.3932243585586548,-1.343572974205017,-1.1064653396606445,-1.353744387626648,-0.25252363085746765
volume_sn_voxels_feature_382,-0.22538231313228607,-0.17447221279144287,-0.016555864363908768,-0.04256688430905342,-0.031164303421974182,-1.0453184843063354,0.42669275403022766
volume_sn_voxels_feature_383,0.04491015896201134,-0.13987284898757935,0.2648331820964813,0.16531549394130707,-0.21774642169475555,-1.0613802671432495,-0.004687007516622543
volume_sn_voxels_feature_384,0.11553826928138733,0.13509516417980194,0.34870123863220215,0.24718992412090302,-0.06875116378068924,-0.4362039566040039,-0.15286952257156372
volume_sn_voxels_feature_385,-0.08139405399560928,-0.3481569290161133,-1.004141926765442,-1.3007944822311401,-0.11819490045309067,0.7400825023651123,-0.05649055540561676
volume_sn_voxels_feature_386,0.1660187691450119,-0.5730746388435364,-1.2462090253829956,-1.1541874408721924,-0.12145441770553589,0.7289033532142639,0.07145305722951889
volume_sn_voxels_feature_387,0.20363032817840576,-0.31064572930336,-1.20820951461792,-1.2881335020065308,-0.6195873618125916,-0.08484191447496414,0.04036840423941612
volume_sn_voxels_feature_388,0.3376111090183258,-0.02434256672859192,-1.1419986486434937,-1.2986804246902466,-1.182496428489685,-1.0714722871780396,0.1586873084306717
volume_sn_voxels_feature_389,-0.24862349033355713,0.058216214179992676,0.32145416736602783,0.5416731834411621,-0.354233056306839,-1.168765902519226,0.315835565328598
volume_sn_voxels_feature_390,0.02833057940006256,-0.2327185422182083,-0.12794969975948334,-1.2775927782058716,0.18936602771282196,0.6811857223510742,-6.432210648199543e-05
volume_sn_voxels_feature_391,0.1429242193698883,-0.6322667002677917,-0.6819751262664795,-1.385581612586975,0.43626272678375244,0.899003267288208,0.03561772033572197
volume_sn_voxels_feature_392,0.06974626332521439,0.19029124081134796,-0.26640263199806213,-1.3058222532272339,-1.1663224697113037,-0.326645165681839,0.49488845467567444
volume_sn_voxels_feature_393,-0.07434958219528198,0.2856543958187103,0.9709627032279968,-0.20267701148986816,-0.038076240569353104,-0.586616575717926,-0.05907054618000984
volume_sn_voxels_feature_394,0.16350974142551422,-0.4112044870853424,0.9351310133934021,-1.308530330657959,0.8447181582450867,0.06478556245565414,0.1379319578409195
volume_sn_voxels_feature_395,0.372477263212204,-0.6563196182250977,1.0677262544631958,-1.4324616193771362,0.5033779740333557,0.4399341642856598,0.28464534878730774
volume_sn_voxels_feature_396,0.15916390717029572,0.008475970476865768,1.036618709564209,-1.261788249015808,-0.7299140095710754,-0.10047339648008347,0.6410289406776428
volume_sn_voxels_feature_397,-0.09104675054550171,0.38444676995277405,0.8911581039428711,-0.3472684621810913,0.15026648342609406,-0.9871137738227844,0.11561441421508789
volume_sn_voxels_feature_398,0.019035344943404198,-0.2369585633277893,1.177144169807434,-1.197126865386963,-0.3016885817050934,-0.6030628681182861,0.9355497360229492
volume_sn_voxels_feature_399,0.7557513117790222,0.8679810166358948,-1.2205840349197388,-0.006378158926963806,-0.16942419111728668,-0.28631141781806946,1.4055681228637695
volume_sn_voxels_feature_400,0.1651005893945694,0.7335807681083679,-0.8408105969429016,-0.20807521045207977,-0.15728197991847992,-0.09017899632453918,1.106845498085022
volume_sn_voxels_feature_401,0.010248544625937939,0.8271677494049072,0.5314984321594238,0.11182937771081924,-0.6114982962608337,-1.0179507732391357,-0.2905423045158386
volume_sn_voxels_feature_402,-0.018559765070676804,0.5713861584663391,-0.9569816589355469,-0.06792028993368149,0.07928566634654999,0.15623800456523895,0.7347796559333801
volume_sn_voxels_feature_403,-0.22963334619998932,0.16351398825645447,-1.1730278730392456,-0.698693573474884,0.5974641442298889,-0.6827991604804993,0.6617863774299622
volume_sn_voxels_feature_404,-0.4016619026660919,0.3880904018878937,0.32656100392341614,0.07869437336921692,-0.2656266987323761,-1.2225533723831177,0.1464894860982895
volume_sn_voxels_feature_405,-0.06712569296360016,0.08768787235021591,0.1780741959810257,-0.10364341735839844,-0.1570938229560852,-0.8245123028755188,-0.15720534324645996
volume_sn_voxels_feature_406,0.34177151322364807,0.01099058985710144,-0.14498643577098846,-0.04146743193268776,-0.020365508273243904,0.038356322795152664,-0.29446130990982056
volume_sn_voxels_feature_407,0.41176310181617737,0.166864275932312,-0.7582467198371887,-0.031785059720277786,0.03947344049811363,0.6305142045021057,-0.30287066102027893
volume_sn_voxels_feature_408,0.13469386100769043,0.2862236797809601,-1.1189290285110474,0.10542655736207962,-0.028672827407717705,0.7695710062980652,-0.085337333381176
volume_sn_voxels_feature_409,-0.24226796627044678,0.3182702362537384,-1.2388347387313843,0.32493913173675537,0.01695718802511692,0.346245139837265,-0.004742416087538004
volume_sn_voxels_feature_410,-0.48935917019844055,-0.03284914791584015,-1.1448379755020142,-0.16067461669445038,0.14629781246185303,-0.4660007953643799,0.25220465660095215
volume_sn_voxels_feature_411,-0.38671961426734924,-0.4494132101535797,-1.2799205780029297,-1.1623502969741821,0.4808404743671417,-0.9272468090057373,0.1765713095664978
volume_sn_voxels_feature_412,-0.9594616293907166,0.11244385689496994,-0.12188508361577988,-0.03784818947315216,-0.08586297184228897,-1.223313570022583,0.5419612526893616
volume_sn_voxels_feature_413,-0.15078510344028473,-0.18724460899829865,0.10201996564865112,-0.15531963109970093,-0.0073048435151577,-1.152978539466858,0.26004207134246826
volume_sn_voxels_feature_414,0.26792165637016296,-0.3030852973461151,-0.012552027590572834,-0.2668703496456146,0.0685666874051094,-0.6764093041419983,-0.19451379776000977
volume_sn_voxels_feature_415,0.32647445797920227,-0.19451814889907837,-0.3396998643875122,-0.15023313462734222,0.09346891194581985,0.20597361028194427,-0.3124971091747284
volume_sn_voxels_feature_416,0.192835733294487,0.05390876159071922,-0.8443639278411865,0.25735700130462646,0.197809100151062,0.5195585489273071,-0.3090856373310089
volume_sn_voxels_feature_417,-0.024171357974410057,0.11933159083127975,-1.1155637502670288,0.5435960292816162,-0.059891264885663986,0.27776724100112915,-0.1403152048587799
volume_sn_voxels_feature_418,-0.4880244731903076,-0.06234089657664299,-1.1689954996109009,0.25220054388046265,-0.17236532270908356,-0.21617448329925537,0.03578546643257141
volume_sn_voxels_feature_419,-0.5751134753227234,-0.6932902932167053,-1.248207926750183,-1.0001567602157593,-0.13373549282550812,-0.6934286952018738,0.10350339859724045
volume_sn_voxels_feature_420,-1.2486480474472046,-0.07152791321277618,-0.2691477835178375,-0.38819995522499084,0.1545960009098053,-1.3248718976974487,0.7091770172119141
volume_sn_voxels_feature_421,0.28171220421791077,-0.34029099345207214,-0.01100215595215559,-0.28225985169410706,0.0699695572257042,-0.6174997687339783,-0.26512667536735535
volume_sn_voxels_feature_422,0.23807935416698456,-0.03862326592206955,-0.36997687816619873,0.3337547481060028,0.1097765788435936,0.027376780286431313,-0.16687701642513275
volume_sn_voxels_feature_423,-0.01799011416733265,0.1636863797903061,-0.6606709361076355,0.7198579907417297,-0.023568784818053246,0.1690487265586853,-0.206308051943779
volume_sn_voxels_feature_424,-0.40344133973121643,-0.008986790664494038,-1.0589872598648071,0.5613767504692078,-0.23199863731861115,0.07728899270296097,-0.03428986296057701
volume_sn_voxels_feature_425,-0.6017991900444031,-0.5247562527656555,-1.26099693775177,-0.715412437915802,-0.5074041485786438,0.06715796142816544,0.2561090290546417
volume_sn_voxels_feature_426,-0.3163115680217743,-1.090877652168274,-1.3338273763656616,-1.3825078010559082,-0.23528854548931122,-0.18301282823085785,0.11015012860298157
volume_sn_voxels_feature_427,0.20443862676620483,-0.026218706741929054,0.32042208313941956,-0.15659946203231812,-0.2789020240306854,-1.0551470518112183,0.026116972789168358
volume_sn_voxels_feature_428,0.25103357434272766,0.18909017741680145,0.3680148124694824,0.4742025136947632,-0.14997389912605286,-0.7168636918067932,0.029303675517439842
volume_sn_voxels_feature_429,-0.11877286434173584,0.15117968618869781,-0.5306217670440674,0.3364873230457306,-0.09437765926122665,0.15351253747940063,0.11012036353349686
volume_sn_voxels_feature_430,-0.3044857978820801,-0.6381171941757202,-0.979093074798584,-1.1279908418655396,-0.02729838341474533,0.4812755584716797,0.10002583265304565
volume_sn_voxels_feature_431,0.5517935156822205,-0.704974353313446,1.1355417966842651,-1.2071915864944458,0.3905586302280426,-0.016857871785759926,0.9125134348869324
volume_sn_voxels_feature_432,0.1854390949010849,0.4068014323711395,0.49008846282958984,-0.03487611934542656,-0.4530359208583832,-0.45866772532463074,-0.6824615001678467
volume_sn_voxels_feature_433,0.5837690234184265,0.19725841283798218,0.017846161499619484,0.016451003029942513,-0.26834020018577576,0.20513229072093964,-0.6896669268608093
volume_sn_voxels_feature_434,0.5517430305480957,0.10642310231924057,-0.8044527173042297,0.005424527917057276,-0.222661092877388,0.508911669254303,-0.39533087611198425
volume_sn_voxels_feature_435,0.15120457112789154,0.639477014541626,-1.2329578399658203,0.15732164680957794,0.08258742839097977,-0.2749200761318207,0.9406053423881531
volume_sn_voxels_feature_436,-0.9194822907447815,0.6851813793182373,0.5630260109901428,0.16755668818950653,-0.5222200155258179,-1.1508816480636597,-0.2765066921710968
volume_sn_voxels_feature_437,-0.1998499035835266,0.024937329813838005,0.48989391326904297,-0.014661356806755066,-0.0992284044623375,-0.8523650169372559,-0.21911044418811798
volume_sn_voxels_feature_438,0.13919875025749207,-0.11887816339731216,0.22081275284290314,0.0021268303971737623,0.05696455016732216,0.26233696937561035,-0.26713767647743225
volume_sn_voxels_feature_439,0.2872002422809601,-0.08495553582906723,-0.4521294832229614,-0.04684366285800934,0.007234980817884207,0.6175094246864319,-0.3068232834339142
volume_sn_voxels_feature_440,0.3540301024913788,0.06044846773147583,-1.0866661071777344,0.11878687888383865,0.08075263351202011,0.641154408454895,-0.14115335047245026
volume_sn_voxels_feature_441,0.07945352047681808,0.3893362581729889,-1.0756291151046753,0.41904890537261963,0.08740660548210144,0.3077283203601837,0.2578097879886627
volume_sn_voxels_feature_442,-0.8863055109977722,0.040728408843278885,0.2969038784503937,-0.03225361928343773,0.0633736401796341,-1.011168122291565,0.18245047330856323
volume_sn_voxels_feature_443,-0.17893515527248383,-0.23116497695446014,0.22065572440624237,-0.09046369791030884,0.20461583137512207,-0.7737889289855957,-0.17848341166973114
volume_sn_voxels_feature_444,0.09670544415712357,-0.43679285049438477,-0.20901954174041748,-0.25941598415374756,0.08797549456357956,0.027230381965637207,-0.3420363664627075
volume_sn_voxels_feature_445,0.35061368346214294,-0.1634971797466278,-0.9199099540710449,-0.06771696358919144,0.18710577487945557,0.38511672616004944,-0.39531007409095764
volume_sn_voxels_feature_446,0.10632804036140442,-0.0007815261487849057,-1.0839890241622925,0.4209953546524048,0.09754737466573715,0.10356524586677551,-0.14662326872348785
volume_sn_voxels_feature_447,-0.25672319531440735,0.33000802993774414,-1.3173131942749023,0.8174536228179932,-0.11965996772050858,-0.4059104919433594,0.016913970932364464
volume_sn_voxels_feature_448,-1.307669758796692,-0.03285627439618111,0.16130898892879486,-0.16716767847537994,0.09938036650419235,-1.1774955987930298,0.3672991991043091
volume_sn_voxels_feature_449,0.15373270213603973,-0.0359380766749382,-1.0172451734542847,0.39101719856262207,-0.01931586302816868,-0.24500250816345215,-0.18799789249897003
volume_sn_voxels_feature_450,-0.33371415734291077,0.2006732076406479,-1.2205580472946167,0.9279353618621826,-0.12360932677984238,-0.3957098424434662,-0.0237575713545084
volume_sn_voxels_feature_451,-0.6155437231063843,-0.05554306507110596,-1.3045629262924194,0.8663201928138733,-0.3999604284763336,-0.6622700095176697,-0.025511981919407845
volume_sn_voxels_feature_452,0.07821458578109741,-0.011772185564041138,-0.01619459129869938,-0.18896199762821198,0.051884543150663376,-0.8016940951347351,0.015135273337364197
volume_sn_voxels_feature_453,-0.026611199602484703,0.24710576236248016,-0.5069049596786499,0.37310993671417236,0.0024050846695899963,-0.5668826699256897,-0.06166635826230049
volume_sn_voxels_feature_454,-0.2280038744211197,0.3817474842071533,-0.9304172992706299,0.8485012054443359,-0.06936266273260117,-0.36326107382774353,0.08143437653779984
volume_sn_voxels_feature_455,-0.4548187553882599,-0.07501488924026489,-1.1723332405090332,0.594368040561676,-0.10699435323476791,-0.2973976135253906,0.06762348115444183
volume_sn_voxels_feature_456,0.7303621172904968,-0.010100054554641247,-0.49520301818847656,-0.27392855286598206,-0.41711071133613586,0.5042881369590759,-0.917445957660675
volume_sn_voxels_feature_457,0.49366292357444763,-0.17376923561096191,0.39702335000038147,-0.3134947121143341,-0.25325512886047363,0.19489769637584686,-0.9565727710723877
volume_sn_voxels_feature_458,0.6556270122528076,-0.05330907180905342,-0.2522992789745331,-0.20708690583705902,-0.011785636655986309,0.5521522760391235,-0.7579834461212158
volume_sn_voxels_feature_459,0.7795910835266113,0.15024298429489136,-1.113296627998352,0.06661224365234375,-0.1472063511610031,0.6607610583305359,-0.23909087479114532
volume_sn_voxels_feature_460,0.6393528580665588,0.41020330786705017,-1.1666847467422485,0.008446216583251953,-0.261989951133728,0.4857514798641205,0.48768794536590576
volume_sn_voxels_feature_461,0.6490282416343689,0.5235682129859924,-1.2157615423202515,0.14332044124603271,-0.09127906709909439,0.09604819864034653,1.0133336782455444
volume_sn_voxels_feature_462,-0.5370496511459351,0.14461511373519897,0.4452451765537262,-0.05587272718548775,-0.26862838864326477,-0.834263026714325,-0.4095941483974457
volume_sn_voxels_feature_463,-0.04038143903017044,-0.18700844049453735,0.396300345659256,-0.13383284211158752,0.04927026107907295,-0.156903475522995,-0.4674570560455322
volume_sn_voxels_feature_464,0.3862721621990204,-0.22855903208255768,-0.19906240701675415,-0.07100050896406174,0.2820321023464203,0.5165581107139587,-0.4301551878452301
volume_sn_voxels_feature_465,0.3586030900478363,-0.06701891124248505,-1.0760952234268188,0.05766166374087334,0.15894286334514618,0.6200607419013977,-0.3812278211116791
volume_sn_voxels_feature_466,0.37517866492271423,0.24891877174377441,-1.1246565580368042,0.11151234060525894,-0.07145271450281143,0.45294418931007385,0.1097351536154747
volume_sn_voxels_feature_467,-1.2071397304534912,0.08152838796377182,0.3212226629257202,0.3051169216632843,-0.18238480389118195,-1.1183933019638062,0.14081846177577972
volume_sn_voxels_feature_468,-1.0984817743301392,-0.01488643977791071,0.24333103001117706,0.11670175939798355,0.2583051025867462,-0.8207485675811768,-0.05191731080412865
volume_sn_voxels_feature_469,-0.2299516648054123,-0.25331488251686096,-0.048043686896562576,0.0378066785633564,0.38429591059684753,-0.050127625465393066,-0.20428793132305145
volume_sn_voxels_feature_470,-0.1641739457845688,-0.35393476486206055,-0.8287349343299866,-0.07142111659049988,0.37260720133781433,0.4446371793746948,-0.2991987466812134
volume_sn_voxels_feature_471,0.10084753483533859,-0.0034484381321817636,-1.1637578010559082,0.061024412512779236,0.24597065150737762,0.1996469646692276,-0.03318693861365318
volume_sn_voxels_feature_472,-0.003626663936302066,0.2570335268974304,-1.1168843507766724,0.29621341824531555,0.11256581544876099,-0.3484311103820801,0.03521393612027168
volume_sn_voxels_feature_473,-1.1063364744186401,0.09887349605560303,0.03352474048733711,0.299699068069458,0.0078602135181427,-1.3012701272964478,0.423844575881958
volume_sn_voxels_feature_474,-0.24876920878887177,-0.03450179472565651,-1.113573431968689,-0.1307699829339981,0.24066053330898285,-0.1937652826309204,-0.0651107206940651
volume_sn_voxels_feature_475,-0.2515527904033661,0.16092029213905334,-1.3048685789108276,0.3889803886413574,0.16743898391723633,-0.5653719305992126,-0.1160183772444725
volume_sn_voxels_feature_476,-1.3340569734573364,0.19839026033878326,-0.10458225011825562,0.10159023851156235,-0.051998719573020935,-1.2995048761367798,0.5798757672309875
volume_sn_voxels_feature_477,-1.1605862379074097,0.4066683351993561,0.5295623540878296,-0.009737025015056133,0.10564905405044556,-1.1494860649108887,0.42322683334350586
volume_sn_voxels_feature_478,-1.277359127998352,0.7606272101402283,0.4998599588871002,-0.3836324214935303,-0.18608719110488892,-1.1798053979873657,0.2848024070262909
volume_sn_voxels_feature_479,-0.822163999080658,0.35918641090393066,-1.1510518789291382,0.4677079916000366,0.09044218808412552,0.07446514815092087,-0.15966591238975525
volume_sn_voxels_feature_480,-1.2445647716522217,0.9647390842437744,0.5392430424690247,-0.4880031645298004,-0.35009273886680603,-1.0505279302597046,-0.1793169230222702
volume_sn_voxels_feature_481,-1.3479442596435547,1.1449642181396484,0.5310068130493164,1.1576720476150513,-0.793870747089386,0.8599693179130554,0.802868664264679
volume_sn_voxels_feature_482,-0.7022597789764404,0.5817165970802307,-0.47374868392944336,0.05330080911517143,0.2275625318288803,0.7216185927391052,0.6100530028343201
volume_sn_voxels_feature_483,-1.2330845594406128,0.8862389922142029,0.15325868129730225,-0.1542532593011856,-0.1536414474248886,-1.06374990940094,-0.8893424868583679
volume_sn_voxels_feature_484,-1.2903081178665161,1.1531697511672974,0.7437605857849121,0.47180405259132385,-0.934380829334259,-0.012556225061416626,-0.5456462502479553
volume_sn_voxels_feature_485,-1.2019850015640259,1.0963860750198364,0.7361819744110107,1.0626683235168457,-1.1323679685592651,0.862082302570343,0.0002278536558151245
volume_sn_voxels_feature_486,-1.4647384881973267,0.7303879857063293,-0.40891674160957336,0.2215142697095871,-0.04225887730717659,-1.121813416481018,-1.2421010732650757
volume_sn_voxels_feature_487,-1.3786859512329102,1.2011160850524902,0.26379629969596863,0.8876705169677734,-0.8508793711662292,0.06632676720619202,-1.0476919412612915
volume_sn_voxels_feature_488,0.8040149211883545,0.12149187177419662,1.2990061044692993,-1.2867579460144043,-0.9230218529701233,0.885683536529541,0.30390962958335876
volume_sn_voxels_feature_489,0.8948810696601868,0.39940038323402405,-1.0394352674484253,-0.4148956835269928,-0.041220519691705704,0.5901392698287964,0.48356708884239197
volume_sn_voxels_feature_490,-0.15753315389156342,-0.13554500043392181,0.36871638894081116,-0.15773849189281464,-0.12444597482681274,-0.2378966212272644,-0.5947981476783752
volume_sn_voxels_feature_491,0.33593714237213135,-0.30297407507896423,0.052395861595869064,-0.1753981113433838,0.155837744474411,0.3069066107273102,-0.65556401014328
volume_sn_voxels_feature_492,0.31560030579566956,-0.24711310863494873,-0.786017656326294,-0.14535361528396606,0.3767724335193634,0.6262969970703125,-0.3769625127315521
volume_sn_voxels_feature_493,0.41348814964294434,0.10271450132131577,-1.2121466398239136,-0.1431572288274765,0.16996532678604126,0.7234767079353333,0.04655919596552849
volume_sn_voxels_feature_494,0.42578408122062683,0.3703296184539795,-1.2999428510665894,-0.18093043565750122,0.18173402547836304,0.3960568904876709,0.29139986634254456
volume_sn_voxels_feature_495,-1.257110595703125,0.038065794855356216,-0.033862385898828506,0.5848922729492188,-0.9910344481468201,-0.25138506293296814,-0.3158473074436188
volume_sn_voxels_feature_496,-1.4065271615982056,-0.3231230676174164,0.09699580818414688,0.34548842906951904,-0.0694604441523552,-0.5069159865379333,-0.09385993331670761
volume_sn_voxels_feature_497,-1.0568252801895142,-0.2913203537464142,-0.08893707394599915,0.11437652260065079,0.47634491324424744,-0.16826142370700836,-0.07936995476484299
volume_sn_voxels_feature_498,-0.7138524055480957,-0.17844486236572266,-0.8692043423652649,0.0737297460436821,0.6353431344032288,0.37532123923301697,-0.07272186130285263
volume_sn_voxels_feature_499,-0.3605639934539795,-0.024364756420254707,-1.1824833154678345,0.009134131483733654,0.5232349038124084,0.4751243591308594,-0.05187290534377098
volume_sn_voxels_feature_500,-0.03227401524782181,0.2531968057155609,-1.201484203338623,-0.03358454629778862,0.37352991104125977,0.1183396503329277,0.11112884432077408
volume_sn_voxels_feature_501,-1.5411683320999146,-0.291092187166214,-0.5142621994018555,0.5546934604644775,-0.919466495513916,-0.2204989343881607,-0.13119429349899292
volume_sn_voxels_feature_502,-1.3815919160842896,-0.36064139008522034,-0.18633948266506195,0.38789400458335876,-0.024284102022647858,-0.662547767162323,0.3241048753261566
volume_sn_voxels_feature_503,-1.1459852457046509,-0.018018489703536034,-1.2247716188430786,0.10726938396692276,0.5148792266845703,0.4971982538700104,-0.012569905258715153
volume_sn_voxels_feature_504,-1.0743286609649658,0.2676033079624176,-1.2387762069702148,0.038458894938230515,0.47090446949005127,-0.007119821384549141,0.117547906935215
volume_sn_voxels_feature_505,-0.44974303245544434,0.37486037611961365,-1.222375512123108,0.07700379192829132,0.4065663516521454,-0.6837935447692871,-0.037326496094465256
volume_sn_voxels_feature_506,-1.3667516708374023,-0.3354375660419464,-0.45789122581481934,0.20708738267421722,-0.08313831686973572,-0.8381741046905518,0.42863592505455017
volume_sn_voxels_feature_507,-1.4243255853652954,0.2448900192975998,0.05985102429986,0.15520688891410828,0.31218329071998596,-0.26990723609924316,0.4202955961227417
volume_sn_voxels_feature_508,-1.1604644060134888,0.40428999066352844,-0.15740488469600677,0.02550087682902813,0.2155473232269287,0.6156332492828369,0.17994727194309235
volume_sn_voxels_feature_509,-1.2859379053115845,0.3313048183917999,-0.828578770160675,-0.059376250952482224,0.3790813684463501,0.8105776906013489,0.15523184835910797
volume_sn_voxels_feature_510,-1.3740185499191284,-0.2610698938369751,-0.5272108912467957,-0.13189780712127686,-0.029513044282794,-0.9058087468147278,0.225094273686409
volume_sn_voxels_feature_511,-1.366286277770996,0.512810468673706,0.2784382998943329,-0.011996746063232422,-0.00513255363330245,0.032824236899614334,0.3430682420730591
