0,1,2,3
0.5505541,-0.5061242,0.36076698,1.0970653
0.119089015,0.8899618,0.6274508,0.3790347
-1.2168181,-0.961779,-2.3549764,-0.2919
1.6520281,-0.86610943,1.0831503,-0.88871485
0.23292702,1.3005558,-0.10883587,-0.9100046
0.18252563,1.0349221,0.68065286,2.2495577
-0.533209,0.20721895,-0.9979641,-2.0581784
-0.013147038,1.1962692,-0.105277546,-0.5356134
-1.2071085,1.0850346,0.29923478,0.17684092
0.6029703,0.7418485,-0.9391299,0.7081347
0.8281443,0.76034206,1.0540035,-0.8618859
0.20026119,-0.1523683,-1.1054177,0.08308337
-1.0750967,1.6634178,0.916484,-0.6382967
-0.5976947,-2.549698,1.1073109,0.6269
-0.48971123,-1.0907931,1.5761269,-0.23870899
-0.8151118,0.58490896,-1.1884009,0.6472928
-0.52483463,0.6524066,-1.6821791,0.74051404
-0.10757018,-1.4025873,-0.571117,-0.04309191
-0.100103594,-0.63730145,0.28686336,0.5098714
-1.0209898,-0.20689201,-0.7806616,-1.516588
-0.8756822,-0.0705757,0.11428907,2.887261
0.51779705,-0.6898505,0.4177791,0.040463977
0.29869366,-2.0203173,0.8223212,-0.91579694
0.66031605,1.197318,0.62799925,-0.35597223
-1.537638,-0.4731571,-1.5794144,-1.6102571
0.0348828,-1.366734,-1.1573943,-0.094771236
0.6528529,1.1891968,-0.8915589,-0.16177252
-0.51202995,1.713709,0.89298415,-0.087550335
-0.5902748,0.4149877,0.4433154,-2.1086576
-0.12599379,0.1975294,0.6841095,1.2545416
-0.8836545,0.04258018,-1.4791183,1.2085454
0.08952751,-2.1095493,-0.94974834,-0.22584768
1.4189056,0.5490904,-0.30433747,1.5758905
-0.5529045,-0.1611256,0.23575336,0.28499055
1.0372801,-1.7417774,-1.1508802,-0.8285894
-0.37785503,-0.8845026,0.2926792,0.47914228
-0.56212443,0.21649702,0.25060642,1.2082038
1.4513961,0.33274028,0.99860984,0.06288394
0.46692345,-0.4341342,-1.1845546,0.36536318
-1.1467074,0.07390534,-0.24187002,-0.90757084
-1.9065245,-0.2965788,-0.8681584,1.6705976
0.31750083,0.7424097,1.8359797,-0.019470278
-0.26597437,-1.0362315,0.5853018,0.30664897
-0.8747593,1.8644131,-0.71545625,1.3528281
0.5790661,-0.06803807,-0.11077286,-0.2237264
-0.25978762,1.337212,1.4861534,-0.24759957
-1.3527849,-1.3969424,-0.5404826,0.026041381
0.25773582,-0.37331837,-2.0201662,-0.088280514
0.48437846,0.9290286,-0.18430875,-0.6914251
-2.527249,-0.13690726,-0.382805,-1.033715
-2.4266293,-0.8773108,1.4482608,0.30652034
-0.44715413,-0.3297921,-0.07033391,-0.17351592
0.22673371,-1.3033454,0.038311478,-1.6583431
-0.39046165,0.71054584,-1.2303438,-0.1341889
0.24802707,0.85218036,0.27494374,-0.6015173
1.6590633,1.7798489,-0.33586758,0.88087314
-0.2066846,0.057767183,0.050101984,1.7313237
2.6212199,1.1773391,0.33740735,0.7763027
-0.24193503,-0.5682726,1.8694035,-0.25878227
1.5694698,-1.2631726,1.0417122,0.50974846
1.6686263,0.038933173,1.51866,0.087485895
0.14426997,-0.338067,-0.6127146,0.6347948
-1.7494509,0.8858022,0.43980664,-1.3861798
-0.35395843,0.8410731,-1.766381,0.6321762
-0.3455478,-1.1320121,-0.40457046,-0.99515486
0.115886524,-0.38721716,0.3990435,-0.8582874
0.7560733,0.14797936,-1.4756685,-0.18379305
0.4497518,-0.4871453,-0.85212576,-0.68083644
-1.3582017,0.8169452,-1.4390471,-1.71627
-0.7342327,-1.185753,-1.9525944,-0.7433153
-1.799452,0.88835675,-0.96256185,-0.5473504
-0.647632,1.0500664,-0.018923419,-0.80596274
0.6843293,1.0865968,-0.72878015,-1.1444399
-0.28334787,-0.956696,-0.68764454,-0.029154152
-0.08176776,0.15335889,0.21012972,-0.16627142
-0.6520636,0.0609943,1.3684957,0.083820775
-0.7667097,-1.0482554,-1.4242721,0.42041025
0.32115343,1.6205523,-0.7762872,-0.45947084
0.36924478,-0.6207153,2.0161211,1.3364505
1.6051338,0.58746046,0.98948276,1.4197613
-0.9532187,0.62365156,0.52115273,1.4298377
-1.1272268,0.58521855,1.6129398,-0.1480698
-0.29887387,-1.2903534,-1.0039629,1.6429816
-1.9490106,-0.6340612,-0.21316117,1.0648967
1.373785,0.05069537,1.2499726,-0.722175
0.46915823,0.55798745,0.6424153,0.38220647
1.361177,0.45606,-1.7436426,1.2151707
-1.4991845,-0.96449333,1.7884493,-2.0896451
-0.8798258,0.14868909,-1.1279049,-0.31919432
-0.64007384,-1.1536788,1.020397,1.9229918
-0.44320518,0.92638725,1.0552658,-0.54313195
-0.05253113,-0.42109796,2.435647,-0.47103047
-2.3623402,-2.3223028,-1.9423202,0.7715952
1.6029509,0.53714365,-1.1965398,-2.8411932
-0.558833,0.17345342,-0.19916037,-0.14460474
2.798125,-0.15109792,0.6354359,0.365318
-0.55325514,0.5790796,0.18765737,-0.31201172
0.24773248,1.5184853,-0.10589198,-0.25558773
-2.511257,1.6949757,-1.3790962,-0.7624749
-0.501145,-0.502641,1.0554107,-0.79316884
-2.4596815,-1.1530339,-1.3537652,-0.032891113
-0.1886756,0.98460096,-0.5892775,0.67464083
0.40885836,-0.40146053,-1.6506106,-1.5712079
-0.23897423,0.22160803,2.1679552,-1.2536762
-2.8081083,0.4934401,0.9881869,-0.29191884
0.7539506,-1.1590811,0.84008086,0.82488877
-0.068515174,-0.38826975,2.3819876,0.04803006
1.4606427,-0.76826954,-0.34329772,0.657228
-0.341344,-0.28465536,-0.36468986,0.14387245
-1.3734934,0.43753308,-0.63659453,-0.7497422
0.19105962,-0.7121742,-0.78186154,0.36134338
1.3799933,0.67158645,-0.77339286,-1.5984857
-1.7033674,-0.2761168,-0.54372066,-2.0148776
0.20611311,0.7839729,0.5863108,-1.9842174
-2.049006,0.87760997,1.280242,-0.062318143
1.617036,3.5643466,0.9834124,0.59721166
0.50112987,0.13178864,-0.68045187,0.41105026
0.49717602,0.74166656,0.3134462,0.3779815
2.3842938,0.6088235,-0.9888494,-0.84344935
-0.61009794,-0.6927921,0.89633936,0.63532776
-0.4815143,-0.3872384,-0.9329167,-0.09524063
-1.6514497,-0.59664303,0.57015646,-0.57862145
-3.0322711,-0.6587951,-0.17265473,-2.3514223
0.7477578,-1.8652332,-0.34209436,-0.5672142
-2.2630959,1.2272451,-1.1784264,0.70452374
-1.2923561,-1.4527104,0.46774745,0.80587804
-0.61461043,-0.989798,-0.6753166,0.6373584
-1.4895451,-0.2713803,-0.2142141,-0.8729118
0.32131317,0.84027714,-1.2980522,-0.675112
-0.61687326,-0.5362918,1.9502938,0.9474704
0.14318828,-0.031643704,0.56104046,-0.05896149
-0.09380808,-0.22039984,-0.20577182,1.1965432
-0.28473556,0.44793096,1.6408875,0.6748981
0.23738948,0.1643607,0.7367067,0.6465561
-0.99867475,0.9392426,-0.30146092,0.056302376
-1.8011768,0.29592225,-0.15221007,0.193129
-0.17420246,2.8200457,0.6059385,0.56200624
-1.4761102,1.2153496,1.5201879,-0.5751564
-2.1324403,-2.0110586,-1.0668982,-0.8064397
-0.92867494,0.94448084,-1.0362567,0.17501183
-1.2630984,0.2209632,2.0337183,0.43655753
-0.21723951,0.39484254,-1.2358584,-0.46482795
0.65419275,0.21893388,-0.5853124,0.24440405
-0.24299733,-0.5510525,-0.48352647,-1.0500587
-2.163539,-1.4805909,0.12408346,-0.25660592
-0.2641211,-1.4270294,-0.027271824,0.33342367
2.1089857,0.8993575,-1.9155449,-0.7819629
-0.7925098,1.0087922,-0.7724812,-0.89341533
0.8327726,-0.9181706,0.18708298,0.10828903
-0.7578176,0.4897282,0.27286983,0.46790284
1.6350235,1.1537305,-0.69731665,-0.47969392
-0.2638232,-1.1850507,-1.2424647,1.1776488
0.95339817,1.6336888,0.4641863,1.4475613
0.60079896,-0.94139,0.11066026,-2.2663436
-0.10220758,-0.9527619,-0.5717474,-0.88345927
-0.009674825,-0.42645752,1.3769761,-0.53705406
0.8698332,0.13552038,-2.4995158,0.1275814
-0.2342151,1.3154583,0.27728692,-0.055682138
0.12470828,-0.41726178,0.2689293,1.9508917
1.4913163,-1.7163363,0.55378824,-0.056422755
0.15156116,-1.6806265,-1.493587,0.5889387
-0.057884835,-0.30583435,-1.9349823,-1.150849
-0.73277557,-2.3936894,-0.07405858,-0.30128962
-2.0163903,1.10578,-0.15001088,-1.0809838
-0.6846301,0.6168436,0.098783076,0.36616024
-0.19737412,0.62682974,-0.6728262,-0.9455005
1.0021344,1.2129245,-0.5349281,0.58582044
-1.5289851,1.6383715,0.64667445,-1.5890255
0.55662113,-0.8047194,-1.9922673,-0.23606382
0.022164457,0.78735405,-1.0295583,1.2593092
1.0575881,-0.524132,0.6104375,-0.9642833
0.3311053,0.60882,-1.0782158,0.8012885
1.3656225,-1.4893867,-0.9158303,0.11997593
-0.3238875,-0.3276457,-0.073445894,-0.25640112
0.28858796,-0.3594406,-0.00998937,-0.4324196
-0.18714872,-0.04956861,0.76432496,-1.2381277
-0.4393921,0.19632487,-0.49611124,0.18132363
0.6838824,0.028737409,-0.31868964,-1.4194025
-0.82155746,-1.0468439,-0.10388233,-1.2325219
-1.0751091,0.38292244,-0.63128316,-0.29358652
0.27734813,-0.77231437,-0.103516735,-0.84429365
0.7206683,-0.60213554,-1.1197984,0.091461614
0.53318536,0.41797504,0.65431345,-0.019039249
-1.486618,-1.5464002,-0.7165441,-0.26715025
-0.9119697,0.98218876,1.4917755,0.88408065
-0.49741766,-1.0626608,0.389516,-0.7240736
0.30069208,0.36582103,0.9294541,1.077821
1.0551921,0.21515575,-2.5156248,0.08370284
0.70845896,0.43451992,-1.3028255,1.7086955
-0.012801179,0.38348943,2.1023371,1.0911537
-0.024032999,-0.25329447,0.9901471,0.18649183
-0.44189525,1.191636,1.3689702,1.2328817
-2.3183584,-0.43354234,0.12979573,-1.5082755
-0.2675353,0.5118363,-0.079649344,-0.4439766
0.82972157,-0.3813139,0.27928203,-0.9622217
1.7081186,-0.16218469,-0.4159511,0.16328749
-0.42552426,-1.906554,1.193648,-0.66853464
0.5374998,-0.78497654,-1.5375524,-0.9991437
0.020662392,-0.015686845,1.612412,-0.852604
0.15143453,-1.5248567,1.0210024,-1.0094324
-0.76707387,0.0025652286,0.92855877,0.28742728
-0.4611324,-2.1694846,-0.4744097,1.6147949
-1.602854,-0.123744056,-1.4506061,-0.647678
-0.748644,-0.6769208,0.22545914,0.8587521
0.0743986,-0.5652041,-1.150784,0.050797604
-0.095535904,-0.66719675,1.2004862,0.7162492
-0.54026616,-0.8378151,1.3394101,-2.3040352
-0.6854152,0.1672618,1.696149,-0.927426
0.36301628,-0.047150854,2.4903667,0.4049169
0.54014313,1.5180497,-1.0140657,0.69998586
0.14304726,-1.1087624,1.7872694,0.66251254
1.8383967,1.9698172,0.17319272,1.2005621
0.6406211,-0.99185365,1.8516468,-0.75655913
-0.08146861,-1.6422331,0.4906718,0.2056045
0.12218417,0.96656597,-0.13602114,1.4105544
-1.1878918,0.969981,0.13704832,0.3023891
1.8561838,-1.1557384,-0.14562172,1.7694296
0.9639384,0.38532194,0.087388255,0.7296177
-0.11300884,-2.3288574,0.31525365,-2.3302886
-0.19379467,-0.009120896,0.50281525,0.2237026
1.4897932,0.93145734,0.6580756,-2.1575513
-1.951441,1.1068469,0.722491,-1.2564287
-2.2237127,-0.93383783,0.6611322,1.5338322
-1.1157434,0.927593,0.14971723,-1.5262624
1.407526,-0.13944638,-1.1117215,0.1906276
-0.8841931,-0.26678494,-0.5690558,-0.037750486
-0.17888132,-0.7147768,-0.65156364,0.040840704
0.05865888,-0.5233186,-1.5880709,-0.6552269
-0.4252888,-0.17821589,1.1434443,0.15561056
2.3169873,-0.7283727,-0.83597976,0.93162286
-0.45821005,1.0034614,-1.9253695,-0.6923824
-0.015374273,1.7719179,0.38975477,-1.3460797
-0.36303553,1.8625793,-0.87302154,-0.09427523
-1.0484279,0.29188934,-1.0744905,2.3132517
0.28990048,-1.4949365,0.3992682,0.44967642
0.58435905,-0.017619995,-2.2917645,-0.46526492
-0.19765319,0.2654612,0.6412922,1.9784038
0.9667804,1.0139656,-1.2986325,-0.41215664
-0.33272654,0.7885312,-0.32373634,-0.124759935
1.707391,-0.5653072,-2.0782275,-1.7234274
1.7424468,0.6032959,-0.010004761,0.18119377
0.6580407,-0.5767809,-0.37739295,-1.802911
-2.4863205,0.44475842,-0.49534345,0.7385494
-1.0994856,-0.21840312,1.3349601,-0.7997391
0.009306927,1.5818374,2.5840797,1.8647238
-0.83785105,-2.9301603,0.24661784,0.6508377
-2.2341123,-0.40784332,0.6209594,-0.5932602
-1.040498,0.09771446,-0.75887275,-0.6867306
0.9103085,0.009663629,0.18685481,-1.2104526
0.017607585,-0.15715687,-0.10369751,-1.0461218
0.6162204,0.1342378,0.93203247,-0.12589976
0.55863285,-0.83147776,0.40011752,0.3186038
0.45671794,-0.3076967,0.80687416,0.3826028
1.3354028,0.39524198,-0.39569357,0.2302147
0.51822793,-0.118148245,-1.3782811,0.3702828
0.24105978,-0.48811096,0.07914124,-0.5679069
0.5224931,-0.22653928,-0.8000755,-0.34909633
1.7514116,-0.45897046,-0.9893028,-0.68265027
-1.017144,0.80215776,-0.542851,2.247566
-0.5014166,1.2994891,0.59967166,-0.07228864
-1.0250409,-1.5233012,2.4411533,1.9801358
0.3285217,0.67372644,0.36501965,-0.27013826
3.3021924,0.096509784,0.23259075,-0.4792266
0.008100573,-1.138212,0.89816856,1.1079905
-0.71046835,-0.7932045,0.7160606,1.6737463
0.032550678,1.3407656,0.7812015,0.13153368
-0.16609047,0.40988728,-0.4131166,-0.48282248
0.53221136,1.8466324,0.010621914,-1.6545554
-0.45530865,0.009413924,1.3170757,-0.9262708
-0.40089315,1.0404865,-0.124085926,-0.62880456
-0.547868,-0.19561677,0.52630085,0.619161
1.1569649,-0.67996615,-0.8977737,0.2297535
1.0252926,-0.17409249,0.7299439,-0.4684426
0.6782129,1.2272872,-2.0696778,0.5423735
-0.42540964,0.95071065,-0.9667971,0.5812203
-0.22184555,-1.0149097,0.5169146,0.5329325
0.13389784,-0.68546367,-1.0582246,-0.6054996
1.0326911,-1.2248977,-0.5066846,0.2814243
-0.34760484,-0.47244766,0.59670365,-1.6785837
0.12285385,-0.10421626,-0.09438144,1.6437488
0.95498264,1.5707307,0.06839142,-1.4368556
0.034122348,1.0853208,-0.6146801,-0.7891767
-0.7907385,0.5363748,-1.0114213,-0.13623309
0.20608042,0.5714029,1.0119177,0.24310392
0.12041189,1.7513517,-2.305669,-0.7810389
0.47746778,0.18072268,1.5349662,-0.7468998
1.32726,-1.8978052,0.35314867,0.39720613
-0.3034021,0.73543733,0.072160386,-0.05329012
1.0420449,0.70246774,-1.1412667,1.898508
0.23801303,1.7605746,-1.1198257,-0.17968689
-2.0169008,-0.060438514,0.2507983,0.7664242
0.21868841,0.04156691,0.95668757,0.9927639
-0.6214821,-0.14700899,2.2235007,-0.4051574
-0.85936,-0.40040156,0.08300182,0.63287735
0.0025809335,0.27617523,-0.833528,0.22307068
-0.003919675,0.4071517,1.9791297,0.7627104
-0.033709716,0.26519063,0.7842995,-1.8305107
-1.603567,-0.6831571,-1.4569783,0.034509894
0.33391356,-1.9579628,-0.4488204,0.28357473
1.0162826,-0.9229342,0.10389534,0.43430492
0.6633797,1.1441528,1.2721035,-0.08225231
-1.4367106,-1.4259847,1.3511646,-0.72218156
0.32149276,-1.0466987,-1.4064649,-1.2741175
-1.7053715,-1.6508672,0.46892565,-0.59320354
-0.70296335,-0.518195,1.0561308,-0.05726108
0.40855908,-0.39614585,-0.92670697,-2.0296273
1.6467835,1.2502627,1.1267692,0.26257935
-0.1731504,0.4751527,-1.0438812,1.059847
-1.961561,0.89576405,-0.548712,-2.7805452
0.1354007,-0.036170915,1.0365213,-0.13780071
0.73560447,1.8132703,-0.7763505,-1.9360067
0.011670423,1.2384905,-0.7120881,-1.2991118
-1.2360736,0.09429273,2.0976222,-0.9238308
0.2530328,0.046876896,-1.8715487,-0.50868666
-1.5334353,0.22454661,-0.61686057,-0.399114
-0.97200745,-1.635304,-0.984301,-0.7129861
0.37318766,-1.2094288,-1.9674537,0.4117622
1.0078288,0.17126468,0.9995744,-0.5421834
-0.76730096,1.5590073,0.3693175,0.74369043
0.56510824,-0.5057586,1.2448322,-0.26761937
-0.34359992,0.7848688,1.7723861,-0.25585318
0.321992,-0.5580781,0.42135203,-0.74673676
0.60334665,1.7128146,-0.7631565,-0.43576738
-1.6796905,2.4189136,-0.4795981,-2.2388082
0.51642394,-0.6441965,-1.588259,1.7828689
-1.8260802,0.22698045,-2.4346135,0.70552737
-0.9844284,-1.1281087,-1.6091377,-0.5143985
2.4787557,0.037380766,1.0249292,-1.1536152
1.5432787,-0.73812157,0.39154786,0.5619121
-0.40639755,0.07500272,-1.0583674,-1.270424
-1.1118585,-0.2475823,-0.21014044,-1.2507471
0.7451043,0.58921283,0.017353611,1.4223735
0.4303876,-0.56030333,1.2383063,0.60065705
0.45044845,1.8298178,-0.10578496,0.99022496
-0.7783315,0.3581537,-0.13757147,-1.2874274
-0.37811163,-0.5350882,-0.106232695,0.6207831
-0.25229892,-1.5783349,-1.8455672,1.6919218
1.4716054,-0.37061438,-0.84804636,-1.958407
0.886924,-0.81305516,-0.050606895,-1.7660611
-1.5762049,0.27714956,-1.6802528,0.68397456
0.48353192,0.19750477,0.19455005,0.57342
-0.059393387,-0.7158121,1.2377008,-0.44500387
-0.17787534,1.8495362,-0.058742154,0.64594275
-0.59953207,0.011555519,-0.4117004,0.17430618
1.1223552,0.042192098,1.0263269,1.5305253
0.039084777,-0.9786044,0.82187206,0.77918714
1.8869504,-0.80913305,-1.2350366,0.6458946
-0.11977766,-0.46298042,0.7146465,-0.8065864
0.33709428,0.7015769,-0.9181733,-1.5276072
-0.3132722,-0.029554725,-1.5818207,0.46590927
1.2463897,0.6421826,-1.3996443,-0.037412327
0.46255088,1.4857442,0.45307192,-2.307053
1.3234975,-0.19577447,0.4812227,0.4173641
-0.7185259,0.5959732,0.4159679,-0.013129817
-0.26508588,-1.0702345,-0.44599864,0.5145626
1.4517995,1.6111461,-0.11336333,0.8597831
-0.6371462,2.5964332,1.6922734,0.6900989
0.639159,0.40568677,0.6172546,0.33845967
-0.008271521,1.3078029,0.4671872,-2.4966543
0.25630942,-1.209306,-1.0680199,-0.92838115
-1.0793293,-0.8428119,-0.5374684,-0.861093
0.6071186,1.0105964,-1.8573614,-1.1698191
1.6360039,0.07940023,-0.19504245,0.39005187
-2.185584,-0.41103923,1.6675483,0.8261085
1.0570315,0.19747844,0.8307242,0.5883115
0.8976869,1.1834567,0.97491395,0.60628366
1.8480572,-0.5727848,-0.037064966,0.49193227
1.1145111,0.18450522,-0.79092085,-1.0867264
-0.45480958,1.2624892,-0.12709169,0.10917913
2.1230867,0.60675645,-1.8559062,-0.15984055
1.4235421,0.252711,-0.66961634,-0.5887299
1.090896,1.0764922,-0.02000107,-0.20469235
-0.078252934,-0.75782496,-1.9612051,0.37110558
0.15532601,-1.5824631,1.2897452,0.7674896
0.15533605,1.5546812,0.9341069,-0.3500046
0.90842956,1.3667789,-0.8596205,-1.5650153
-0.60729074,0.55649203,-2.8891382,-0.22937366
-0.41089556,0.4572435,-1.3860159,0.16160136
1.3932667,0.65533334,-0.18248889,-1.5927435
-0.766271,-0.2232753,-0.22247961,0.41596845
-1.1639093,1.0088527,-1.2793255,1.5249615
0.027585952,0.76057315,0.8697982,0.2040162
-0.6569759,0.036324188,1.4862646,-0.73782307
0.6078199,0.029115798,0.2214444,0.94599813
-0.83118224,0.5540146,-3.1168487,0.47566554
-0.1883971,1.1495304,0.87427205,-0.23504925
-0.22263378,0.5439767,-0.473284,2.338383
-1.9138062,-0.4485634,-1.4359503,0.3785055
1.054796,-1.4570956,0.862065,1.2907344
-0.2675003,-1.5334817,0.056492824,-0.1163336
0.5334049,0.3297394,1.2088712,-1.377619
-1.7602993,0.36117142,0.25049514,-1.2643455
-0.578552,1.5542372,0.46125844,-1.6607258
0.4778942,0.2999813,0.5772382,0.37639087
1.1953099,0.5360671,-2.1351397,0.8177173
2.0480592,-0.741973,-0.18593146,0.64364755
0.87963134,-0.93111116,0.25851592,1.2140918
-2.6529665,1.080109,1.6518887,1.9130343
0.40096876,1.6264409,2.376198,0.5285082
0.58685625,0.8905929,-0.59168506,-2.0790026
0.32075796,1.245982,0.25096774,-0.6014736
-0.6837509,-0.9463102,-1.6629984,-0.09947688
-0.45877108,-0.6721906,-0.34863496,1.3781812
