Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v954,0.00017352351,-0.00030288924,0.00024198975,0.000576261,-0.00037041868,-0.00033267602,0.00053274614,3.4618453e-05,-0.00015115192,-0.0005984331,-0.0006855417,0.00023728938
volume_sn_voxels::v955,0.00017170321,-0.00038557322,0.0001596903,0.0006811316,-0.00063731323,-0.00024719845,0.00047752986,2.7784925e-05,-0.00020356379,-0.00078085944,-0.0008503379,-0.00021541498
volume_sn_voxels::v956,0.00016103509,-0.0004156801,7.539735e-05,0.0006744889,-0.00078542065,-0.00025605792,0.00042867087,-5.3296553e-05,-0.00025509778,-0.0008400674,-0.0009845673,-0.00055793964
volume_sn_voxels::v957,0.00023784478,-0.00022312913,0.00025484728,0.0007513173,-0.0004633824,-0.00033456655,0.00037127698,0.00017907382,-7.888491e-05,-0.00079272845,-0.000542222,0.00041053205
volume_sn_voxels::v958,0.00020195887,-0.00031124632,0.000112989845,0.0007288022,-0.000574019,-0.00030884927,0.0002861275,9.962541e-05,-0.0001234297,-0.0007879331,-0.00056118757,-2.9909288e-05
volume_sn_voxels::v959,0.00021362143,-0.00038330583,1.695401e-05,0.00066763174,-0.0007162943,-0.0002682756,0.0002614715,-2.4511664e-05,-0.00021575579,-0.00075822684,-0.00067331863,-0.00030053096
volume_sn_voxels::v960,0.00021497357,-0.0004389629,-3.8449245e-05,0.00071096973,-0.0008092944,-0.00027466248,0.00028638155,-0.00023101509,-0.0002599451,-0.00091545837,-0.00089306716,-0.00050941296
volume_sn_voxels::v961,0.00022709434,-0.00041447824,-9.586579e-05,0.0006092917,-0.0008192022,-0.00024363778,0.00036942572,-0.00044720605,-0.0003298506,-0.000913371,-0.000981568,-0.00062984496
volume_sn_voxels::v962,0.0002044713,-0.0004089966,-0.00011801896,0.0006217594,-0.00084958074,-0.0001541712,0.00041589464,-0.0006671639,-0.00024384525,-0.00086155214,-0.00091635773,-0.00073283934
volume_sn_voxels::v963,0.0002645829,-0.00022025654,-0.000111362184,0.00058478984,-0.0007578597,2.9708428e-05,0.0004689122,-0.0007772265,-0.00026052276,-0.00077980664,-0.000767405,-0.0007591555
volume_sn_voxels::v964,0.0003006825,-0.00024159171,0.00026347977,0.00082857447,-0.00037465952,-0.00028609615,0.00021121227,0.00027727033,-6.0252834e-05,-0.0006834647,-0.00033103878,0.00058803795
volume_sn_voxels::v965,0.00022476896,-0.00038072804,0.00012868989,0.0007959021,-0.0005839328,-0.00027629008,0.000109492365,0.00013417749,-5.8808786e-05,-0.0007332034,-0.00036463112,0.00016562741
volume_sn_voxels::v966,0.00029540807,-0.00047170056,3.7467813e-05,0.00076162035,-0.00071962754,-0.00030943446,9.702843e-05,2.8477132e-05,-0.00016010526,-0.0006622604,-0.00053319783,-9.252137e-05
volume_sn_voxels::v967,0.00029361979,-0.0005024465,-6.554897e-05,0.0007057584,-0.00089439546,-0.00028227826,0.00016387051,-0.00020367272,-0.00028036334,-0.00078579906,-0.0007065618,-0.00026326795
volume_sn_voxels::v968,0.0002660206,-0.00046449093,-0.00016658005,0.00058867264,-0.00092237594,-0.00030694922,0.00025848695,-0.00046388173,-0.00039351798,-0.00081741664,-0.0007181784,-0.00039416325
volume_sn_voxels::v969,0.00026680724,-0.00039222723,-0.00022551727,0.0005502864,-0.00096991484,-0.0002558282,0.0003528912,-0.00080195523,-0.00047409296,-0.00094288425,-0.0008954264,-0.0005429799
volume_sn_voxels::v970,0.0002953231,-0.00023763819,-0.00020034358,0.00048300438,-0.0008064114,-1.0908028e-05,0.00030576604,-0.0012334259,-0.0005689452,-0.00086654996,-0.0007576983,-0.0005222384
volume_sn_voxels::v971,0.00023375139,-3.683248e-05,-0.00014418426,0.00037803405,-0.0004481132,0.0002275678,0.00016320184,-0.0011035176,-0.00055738614,-0.00038110398,-0.000432787,-0.00030624747
volume_sn_voxels::v972,0.0003168821,-0.0003995486,0.00016515533,0.0007877366,-0.00054997136,-0.00020338764,-8.401325e-05,0.00022001851,-3.7083928e-06,-0.00055914145,-0.0002469729,0.0002903203
volume_sn_voxels::v973,0.00035081015,-0.0005613925,9.745173e-05,0.00085321,-0.00072715536,-0.00029203226,-0.00014352468,4.8132362e-05,-0.00012406605,-0.00059069763,-0.00041388493,3.290269e-05
