0,1,2,3
-0.66901726,-0.6369639,-0.49862012,-1.5879099
1.0843872,-1.2613909,-0.7910892,1.6682148
0.27992764,1.308475,-0.45545858,0.11556015
-0.8454595,1.0508915,0.46434703,-0.562822
2.1187208,0.8476919,1.3358456,-0.94827306
0.68498975,0.37766424,-0.8360684,0.6997099
0.41302353,0.5456587,-1.4935124,0.76291424
0.10282643,1.3321434,0.8798864,-0.5819146
-1.1534449,0.8266143,1.1902965,-1.1461023
-0.6943464,0.46674648,-0.12141697,0.8963735
-0.20265687,2.1852815,1.1115837,0.21602626
1.0700513,-0.6466924,1.3286844,0.004409628
-1.4025198,-0.86754334,-1.5692699,-0.6045067
-1.0025306,1.0262259,0.56176686,0.45197108
-0.103999205,1.2038245,0.056320585,0.67178315
-0.06735167,-0.17552783,0.9045622,-0.08792371
-1.141651,1.0924821,0.20302264,-0.9043561
-0.3357156,-0.70771646,-0.6603948,0.0055669
-0.021602103,0.73799753,-0.33042577,0.13618726
0.6007322,1.1372603,1.1462615,-1.699716
-0.86690134,0.5209146,1.5540957,2.290917
-0.54412585,-1.1972786,-0.7687742,-2.005078
0.87870955,-0.11911181,0.6390146,-0.1049438
0.19950752,0.05852602,0.6914904,0.5656691
-0.9640458,1.2296084,0.8237553,-0.14866343
-1.3963871,0.41735214,0.26162308,-0.7202085
-0.27465495,0.555925,-0.42093277,-0.5755677
-0.7613384,0.4180423,0.97725284,0.09905112
1.9969404,-0.1415408,-0.6568611,0.50149906
-0.4087677,0.5872074,-0.34748688,0.5788651
0.3767002,2.4876916,-0.545554,-1.6166679
-0.06309275,0.87209994,-0.34781516,-0.3606526
-0.9036358,-0.03876899,0.6507111,0.6741998
0.22991726,-1.171182,-1.9264623,-0.8777693
-0.26804104,-0.3486898,0.661801,-1.2126272
-1.5360769,1.0823855,-1.6652644,-1.1595173
0.26373067,-2.2872841,-1.4266808,0.4099738
-0.65043277,-0.5109577,0.30669925,0.56680775
0.7040718,-0.5457885,-0.70789146,-2.6732652
0.10048335,-0.39232773,-0.28614554,1.660435
0.54046327,-0.6987051,-1.452903,-0.1296914
-0.4406289,1.2388083,-0.23309124,0.23950532
1.9735055,0.081479274,-2.282763,0.91565216
0.12698753,-0.69077003,-0.8771577,-0.8400683
-0.49579927,0.5906238,0.7146956,0.032695852
-0.8334075,-1.3585068,1.3079854,1.2306927
1.6834089,-0.97996676,1.7004534,0.53341144
0.58702016,-1.635788,2.0747697,0.36533168
0.27257535,1.6196916,-0.3464357,0.45055667
-0.4086593,-2.3868108,0.32379588,0.1774789
0.22032233,1.7565727,-1.2124411,-1.8481318
-0.21035862,0.10617741,0.42350867,0.24768941
-0.13772194,1.0141673,-0.1897741,-1.8073477
0.003069089,0.6897725,0.22845465,0.92135316
0.5402333,-1.6194898,-0.5631825,1.9105877
0.2670701,-0.19508976,-0.5162381,-0.88481206
-0.49600902,-0.69885206,-0.6304691,0.61695886
-1.1684737,-1.0568534,-0.43877727,0.77202606
0.06808974,-0.85208684,0.55815595,0.7365966
1.3311932,-0.6558131,-0.34438622,1.227059
0.9426062,0.7906221,0.010427738,-0.81571656
-0.36783606,-2.0439262,-1.0966933,-1.1212045
-0.13241601,-0.82623285,0.07258179,-1.3452054
-0.077118374,0.46727642,-0.78987026,0.58929735
1.1228544,-0.040724773,0.39053157,-0.4370074
0.28800714,-1.2225279,-0.13248864,0.7197409
0.34611094,-0.7864001,-0.40052426,0.6501948
0.7995754,-1.1462243,-1.5903705,2.328233
0.16395403,-1.3843573,0.51954937,-1.1987377
-0.6552009,2.0376353,-0.80530316,1.2205856
0.19939631,-1.1814532,-0.3143136,-0.42098668
1.1573037,-0.59924126,0.840448,-0.57072866
-0.051267393,-0.25980857,1.3686119,0.85213745
0.86799115,0.5328804,2.5580444,0.25108975
0.032296304,1.1032143,0.20466183,0.07838118
0.066459976,0.68477505,-1.3208115,0.7816241
1.5807527,-0.35168558,1.1277256,-0.62817925
-0.7046716,0.5361928,-0.7907458,0.42004964
0.6508567,1.5788822,-2.097284,1.2460752
1.8033069,-0.9547598,-0.048436835,1.4921077
0.7983847,0.22234935,-1.2291014,0.4794153
0.027471378,0.5929994,-0.21794999,0.6731809
-1.7441183,-0.10426256,-0.12314314,-0.06485444
-0.4479564,0.17196897,-0.80971795,0.45485383
0.29688513,0.8888963,0.6680808,0.66421396
1.4025646,-0.4299995,-1.401453,1.2268972
0.22385837,1.2357516,0.29202148,1.1158348
0.5604048,0.3446543,-0.5143103,-0.015919747
1.0511605,0.4659311,0.46524823,0.45923188
1.016896,-1.4945253,0.24940148,-0.31640553
0.5766488,0.40401202,-0.48530188,0.3765382
-0.12358976,2.5704002,-0.45788565,-0.06733912
2.0515807,0.6403799,1.6680205,0.3640749
0.26465428,0.45686057,0.918723,0.63996667
-0.14381482,1.2527,-0.5925464,-1.0407743
0.64994365,-1.7072805,1.5084447,0.14233646
0.22440226,0.77121747,0.37768453,-0.325137
0.31159246,-0.009058534,1.333066,0.50314814
-1.6571927,0.076426394,-1.071462,0.05100582
1.4103428,0.9061316,0.7049693,-0.039861947
-0.12443627,-0.5071035,-0.12854767,0.41355836
0.5667087,-0.509255,0.061306797,-0.33327222
-2.6271496,1.377695,0.46549582,0.4167268
1.4422245,-0.017036688,1.3665414,-0.44970593
0.5131578,-1.0098212,0.32564074,0.49895316
0.10620257,-0.48919293,-1.4685242,0.6591751
1.1033546,-0.75446707,-0.025535133,-1.7705953
-0.0063813124,-0.91107446,-1.2660952,-0.4302383
-0.34506372,0.74549276,0.76147383,0.1821265
-1.94547,0.4521706,-0.4259726,1.009693
1.5592332,-0.20663612,-0.8520327,-0.3227188
-0.2744266,1.4334315,0.4053265,0.9553763
-1.1288437,1.1763575,-1.093876,0.5427881
0.26379213,1.5555785,0.18458587,0.40928337
0.83678794,-0.6029732,-0.24099472,-1.260225
-0.24539267,-0.027443403,-0.43315446,0.05803323
0.28172815,0.65391743,0.018165156,-0.21312
0.16998395,-0.9499753,-0.975165,-1.1412905
0.6330535,0.7187721,0.7246803,0.29643032
-0.07940449,0.49349385,0.35196275,0.4370983
0.46684316,0.33452556,-0.50096315,0.7879687
0.96054286,-1.2446014,-0.13699056,-0.62414753
-0.7539536,-0.52304995,0.43742824,-0.38876092
-0.10049381,1.0309027,-0.5226376,0.28338128
1.233648,-1.8071747,-0.22869548,0.524457
-0.62699664,0.5144615,0.85592186,1.2084607
1.4288822,0.74852693,2.3869984,-0.02867913
-0.46665204,0.76939535,-1.0320091,-2.328876
-0.2869605,1.048039,0.816083,-0.00699986
1.111533,-0.3783947,0.98856145,-0.13899966
0.9852387,-0.5965711,-1.4112762,-1.4131863
0.6153515,-0.39296845,-0.3058416,0.5413267
-0.3206934,-0.76719505,-0.706586,-0.33121467
1.4700311,0.58233297,1.0009292,-0.68585014
-0.8210428,0.36535907,-1.6776577,-0.5593817
-0.27111024,-1.4752529,1.1693236,0.30538392
0.71530396,0.014500437,-0.039140373,0.58718157
-0.20409226,2.2387803,-0.79197586,-0.30455762
0.5577638,-0.18198699,0.33995503,2.6039689
0.59113467,-0.124766596,-1.3704828,-0.44498184
0.4723876,0.40532467,-1.6440961,-0.79741895
-0.32231927,0.538172,-1.4589553,0.131978
-1.6450149,0.3873459,0.24708146,0.5179821
0.5242619,0.6548745,0.8448975,0.0669616
0.6860311,0.06193184,0.60008854,-0.33866408
-0.45052633,1.9407785,1.5444918,1.3430417
0.87707275,0.63949883,0.9047047,-0.013871907
-1.1097932,-0.28967106,0.47451264,-0.21277525
-0.30995575,-1.0281461,1.1673454,1.7865752
-0.83432907,0.6186659,0.16360497,0.0075821234
1.1125729,-0.6790213,0.69548595,-0.4996658
1.2136276,-1.0707182,-0.5319386,-0.44396627
-0.11830966,0.111571655,0.54439247,-0.4131821
-1.076879,-0.65524244,0.69918543,0.9162544
0.6224987,-1.363134,-1.5687482,1.2163266
-0.48935834,0.034434937,0.18356742,-1.0748444
-2.098459,1.1409512,-1.7030761,-1.9521924
0.049494218,-1.0617208,0.40550864,0.10637916
0.15773799,-0.5313898,-0.42651936,-1.7167156
0.5831834,0.4788787,0.63264245,-1.7202859
-0.09034315,-0.28267908,1.0983539,0.23392166
0.113183364,-0.24662158,-1.5509102,1.1322303
-0.60839444,0.063591175,1.9705203,0.9032967
-0.7407741,0.19073723,-1.0062886,-1.2212389
1.3425692,0.2974135,0.8691399,-0.89309144
-0.8236444,-1.601306,-0.38887838,0.33247432
0.2887571,-0.45350662,-0.55184543,-0.7762333
-0.59227103,-1.1937525,0.01927508,-1.5529948
0.8567938,-0.57858646,0.23830232,-1.2404777
-1.0383407,2.633344,0.9625008,-0.7157879
-1.9369581,1.1999108,-0.36475646,-1.7961451
-2.6928606,-1.2974507,1.8954314,1.0087712
1.2772213,0.6912379,-0.45290518,1.1735893
-0.34576273,-0.25777522,-0.7242296,-0.2964881
-0.20034851,0.43322012,-1.5126677,-1.0945736
-0.7139755,-0.05799537,1.2962301,0.48829246
-0.24190143,0.18768862,-2.3279717,-0.014826824
0.02837747,1.5468197,0.43117452,0.08948186
-0.6673594,-1.6435442,0.37241584,1.1570382
-0.30764005,0.728437,1.2737181,1.6054391
-0.520119,-2.4318202,-0.5551897,-0.5643022
-1.24592,-0.7958255,-1.2454603,0.38282394
-0.60509974,0.36884764,1.0345173,0.7559583
-0.46721503,-0.06464433,-0.18802835,1.5344485
-0.8350064,0.38186544,-0.58895,1.2445558
0.72080797,0.15951112,0.4214602,0.09269889
-0.99825156,-1.3385127,-0.3305348,-0.0005490038
-1.606817,-0.9809784,1.2564642,-1.1239476
-0.058336258,-1.7108968,0.8667794,-0.1837704
0.86642313,-1.129902,0.16105337,-0.3785776
-0.34318388,0.07142199,-0.21610363,0.30272517
-0.96415955,-0.7689797,1.1872889,2.035665
-0.20958407,0.12317477,0.3313476,0.21340592
-0.048595406,-3.2577462,0.51645476,-0.96450514
0.10819964,1.5369161,-0.37513158,0.7047595
-0.9049691,-0.31430832,0.52674276,1.1255229
-0.2968221,0.83000666,-2.0262413,-2.6868887
0.6909401,0.5917127,-0.8002315,-0.908329
1.4488738,0.9696263,-1.3738585,-1.1521286
0.9954577,0.68902266,-0.3581974,0.7860555
-0.39088368,1.055522,0.7500163,1.4164805
-0.20525312,1.0471811,2.0406811,-0.6987182
-0.05392434,-0.6141955,0.02740087,-0.15855943
-1.0218803,1.32687,0.8566834,0.5191403
-0.6585567,1.5411271,0.3005583,0.35633323
-0.44662863,0.025757592,-1.0690295,-1.0807625
0.9368567,-0.0023341062,-1.5259087,0.76695395
-0.042696457,0.98048425,-0.24798493,-0.7451657
-0.36753073,-0.0053705554,-0.981841,-1.293391
0.62201995,-1.7749996,-0.3805929,-1.4692985
0.047209993,-0.20603238,1.0639683,0.48298556
-1.094433,-0.16161883,0.39597887,0.19013242
0.67628247,0.6517079,1.5110984,0.48314196
-0.44762677,0.33706802,-0.4136844,0.43882886
-0.969563,0.2495191,-1.1674984,-1.7869194
-0.37565604,0.055414278,0.9035423,0.6804625
0.7439257,-0.2647113,-0.4329004,1.3649366
0.44293356,-2.7119699,-0.8418333,-0.4967603
1.4949265,-0.27744627,0.38651612,-0.33588156
-0.1801753,-0.92416483,-0.8591893,-1.9899179
0.09213746,0.5343466,0.39739013,-0.17269838
-0.73237336,-1.3691622,0.016745135,0.36869356
-0.18623362,-0.15970112,-0.2965614,-1.0207195
-0.44346273,1.9749776,-0.561166,1.9744052
0.07536348,-0.35927176,-1.8322324,0.9405219
-0.43652135,2.0386992,-0.24236704,-0.29883
-0.7668218,0.66242355,0.3930206,-1.225355
-0.092695996,0.6392792,0.67077476,-1.5919255
-0.8716321,-0.23860858,-0.83349365,0.31449556
-0.38957363,-0.31136495,-0.18400653,1.512488
-0.8092065,-1.3839046,1.6685971,-0.376353
-0.6080836,-1.0222178,-0.5527335,-0.38283694
0.4634433,1.7601234,-0.322213,2.2593176
0.9301225,0.8345102,-1.2916626,-1.5688905
-0.33441865,0.058705293,1.9121717,2.307977
1.3260806,-0.3845008,0.6850189,0.8315746
-0.54797316,0.87986267,-0.9148275,0.29931495
1.5571009,-1.2285278,-0.7011673,-0.60593367
-1.0356243,-1.1095933,0.5696646,0.48517767
-0.39864385,-0.78400195,1.335384,1.5975286
1.3432941,-1.2120093,0.4466146,-0.178844
0.80409014,-0.015534493,-1.2593703,-0.32576072
0.7209022,0.110914186,-0.66915405,2.1122959
0.8401364,-0.24083674,-1.2282727,-0.8006171
-2.1538866,-0.21995522,0.5902883,-0.6464822
0.07736453,-0.53431237,-0.62937266,0.22400203
0.052885912,0.0767275,0.5360777,0.36750647
0.12765992,-1.0792147,-0.06413411,0.19803211
-0.23368861,0.44994274,-0.2773952,0.19407174
0.08968131,-0.2802626,0.65560573,-1.0886146
-0.86443454,0.53119916,-0.9830896,0.8052413
0.128436,0.5077772,0.034522086,-0.17422695
-1.1961176,-1.1085547,-0.033335693,-2.8298988
0.023020213,-2.2447853,0.6549277,-0.027259102
-0.9382256,-0.50157017,0.59930956,-0.23382042
-1.1011162,0.33260116,-0.75013286,-0.5246818
-0.22729592,-1.0684704,0.11636266,0.14783251
0.3007088,-2.4711578,-0.30376756,0.3139997
0.425393,-0.5859816,-0.5355243,-0.69404054
0.40296775,-0.48110658,0.11541008,-2.272913
-0.1927354,-0.15420428,2.4832969,1.1933758
0.5539591,2.5502086,0.40858632,-1.0666714
0.0898926,-2.0429537,1.1863189,0.67991287
1.5723495,0.97848696,1.0719708,0.08925589
-1.6410747,1.2282532,-0.93481064,-0.09453127
0.119880706,1.5729088,0.15670419,-0.37152925
0.025874158,-0.742253,0.63174987,0.9335179
0.39475152,-1.1320541,0.95935994,0.6691864
0.550678,-0.100795746,-0.20433325,0.14987426
-0.06716705,1.6455103,0.3810019,-0.7310964
0.7402146,0.61486423,1.0006468,-0.5291172
-1.2259301,-0.83188707,-0.0027725203,0.25565627
0.8126997,-0.7430588,1.2308105,-1.4597276
0.81495595,-1.025885,-1.4373797,1.0270054
0.23807968,-0.8490264,0.39654097,0.60653746
-1.0568081,0.43481314,-0.11039127,0.78000265
-0.65522516,0.015656827,-2.0717134,0.064785905
-0.7520906,0.09920375,0.0030393566,-0.054669432
0.044465046,-0.8222685,-0.4198627,0.9019879
-0.54650134,0.58965486,-0.85118496,-0.76525664
1.0707698,-1.0846174,-1.186614,0.063966066
-0.5068577,-0.1074331,0.9488917,0.699185
-0.6712662,-0.36057281,-2.885118,0.72847015
0.7521927,0.01744334,-0.68629557,-1.560987
1.0515753,0.107323125,-0.5595327,-0.05387928
0.060008153,-1.1647601,1.3862735,0.20321971
-1.5422384,-0.52583814,0.62313455,-0.4876823
-0.64629227,0.1489896,-0.20649558,0.024587486
0.29037315,0.2521311,-0.17953257,-0.24607155
0.57556385,1.2620023,-0.83022094,1.081572
0.061890602,-0.5158606,-0.38231924,1.3110999
-0.5381124,0.46645382,-1.0480773,0.009692802
-0.4426638,1.1005744,-0.113493174,1.0485669
-0.07604252,-0.093858704,0.32286295,0.6553405
-2.1018577,-1.762345,2.547231,0.822719
1.0994667,-1.35997,-1.5967257,-0.96576446
0.75810695,-1.1050208,-2.1797547,-1.3427253
-2.1516476,-0.32816508,-0.7021463,-1.0109727
0.80117136,-1.3390337,1.2181735,0.10186168
-0.4239853,0.793791,-1.4527282,-0.73093563
0.94271964,-0.43678248,1.6917166,-0.30257708
0.52990127,-0.29916468,0.15918897,0.10024724
-0.9951592,2.1629372,0.13109235,-1.0673468
0.8675436,-1.061325,-0.019874528,-1.7459736
-1.575254,2.037164,-1.7097917,-0.6442115
0.41321748,-0.16973163,1.5366472,0.15361229
-0.7793726,1.618103,-1.172567,-0.9170952
1.3660191,-0.34818575,-0.6400264,-0.25081277
0.73984325,0.55731463,-1.2998998,-0.6548263
-0.5430729,-0.25563845,0.63111156,-0.42863512
-1.242184,0.90130395,0.8135122,0.6192623
-0.61272043,1.1930076,-0.41081807,-2.2143502
0.73085594,-0.13778797,1.9796741,-1.1081458
-2.9182122,0.75962764,-0.30099976,0.7637689
1.0922732,0.41553146,0.79840016,-0.4065569
-1.2587945,0.39472097,1.294734,0.00935315
-0.87623924,0.1299822,-0.014563468,-0.6912608
0.3967305,0.9586973,-0.3584317,1.9664876
-0.28501886,-0.5837313,-0.6504495,-0.30855167
0.15630573,1.1288021,0.14457516,0.29260322
-0.03011612,-0.37076768,-0.20412844,-0.90473205
-0.78655124,-1.2732089,0.93333244,0.34490114
-0.581674,0.11650175,-1.0230868,-0.7132877
0.0014594891,0.51992697,0.15515997,1.8253386
-0.03257627,-2.125809,-0.32432008,-0.55141336
0.6353437,0.27497756,1.8748716,-0.13526922
0.22012793,-0.31407902,-2.0598736,0.05732843
-0.7189738,2.179773,0.45581225,0.47147697
-1.4723204,0.20765898,1.3866832,0.53985035
1.7550964,0.39257672,-0.45296535,1.1763407
1.0200353,0.5353709,1.8065809,-0.1554757
0.8287201,0.4795892,-0.48577902,0.9419128
0.49609926,1.0275965,1.7597967,-0.44892916
-0.9610447,0.39919806,-0.009244623,0.9341435
-0.27907357,0.1058384,-0.16405746,-0.4748322
-0.23508002,-0.08307712,0.65073454,0.6803715
0.11930124,0.9039085,-0.9934374,-0.35247
-0.75987905,-0.28932866,0.42419887,0.9526465
-1.2376052,1.0809988,-0.0070708403,2.2092457
-0.7518666,-1.0569428,-0.5512104,-0.2643357
1.7393271,-0.39170992,-0.48867208,-1.0117879
2.347933,-0.34583676,1.1915095,-0.3392222
1.8181082,1.4782984,1.1049671,1.4419451
-0.52318877,0.39299464,-0.73324454,0.1657298
-1.6921055,-1.4721184,-0.2700764,0.78588074
0.3015471,-0.8411903,0.0009846069,1.8572831
-0.19959362,-1.8571013,-0.71477175,-0.25295082
1.3133852,0.18018687,0.014431645,-0.884272
-0.93136626,0.08643876,-0.7062728,-0.28873235
-0.064421766,1.1850982,0.35828584,-0.0038111792
1.7568413,1.9947051,1.6799731,-1.5799755
1.2294436,0.5906252,-0.35830668,1.5826533
