Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v455,0.00029878647,0.00044020233,0.0013769339,-0.00016381554,-0.00029460705,-9.1447815e-05,0.0008991492,-0.00036904833,0.0005021043,0.0008379841,0.0007978324,0.0005476863,-0.0008846042,0.0014840196,-0.0009799276,-0.0009497636,0.0006449613,-0.0019555213,0.0010722305,0.00014676573,0.00070332584,-0.0006722187
volume_sn_voxels::v456,0.0004994958,0.00061371404,0.0017557807,-0.00026249536,-0.00015367135,0.0003376538,0.00038803645,3.0479241e-05,0.0008484003,0.000748175,0.0004944156,0.00042168368,-0.00089216087,0.0010567941,-0.0008488489,-0.00091501005,0.0007065406,-0.0012854695,0.0014329355,-0.00027248758,0.0004299407,-0.00028993707
volume_sn_voxels::v457,0.0006395043,0.0006528229,0.0017642565,-0.0004681539,-1.6008871e-05,0.0007124813,-0.00023407502,0.00031311458,0.0007922322,0.0005633416,3.17221e-05,0.00011093319,-0.0005633962,0.00019938525,-0.00027525672,-0.0009717572,0.00034962018,-0.00026429392,0.00073707564,-0.00016313641,8.633091e-06,-0.00010473817
volume_sn_voxels::v458,0.00063427427,0.0005319163,0.0013147967,-0.0003248934,6.6955785e-05,0.0007407408,-0.00074286904,0.0006809497,0.00067906914,0.0001342963,-0.00044393927,-0.00036233815,-0.00014022455,-0.00028055412,0.0001293127,-0.00045546127,0.00014195716,0.0002256017,0.00028799305,-0.00017615089,-7.569313e-05,-1.0827551e-05
volume_sn_voxels::v459,0.0007015292,0.0002763013,0.0011908788,-9.261058e-05,-2.3346613e-05,0.0008989585,-0.0011941204,0.00072382705,0.00061565713,1.1528252e-05,-0.0006688712,-0.0007949769,0.00021604566,-0.0005560245,0.00021920218,-0.00018092367,5.9893464e-05,0.00057894306,-2.0443647e-05,0.00017196566,5.3167514e-07,-4.73618e-05
volume_sn_voxels::v460,0.0008411545,1.4928113e-05,0.00092612056,0.00013938345,-0.0004985967,0.00079003756,-0.0013239034,0.0009999893,0.00050840614,2.7022148e-05,-0.0009304539,-0.0007261775,0.00011267117,-0.00091460114,0.00029001874,0.00031286062,0.00011933569,0.00063171337,-0.00012831422,0.0006640108,1.7520932e-05,-0.00024647708
volume_sn_voxels::v461,0.0008480948,-0.00025062877,0.00048199992,0.00061551936,-0.00090237695,0.0005370465,-0.0009300846,0.0007196611,0.0001685801,9.2034e-05,-0.00074668566,-0.0004233434,5.2445357e-05,-0.0008545225,6.5674765e-05,0.0008123045,0.0003290016,0.00023570877,4.3153537e-05,0.00060113095,-2.4908515e-05,-0.00036906384
volume_sn_voxels::v462,0.00076491415,-0.00059476454,-6.653874e-05,0.00093645265,-0.0011352267,0.00015017393,-0.0002456974,0.0007555699,-0.00015118148,0.000101515725,-0.0006423262,-8.718163e-05,-0.00015135792,-0.00038064196,-3.953935e-06,0.0008891891,0.00033193475,-0.0002228649,0.00010080191,0.00086132326,-0.00011107397,-0.00041100793
volume_sn_voxels::v463,0.0006953031,-0.00077834865,-0.00040974288,0.0009590229,-0.0014321379,0.00021212072,0.0006028371,0.0009806118,-0.00036944536,4.7917496e-05,-0.00042907862,4.462332e-05,-5.625165e-06,0.00011247351,-8.529949e-05,0.0012199304,0.0003426364,-0.0005695421,5.7484944e-05,0.0006471777,-0.00021400861,-0.0003014104
volume_sn_voxels::v464,0.00056965224,-0.0007993454,-0.00044416165,0.0011051869,-0.0012627321,0.00052591984,0.0013042284,0.0011600065,-0.0005094442,-0.0001346632,-0.00015240892,-5.9555638e-05,0.00035180527,0.00041763092,4.6405416e-06,0.0009917943,0.00013454646,-0.0007245244,-8.776808e-05,-1.4837116e-05,-0.00029244972,-0.00034325803
volume_sn_voxels::v465,0.00044549903,0.0005390763,0.0016236458,-0.00019474565,-0.0002692195,0.00017097796,0.00060774095,8.947478e-05,0.0009645403,0.0007286287,0.0005772921,0.00019510515,-0.0007140351,0.0008643858,-0.0004691575,-0.0012197439,0.00093064277,-0.0013624163,0.0014753854,5.807228e-05,1.8709787e-05,-0.00036592272
volume_sn_voxels::v467,0.00062152545,0.0004788733,0.0017876544,-0.00017802646,0.00013282633,0.0011523376,-0.00017685136,0.001066504,0.0010143262,5.7317766e-07,-0.0005196271,-0.00077820715,0.00032061557,-0.0003786179,0.0005644838,-0.00058036635,0.00022956607,0.00029475975,0.00057105406,0.00013847106,-0.0005154959,-0.0002498894
volume_sn_voxels::v468,0.00066526944,0.00023842481,0.0014522142,0.00016852083,-1.2144313e-05,0.0011909765,-0.00055938895,0.0012308782,0.00087484653,-0.00021441314,-0.00081329787,-0.0010644516,0.00055562775,-0.0007466043,0.000799567,-0.00014428922,0.00015076809,0.00073332456,0.0003229527,0.00041409922,-0.0002516493,-0.00026024217
volume_sn_voxels::v469,0.0008145735,5.590015e-05,0.0012880188,0.0005058405,-0.00046479807,0.0013474307,-0.00065526576,0.0015198354,0.0005877412,-0.00028261816,-0.00090281665,-0.0012838669,0.00050964387,-0.00095799105,0.0008108779,0.0004664165,0.00014629214,0.0009094353,-3.5081775e-05,0.00057018234,-0.00017179773,-0.0004297932
volume_sn_voxels::v470,0.00072879397,-0.0002386822,0.00073128217,0.0008849717,-0.0010350058,0.00074335135,-0.00034877172,0.0011536344,0.00021836942,-0.00014437863,-0.00074115436,-0.0009306938,0.00037145507,-0.00073219946,0.0007362787,0.0010351874,0.00022754887,0.00028529507,-0.00020148655,0.0005908568,9.5975345e-05,-0.00070995465
volume_sn_voxels::v471,0.0006922049,-0.00052564254,0.00025367163,0.0012835673,-0.0013672586,0.0006240906,0.00041599222,0.0011383455,-0.0002955576,-0.00023406807,-0.00031337686,-0.0003709105,0.00011246603,-0.00030190402,0.00033835124,0.0014480231,0.00017791655,-0.0004287436,-9.735006e-05,0.0003642939,-5.5322904e-05,-0.00068514136
volume_sn_voxels::v472,0.0005921651,-0.00065823284,-0.0001227667,0.0014052425,-0.0016148132,0.00041158224,0.0010729209,0.0012480392,-0.0006798837,-0.0003605214,0.00010500395,-0.00028267739,0.00019237866,0.00023779119,0.00031679255,0.0016208699,9.3635426e-05,-0.00088231533,-0.00035350042,0.00010047963,-0.00016898171,-0.0007707775
volume_sn_voxels::v474,0.00037903342,0.00046386084,0.0017950188,0.00019584657,-8.0965576e-05,0.0009860198,0.0011050106,0.0009047592,0.0009594055,-3.3046337e-05,0.00024740008,-0.0006567867,0.00037566543,0.00026261786,0.0005208383,-0.0008326261,0.00082116795,-0.0004170821,0.001299654,6.0996477e-05,-0.00050003984,-0.00073439296
volume_sn_voxels::v480,0.000265623,0.00050750846,0.00029796237,0.00040775313,-0.00026388728,0.0011835092,0.00016724107,-0.0012309303,-0.0005921045,0.0011120937,-0.0002661177,-0.00046617907,6.793308e-05,0.0011823486,-0.00016362358,0.0014147871,0.000369383,-0.0008074988,0.0009324233,0.002950296,0.0011068893,0.0015283822
volume_sn_voxels::v484,0.00039828292,0.00027806137,0.00045030235,0.00022970462,-0.0004859884,0.00076164695,0.0002057481,-0.0007905867,-3.3349606e-05,0.00075654214,0.00046097088,-0.0009134264,0.00013393977,0.0002263283,0.00019760858,0.001448055,0.00021939196,-0.0012029476,0.0010425266,0.0027014667,0.00045944456,0.0016242373
volume_sn_voxels::v488,0.0006924186,-0.00023428348,0.00017097704,-0.00033880043,-0.00063739007,0.0003951665,-8.830201e-05,-0.0008301614,0.00042195927,0.0005637721,0.0012788334,-0.0010509955,0.00043665705,-0.00037344696,0.00025542543,0.0014275811,-0.00012397063,-0.0012839751,0.0011580962,0.002155489,0.00016431883,0.0007116375
volume_sn_voxels::v494,0.00071060954,-0.00039249548,0.00022810212,-0.00041955095,-0.0005345682,2.681452e-05,-0.00018094276,-0.00027668462,0.00077807734,-0.00013112597,0.001809059,-0.0010415335,0.00024136648,-0.000738261,0.0004507957,0.0010542186,-0.00027368887,-0.0015065195,0.00082058867,0.00059364614,-0.00054569246,0.0008101011
volume_sn_voxels::v499,0.0008209805,-0.000928456,-0.0005227223,-0.0011221984,-0.00031119687,-5.6608354e-05,-0.000587494,-0.0002433006,0.0002173445,8.79009e-05,0.0011396742,-0.0005212053,0.00041464434,-0.00028131492,5.5904835e-05,-0.00033433762,-0.0004980022,-0.00067226484,0.00026925324,0.00023114588,-1.590749e-05,-0.0018175661
volume_sn_voxels::v500,0.0007228179,-0.0008430689,-0.00022584057,-0.0009333849,-0.00040498227,9.890012e-06,-0.0003768161,-6.1108753e-06,0.0006090183,-3.622529e-05,0.0014359178,-0.00048240868,0.00041661056,-0.0005371124,0.00016784295,5.6995223e-06,-0.00050611096,-0.0007759588,0.00065851875,-8.680068e-05,-0.00011493473,-0.0010380893
volume_sn_voxels::v501,0.0006413713,-0.0005631213,3.1573065e-05,-0.00060273794,-0.00045491857,-1.1677159e-05,-0.00018518315,-1.855286e-05,0.0009888042,-0.00022187123,0.0013332317,-0.0005824252,0.0002075105,-0.00054965226,0.00021625204,0.000534531,-0.0003243278,-0.000860277,0.00056657597,3.45108e-05,-0.00036378804,0.00013544614
volume_sn_voxels::v505,0.0008435735,-0.0011816344,-0.0006315897,-0.0011418348,-0.00024943176,-0.00015454095,-0.0005005779,-0.00013127721,-7.901831e-05,0.0001412101,0.00057055714,-0.00025592215,0.00050044194,-0.00022809114,-0.00012784988,-0.0007516486,-0.00010791755,-0.00039471049,-0.00013322565,0.00015840864,0.00031348708,-0.0017911467
volume_sn_voxels::v506,0.0007855251,-0.0010662595,-0.0005600399,-0.0010938288,-0.00026025358,-0.0001276787,-0.00044929615,0.00023090701,0.00038742545,7.5017866e-05,0.000865238,-0.0001909356,0.00022411895,-0.00039443295,-0.00011538791,-0.00054084836,-0.0004348226,-0.00060856796,0.0003209383,-0.00011501068,7.7595505e-05,-0.0014046697
volume_sn_voxels::v507,0.00066414464,-0.0009078788,-0.00034627298,-0.00084017956,-0.00029077183,-3.5838224e-05,-0.0002618346,0.00022629855,0.0006561399,-8.726341e-05,0.000999278,-0.00031550904,0.00016750532,-0.00045572882,-2.8962793e-05,-0.00026527414,-0.0005221252,-0.00058170705,0.00041899752,-0.00032312467,-7.0841284e-05,-0.0010147531
volume_sn_voxels::v508,0.0006350578,-0.00069243833,-0.00012365311,-0.0007197183,-0.00032028905,9.531694e-05,-7.644898e-05,0.0003149152,0.0008127712,-0.00023999717,0.0013869354,-0.00046405176,0.00026414698,-0.00043878995,8.459803e-05,0.00023055763,-0.00049303623,-0.0007045915,0.00053106574,-0.00018513114,-0.000225171,-4.87717e-05
volume_sn_voxels::v510,0.00078496,-0.0005110685,-0.00020122196,-0.0005680376,-0.00025449737,7.482488e-05,-0.0008871618,-0.00039785,-0.0012790421,0.0007681831,-0.00016072877,-0.0007017354,0.0006731942,0.00078141096,0.0006901138,-0.00026170557,4.5545326e-05,-0.0004818346,-0.000117469666,0.00014383455,0.0005679761,0.0005128756
volume_sn_voxels::v512,0.0007597083,-0.001009612,-0.00073473155,-0.00082896644,-0.000381415,-0.0003580797,-0.0005835632,-1.797928e-05,-0.00044392858,0.0005003015,3.718523e-05,-0.0003380999,0.00030317233,-2.2681385e-05,-8.633653e-06,-0.00071167515,0.00015601292,-0.00042733212,-0.00027623397,0.000426835,0.0004417245,-0.00061706436
volume_sn_voxels::v513,0.0008172651,-0.0011588047,-0.00077935826,-0.0011565347,-0.00037327522,-0.00035836996,-0.00043454758,0.00022213183,-1.5599348e-05,0.00022434285,0.00026114687,-0.00018234387,0.00018257278,-0.00030929394,-0.0002429491,-0.0007732565,-7.559245e-07,-0.0005374583,-0.00014797921,0.00025988917,0.00029295066,-0.0010822176
volume_sn_voxels::v514,0.0007964406,-0.001106581,-0.0007176649,-0.0010180597,-0.00023942222,-0.0002883878,-0.00037079633,0.00055653317,0.0005315232,3.148724e-05,0.00037076845,-0.000103381026,0.00014031562,-0.00036178454,-0.00037288753,-0.0009598612,-0.0004414969,-0.00040293054,0.0002715198,-0.00033980262,0.00021016631,-0.0009548687
volume_sn_voxels::v515,0.0006823849,-0.0010363141,-0.000473591,-0.0007903774,-0.00040145498,2.705017e-05,-7.9051846e-05,0.0008595581,0.0009758843,-4.474435e-05,0.00063110655,-2.423211e-05,0.0001220769,-0.00034725582,-0.00015229639,-0.0005143131,-0.0005810416,-0.0003869543,0.00070559216,-0.0003558173,-2.2346208e-05,-0.0004558076
volume_sn_voxels::v516,0.0005443071,-0.00075242715,-0.00021974623,-0.00053337886,-0.00029904337,0.00032824205,0.00029525667,0.0005909683,0.0011192152,-0.00030746683,0.0012571877,-0.00029330957,0.00030254762,-0.0003273653,8.9363355e-05,5.39625e-05,-0.0005960241,-0.0003948245,0.00038859097,-0.00024909986,-0.0002570409,0.00016992506
volume_sn_voxels::v517,0.0008602104,5.5655782e-05,0.00066781766,-0.00039753245,-0.00020286937,0.0005501803,-0.0013949027,0.00011439235,-0.0012063207,0.0007480742,6.0178554e-05,-0.0005241001,0.00054796,0.0008180806,0.0010798398,-0.00029804243,-0.0011155028,-0.00062859687,-0.00021130254,-0.0010313789,0.00036311505,0.0008645917
volume_sn_voxels::v518,0.00085730135,-0.00025546143,0.00010526029,-0.0003803785,-0.00036162275,0.00040501452,-0.0012872407,-7.437089e-05,-0.0013071608,0.00085250224,-0.0001595215,-0.00042415317,0.00054988964,0.00093529606,0.00073468435,-0.00050121313,-0.00020347539,-0.00050956814,-0.00017105373,-0.00048913754,0.00046717335,0.0010521167
volume_sn_voxels::v520,0.00072274776,-0.0007906956,-0.00055647804,-0.0005583518,-0.00042295217,-0.00021846511,-0.0006209887,-6.467284e-05,-0.0006739868,0.0004921899,-0.0001395564,-0.00033778514,0.00020958163,0.00015128634,1.5650177e-05,-0.00051107776,0.00036706668,-0.00047755623,-0.0002787287,0.00050283415,0.00042139064,0.00021233961
volume_sn_voxels::v521,0.00080306357,-0.0009899709,-0.00084305275,-0.0006376671,-0.00032738398,-0.00037576485,-0.0007537006,0.00018416205,-0.0003555126,0.00049753446,-0.0002998557,-3.6297875e-05,2.4112436e-05,-0.00017698827,-0.00025121568,-0.00082223455,0.00034670802,-0.00058953295,-0.0002568193,0.0005006941,0.00039739677,-5.6670986e-05
volume_sn_voxels::v522,0.0008268249,-0.0011889947,-0.0007380696,-0.00076025806,-0.00039902367,-0.0005075849,-0.00050598587,0.00074649346,0.00013539061,0.00035239398,-0.0002963355,0.0001154533,-4.7238493e-05,-0.00025861518,-0.00051866024,-0.00088025443,6.159835e-05,-0.00045792747,7.2017383e-07,0.0001288003,0.00028986906,-0.00022468326
volume_sn_voxels::v523,0.0007354191,-0.0010754849,-0.00070018286,-0.0008060067,-0.00043565192,-0.00014370802,-0.00024221254,0.0008480835,0.00061043794,8.7664506e-05,-0.00023916546,0.00019568043,-0.00010752814,-0.00025619,-0.0005718875,-0.0010586791,-0.00019541096,-0.00039950514,0.00054240454,-0.00019576575,0.00026087844,-2.6430134e-06
volume_sn_voxels::v524,0.0006275696,-0.0009915136,-0.0005232158,-0.0006458762,-0.0003302793,0.00011107453,0.00019433477,0.0009033864,0.00093785446,-5.7017503e-05,9.51556e-05,6.3784006e-05,-0.00012093478,-0.000107781765,-0.000242454,-0.0006536817,-0.0003775653,-0.00023186005,0.0006142881,-0.00018449835,4.8909973e-05,0.00015462057
volume_sn_voxels::v525,0.0007176612,0.00041744174,0.00085830525,-0.00023116205,-3.6237798e-05,0.00072497514,-0.0012132691,0.0004336585,-0.000972299,0.0004967408,-9.3537914e-05,-0.00015696425,0.00010513798,0.0011031901,0.00072241016,-0.000448496,-0.0009077538,-0.00030692312,-0.00019453667,-0.0011945167,0.00073283515,0.0007512321
volume_sn_voxels::v526,0.00082477886,0.00015405533,0.00067147915,-0.00024132845,-0.0002446741,0.0006060253,-0.0015007665,0.0003245699,-0.00096258515,0.0006848385,-0.00021594587,-0.00037701157,0.00035343808,0.00077348005,0.0006798213,-0.00049292203,-0.0005080659,-0.00026430647,-0.00012891124,-0.0007370674,0.0008923217,0.00078792725
volume_sn_voxels::v527,0.00089881895,-0.0001775503,0.0003176885,-0.00020561564,-0.00048454857,0.00033865075,-0.0013302261,4.2264062e-05,-0.001117734,0.0008236121,-0.00052639877,-0.00024966677,0.00035782918,0.00067933486,0.000528387,-0.00058039295,2.1102713e-05,-0.00010868989,-0.0001344673,-0.00031347483,0.0008104015,0.00054804713
volume_sn_voxels::v530,0.0007243474,-0.0008069501,-0.00071180495,-0.00018627306,-0.0006371954,-0.00040513717,-0.0004855301,0.00043548655,-0.00022015805,0.00048508486,-0.0005774649,0.00025189528,-0.00012860136,-0.00015819033,-0.0004253611,-0.0005065401,0.0004943443,-0.00046579284,-2.415742e-05,0.0004558904,0.0002577482,0.0002510363
volume_sn_voxels::v531,0.0007387781,-0.0009612053,-0.0006774271,-0.00033720775,-0.00047655226,-0.00033853453,-0.00027814685,0.0008283117,0.00013523776,0.00032671014,-0.00066219456,0.0003108556,-0.000152439,-0.00020007127,-0.0005678014,-0.0005625894,0.00018268306,-0.0005066544,0.00026470964,8.520773e-05,0.00015799975,0.0005057043
volume_sn_voxels::v532,0.0006412022,-0.0009502078,-0.0007102868,-0.0003459863,-0.00042846554,-0.00018429535,1.6787033e-05,0.0010355228,0.00050470437,0.00014040666,-0.0007700587,0.00038111195,-0.00014839378,-7.2225057e-06,-0.00053975714,-0.0006888684,-7.91589e-05,-0.00033704547,0.0005035471,-0.00012926148,0.0003166086,0.00068981707
volume_sn_voxels::v533,0.0005108857,-0.00083276234,-0.0005377655,-0.00024380037,-0.00040568443,0.00028563436,0.000698052,0.0012681754,0.0006332156,-3.252918e-05,-0.00032269544,0.00010046861,-3.2688982e-05,0.00010602305,-0.0005414871,-0.0004467824,-0.0002699098,4.677401e-05,0.00053431286,-0.00025899266,0.00030023692,0.00072158757
volume_sn_voxels::v534,0.00062688784,0.0006746376,0.0010717838,-0.0002661547,0.00010073292,0.0011501634,-0.0006420208,0.00051429396,-0.0006539673,0.000633989,-0.00012945241,0.00011898259,-0.0003514304,0.0014984303,0.0003131537,-0.0006807665,-0.00051170576,-0.00032691442,-0.00027000948,-0.001036506,0.0009698136,0.00023124667
volume_sn_voxels::v535,0.0006437246,0.00043822263,0.00091879704,-0.00032238345,-4.0030034e-05,0.00090082275,-0.0011016948,0.000470944,-0.00042099418,0.0005626044,-0.00036648026,-3.7105085e-05,-8.737055e-05,0.00093371584,0.00034265118,-0.0006591041,-0.00049135013,-7.942215e-05,-0.00018795767,-0.00069618697,0.0007265745,0.00024412721
volume_sn_voxels::v536,0.0008089359,0.00022106194,0.0007152817,-4.934025e-05,-0.00030881708,0.0007347694,-0.0014682519,0.00044157324,-0.0006012312,0.00077431276,-0.00043718595,-0.00037875382,8.19028e-05,0.00046510616,0.00047611116,-0.0005479908,-0.00016466297,0.00012983591,-0.0001328411,-0.0006150764,0.00071937585,0.00045037552
volume_sn_voxels::v540,0.0007154403,-0.00085714227,-0.00052189577,0.00027953082,-0.00078569545,-0.0005279557,-0.00055544527,0.00048198295,-0.00016399568,0.00052567624,-0.00069220853,0.0002842265,-0.00050958165,-0.00023510313,-0.00042126607,-0.00027912608,0.00040261025,-0.0004565267,0.00019123904,0.0003054396,-2.0460762e-05,0.0003978619
volume_sn_voxels::v541,0.0006817446,-0.0010100636,-0.0006676691,0.00012397228,-0.0007531967,-0.00031927295,-0.00014309718,0.0009359622,0.00011878009,0.0005017479,-0.0008537879,0.00043022662,-0.000360471,-0.00010448917,-0.00051808974,-0.000489748,0.0002417877,-0.0004223512,0.00039893293,0.00015065262,-1.2680188e-05,0.00053104665
volume_sn_voxels::v542,0.00064619404,-0.0009252475,-0.0005676173,0.00010592858,-0.00070170243,-9.228087e-05,0.0003132577,0.0011867367,0.0003496636,0.00016467874,-0.00085335085,0.00042866016,-9.039343e-05,0.00011650356,-0.0006393002,-0.0004799301,8.195217e-05,-0.0002491392,0.0005217316,-6.564118e-05,4.9079455e-05,0.0008557137
volume_sn_voxels::v543,0.00046803808,-0.00085274066,-0.0004701002,0.00022422202,-0.00062629336,0.0006341587,0.0013136348,0.0016174208,0.00035099362,-9.942409e-05,-0.0004870332,-6.844607e-06,0.0001632074,0.0004520989,-0.00036685346,-2.674903e-05,-0.00014057168,6.7523906e-05,0.00036783208,-0.00028470007,0.00013912209,0.0007556944
volume_sn_voxels::v544,0.0005646081,0.0007573607,0.001681203,-0.00025604898,-9.723975e-05,0.0011098293,0.00034082896,0.00035837208,-0.00011114595,0.00065681036,0.00024342933,0.0004139532,-0.00052188267,0.0021027406,-2.9053745e-05,-0.0010290773,0.000120299446,-0.0010262897,0.00058729976,-0.0004349853,0.001201853,-0.0006686957
volume_sn_voxels::v545,0.0006336452,0.00066315295,0.0013509558,-0.00027934104,6.4488544e-05,0.0011403727,-0.00063290546,0.0005504847,-2.44268e-07,0.0006600992,-0.00034643957,0.00012392805,-0.0004090168,0.0011434554,0.00019461408,-0.0011054901,-4.935966e-05,-0.0002023286,0.0001626366,-0.0005885915,0.00067813875,-0.00024221439
volume_sn_voxels::v546,0.00057412573,0.00040919957,0.0011504756,-0.00019701495,4.90336e-05,0.00089617976,-0.001049168,0.0005665743,0.00011929985,0.0006131405,-0.0005704373,-0.0002479902,-0.00012497518,0.00045605598,0.00038715833,-0.000714308,-0.00013426908,3.2752072e-05,4.6059595e-05,-0.0005000922,0.00027774574,8.900637e-05
volume_sn_voxels::v547,0.00073671975,0.0002567132,0.0008735286,-4.3095304e-05,-5.4410844e-05,0.0007480712,-0.0014694807,0.000514457,7.8078985e-05,0.00051649124,-0.00073273835,-0.00034291763,-2.7837857e-05,5.5332213e-05,0.0002648053,-0.00044587182,3.3921162e-06,0.00019776415,2.2552686e-05,-0.00037156482,0.00031237464,2.1482836e-05
volume_sn_voxels::v548,0.000901225,-6.429441e-05,0.00070333574,0.00021398347,-0.00047655497,0.00043236293,-0.0015422239,0.0005208102,1.5387972e-05,0.0007330501,-0.0009733319,-0.00033160934,-6.300393e-05,-0.0002937295,0.00039950365,-6.3792184e-05,0.0002501742,0.00041405187,8.204338e-05,-8.3385174e-05,0.00019952183,3.0504581e-05
volume_sn_voxels::v550,0.00084559515,-0.0006836077,-0.00013651213,0.0007398156,-0.0010965283,-0.0004161036,-0.0009696823,0.00051151356,-8.225746e-05,0.0008856057,-0.0006420656,0.0002470749,-0.00059241254,-0.0003950851,-6.99305e-06,0.00045825218,0.0005523627,-5.214399e-05,0.00010038567,0.00048112916,-0.00023091504,8.971549e-05
volume_sn_voxels::v551,0.0007706948,-0.00079504255,-0.0004653832,0.0007825996,-0.0010746905,-0.0004896145,-0.00043830014,0.00058744143,-0.00010530118,0.00075553573,-0.0005983268,0.0005096765,-0.0005726421,-0.00025022234,-0.0002891695,0.00032536482,0.00041308097,-0.00053800945,0.0002778938,0.00040982495,-0.00017959357,0.0002543953
volume_sn_voxels::v552,0.00070500467,-0.0009263217,-0.00055798836,0.00070146495,-0.0010484401,-0.0004130776,0.0001311259,0.0010425351,-3.939752e-05,0.0005385939,-0.00065560214,0.0006582388,-0.00033429638,4.733717e-05,-0.00038887604,0.00020084824,0.0002737431,-0.0007153364,0.00039507443,6.87073e-05,-0.00032935888,0.0005239517
volume_sn_voxels::v553,0.0005468964,-0.0009094072,-0.0004389694,0.0006541002,-0.0009431964,0.00013861201,0.0008382067,0.00143841,-3.9153245e-05,0.0002467796,-0.00047371225,0.0003433576,-5.428089e-05,0.00041495677,-0.00035852205,0.00023593412,0.00019233164,-0.00026036892,0.0001964833,-0.00016860206,-0.00019863293,0.00050693785
volume_sn_voxels::v555,0.00057601905,0.0006817315,0.0019273857,-0.0002039383,-4.0772953e-05,0.0009050162,0.0002898577,0.00012974656,0.0006331139,0.00067110267,0.00018129195,0.00027833835,-0.00044097228,0.0016302525,-2.1251994e-05,-0.0016037148,0.00072046806,-0.0012833629,0.0013676642,-0.00016544005,0.0005261723,-0.0007648986
volume_sn_voxels::v556,0.0005806062,0.0005565491,0.0014441684,-0.00018556255,0.0001137795,0.00077325595,-0.0004436072,0.00044161262,0.0007061211,0.0005386459,-0.00020614707,2.0257603e-05,-0.000162464,0.00063064817,0.0004070133,-0.0009795035,0.00038582034,-0.00038551237,0.0007661492,-0.00027744164,-6.416615e-05,-0.0002649382
volume_sn_voxels::v557,0.00068050664,0.00043420304,0.001370952,-0.00020914793,8.956059e-05,0.0008922055,-0.001070132,0.00077239017,0.0006942893,0.00053160056,-0.0006636984,-0.00032463387,5.754748e-05,5.2017725e-07,0.00052763405,-0.0008911846,0.00014660282,0.00019688098,0.00048701192,-0.00019183513,-0.00028575977,-6.0511327e-05
volume_sn_voxels::v558,0.0007439588,0.00021525307,0.0010721158,2.8203061e-05,3.7015012e-05,0.00069715164,-0.0013849271,0.0006747267,0.00068078935,0.00046415234,-0.0008953004,-0.0005803022,6.437567e-05,-0.00033375653,0.00058289414,-0.00061413157,0.00020323836,0.00031050298,0.00037735535,-0.000108200846,-0.00035515692,-6.6896595e-05
volume_sn_voxels::v559,0.00085415156,3.9291967e-07,0.00093307527,0.00040800215,-0.00036079483,0.00042632336,-0.0015389905,0.00082479866,0.0006332436,0.0005831414,-0.0010318173,-0.00061612227,4.1484403e-05,-0.0005142416,0.0006077279,2.3292134e-05,0.00028855423,0.00062864134,0.00033514726,5.8116526e-05,-0.00027254128,-0.00027640097
volume_sn_voxels::v560,0.00077566225,-0.00020075741,0.0005143313,0.0007448024,-0.0006641559,5.633114e-05,-0.0011871906,0.0005298071,0.0002799045,0.0006273435,-0.0007984959,-0.00014509149,-0.00040151013,-0.000467516,0.00029774144,0.0005886162,0.000398299,0.00038032854,0.000101839745,0.00024619765,-0.00028697483,-0.0003349478
volume_sn_voxels::v561,0.00084078056,-0.0006331482,-3.5610367e-06,0.0011093693,-0.0010468594,-0.0004017333,-0.000796142,0.000500983,4.0219726e-05,0.00061411125,-0.0007688473,0.00020723762,-0.0005562334,-0.00045586456,6.787668e-05,0.00077981106,0.00048568306,-0.00011455634,0.000118616976,0.00029192524,-0.00026320273,-0.000376719
volume_sn_voxels::v562,0.0007437104,-0.0006983456,-0.0002938591,0.0012085604,-0.0013026318,-0.00045584506,-0.0002559566,0.000618234,-0.00018507788,0.0005973209,-0.00041761174,0.00047208008,-0.0006894199,-7.1247356e-05,-9.904164e-05,0.0011771678,0.0005305932,-0.00037623214,0.00016947908,0.00010146253,-0.00048278365,-0.00032529715
volume_sn_voxels::v563,0.00055899017,-0.00076884066,-0.0003558673,0.0011502311,-0.0010613779,-0.00016947022,0.00037600353,0.00083321554,-0.00032467724,0.00033585096,-0.00023319926,0.00042628168,-0.00030301794,0.00021477275,-0.00017859098,0.0007848952,0.00028945063,-0.0006548837,0.000101629266,-0.000151892,-0.00054502976,-0.00014922312
volume_sn_voxels::v564,0.00048554176,-0.0007471437,-0.00034050603,0.0011260328,-0.0011430715,0.0002691604,0.0014614849,0.0013053177,-0.0004536736,-4.2659387e-05,-2.3361705e-05,0.00017131097,0.00015787089,0.0006290673,5.9386434e-06,0.0009375646,0.00018812637,-0.00028252427,-0.000110450135,-0.00043429362,-0.0005475643,-0.00034825463
volume_sn_voxels::v567,0.0004987641,0.00045539337,0.0015564641,-0.00013328953,3.2611893e-05,0.0006189535,-0.00038960428,0.00036602863,0.0014510438,0.00043209386,-0.0001703562,-0.00026016033,-5.3812237e-05,0.0001918573,0.0007390869,-0.0012988414,0.00074493245,-0.00046753863,0.0013307338,5.248608e-05,-0.00068889896,-0.00014820947
