Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_124,0.6820101,-0.31628844,0.5576577,1.328042,-0.3895955,-1.2894144,0.21050979,-0.0261629,0.55060095,-0.16695495,1.0108254,-0.4282059,0.2955774,0.7615866,0.25505307,0.6311682,-0.747502,-1.3094695,-0.2754915,-0.87327236,-0.4151125,-0.20032617,0.12711743,0.3691471,-0.22252806,-0.4689316,-0.04697038,0.021591013,-0.991879,0.4513013
volume_sn_voxels_feature_125,-0.09721071,0.4738771,-0.26894906,-0.5303919,0.1118937,-1.364407,0.38305318,-0.14538655,-0.58057356,0.23076834,0.2845114,-0.92671525,0.32175034,-0.1643719,0.15154627,0.106153674,0.0024538697,0.50981385,0.28627118,0.30573893,0.12172838,-0.2615226,0.0799709,0.23930916,0.22736065,-0.36303514,-0.07342393,-0.3822731,-0.38927284,-0.3845443
volume_sn_voxels_feature_126,0.7546032,0.3012837,-0.14095402,0.4372958,-0.271041,-1.5303808,-0.06846255,0.0251701,-0.21956058,0.0902095,0.6697318,-0.7345869,0.11712494,0.15415177,-0.07005067,0.30902502,-0.07555324,-0.6531134,0.3780311,-1.106767,-0.25758952,-0.1982574,0.107348375,0.21951355,-0.041420992,-0.1444646,-0.20276187,-0.27597496,-0.69227713,0.25289723
volume_sn_voxels_feature_127,0.87451184,-0.09663831,0.1605369,1.240959,-0.58169353,-1.8229773,0.2094785,-0.0830954,0.5748868,0.17918256,0.77174205,-0.8546314,0.4172192,0.37317172,0.24111274,0.34300798,-0.67570657,-1.2620022,-0.18016426,-1.6397494,-0.4403796,-0.2860935,0.08644405,0.4870684,-0.10542461,-0.26050812,-0.21012403,-0.16526015,-0.80853516,0.47281015
volume_sn_voxels_feature_128,-0.4791724,-0.12993912,0.15718113,-0.41766733,0.016904267,-1.204509,0.17953731,-0.08013273,-0.13563521,-0.12990543,0.31533876,-1.2411013,0.0868344,-0.009257748,0.23569065,0.4012768,0.1889878,1.2017468,0.10677827,0.6155663,0.41574967,-0.16801445,-0.28393474,0.18830469,-0.06666129,-0.18480697,0.09511399,0.1751848,0.22548269,-0.8881074
volume_sn_voxels_feature_129,0.8142006,0.09679639,-0.15359433,-0.12367587,-0.048377667,-1.1842768,0.15069401,-0.1939481,0.16266122,0.3063074,0.04915937,-1.017468,0.099843234,0.45322055,0.35920087,0.27975944,-0.31405354,1.5112854,-0.08819032,-0.7088081,-0.11745411,-0.034445386,0.14602993,0.32348412,0.052505676,0.11979943,-0.57812953,-0.08370527,-0.10001496,0.12454352
volume_sn_voxels_feature_130,0.8847663,0.17680494,0.012883325,0.57132405,-0.45067787,-1.0352377,-0.0662296,0.17183581,0.20982234,0.05135419,0.06850293,-1.2063128,0.3084561,0.35032296,0.033662517,0.20411564,-0.5281905,0.7340772,-0.06774445,-1.3974917,-0.22584392,-0.07817036,0.266502,0.28213122,-0.07831838,0.26851392,-0.44656217,-0.015509224,-0.2289167,0.32783687
volume_sn_voxels_feature_131,1.3575854,-0.038995024,0.28409165,1.4211768,-0.72272724,-1.6294672,0.18309155,0.05872364,0.18638499,-0.075003885,0.86546785,-1.2193462,0.536577,0.2229408,0.37025124,0.108626515,-0.36577165,-0.8550735,-0.100887775,-1.4516807,-0.16404986,0.014763481,-0.30303305,0.2393138,0.20236635,0.10360611,-0.041320615,-0.060666077,-0.57237834,0.4346257
volume_sn_voxels_feature_132,-0.739716,-0.9510946,0.60818255,-0.07239201,0.18150185,-1.4183977,-0.12778875,0.0028911093,0.18883385,-0.52781975,0.3154731,-1.4058105,-0.18420264,-0.13079657,0.26637754,0.32014,0.042771053,1.6836938,0.22256486,0.6079158,0.44147408,-0.5487335,-0.079842106,0.048484605,0.15995146,-0.13663796,0.7389115,0.20329025,0.15414749,-0.8783881
volume_sn_voxels_feature_133,0.19527024,-0.9690812,0.37486044,-0.12795469,-0.19172731,-1.3132722,0.055276215,-0.255458,0.431469,-0.1920641,0.21345516,-1.2984556,0.04259203,0.68102795,0.4314634,0.44665313,-0.040158924,0.774092,-0.13301706,0.21287552,-0.030973908,0.028375803,0.086287975,0.15139975,-0.062125023,0.05723045,-0.0798079,0.43469352,-0.113392994,-0.23803955
volume_sn_voxels_feature_134,1.0652139,-0.30132708,0.31854942,0.3341593,-0.24296148,-1.3223913,0.3020775,-0.069895305,0.5494948,-0.1525438,-0.18582878,-1.4673295,0.018631153,0.59114426,0.2467189,0.15227596,-0.5545076,0.3907577,-0.48995703,-1.2145087,-0.206726,0.49482578,0.1816258,0.44664413,0.118259996,0.36977154,-0.3824292,0.3039798,-0.048402574,0.29438344
volume_sn_voxels_feature_135,1.3270522,0.29083532,-0.05945616,1.1299404,-0.41905248,-1.2213532,0.00911773,0.13153103,-0.032145385,-0.024984945,-0.41908866,-1.1640823,0.044779312,0.2831791,0.030979414,-0.31068316,-0.36122507,1.3377987,-0.40774566,-1.385595,-0.18741712,0.35821036,0.12340865,0.028403781,-0.40422204,0.24825938,-0.1634056,0.017090198,0.36636427,0.4921162
volume_sn_voxels_feature_136,1.4080894,0.20162846,0.09419842,1.3048422,-0.7208123,-1.2879679,-0.18533024,-0.015860463,-0.62167746,-0.1346793,-0.05386361,-0.95062256,0.20544033,-0.30809578,0.12707537,-0.57041985,0.09873509,-0.11398627,-0.20629463,-1.399786,-0.055096168,0.28127682,-0.45800903,-0.1710649,-0.32880747,0.401083,-0.22094378,0.10979496,0.092057675,-0.058586754
volume_sn_voxels_feature_137,0.88339275,-0.6563816,0.5746523,0.12707879,-0.012560621,-1.3241456,0.365644,-0.28180385,0.5068223,0.11972595,0.013916162,-1.0014439,-0.08517823,0.4100672,0.25689217,0.24790594,-0.1621905,1.2417715,-0.4238419,-0.29679444,-0.21795398,0.3966085,-0.0003798873,-0.1506887,0.24452484,0.12229361,-0.2246469,0.13475843,-0.37880006,0.080496915
volume_sn_voxels_feature_138,1.3056773,-0.2153905,0.27043173,0.5042784,-0.53665185,-1.1856635,0.26200074,-0.08786377,0.08794634,-0.07561317,-0.41769737,-1.4546474,-0.11315675,0.40114993,-0.13851842,-0.085702114,-0.14063372,0.5807713,-0.43271124,-1.3071111,-0.20531787,0.7645658,0.1448703,-0.06276371,-0.08032727,0.26416954,-0.23503396,0.52920705,0.387532,0.48105702
volume_sn_voxels_feature_139,-0.8754551,-0.15766247,-0.22188565,-1.0973903,0.59506935,-0.9838739,-0.20051448,-0.37423587,-0.13209315,0.35244322,0.111541994,-1.3178324,0.009509533,-0.16404544,0.2403719,0.3887717,0.075529486,0.8310406,0.58295226,0.123115346,-0.038917582,-1.390369,0.23174216,-0.061883673,0.64172935,-0.35928282,0.57357746,-0.8023277,-1.1893466,-0.35762697
volume_sn_voxels_feature_140,1.0624442,0.10663306,-0.47499517,0.35740867,-0.054956634,0.24306513,-0.04469638,0.7664692,-0.1352822,-0.41024038,-0.64110744,0.15881012,0.19138846,1.2576034,-0.7250463,0.3518028,0.6637717,-0.1675255,0.7871792,0.005928302,0.13265453,0.31208402,1.2132292,0.273245,-0.9787931,-0.082137205,1.3148773,0.67149186,0.5453187,0.15246417
volume_sn_voxels_feature_141,0.19013616,0.24327034,-0.24794908,0.059482794,-0.7982375,-0.16846955,-0.15212828,0.1544073,0.10491378,0.012845869,0.084519364,-0.4085941,0.2896377,1.4287906,-0.08856145,-0.043439046,0.72751814,0.09360981,-0.0093685435,0.037102938,0.12652679,-1.3498768,1.3566532,-0.05635502,-0.25618568,-0.13461964,1.3227174,0.106607266,0.28086033,-0.16625786
volume_sn_voxels_feature_142,1.1973393,1.022646,-0.67342687,-0.688363,-0.08183262,-0.60232306,0.08872276,-0.33923352,-0.33583254,-0.036494788,0.33363566,-1.4264712,-0.45342404,-1.1887908,-0.70022374,-0.24462922,0.9364831,0.1386737,-0.4466581,-0.7076145,-0.37994626,1.0158856,-0.72795,-0.030073568,-0.0625364,-0.11874206,-0.7142217,-0.3263259,-1.0410354,-0.37642062
volume_sn_voxels_feature_143,-0.43445796,-0.6668106,0.028743774,0.159462,-0.057721186,0.36609527,-0.4805087,0.8303422,0.3185504,-1.0421705,0.91748536,0.5533131,0.53620064,1.4357247,-1.005698,0.48394892,0.35872823,-0.3330316,-0.20229562,-0.04257939,0.7111475,0.19307457,0.9306541,0.73444533,-0.5678546,0.3892665,0.2608884,1.1147135,0.055527557,0.7650576
volume_sn_voxels_feature_144,-0.6718046,-0.74409586,-0.11462563,0.19892988,-0.85565877,0.3251284,-0.9569089,-0.31942517,0.5683233,-0.3594288,1.2315234,0.5723021,0.2767852,1.3122077,-1.0627364,-0.3295691,0.5416048,-0.025300324,-0.9050626,0.09328192,0.7811683,-1.3072954,1.6565537,-0.2764361,-0.030507052,0.4510689,0.5025488,0.27049673,-0.23372774,0.59325546
volume_sn_voxels_feature_145,0.71055466,-0.28760344,-0.31032598,1.1784222,-0.33255807,-1.3701724,0.10433484,-0.33215174,0.087161325,-0.1746096,-1.303428,-1.3881328,0.3384965,0.66876376,-0.57270664,0.21675508,-0.015067755,-1.4663103,-1.2862794,1.1372112,0.81714165,0.1928838,-0.18391357,0.4279019,-1.1423985,1.1544576,-0.34824628,-0.000985647,0.24767673,-0.9333447
volume_sn_voxels_feature_146,-0.8326012,0.09373377,-0.12082245,0.51588815,-0.122663245,-1.2806005,-0.17615971,-0.05850626,-0.4907979,-0.3309762,-0.9935737,-0.4313736,-0.23438884,-0.20690414,-0.47075343,0.15702614,0.26364994,-1.527291,-0.6528484,0.69381374,1.1200128,-0.03919044,-0.76040995,-0.022926033,-0.9545045,1.0491309,0.24179114,0.16042587,0.24133898,-1.2685078
volume_sn_voxels_feature_147,-0.18397203,-0.070466466,0.023381812,-0.0012722141,0.04382116,-1.6569074,0.2351158,-0.11917856,-0.41757685,0.030763488,-0.8957836,-0.11806344,-0.05302365,0.41051435,-0.44000223,-0.0420771,0.14483096,-1.5687668,-0.44038978,0.800059,0.13883206,0.02286609,0.0099407295,-0.048625886,-0.28111246,0.79177266,0.48455113,-0.22166423,0.5062376,-0.63224053
volume_sn_voxels_feature_148,0.77319086,-0.49937657,0.5091183,0.50560564,0.03981857,-1.3809725,0.19761695,0.1006829,0.25183997,0.025847785,-0.0604156,-0.5754927,0.08834387,0.7184413,0.0074296524,-0.007236006,-0.69165784,-0.90783405,-0.7690447,0.27499455,-0.11404423,0.14431995,0.018503964,0.04977439,-0.27957323,-0.32589945,0.069540024,-0.39579242,-0.40817624,0.3230173
volume_sn_voxels_feature_149,-0.8632165,0.08733599,-0.3859946,-0.7066084,0.011218698,-1.381224,-0.19295715,-0.16252276,-0.96029854,0.0072707986,-0.58712405,0.77948856,-0.12881842,-0.4617907,0.033403184,-0.1401124,0.7475204,-1.1260346,-0.21912673,0.5734093,0.5686293,-0.036176577,-0.47558603,-0.22328886,-0.17280622,0.7066835,0.28148574,-0.047702905,0.32754833,-1.2999929
volume_sn_voxels_feature_150,-0.53411967,0.33764127,0.054156136,-0.7246433,-0.050287984,-1.2670226,-0.0029029017,-0.13099897,-0.43437648,-0.04734978,-0.1241674,0.86606365,-0.021459874,0.16746543,-0.08750416,-0.25576246,0.40627635,-1.1983197,0.46100494,-0.117245935,0.060053907,0.04447784,0.120059155,-0.13833702,0.30576366,0.30826962,0.39071015,-0.39782667,0.011355721,-0.42963275
volume_sn_voxels_feature_151,0.5534386,-0.13733299,0.44297588,0.21273415,0.08385659,-0.84639704,0.0168868,0.19517729,0.2775943,-0.32055816,0.6075557,0.311792,-0.09834426,0.4632896,0.17868622,0.3228282,-0.5303447,-1.4587489,0.081551656,-0.65377825,-0.2829917,0.27142274,0.16402034,0.16956434,-0.054349206,-0.44540942,-0.017978556,-0.08568168,-0.58807635,0.6521198
volume_sn_voxels_feature_152,-0.7827801,0.37977353,-0.25906542,-1.073818,0.06751582,-1.3934147,-0.017852394,-0.021342913,-0.81856114,0.39526713,-0.101975605,0.8446346,-0.084269606,-0.287115,0.23554473,-0.08686321,0.5931358,-1.4079987,0.48338985,-0.14484158,0.40037042,-0.021177473,-0.43375888,-0.31128207,0.17035641,0.058715496,-0.007052467,-0.16411659,0.056317687,-1.0741012
volume_sn_voxels_feature_153,-0.29673204,0.447359,-0.13683084,-0.92226464,0.2700232,-1.6630383,-0.3327064,-0.043442335,-0.3870412,0.36327645,0.1257169,1.0068231,-0.04353805,-0.15322086,0.20814529,0.051482886,0.07727296,-1.5009153,0.44740236,-0.8997873,-0.020931004,0.015106604,-0.09846973,-0.15945183,0.5227246,-0.01986232,0.17219825,-0.35859022,-0.26929352,-0.11726081
volume_sn_voxels_feature_154,0.30398616,-0.042366993,0.13621283,-0.05681496,0.124297865,-1.4473927,-0.22991756,0.2018702,0.25947466,-0.010296005,0.8499753,0.78090096,0.033971254,0.29047826,0.3113219,0.12894832,-0.12855202,-1.2915076,0.2299574,-1.6481701,-0.2358907,0.074987255,0.16479047,0.23286778,0.11224402,-0.5009456,0.038175467,-0.039291278,-0.40610546,0.44382247
volume_sn_voxels_feature_155,0.23204084,-0.5017626,0.9706757,1.2044733,-0.34455323,-1.4413518,0.6964298,0.16543654,1.0777066,0.003636478,1.1309295,-0.48035997,0.19783178,0.49776113,0.2632147,0.44052032,-1.063614,-1.3470025,-0.2507886,-1.0217254,-0.56625414,-0.09435096,-0.015646353,0.5393977,-0.058042854,-1.0339346,-0.14120665,0.22982521,-0.7140465,0.47300932
volume_sn_voxels_feature_156,-0.83160186,0.23491567,0.011449467,-0.8740254,0.16116,-1.3746511,-0.1884264,0.24211939,-0.62525976,0.17731565,-0.110978894,-0.9636253,-0.32816675,-0.50836027,0.35306767,0.347057,0.55009246,0.7027668,-0.08514005,-0.04225122,0.70071876,-0.14165911,-0.43997934,-0.16648303,-0.014354966,0.57426095,-0.09438206,0.56290406,0.20365444,-1.1686331
volume_sn_voxels_feature_157,-0.56655264,0.3414363,-0.21483552,-1.1438429,0.23808481,-1.247518,-0.12418948,0.092674375,-0.18777357,0.23832515,-0.17621994,-0.2560604,-0.1898507,-0.10901472,0.29203135,0.08656289,0.042852636,-0.08612454,0.05353454,-0.9114178,0.25817364,-0.008030645,-0.14943361,-0.017415663,0.061502244,-0.038251687,-0.23975746,-0.36969918,-0.31615862,-0.7135504
volume_sn_voxels_feature_158,0.20528941,0.08766711,-0.25818858,-1.1304735,0.21370952,-1.5327091,-0.16788808,-0.19138859,-0.07094382,0.33738923,0.2016086,0.4554916,-0.064684466,-0.20786992,0.20203175,-0.001667939,-0.2507437,-1.172103,0.21517096,-1.6265705,-0.030626062,0.07038376,0.2514568,0.07352483,0.29656655,-0.06560167,-0.05312221,-0.15087698,-0.3293554,0.1550619
volume_sn_voxels_feature_159,0.7400716,0.06326291,0.033879593,0.56223994,0.17625195,-1.5397882,-0.07264397,0.051713135,0.27234894,-0.1345073,0.7795815,0.3587997,0.10623462,0.056802336,0.12666006,0.12745373,-0.28491247,-0.89946365,0.35370988,-1.8525207,-0.23851968,-0.1908355,0.25902626,0.21281889,0.28447756,-0.23287363,0.27995571,-0.19595802,-0.47432226,0.39978972
volume_sn_voxels_feature_160,0.2856758,-0.32729462,0.34843305,1.3794004,-0.5794437,-1.2444774,0.6299231,-0.09215782,0.67669153,0.046318013,1.0897106,-0.5533654,0.1665004,0.23431328,0.31464097,0.7088233,-0.84415585,-0.91100264,0.026666654,-1.4744487,-0.25948352,-0.4156352,-0.3403743,0.46451715,0.092487015,-0.78425246,0.0026541457,0.5794342,-0.77879566,-0.1976794
volume_sn_voxels_feature_161,-0.7098417,-0.16353408,0.034049667,-0.7609005,-0.038519945,-1.4457874,0.16802713,0.07528435,-0.15558365,-0.089477904,-0.1407604,-1.2019726,-0.496194,0.40562242,0.46735147,0.22812414,0.15199722,1.6375875,-0.44797793,-0.70538366,0.46526572,0.13976978,-0.31473866,-0.0268721,-0.0773402,0.2832184,-0.1724625,0.4632403,0.2795702,-1.2129643
volume_sn_voxels_feature_162,-0.2571945,0.10316884,-0.21992913,-1.0502427,-0.08968934,-1.4464664,0.27168494,0.16745795,0.43421754,0.26408044,-0.21652941,-1.1624957,-0.42674556,0.3980726,0.1920165,0.21319553,-0.100237034,1.3139946,-0.2595439,-1.3708781,0.010537809,0.02168683,-0.073503174,0.171359,0.13124831,0.09920857,-0.31951332,0.003049725,-0.2147843,-0.41533652
volume_sn_voxels_feature_163,0.4240217,-0.056639858,-0.5335961,-0.52451897,0.17779632,-1.1397004,0.09437722,0.012348636,0.2825017,0.23246482,-0.28885302,-1.0014876,0.045692995,-0.07614991,0.049464125,-0.017272703,0.011241109,0.90588963,-0.23367888,-1.2300348,-0.24333026,0.15743232,0.24059956,0.22256221,-0.031197488,0.17098157,-0.23609707,-0.20953694,0.010344366,0.15174815
volume_sn_voxels_feature_164,0.9164007,-0.08067462,-0.2468207,1.0709189,0.18615308,-0.66204906,-0.07044201,0.08256386,-0.10820837,0.013035153,0.079354234,-0.9061032,0.16272265,-0.07624464,-0.24728498,0.0407574,0.19335943,-0.55636406,0.089306995,-1.4625771,-0.048968468,-0.12563042,-0.044038378,-0.00558688,-0.1594017,0.11572606,-0.12833194,-0.33362633,-0.1324509,-0.1682425
volume_sn_voxels_feature_165,0.51432693,-0.31923404,0.19996904,1.332766,-0.57637674,-0.61944485,0.1332576,-0.45428017,-0.11327192,0.1667449,0.97629064,-0.7217823,0.45425853,0.037840452,-0.042218708,0.5209457,-0.2740961,-1.4295518,0.3038554,-1.2944397,0.3362649,-0.2926241,-0.40950844,0.22692876,0.0796486,0.07088882,-0.052018147,0.17621636,-0.38897514,-0.7404997
volume_sn_voxels_feature_166,0.38569635,-0.0782213,-0.012662992,-0.5925482,-0.1753449,-1.086594,0.5014989,0.10275061,0.447711,-0.008776514,-0.26143748,-1.66947,-0.33828613,0.8671543,0.19329911,0.12428456,-0.02181279,0.7921449,-1.0296165,-1.6801063,-0.021251978,0.7876805,-0.003798632,0.34425858,-0.049388908,0.1576159,-0.5206063,0.027091883,0.28047147,-0.053805836
volume_sn_voxels_feature_167,1.0064471,0.052990142,-0.1867725,0.41117594,-0.1660115,-1.3057356,0.20918679,0.11007228,-0.19891712,-0.034400254,-0.9299537,-1.0570993,-0.12011461,0.3472367,-0.26092947,0.027196381,-0.07089076,1.4891592,-0.8556541,-1.1383511,0.080449276,0.47084633,0.063408844,0.11975742,-0.44861645,0.25143668,-0.2715367,-0.1644517,0.4346904,0.008416612
volume_sn_voxels_feature_168,1.1696377,0.15331806,-0.24697456,1.0765051,-0.12668924,-1.1666677,-0.0024177858,0.11202019,-0.73260474,0.20730196,-0.84369755,-1.3004036,0.2594817,-0.03442598,-0.7333008,-0.28881368,0.8408688,0.8037152,-0.08509131,-1.1236879,0.6895193,0.014071213,-0.23328687,-0.1019886,-0.5394267,0.38789183,0.10781278,-0.4308211,0.5747755,-0.43694156
volume_sn_voxels_feature_169,0.35673523,-0.05341208,0.38742545,1.396771,-0.3964354,0.88593847,0.03962173,-0.40036362,-1.2346598,0.4661462,0.4760773,-0.5477703,0.42479184,-0.1621693,-0.08034461,0.3105734,0.44132426,-0.485177,0.67475486,-1.2376922,0.9060627,0.13865453,-0.5746498,0.09176669,-0.55227995,0.49497238,-0.10972639,-0.40124568,-0.11794209,-1.0688696
volume_sn_voxels_feature_170,-0.93283135,0.12983988,0.40467206,0.30459002,0.63002723,-1.0924648,-0.7525485,0.8339443,-0.42471063,-0.731221,1.029767,-1.1664478,-0.1969209,-0.12864839,-0.0076071722,0.13353436,0.70499206,0.39333886,-0.08399086,0.18509784,0.69378424,-0.59319836,0.5891736,-0.06367126,-0.14754227,0.8152177,1.3081445,1.183191,0.30168587,-1.2141482
volume_sn_voxels_feature_171,-0.6699919,0.6504321,-0.006064374,-1.0218632,0.20331287,0.22265945,-0.27549356,0.052590456,-0.46409398,0.2780067,1.1122171,-1.2777086,-0.12458463,0.41481856,0.42316192,0.028027859,0.90492654,-0.39246887,-0.112818375,0.2748713,0.11746549,-0.90556455,1.0355027,-0.36486608,0.25056437,0.20187192,1.6327039,0.6615296,-1.1120715,-0.9643945
volume_sn_voxels_feature_172,-0.5872998,0.230277,-0.20019169,-1.0600775,0.08937541,-0.7027804,-0.29919946,0.18338056,-0.11287347,0.2832941,0.6622837,-1.437045,-0.24740027,0.03471984,0.3092753,0.3101421,0.4811625,0.6422873,-0.19178471,0.06097763,0.34208736,0.11193247,0.054378297,-0.22463955,0.48214462,0.033219643,1.2029783,-0.041391525,-1.1491045,-1.0074444
volume_sn_voxels_feature_173,1.3283337,0.98856467,-0.6703422,-0.8101365,-0.51827747,-0.38411224,0.6656819,-0.0035268555,-0.48591512,0.42513412,0.3408253,-1.5486534,-0.6920843,-0.26104978,-0.6098646,-0.41082075,0.9218043,0.040776186,-0.6445079,-1.1510347,-0.4433145,1.3660346,-0.37317345,-0.12914796,0.25130677,-0.3874639,-0.7363387,-0.21714443,-0.23028901,-0.81986296
volume_sn_voxels_feature_174,-0.06790215,-0.4631079,-0.18639061,0.09989651,-0.59335715,-0.77555853,0.2026146,-0.51997364,0.20174582,-0.1252088,-1.1712862,-1.1250103,0.4430744,-0.7266378,-1.1276319,0.28991297,0.2551726,-1.1331719,-1.1103476,0.20755135,1.095651,0.67927784,-0.46453115,0.10768364,-0.8085548,1.3595889,-0.02135441,0.59323585,0.942617,-1.0455066
volume_sn_voxels_feature_175,1.0981672,-0.70309556,0.37425175,-0.58989906,-0.9490829,-1.3960471,0.8064193,-0.01253122,0.017851701,0.25235763,-1.3724848,-0.9648119,0.4810954,-0.6641896,-0.43306607,-0.1655158,0.11178314,-1.4780967,-0.98821795,0.36105457,0.17073315,0.6602695,0.24341741,-0.21360217,-0.28892028,0.5279526,-0.3115825,0.28565663,0.9150106,-0.25503957
volume_sn_voxels_feature_176,0.45403296,0.08909821,0.23473969,-0.90415156,-0.12093436,-1.3890674,-0.11925713,0.14554079,0.34496725,0.16097549,-0.80110353,0.2791788,-0.052089144,-0.45104888,0.09978803,-0.29546052,0.19158143,-1.3145617,-0.2312224,-0.8204147,-0.0026035926,0.22132093,0.16044733,-0.29849106,0.17566955,-0.14058554,0.03286207,0.31954935,0.6824175,0.060118653
volume_sn_voxels_feature_177,1.1722872,-0.16182835,1.047332,-0.376013,-0.1606418,-1.3112748,0.51747924,0.5317198,0.34011635,0.106260106,0.22319703,-0.4729273,-0.043756854,-0.07417934,0.22619916,-0.4419622,-0.6580471,-1.1611019,-0.5503363,-0.999457,-0.06831355,0.41551256,0.5254661,-0.35564038,0.08042457,-1.2385908,-0.24809097,0.037738755,0.02045161,0.81663597
volume_sn_voxels_feature_178,-0.78415537,0.29115212,-0.17268713,-1.1158789,0.26551875,-1.0813912,-0.6079359,-0.08144095,-0.038727943,0.24236712,-0.45891425,1.2545104,-0.2020931,-0.5120295,0.08446674,-0.43911153,0.60532,-1.6600382,0.40731943,-1.2383275,-0.046737805,-0.17699149,-0.033857573,-0.36609596,0.2398699,0.1954755,0.29664552,0.25676742,0.5680263,-0.75676924
volume_sn_voxels_feature_179,-0.3683591,0.21022286,0.10492179,-1.0904411,0.44924882,-1.5522101,-0.45369428,0.035007656,0.25689077,-0.05270147,0.15908372,1.0718702,-0.19244276,-0.32861328,0.28103703,-0.2834194,0.086515516,-1.3194594,0.59554285,-1.3152181,-0.047309116,0.08583114,0.087467454,-0.38386688,0.30535057,-0.61710733,0.02849606,0.3777414,0.51540613,0.25594014
volume_sn_voxels_feature_180,0.91571087,-0.17873336,0.8730492,-0.0001798934,0.09483695,-1.5955234,0.22096282,0.5782028,0.6376442,-0.15909632,0.970205,0.2934269,-0.22181138,-0.074356034,0.016806167,-0.11342106,-0.77818596,-1.4589256,0.10495322,-1.5184397,-0.34935948,0.10232412,0.43347114,-0.22176658,0.17620675,-1.0606141,-0.16102418,0.4459358,0.0054494836,0.7620716
volume_sn_voxels_feature_181,-0.9340079,0.2356617,-0.48542193,-1.2509063,0.36064264,-1.4740638,-0.4968287,-0.071980454,-0.17078942,0.20344001,-0.32806563,1.1955247,-0.50296605,-0.4056697,0.3195113,-0.29455048,0.41252065,-1.419522,-0.13930905,-1.3701113,0.16313162,-0.14121991,-0.4138469,-0.7416284,-0.007406432,0.33831438,0.19652008,0.18642747,0.41075015,-1.0766029
volume_sn_voxels_feature_182,0.02671825,0.16122326,0.84781814,0.38954088,0.4012082,-1.3078004,-0.10664746,0.35430047,0.33668634,-0.30111042,1.1465627,0.6051426,-0.19061059,-0.3219808,0.116270885,0.124738626,-0.67134887,-0.9051518,0.39734516,-1.4524615,-0.46734193,-0.14192672,0.3178565,0.10479974,0.3873143,-1.1069689,0.03358555,0.7596269,-0.2211427,0.45941314
volume_sn_voxels_feature_183,-0.60004485,0.13490187,-0.19083859,-0.6069801,0.41086128,-1.062285,-0.45881128,0.11812633,-0.5080145,-0.08837796,-0.30005398,-0.32064778,-0.57563883,-0.27329051,0.2389541,-0.16667408,0.76395524,-0.45019662,-0.7808609,-0.92916507,0.91589475,0.2956526,-0.71971834,-0.21597402,-0.53834105,0.7569571,0.27992332,0.98357284,0.17313437,-1.2657874
volume_sn_voxels_feature_184,-1.007677,0.18989688,-0.036633816,-1.1059859,0.17409432,-1.5649668,-0.14720765,-0.1739337,0.022937551,0.17268533,-0.12152023,1.163662,-0.48094654,0.037221804,0.10519811,-0.23892075,0.27759713,-0.8963289,-0.1494249,-1.3852556,0.4603168,0.03904536,-0.24945903,-0.34766686,0.041891586,-0.006405555,-0.041029565,0.19571884,-0.027075278,-1.179911
volume_sn_voxels_feature_185,-0.9351929,0.22503099,-0.36659,-1.137907,0.44509345,-1.2386893,-0.34563285,0.1461381,0.45594552,0.067275375,-0.12740561,1.3625097,-0.4544912,-0.17243579,0.2385561,-0.22380264,0.24958006,-0.98621553,0.31747445,-1.436481,0.071046494,-0.1620787,-0.0027140153,-0.2847563,0.3158123,-0.29313356,-0.054959297,-0.1730051,-0.12489139,-0.12892374
volume_sn_voxels_feature_186,-0.38093734,0.050268155,-0.21211052,-0.539858,0.75291973,-1.3106356,-0.6567148,-0.07730233,0.25019273,0.14481868,0.0043535987,1.3090776,-0.21791379,-0.70354664,0.034645822,-0.27842835,0.024313778,-1.4460412,0.56748146,-1.90328,0.3020035,-0.34171554,0.36541376,-0.1869135,0.5061523,-0.4459436,0.3163205,0.043333177,-0.10594021,0.33714828
volume_sn_voxels_feature_187,-0.8374383,-0.008146824,0.29905033,1.1628205,0.32800305,-1.3699074,-0.06088454,0.0035761085,0.115183435,-0.20380893,0.79488647,1.0157467,-0.05833959,-0.5464692,-0.2033742,0.1477794,-0.37544623,-1.6491529,0.57808787,-1.5266985,0.08989893,-0.4227562,0.20624499,-0.25297508,0.2718531,-0.98229676,0.24269062,0.5886715,-0.24979617,-0.14066996
volume_sn_voxels_feature_188,-0.92814094,0.06681103,-0.18476193,-0.48786807,-0.101258464,-1.220907,-0.12343506,0.01117476,0.111220926,-0.3995268,-0.3013388,-1.4396586,-1.1448212,0.2929611,0.51521415,0.15307833,0.6316533,1.066117,-0.9779571,-1.1155308,0.49098766,0.72609776,-0.36469638,0.24522124,-0.6128771,0.54193914,0.36395094,0.6546438,0.80733174,-0.7295356
