Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v357,0.17767261,-4.184969,-1.4754936,-0.14047071,0.27304775,0.06659128,-0.012418603,-1.0521215,1.0544351,-0.13025449,0.22190692,0.20900352
volume_sn_voxels::v358,0.060755797,-4.7977786,-1.4088671,-0.01476667,0.24365984,0.058531385,-0.21273069,-0.100829795,0.2869904,-0.05046436,0.2209228,0.11139597
volume_sn_voxels::v359,0.07498802,-5.668983,-1.6580316,0.06581601,0.10793861,0.013830438,-0.49448705,0.30249107,0.07801641,0.049468014,0.1946807,0.04361177
volume_sn_voxels::v360,-0.056798555,-5.139261,-1.8396488,0.07014139,-0.25206494,-0.019305594,-0.71396554,0.77585036,0.075063944,0.24340591,0.12409237,0.012332717
volume_sn_voxels::v361,-0.17180914,-3.7061374,-2.4175436,-0.047915284,-1.0044171,-0.04364151,-0.9264139,0.7243758,0.038044766,0.4278121,-0.011999542,-0.042963512
volume_sn_voxels::v362,-0.30056024,-1.5591671,-3.0788171,-0.17126037,-1.3861939,-0.090300046,-0.959938,0.28038868,0.10388025,0.57675534,-0.15892819,-0.03129612
volume_sn_voxels::v363,-0.22401823,-0.08954852,-3.720508,-0.18423909,-1.2816445,-0.08925701,-0.86334854,0.05670663,0.2531722,0.6491908,-0.21312852,0.02374789
volume_sn_voxels::v364,0.7457655,-1.1435359,-0.767501,-0.029548908,0.05226538,-0.048847806,-0.051992334,0.46683517,3.2939594,-0.42048785,-1.5616502,-0.47122788
volume_sn_voxels::v365,0.25809154,-1.289672,-1.3650303,-0.07285233,-3.0295265e-05,-0.05325287,0.14905025,0.22306009,4.2480206,-0.42515,-1.1018283,-0.17281923
volume_sn_voxels::v366,2.1800606,-0.6132471,-0.21728562,0.031712532,0.09658166,-0.1525258,-1.1563836,0.5396149,2.2690566,-0.33906707,-1.7128985,-0.88976175
volume_sn_voxels::v367,1.2941707,-0.8292499,-0.47312826,0.02653479,0.028486982,-0.0914854,-0.36986825,0.19072492,3.315574,-0.31212428,-1.3487449,-0.49580264
volume_sn_voxels::v368,0.6438795,-1.0227956,-0.923304,0.06535354,-0.044320393,-0.009057827,0.009612522,0.02978051,4.4661303,-0.2827145,-0.7859439,-0.120320484
volume_sn_voxels::v369,2.709395,-0.04369947,-0.14258091,0.023641817,0.07983004,-0.16257378,-1.8816367,0.36642316,0.5720336,-0.100932926,-1.2818421,-1.1990508
volume_sn_voxels::v370,2.9061348,-0.14261022,-0.20459452,-0.039072625,0.09395851,-0.1876557,-1.8368392,0.30725226,1.8631521,-0.098294094,-1.2188288,-1.100005
volume_sn_voxels::v371,2.1854656,-0.36035204,-0.31435227,-0.0047538313,0.009371709,-0.10870151,-1.1528205,0.08041603,3.5296738,-0.07658246,-0.7578265,-0.69234586
volume_sn_voxels::v372,1.1108456,-0.6469087,-0.34998128,0.15258442,-0.099187806,0.016088743,-0.26377797,-0.071533546,4.5070343,-0.01610343,-0.17815807,-0.1428089
volume_sn_voxels::v373,1.7895603,0.05964472,-0.080637895,-0.019440632,0.0076816757,-0.09158949,-1.5220417,0.112508945,0.06649093,0.10317498,-0.9940839,-1.1461458
volume_sn_voxels::v374,2.232241,0.09061943,-0.09330915,-0.087181985,0.03694935,-0.051321156,-1.9101431,0.22487785,0.15196562,0.19626133,-0.6548794,-1.1171166
volume_sn_voxels::v375,2.5705783,0.11253998,-0.12597099,-0.18702416,0.07361447,-0.13512318,-2.1059716,0.18578382,0.9649897,0.36479017,-0.22799763,-1.044102
volume_sn_voxels::v376,2.6403553,-0.04587379,-0.17204358,-0.1453067,0.012164878,-0.18314368,-1.9751285,0.00030580835,3.137689,0.56109744,0.107289284,-0.82221913
volume_sn_voxels::v377,1.4565758,-0.355928,-0.077162735,0.07993164,-0.11254361,-0.036628418,-0.76102906,-0.20778295,4.203435,0.43725672,0.3578211,-0.1753745
volume_sn_voxels::v378,0.9622045,-0.5769822,-0.07966403,0.44701186,-0.27798688,0.10501543,-0.015252875,-0.3099742,5.022072,0.30933222,0.7941769,0.15731707
volume_sn_voxels::v379,1.1087474,-0.23391372,-0.007012542,-0.0132486345,-0.072613634,-0.037187405,-1.1899357,-0.05609675,0.12695353,0.24946752,-0.8250086,-1.2127744
volume_sn_voxels::v380,1.2165896,0.07326561,-0.019180063,-0.085517675,-0.020424543,-0.04852133,-1.5033741,0.044965744,0.016085625,0.36049086,-0.50712484,-1.0614485
volume_sn_voxels::v381,1.4599184,0.23329519,-0.032092035,-0.13617088,0.03764047,-0.04842477,-1.81364,0.13869041,0.036727414,0.57523865,-0.09709507,-0.9833712
volume_sn_voxels::v382,1.5374215,0.27975,-0.029929977,-0.22971033,0.073730506,-0.026516305,-1.9467219,0.10460376,0.30695492,0.80952525,0.25681925,-0.7879083
volume_sn_voxels::v383,1.2355956,0.13554089,-0.040644243,-0.16053843,0.013049353,0.034762286,-1.5921806,0.04648089,1.4728425,0.9189285,0.8379332,-0.45865726
volume_sn_voxels::v384,0.9536042,-0.11253149,-0.027632026,0.02893605,-0.11426799,0.030505264,-0.90121317,-0.099891454,3.0364833,0.85156864,1.1702068,-0.111347824
volume_sn_voxels::v385,0.81825787,-0.32963204,0.010622661,0.4341023,-0.2816714,0.082010925,-0.08082589,-0.23398672,4.0912247,0.60241616,1.2613792,0.13412958
volume_sn_voxels::v386,0.48207113,-1.4366328,0.060468286,0.0010802954,-0.1884325,0.011716949,-0.8117524,-0.08638216,0.22905795,0.33360288,-0.20805034,-1.1907237
volume_sn_voxels::v387,0.4522491,-0.31154275,0.029119968,-0.04191067,-0.07967907,0.07630149,-1.1845003,-0.057610735,0.087683365,0.3968902,-0.31358224,-1.0401106
volume_sn_voxels::v388,0.43834415,0.07854943,0.04053024,-0.08925239,-0.016715271,0.055618383,-1.4493033,0.035042237,-0.017763488,0.6100573,-0.116809204,-0.9612702
volume_sn_voxels::v389,0.4474,0.18262577,0.047871895,-0.19071177,0.040549755,0.10720041,-1.6890092,0.13651724,-0.05052671,0.9248683,0.14287911,-0.86200637
volume_sn_voxels::v390,0.44176322,0.41338253,0.04717892,-0.15626577,0.070469566,0.127746,-1.6810318,0.1337111,0.11332113,1.1636429,0.7475079,-0.5942286
volume_sn_voxels::v391,0.3015698,0.2273053,-0.023353007,-0.09857547,0.040789668,0.15463784,-1.4001013,0.14328597,0.7676362,1.2082855,1.2246128,-0.25899282
volume_sn_voxels::v392,0.29599747,-0.021969497,-0.08869635,-0.0026646757,-0.05490617,0.0994616,-0.7983313,0.042457227,1.9124774,1.0105858,1.3203403,-0.012997469
volume_sn_voxels::v393,0.11895025,-2.7175872,0.06343289,0.044231374,-0.2195572,0.10007919,-0.59098405,-0.09719934,0.1247205,0.24592315,0.20261994,-0.8955687
volume_sn_voxels::v394,0.08389996,-1.640941,0.04421991,-0.07403755,-0.1462278,-0.0060097408,-0.99846965,-0.09060658,0.029909048,0.36014494,-0.069702916,-0.935026
volume_sn_voxels::v395,0.075473376,-0.5428022,0.10225969,-0.11323357,-0.06858288,0.076709285,-1.31856,-0.06707341,-0.02110512,0.5558859,-0.10058764,-0.95872724
volume_sn_voxels::v396,0.01587239,0.040871814,0.110715725,-0.10780874,-0.013874549,0.12668134,-1.4316503,-0.034175,-0.09449082,0.82500285,-0.0055022547,-0.89548
volume_sn_voxels::v397,-0.033993587,0.38698807,0.13893844,-0.11480005,0.03388571,0.19318257,-1.539013,0.020434937,-0.1377699,1.1811779,0.271152,-0.7611402
volume_sn_voxels::v398,-0.044125326,0.4510338,0.06962498,-0.08309787,0.08468693,0.18226597,-1.3743201,0.081207894,-0.0033813552,1.326727,0.74057585,-0.43231222
volume_sn_voxels::v399,0.0034414956,0.17994982,-0.046180904,-0.054515827,0.062421117,0.19442096,-1.0843074,0.07640452,0.25225797,1.2462754,0.9796461,-0.12820372
volume_sn_voxels::v400,0.101570465,0.017768258,-0.23337771,-0.0057482463,-0.013760184,0.1407047,-0.7345048,0.048910134,1.2029916,1.1218851,1.1923227,0.087845266
volume_sn_voxels::v401,-0.1178099,-3.478432,0.069646776,0.04266291,-0.14780869,0.027076501,-1.0310127,-0.03689738,-0.022367256,0.2003777,0.23510288,-0.7872448
volume_sn_voxels::v402,-0.18450357,-2.3398259,0.11496736,-0.10996759,-0.16068117,0.0053196494,-1.3635882,-0.036105014,-0.098010756,0.4108501,0.015592784,-0.8958382
volume_sn_voxels::v403,-0.14835973,-0.8317559,0.1722913,-0.12615545,-0.10974475,0.071571656,-1.397218,-0.10052743,-0.08208733,0.6366414,-0.072355844,-0.8606215
volume_sn_voxels::v404,-0.23415767,-0.0019053454,0.17670752,-0.101435855,-0.070583224,0.107827194,-1.3347534,-0.08786713,-0.095534764,0.921108,-0.01446593,-0.76247746
volume_sn_voxels::v405,-0.33236638,0.27435613,0.17869456,-0.058985278,-0.037893176,0.12585232,-1.2262857,-0.027094914,-0.15713824,1.1984069,0.17529404,-0.5640353
volume_sn_voxels::v406,-0.26013473,0.31898534,0.042552467,-0.031886585,0.001558413,0.14578846,-1.0273856,0.00024249342,-0.117535874,1.3071622,0.39433932,-0.26208127
volume_sn_voxels::v407,-0.11158087,0.15493374,-0.14043257,-0.047610924,0.028107196,0.17596881,-0.94058126,0.056698676,0.054808166,1.4013273,0.6482772,-0.0050937254
volume_sn_voxels::v408,0.045446534,-0.013504005,-0.62429523,0.022598654,0.027147474,0.17276916,-0.63747734,0.051097732,0.68069446,1.1848856,0.8017188,0.21652168
volume_sn_voxels::v409,-0.028217774,-3.4976718,-1.2752928,0.2067197,0.009547649,0.14151599,-0.11785139,-1.352479,0.69862187,-0.27178597,0.7347651,-0.36204305
volume_sn_voxels::v410,-0.19775604,-4.369007,-0.3656705,0.5022797,-0.019657271,0.07350575,-0.36040655,-0.48506427,0.2606565,-0.16594976,0.6145713,-0.42131117
volume_sn_voxels::v411,-0.37087432,-5.2705493,-0.032997824,0.42068258,-0.06280591,-0.049567424,-0.8814148,-0.062223315,0.008007513,-0.061432824,0.4739168,-0.59433746
volume_sn_voxels::v412,-0.38209108,-4.426041,0.14252374,0.10844774,-0.12720588,-0.06690498,-1.23323,0.04920965,-0.17421672,0.114150785,0.14408003,-0.6736406
volume_sn_voxels::v413,-0.4489743,-3.1351001,0.2478294,-0.038096167,-0.19839694,-0.08396103,-1.4400773,0.055033263,-0.11830392,0.39465028,0.014797694,-0.7732679
volume_sn_voxels::v414,-0.38487747,-1.2958798,0.27584657,-0.07474271,-0.2893911,0.045490418,-1.3054507,-0.030802658,-0.11740235,0.6332338,-0.0648561,-0.6989797
volume_sn_voxels::v415,-0.4184513,-0.14063053,0.23428628,-0.006678255,-0.32383427,0.077599265,-1.0715216,-0.098741196,-0.0730247,0.8703609,-0.008187038,-0.563886
volume_sn_voxels::v416,-0.47164014,0.105684824,0.13522188,0.006589022,-0.28069118,0.08915441,-0.9539299,-0.03952129,-0.16244258,1.1413723,0.035936907,-0.37288293
volume_sn_voxels::v417,-0.40466085,0.19898672,-0.03816375,0.01829082,-0.17549738,0.08076639,-0.8917832,0.007941598,-0.20599858,1.4268677,0.11219518,-0.1438285
volume_sn_voxels::v418,-0.1752653,0.07385144,-0.45231295,-0.024720648,-0.05234864,0.12786514,-0.70769095,0.04537556,-0.07686063,1.3719583,0.13242716,0.15589976
volume_sn_voxels::v419,-0.01950438,-0.091551445,-1.281839,0.019545391,0.021006657,0.14876471,-0.4683584,0.04780792,0.3061234,1.1400911,0.28295892,0.34465155
volume_sn_voxels::v420,0.088774435,-2.2032404,-1.881376,-0.29082358,0.064105056,0.079700686,-0.040891025,-2.1225863,1.2209545,-0.33333197,0.3615636,-0.12982492
volume_sn_voxels::v421,-0.112949304,-3.936862,-1.2280774,0.09544611,0.12169821,0.106469736,-0.1673155,-1.4391263,0.7712828,-0.3400791,0.26685625,-0.18668921
volume_sn_voxels::v422,-0.2640609,-4.855191,-0.29613918,0.40670878,0.09278648,0.02137463,-0.43145904,-0.40855676,0.24858725,-0.22832446,0.1899779,-0.24815322
volume_sn_voxels::v423,-0.3624127,-5.113908,0.022672443,0.42169678,0.03590302,-0.07554532,-0.67556036,-0.0006088565,0.001385739,-0.09200901,0.13565925,-0.36520335
volume_sn_voxels::v424,-0.4550497,-4.791994,0.23476136,0.2192572,-0.07540939,-0.08377698,-1.0106685,0.19483602,-0.11932145,0.060293604,0.06492784,-0.49203837
volume_sn_voxels::v425,-0.62286395,-4.5421467,0.5112175,0.09010893,-0.48377872,-0.12324507,-1.4459662,0.30674616,-0.18096308,0.39811468,-0.008184907,-0.71088684
volume_sn_voxels::v426,-0.46940863,-1.9980456,0.37043396,0.028724637,-0.69213873,-0.056267004,-1.1148716,0.052593548,-0.1182064,0.64055985,-0.10048378,-0.55735415
volume_sn_voxels::v427,-0.55203897,-0.4722853,0.28436187,0.025762714,-0.89794445,0.087539144,-0.9810222,-0.03733921,-0.04228994,0.9366105,-0.039658245,-0.4380524
volume_sn_voxels::v428,-0.54748946,0.014306154,0.053736195,0.029060924,-0.83492774,0.022056213,-0.7786194,-0.004506848,-0.0982703,1.1425595,-0.05014917,-0.23705034
volume_sn_voxels::v429,-0.38575697,0.10635221,-0.21351765,-0.01288409,-0.6000683,0.095257856,-0.6480858,0.061310004,-0.18913195,1.2781986,-0.060269207,-0.0040782937
volume_sn_voxels::v430,-0.16897102,-0.011894902,-1.1207886,-0.01702336,-0.20775759,0.06876409,-0.45085567,0.04743305,-0.08747905,1.2466928,-0.07543958,0.24036399
volume_sn_voxels::v431,0.0025575024,-0.14097182,-2.477625,-0.03085734,-0.020704813,0.10677571,-0.4193042,0.06735226,0.16426626,1.1929033,0.0031137916,0.4922799
volume_sn_voxels::v432,0.35558984,-2.77286,-1.9278455,-0.6751689,0.13263726,0.115779825,-0.0021071488,-2.7205884,2.0611022,-0.39106107,0.2133615,-0.025176512
volume_sn_voxels::v433,0.02877743,-4.434074,-1.0708989,-0.0095782485,0.2688153,0.077768035,-0.10281179,-1.5942485,1.248168,-0.33995372,0.116028614,-0.049976368
volume_sn_voxels::v434,-0.10787544,-6.017332,-0.21011677,0.3787194,0.2581315,0.044117983,-0.39252216,-0.4988108,0.42110953,-0.2578282,0.07803606,-0.1404036
volume_sn_voxels::v435,-0.14602414,-4.7734,0.09238706,0.37887862,0.07969823,-0.020720566,-0.42778876,0.022444464,0.057384923,-0.06406971,0.058534443,-0.17810416
volume_sn_voxels::v436,-0.14032783,-4.622916,0.26160765,0.31779853,-0.04483262,-0.09831245,-0.6191271,0.24806453,-0.025067832,0.082656294,0.028620673,-0.290213
volume_sn_voxels::v437,-0.28757045,-4.7387185,0.50885457,0.20096332,-0.5968883,-0.09569474,-0.93813634,0.4906617,-0.10316202,0.36109093,-0.004754377,-0.44436044
volume_sn_voxels::v438,-0.51518434,-3.2152278,0.4622789,0.11255837,-1.3446283,-0.06709814,-0.9604203,0.355106,-0.11097932,0.71541005,-0.079991795,-0.458166
volume_sn_voxels::v439,-0.48360172,-1.065461,0.17491281,0.043619383,-1.5048745,0.04519644,-0.7085701,0.08195701,-0.07893808,0.8889718,-0.144132,-0.28490984
volume_sn_voxels::v440,-0.48910224,-0.078066796,-0.08698936,0.024068765,-1.3757163,0.13454865,-0.48477563,0.056673486,-0.062458247,0.9956301,-0.14298835,-0.116057664
volume_sn_voxels::v441,-0.409328,0.07761663,-0.9471264,-0.021544248,-1.1540368,0.050038736,-0.46686378,0.0724009,-0.13621885,1.216617,-0.25519514,0.07428056
volume_sn_voxels::v442,-0.18548009,0.032703474,-2.4628205,-0.07300238,-0.65339917,0.08399114,-0.42591333,0.061686266,-0.111293435,1.3079691,-0.32703197,0.36677852
volume_sn_voxels::v443,0.026947513,-0.09853345,-3.9091835,-0.05104876,-0.103851736,0.040585767,-0.27477238,0.047634117,0.27769354,1.0903038,-0.17145906,0.5378107
volume_sn_voxels::v444,0.73383063,-2.0691931,-1.08935,-0.63121426,0.08670055,0.11327001,0.09050192,-2.3444192,2.1349683,-0.25639343,0.08611285,0.07594809
volume_sn_voxels::v445,0.39645663,-4.1155515,-0.6728089,-0.122513145,0.261515,0.10555214,0.020564165,-1.592949,1.574488,-0.24983892,0.06609416,0.09057054
volume_sn_voxels::v446,0.17108035,-5.0409584,-0.09539807,0.14047372,0.23836067,0.06738334,-0.11991614,-0.41280878,0.6461872,-0.11919292,0.06792936,0.016279181
volume_sn_voxels::v447,0.064291276,-4.970481,0.09520061,0.28579992,0.11452991,0.051609382,-0.21082087,0.08086646,0.16053465,-0.0063525653,0.04100451,-0.044325184
volume_sn_voxels::v448,0.013148463,-5.32042,0.20252496,0.31022617,-0.06723431,0.028959518,-0.34619525,0.41901705,0.09147635,0.15636097,0.056427635,-0.11970059
volume_sn_voxels::v449,-0.07597731,-5.15026,0.29950413,0.2777428,-0.7301117,-0.020417064,-0.47817525,0.7472997,-0.006201132,0.39887634,0.01670176,-0.19321333
volume_sn_voxels::v450,-0.19102196,-3.429137,0.15037344,0.13872226,-1.5664562,-0.050789714,-0.4731339,0.54285043,-0.023569828,0.62204486,-0.07963621,-0.20581104
volume_sn_voxels::v451,-0.2864741,-1.4861841,-0.04855773,0.009402282,-2.043695,0.01553707,-0.4458274,0.22170234,-0.033382818,0.78767425,-0.21365081,-0.15119523
volume_sn_voxels::v452,-0.31176844,-0.16656566,-0.7440425,-0.010452265,-2.010828,0.0063124862,-0.3793793,0.054920014,0.023918888,0.92096883,-0.2928542,-0.054152075
volume_sn_voxels::v453,-0.4013735,0.043228824,-2.4563096,-0.101689614,-2.0489044,-0.07053646,-0.3853454,0.04118552,-0.003465079,1.2581153,-0.5211977,0.11548701
volume_sn_voxels::v454,-0.10493836,0.049124412,-3.4220715,-0.108077526,-0.985797,-0.06934652,-0.18796279,0.01712397,0.032683965,0.9644038,-0.29522264,0.27908623
volume_sn_voxels::v455,1.0533682,-1.3810469,-0.38297546,-0.43211475,-0.0013639535,0.12798548,0.21728493,-2.0390954,2.1505113,-0.13158919,0.06807821,0.10008716
volume_sn_voxels::v456,1.0896999,-3.5923028,-0.40406543,-0.2847727,0.14571418,0.14938241,0.14188226,-1.7433088,1.9525474,-0.14436245,0.09304037,0.21961328
volume_sn_voxels::v457,0.79488695,-5.2177906,-0.20524378,-0.009061243,0.2747543,0.17510696,0.025243156,-0.6055053,1.0709274,-0.04652581,0.11672627,0.20841731
volume_sn_voxels::v458,0.5550579,-5.3883595,-0.08235612,0.10187617,0.1415484,0.17168114,-0.07882986,0.077872165,0.24006821,0.042658567,0.12037882,0.11290145
volume_sn_voxels::v459,0.3352279,-5.375386,-0.052419383,0.119183764,-0.04778771,0.15449926,-0.147976,0.50829333,0.10589181,0.19496007,0.06695998,0.088061795
volume_sn_voxels::v460,0.13383164,-5.460161,-0.085167475,0.12078661,-0.8094427,0.068682835,-0.20039938,0.9135545,0.061951872,0.41372797,0.018681742,0.050464466
volume_sn_voxels::v461,-0.025318574,-3.9267273,-0.3184716,0.032137126,-1.8357387,-0.021811299,-0.25435638,0.73135203,0.027479248,0.5765723,-0.08319875,-0.007872052
volume_sn_voxels::v462,-0.20620659,-1.7924603,-0.9346058,-0.03531457,-2.4045887,-0.07460569,-0.26221278,0.32168812,0.11689369,0.6762551,-0.20628679,-0.018379973
volume_sn_voxels::v463,-0.2936944,-0.24636045,-1.9780729,-0.06954154,-2.6012652,-0.03837359,-0.28809378,0.038585614,0.14617214,0.77629066,-0.25910294,0.011884894
volume_sn_voxels::v464,-0.26300886,0.115373805,-3.2184672,-0.106830835,-2.0920322,-0.09337183,-0.21237423,-0.009506124,0.12784931,0.7692782,-0.22094601,0.090294175
volume_sn_voxels::v465,1.4544144,-2.8379252,-0.56971574,-0.42513052,0.022016877,0.11747256,0.24885723,-1.7555896,1.952671,-0.06867675,0.08128256,0.28483617
volume_sn_voxels::v466,1.5259289,-5.1292152,-1.0476519,-0.30250508,0.2597097,0.18307872,0.11710863,-1.0240704,1.2662865,-0.015602435,0.14966647,0.43636227
volume_sn_voxels::v467,1.1924468,-5.789608,-1.0658188,-0.13229398,0.24462676,0.28734723,-0.0057909386,-0.048313834,0.29980606,0.06367521,0.17073458,0.40040743
volume_sn_voxels::v468,0.9248114,-5.785706,-1.0698727,-0.04231993,-0.014416283,0.25555584,-0.058219343,0.3885242,0.048532832,0.20662022,0.121624865,0.37393722
volume_sn_voxels::v469,0.48240206,-6.0467525,-1.3720508,-0.045216504,-0.86962175,0.13879342,-0.09070365,0.8556863,0.0604517,0.40257517,0.07358325,0.35714582
volume_sn_voxels::v470,0.02608252,-4.066872,-1.64618,-0.08853333,-1.8952236,-0.0127402935,-0.12903607,0.6628377,0.06727346,0.4687298,0.007018352,0.21226272
volume_sn_voxels::v471,-0.16724068,-1.9190347,-2.2918174,-0.1360939,-2.6074612,-0.108565845,-0.19816498,0.22919872,0.17935988,0.52807444,-0.060682606,0.12463492
volume_sn_voxels::v472,-0.27614453,-0.24838246,-3.2340682,-0.106476516,-2.769052,-0.13503423,-0.25656384,-0.011587525,0.31415787,0.5483751,-0.025907926,0.078130454
volume_sn_voxels::v473,-0.244794,0.1959719,-4.0157948,-0.07062633,-2.1944363,-0.14178409,-0.18071304,-0.042267587,0.32248694,0.50169957,0.046830412,0.11793755
volume_sn_voxels::v474,1.6194491,-4.1740756,-2.347509,-0.8090095,0.10078012,0.10768359,0.09633406,-1.29064,0.86741114,-0.07017527,0.13371865,0.53384167
volume_sn_voxels::v475,1.3513268,-5.1502137,-2.714008,-0.5774387,0.20122771,0.24381189,0.008459478,-0.3880313,0.14066471,-0.010380353,0.18218048,0.602552
volume_sn_voxels::v476,0.87344426,-4.7382054,-2.46759,-0.33538598,-0.009997074,0.22789858,-0.036983564,0.052411944,-0.012244973,0.07572881,0.13595799,0.5256666
volume_sn_voxels::v477,0.5226812,-5.2570477,-3.078955,-0.30148768,-0.79701394,0.12231101,-0.06385928,0.31621167,-0.028327482,0.22564541,0.16349532,0.580774
volume_sn_voxels::v478,1.2293195,-4.870438,-5.594358,-1.3409711,0.09952263,0.14364448,-0.029661141,-1.124122,-0.041867204,-0.19074313,0.19584157,0.8375587
volume_sn_voxels::v479,0.7327452,-5.306832,-5.759147,-0.99812776,-0.14641431,0.16306104,-0.06758683,-0.3685392,-0.1290571,-0.07346832,0.3154886,0.89116436
volume_sn_voxels::v480,1.0139682,-0.8558294,-0.6751767,-0.008663127,0.037571054,-0.0841436,-0.024342082,0.1382854,2.7796593,-0.4128431,-1.9055961,-0.84567267
volume_sn_voxels::v481,0.35187745,-1.0568038,-1.370724,-0.04402611,-0.019472413,-0.027075578,0.17844678,0.022731626,3.7098503,-0.3500315,-1.1948417,-0.4282666
volume_sn_voxels::v482,1.6832486,-0.17603922,-0.18901204,0.050820302,0.060087755,-0.12834889,-0.39553204,0.11965486,1.9292849,-0.17900382,-1.6957004,-1.2953466
volume_sn_voxels::v483,1.3321325,-0.35847896,-0.31706548,-0.010228004,0.019378236,-0.05689178,-0.2135536,0.021607732,2.9278936,-0.12833306,-1.3252462,-0.96148527
volume_sn_voxels::v484,0.7259012,-0.60284567,-0.67545426,0.015392588,-0.046160746,-0.021230297,-0.017788857,-0.10181246,3.7995133,-0.031787433,-0.51046413,-0.45145118
volume_sn_voxels::v485,1.575625,0.06419692,-0.105499245,-0.052023128,0.036497913,-0.07838215,-0.5136215,0.00097416685,0.98555285,0.075763874,-1.2628416,-1.5064538
volume_sn_voxels::v486,1.4494877,0.06518667,-0.08628743,-0.09440817,0.07434959,-0.10326151,-0.58688414,0.03921666,1.3748722,0.21557327,-0.73689,-1.253127
volume_sn_voxels::v487,1.7058697,-0.023765739,-0.13733536,-0.13642266,0.06950711,-0.12096019,-0.80561817,-0.00647251,3.1815538,0.5421623,-0.2590935,-1.2894825
volume_sn_voxels::v488,0.83193105,-0.26684213,-0.16517271,-0.00548635,-0.04367528,-0.040723246,-0.28162274,-0.18459539,3.6663282,0.54702485,0.20926948,-0.4685155
volume_sn_voxels::v489,1.1534679,-0.038653016,-0.05342493,-0.10481612,-0.017369796,0.019509513,-0.20765586,-0.09630718,0.8337587,0.29000768,-0.94281906,-1.6035159
volume_sn_voxels::v490,1.0389255,0.1665494,-0.07445358,-0.11493855,0.023786642,0.015491189,-0.46022993,-0.0031627768,0.60213035,0.44390646,-0.45519975,-1.3483449
volume_sn_voxels::v491,0.9786701,0.25121608,-0.034346733,-0.21703169,0.10613029,-0.02124703,-0.77136534,0.032822937,0.8114628,0.76422966,0.009676095,-1.1478107
volume_sn_voxels::v492,0.52467173,0.07919145,-0.010021769,-0.19673957,0.10762869,0.047621224,-0.7582495,0.046989787,1.2943234,0.9286701,0.5095502,-0.6543802
volume_sn_voxels::v493,0.29447523,-0.06232564,-0.02780213,-0.037074916,0.022136996,0.03282423,-0.43819672,-0.0666641,2.138997,0.92084324,0.9737663,-0.23092942
volume_sn_voxels::v494,0.2851573,-0.19189464,-0.054326557,0.15557441,-0.14710173,0.066912055,-0.1368319,-0.17900991,3.3576488,0.81752527,1.3180254,0.056164704
volume_sn_voxels::v495,0.83096486,-0.8614109,-0.011876041,-0.10269538,-0.15377276,0.018985765,-0.032733977,-0.1795808,0.6019786,0.38162953,-0.38475442,-1.5381849
volume_sn_voxels::v496,0.58466595,-0.038605604,-0.04104447,-0.118618384,-0.051643744,0.09012304,-0.22992562,-0.07706414,0.477684,0.539318,-0.3347607,-1.3515444
volume_sn_voxels::v497,0.44514662,0.18499653,-0.02616423,-0.19362284,0.042498074,0.040127594,-0.5191576,0.021299448,0.27571222,0.83906204,-0.0356784,-1.1721306
volume_sn_voxels::v498,0.23383619,0.27394584,-0.0035310723,-0.21719174,0.13132109,0.08890005,-0.72570664,0.059687134,0.2599094,1.1248833,0.43146977,-0.796327
volume_sn_voxels::v499,0.095193945,0.20658837,0.03304098,-0.14523117,0.14344367,0.1415361,-0.762817,0.08221869,0.46199146,1.1908393,0.9838252,-0.36406466
volume_sn_voxels::v500,0.06267654,0.04136859,-0.0070327036,-0.05683263,0.051642176,0.11950117,-0.5596082,0.03995974,1.1009843,1.1000642,1.2435714,-0.091205865
volume_sn_voxels::v501,0.14711165,-0.13275222,-0.09428773,0.10215321,-0.068442866,0.05736016,-0.24554485,-0.06512909,2.1407857,0.9191866,1.3335594,0.09363633
volume_sn_voxels::v502,0.35931095,-0.90190196,-0.016298546,-0.14246637,-0.16607411,0.03583218,-0.14800937,-0.073838726,0.3272182,0.53019416,-0.10983099,-1.3129758
volume_sn_voxels::v503,0.1670232,-0.067287914,-0.00861403,-0.15623757,-0.0708876,0.12301034,-0.34792805,-0.036440715,0.19093995,0.77783835,-0.093769655,-1.192781
volume_sn_voxels::v504,0.042426765,0.16514483,0.027696427,-0.14284119,0.04525451,0.105722986,-0.50256795,0.008903708,0.038305517,1.0326216,0.11830215,-0.8766375
volume_sn_voxels::v505,-0.063159026,0.29829192,0.06870165,-0.11339431,0.1262334,0.18111484,-0.64175487,0.06243819,0.030217808,1.2687991,0.55983275,-0.48860562
volume_sn_voxels::v506,-0.09997084,0.1719441,0.017451338,-0.0513381,0.1817863,0.09940333,-0.64573884,0.050104372,0.1109713,1.342044,0.9691713,-0.17125952
volume_sn_voxels::v507,-0.03825811,0.04122704,-0.061036065,-0.007008712,0.100637354,0.13977192,-0.50228685,0.036065068,0.42548817,1.1573029,1.0513009,0.051224507
volume_sn_voxels::v508,0.07990814,-0.11815786,-0.3047621,0.07870494,-0.0015863637,0.14792152,-0.30232865,0.006765705,1.5067383,1.0454514,1.2283745,0.20742504
volume_sn_voxels::v509,0.19228585,-2.2890863,-0.012874166,-0.094409816,-0.30471802,0.03782563,-0.18533945,0.024356784,0.11089575,0.4051353,0.08798492,-1.1562276
