Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21
volume_sn_voxels::v459,0.0007029695,0.0002609933,0.0011618987,-0.0001508282,-6.084202e-05,0.0008805703,-0.0012261141,0.0009202116,0.000586855,0.0001768811,-0.00064571004,-0.0010538055,0.00014062728,-0.0005197373,0.00025474647,-0.00010629251,2.6671702e-05,0.00048541845,0.00017938938,0.00021869586,2.1065436e-05,-2.9092607e-05
volume_sn_voxels::v460,0.0008248398,5.6342054e-05,0.00107472,0.00020765164,-0.0004098322,0.0008172616,-0.0011825556,0.0009156435,0.0005062156,8.664984e-05,-0.0009860811,-0.00074064883,0.00014567267,-0.0009293559,0.00016475517,0.00021325795,0.00010671786,0.0007228753,-0.00015103497,0.0005153079,3.7997335e-05,-1.4994034e-05
volume_sn_voxels::v461,0.00088126113,-0.00037314024,0.0004618481,0.00067295186,-0.0008464944,0.00047975406,-0.0009632433,0.00076570036,0.000272747,0.00010166149,-0.00076723937,-0.0003764592,2.733866e-05,-0.0010903991,9.039614e-05,0.00068942737,0.00038503433,0.0003454521,-1.9605011e-05,0.00076913985,0.00012605355,-0.00024260215
volume_sn_voxels::v462,0.00073694094,-0.00056882494,-8.344314e-05,0.0009890553,-0.0012591486,0.00033403785,-0.0002496938,0.0006665089,-0.00024788917,0.00020421801,-0.00048367263,-0.00012539909,-0.0001887198,-0.0005300966,8.064774e-05,0.0008985091,0.0005187534,-0.0003747932,7.397261e-05,0.0007916653,-0.000110916684,-0.0005097301
volume_sn_voxels::v463,0.0007052148,-0.0008158872,-0.00024067948,0.0011596614,-0.0014655392,0.00018302008,0.0005431177,0.000887869,-0.0004410979,0.00010368269,-0.0003735725,0.00015216207,-9.6747324e-05,1.2481513e-05,-8.189811e-05,0.001145342,0.00048392438,-0.0005012596,6.2715124e-05,0.0007132151,-0.0003470455,-0.0003315891
volume_sn_voxels::v464,0.00054917514,-0.00079786184,-0.0004464939,0.0012292911,-0.0012836454,0.00041790234,0.0011940708,0.0010406295,-0.00057265436,-0.00024172814,-8.60066e-05,-3.4419765e-05,0.0002696594,0.00038290082,3.9872444e-05,0.0010591716,0.00026155807,-0.0007467308,-3.6313915e-05,-4.233115e-05,-0.0002992314,-0.00027523717
volume_sn_voxels::v465,0.000430595,0.00047202836,0.0015020943,-0.00013380637,-0.00018088834,0.00019025573,0.00074707763,1.21079665e-05,0.00090853136,0.0005034704,0.00048972334,0.00018708703,-0.0006119007,0.0012236373,-0.0003708203,-0.000858523,0.0009024152,-0.0015882672,0.0015287282,6.893237e-05,-9.711522e-06,-0.0004387488
volume_sn_voxels::v467,0.0006294246,0.0003910213,0.0017578034,-0.0001785753,4.4827793e-05,0.0010074379,-0.00020599952,0.0010423843,0.0010573362,2.8988747e-05,-0.00062509713,-0.0007368861,0.00042893557,-0.00045633258,0.00059128547,-0.000658955,0.00026443182,0.00038247093,0.00057445734,6.202824e-05,-0.00062072475,-0.0002857082
volume_sn_voxels::v468,0.0006856997,0.00029390765,0.0015613596,9.529733e-05,-6.3940926e-05,0.0012864633,-0.0005190939,0.0012413947,0.00079780514,-0.0001671155,-0.00065568637,-0.0007893341,0.0006684988,-0.00063863094,0.0008583052,-0.00025249334,9.6014504e-05,0.0006503981,0.0002703655,0.0004651906,-0.00041485197,-0.0002988559
volume_sn_voxels::v469,0.00082967366,8.6254106e-05,0.0013427876,0.0005040039,-0.00037024872,0.0012447098,-0.00072863343,0.0015296817,0.0006435532,-0.00013529502,-0.00086279906,-0.0011062121,0.0003948673,-0.0009268839,0.0008395376,0.00077876844,5.935282e-05,0.0008285701,2.1630203e-05,0.0005049103,-7.765871e-05,-0.00057300983
volume_sn_voxels::v470,0.0007424172,-0.00027403407,0.00073591364,0.0010061205,-0.0010368689,0.0008180359,-0.00025715423,0.0010947403,0.00029495146,-0.00022268908,-0.000748261,-0.0009953304,0.00024301404,-0.00088604423,0.00071667955,0.0013096177,0.00021073964,0.00019395928,-0.00011692213,0.0005393141,3.2263757e-05,-0.0006948873
volume_sn_voxels::v471,0.00068192586,-0.0004408647,0.0002641904,0.0012153847,-0.0014924974,0.00056724466,0.00033789288,0.0013217375,-0.00021933248,-0.0002205625,-0.0003817698,-0.0006079306,4.599851e-05,-0.00024567524,0.00042008286,0.001567852,0.00026057867,-0.0004037027,-0.00016438449,0.0003151417,-0.00011862507,-0.0007506667
volume_sn_voxels::v472,0.0005555173,-0.00067762035,-0.0002043576,0.0015013344,-0.0015601615,0.0004330442,0.0010404687,0.0010112012,-0.0006386057,-0.00043863588,6.6942346e-05,-0.00021258314,0.0002305533,0.00015981546,0.00027870532,0.0018425086,0.00036615884,-0.00096384925,-0.00024239256,-2.878622e-05,-0.00025055683,-0.0007952432
volume_sn_voxels::v474,0.00034887326,0.00040059074,0.0019283292,0.00016359104,-0.0001776181,0.000997802,0.0011320071,0.0010577876,0.00072005205,-6.412181e-05,0.00021056912,-0.00061736844,0.000599891,0.0002614308,0.00046662884,-0.00074672484,0.0007805799,-0.00030595387,0.0010014649,-4.2850606e-05,-0.00038479437,-0.0010390184
volume_sn_voxels::v480,0.00027039848,0.00051454664,0.00031258448,0.000359757,-0.00021430996,0.0011507557,0.00018704802,-0.001333977,-0.0005542562,0.0012874004,-0.00031449186,-0.000376528,0.0002497238,0.0011856632,-0.000140454,0.0017367676,0.00034469893,-0.00094988005,0.0013444644,0.003309079,0.0009550712,0.0018536388
volume_sn_voxels::v484,0.0003984339,0.0003454849,0.0004225315,0.00017666293,-0.00042066854,0.00085892086,0.00031240346,-0.00088729354,-7.581415e-05,0.00047854843,0.0005617561,-0.00092506246,0.00022354341,0.00016328433,0.00017075126,0.001556609,0.000101736805,-0.0017249197,0.0014905931,0.0024942313,0.0004575463,0.0017275948
volume_sn_voxels::v488,0.0006747369,-0.00025310947,0.00021027317,-0.00025887275,-0.00051420124,0.00045728363,-0.00010151138,-0.0008868357,0.0002602734,0.00048026897,0.00110945,-0.00097836,0.00044990738,-0.00020072424,0.00024308803,0.0017186989,-0.00012994785,-0.0014448003,0.0013809248,0.0020867793,0.00019153465,0.0007028496
volume_sn_voxels::v494,0.0006846309,-0.00042588974,0.00028878375,-0.0004267684,-0.00048049897,0.00027026428,-0.00022778504,-0.00025377143,0.0007362646,-0.00016093986,0.0016528022,-0.0011723262,0.00016016864,-0.0006798377,0.0003969281,0.0009970242,-0.00042137003,-0.0012290663,0.00059701223,0.00057938806,-0.0003062867,0.0010322398
volume_sn_voxels::v499,0.0007656778,-0.00091455365,-0.00046415595,-0.001112289,-0.00037117218,-9.030151e-05,-0.00042156933,-0.00013748811,0.00032488888,3.991982e-05,0.0013218614,-0.0003327472,0.00055847835,-0.0003907537,-0.00010264736,-0.00029037474,-0.00037600097,-0.0005151553,0.00030152148,8.907445e-05,0.00017937033,-0.0016744278
volume_sn_voxels::v500,0.0006681341,-0.0008005866,-0.00022225322,-0.0008358537,-0.00034853222,-0.000111676265,-0.0002412728,-4.4836106e-05,0.000545494,-2.5886446e-05,0.0009829719,-0.00046614208,0.000320484,-0.0006023958,6.175319e-05,2.7773693e-05,-0.0006989085,-0.0006762848,0.0005579394,1.3082725e-05,4.1423544e-05,-0.0014102177
volume_sn_voxels::v501,0.00068019156,-0.0005497581,1.0919469e-05,-0.0005409363,-0.00045509945,-1.2654401e-05,-0.0001063891,-1.8239594e-05,0.00093214266,-0.00018777131,0.0014591747,-0.00054247293,0.00022802436,-0.00059079175,0.00017109893,0.00052963436,-0.0005965253,-0.0010103172,0.0005701711,6.0112156e-06,-0.0004041339,4.781203e-05
volume_sn_voxels::v505,0.0007814387,-0.0011266305,-0.000787856,-0.0011788034,-0.00025856393,-0.00015475109,-0.0005664604,-0.00013389143,5.1745715e-06,0.0002463961,0.0006605548,-0.00032578735,0.00045094232,-0.00012010833,-0.00020784447,-0.0007635392,-0.00018541596,-0.0005976284,-4.3274555e-05,0.00032330398,0.0003778816,-0.0014534018
volume_sn_voxels::v506,0.0007615108,-0.0010448997,-0.0005341733,-0.0010065056,-0.00019359744,-0.00028498267,-0.00058854866,9.0281224e-05,0.0004978298,4.7257723e-05,0.0008111293,-0.00029884613,0.00019942824,-0.00036398662,-0.00010814142,-0.00070282404,-0.0005248018,-0.0004279441,0.00020253132,-0.00023752735,3.082238e-05,-0.0017568413
volume_sn_voxels::v507,0.00065982743,-0.0009449916,-0.00037330395,-0.0010124486,-0.00034284178,-5.907615e-05,-0.00025500165,0.00024000165,0.000963216,-0.00020827778,0.000944791,-0.00023344955,0.00015621596,-0.00047634216,3.2747143e-05,-0.00030494205,-0.0006332378,-0.00048412284,0.0005426382,-0.00036793228,-0.00016224172,-0.0007729799
volume_sn_voxels::v508,0.00063168566,-0.00073340646,-6.3250336e-05,-0.00064850046,-0.00040036382,4.3864547e-05,-5.664356e-05,0.00028644977,0.00064402126,-0.00036101855,0.0013592489,-0.0004954633,0.00019251954,-0.0005656909,6.029511e-05,0.00024159836,-0.0006657805,-0.0010134554,0.00042877637,-0.00022841265,-0.00029278215,-0.0001215389
volume_sn_voxels::v510,0.0007867437,-0.00053884985,-0.00022838781,-0.00052800606,-0.00017359597,3.7791142e-05,-0.0010415039,-0.00049229414,-0.0012512222,0.0007601035,-0.00016962852,-0.00070187676,0.00064743264,0.00076639414,0.00064336683,-0.00020076957,5.2991123e-05,-0.00064918544,-0.00017001294,0.00025845872,0.00063243625,0.0003580927
volume_sn_voxels::v512,0.0007723585,-0.0010041473,-0.0007290917,-0.00084018696,-0.0002632197,-0.00019848651,-0.00043599596,-0.00013670714,-0.0004191388,0.000532114,5.3060834e-05,-0.0002554296,0.0004212303,6.2058934e-05,-0.00011047349,-0.0008159712,9.543764e-05,-0.000526097,-0.00024206578,0.0003042799,0.0003381457,-0.0005206392
volume_sn_voxels::v513,0.0008216282,-0.0011434433,-0.0008436613,-0.00093181373,-0.00020697317,-0.00025654386,-0.0005279033,0.00027550335,0.00014326947,0.00027910838,0.0001934055,-0.00023978138,0.00027105794,-0.00034500525,-0.00018740637,-0.0008616089,-7.650778e-05,-0.0005022549,-0.00020877532,6.327933e-05,0.0002198293,-0.0010553614
volume_sn_voxels::v514,0.0007585124,-0.0011651054,-0.0006251895,-0.0010249018,-0.00024316297,-0.00014273693,-0.00027360528,0.0005111236,0.00059926434,5.9175454e-05,0.00046105028,-0.0001179831,3.6118265e-05,-0.0005542246,-0.0003686469,-0.00080538495,-0.00041917042,-0.0003634314,0.00033666447,-0.00025270515,4.0240524e-05,-0.00076686643
volume_sn_voxels::v515,0.00072253856,-0.0010310868,-0.00054169033,-0.00090893067,-0.00028517138,-1.8499715e-05,4.2580356e-05,0.0004928296,0.0008173979,-0.0001264001,0.0011527388,-4.44345e-05,3.3061306e-07,-0.0003317238,3.9569797e-05,-0.0005941769,-0.0005711251,-0.00025272966,0.00033089324,-0.00031367544,2.7512624e-05,-0.00053933804
volume_sn_voxels::v516,0.00059446786,-0.00073194585,-2.854689e-05,-0.0005054918,-0.00027541918,0.0002505989,0.00029892672,0.0007500665,0.001107543,-0.0002515784,0.0008872528,-0.00031261303,0.00010496483,-0.00044731394,-7.3319875e-06,4.784109e-05,-0.0005779323,-0.0004797007,0.0003438516,-0.00023091602,-0.00018594405,0.00013823519
volume_sn_voxels::v517,0.00081596535,-1.8703022e-05,0.0006967621,-0.000316549,-0.0001489975,0.00051515986,-0.0013492448,2.7818492e-06,-0.0011940789,0.00073862367,9.6262425e-05,-0.00058857194,0.0006050262,0.0008211151,0.0011309736,-0.0002668157,-0.0008163558,-0.0007501681,-0.00017230492,-0.00075234956,0.0004033896,0.0011501983
volume_sn_voxels::v518,0.00085344847,-0.00028405484,0.0002815935,-0.0003240769,-0.00039479876,0.00028600974,-0.0013390579,-0.00021785666,-0.0011673064,0.000933551,-0.00022386851,-0.0005530988,0.0007276863,0.00064625806,0.000946696,-0.0003750166,-0.0003430843,-0.0005240996,-0.0001447807,-0.00026699182,0.0005529642,0.00086678163
volume_sn_voxels::v520,0.0007177453,-0.0006920225,-0.0004805233,-0.00040485902,-0.00031453406,-0.00029422404,-0.0005870994,-1.278418e-05,-0.00061088864,0.0006428633,-0.0003915914,-0.00029057296,0.00032561112,9.222973e-05,0.00018631172,-0.00053444254,0.0004129409,-0.00044340748,-0.0001919103,0.00044078156,0.00046299575,0.00028028127
volume_sn_voxels::v521,0.00080262986,-0.0009584399,-0.0007932071,-0.00066479185,-0.00043017865,-0.0005205321,-0.000529152,0.00019838371,-0.0004358291,0.00031994062,-0.0003213105,-2.341273e-05,0.0001273659,-0.00014613311,-0.0003656844,-0.0006927129,0.00029317764,-0.0007286052,-0.00031784247,0.0002809012,0.00052978384,-2.169289e-05
volume_sn_voxels::v522,0.0008405342,-0.0011936182,-0.0008430538,-0.0006928644,-0.0005032148,-0.00029731792,-0.0004909942,0.00075341016,0.00013075849,0.00035093917,-0.00032278115,-2.891889e-06,-0.00011911576,-0.00022296543,-0.00044657936,-0.00086560566,6.794701e-05,-0.0005702869,0.000105217245,-4.4601555e-05,0.00030634974,-0.00017909009
volume_sn_voxels::v523,0.00071245513,-0.0011723749,-0.0007100168,-0.0006436177,-0.00038814233,-0.00018934104,-0.00019410289,0.0009858079,0.0005436396,7.904623e-06,-0.00039273532,0.00029104354,-0.00017149512,-0.00019796286,-0.0004582978,-0.0012408063,-0.00027110745,-0.00034678748,0.00065197394,-0.000192616,0.0002377332,-9.442291e-05
volume_sn_voxels::v524,0.0006340452,-0.0010206149,-0.0005273911,-0.0006299021,-0.00036770717,8.819605e-05,0.00028153136,0.0009469913,0.00087590725,-9.056375e-05,5.8897393e-07,0.00025560946,-7.134688e-05,-0.00015354538,-0.00046854003,-0.00064138963,-0.00049258966,-0.00017834596,0.0006990514,-0.00040252053,0.00021272316,0.00016066554
volume_sn_voxels::v525,0.00076758955,0.0004363092,0.0009288997,-0.00026604373,-3.6768197e-06,0.0008754457,-0.0014142349,0.00040743922,-0.0007439883,0.0004440407,1.3293411e-05,-0.0002303708,0.00021254778,0.0012003629,0.00071099564,-0.00036908736,-0.00091258256,-0.00034379546,-0.00019231466,-0.0008073068,0.0006270406,0.0007324561
volume_sn_voxels::v526,0.00084827415,0.00016450074,0.00065940473,-0.00019655241,-0.00026675657,0.0008355114,-0.0016241354,0.00033235186,-0.0011148239,0.0007787056,-0.0002758554,-0.0003617461,0.00022886044,0.00079576083,0.0007147476,-0.0004928659,-0.00038628047,-0.00036073048,1.8584795e-05,-0.0010833038,0.0006060251,0.00092705496
volume_sn_voxels::v527,0.00086654024,-0.00018407276,0.00027307493,-0.00025410988,-0.00062716374,0.00038271595,-0.001433356,0.00014376531,-0.0009574696,0.00078106107,-0.0004537453,-0.00044138852,0.00037652938,0.00043689643,0.00060946686,-0.0004141366,2.0140584e-05,-0.00022557356,-0.00011556455,-0.00044042245,0.0007877293,0.00074007583
volume_sn_voxels::v530,0.0007438661,-0.00090511685,-0.00062239694,-0.00015530303,-0.00044675526,-0.00032454036,-0.0006241703,0.00057068845,-0.00012996314,0.00037668928,-0.00050849526,0.00033408133,-0.00030892872,-0.00027942596,-0.00046083084,-0.00046749224,0.00045711797,-0.00033717407,4.3208206e-06,0.00034421126,0.0001924577,0.00022648174
volume_sn_voxels::v531,0.0007215695,-0.0009802685,-0.0007858561,-0.0003146729,-0.0005430163,-0.00041580005,-0.00019625238,0.0007591001,0.000162113,0.00043772606,-0.00059572875,0.00041539196,-0.00029527344,-0.00022736964,-0.0005464194,-0.00058572134,0.00034398597,-0.00047315384,0.00032883335,0.0003003742,0.00034863607,0.0002823289
volume_sn_voxels::v532,0.00063481147,-0.0009278256,-0.00067230954,-0.000301588,-0.00059282925,3.7019745e-06,4.3976794e-05,0.001055107,0.000499293,0.0002708632,-0.0006704598,0.00030801774,-6.8529465e-05,-0.00014012132,-0.00047726408,-0.0007254596,-4.0410316e-05,-0.0003960561,0.00050364144,-0.00026425612,0.00028422155,0.00061289355
volume_sn_voxels::v533,0.0005417221,-0.00094509753,-0.0004953932,-0.00025802557,-0.00046821174,0.00032094924,0.0005868265,0.0012216963,0.00060531753,9.6964795e-05,-0.0002610748,2.7034543e-05,3.395057e-05,0.00031781645,-0.00046093602,-0.00052342244,-0.00026010344,9.8200566e-05,0.0006727902,-0.0003646647,0.00031489052,0.0006310064
volume_sn_voxels::v534,0.00063843833,0.000670991,0.0012369892,-0.00030103876,2.0352873e-05,0.00097257586,-0.00074828306,0.00046198568,-0.00063034106,0.0005698379,-0.00022901545,0.00021787357,-0.00025691628,0.0012626529,0.00019430282,-0.00091447093,-0.00074005744,-0.00024721486,-7.940041e-05,-0.0009266385,0.000888803,0.00022674506
volume_sn_voxels::v535,0.00064741337,0.00041388907,0.0008935676,-0.00022043298,1.8208366e-05,0.000997735,-0.0012366803,0.0005827276,-0.00038432743,0.000531028,-0.00033475301,-0.00013600476,-7.9321864e-05,0.0010360368,0.00042338448,-0.0008796956,-0.00034887987,-0.00018934529,-0.00029883362,-0.00090405694,0.0008450666,0.000356916
volume_sn_voxels::v536,0.0007965668,0.00020754364,0.00083830854,-9.648718e-05,-0.00024601372,0.00075960025,-0.0016166097,0.00034305127,-0.0005132462,0.0007971759,-0.00062241574,-0.00033137496,2.745933e-05,0.0004968756,0.00031163113,-0.00040831737,-0.00023287897,5.3352218e-05,-5.673833e-05,-0.00066901103,0.0007724527,0.0005368763
volume_sn_voxels::v540,0.0007286154,-0.0007939054,-0.00046339445,0.00037336323,-0.00071086345,-0.0005700782,-0.00046380592,0.00047636975,-0.00023498351,0.0006057019,-0.0006672089,0.00038690245,-0.00044437457,-0.00019781156,-0.00037747674,-0.00012654354,0.00044016208,-0.00055738236,0.00013532305,0.0004796951,-4.561024e-05,0.00039339138
volume_sn_voxels::v541,0.0006928117,-0.001023275,-0.00073776604,0.00017062953,-0.0007772738,-0.00039690078,-0.00021708045,0.00088903884,0.00014626457,0.00044203066,-0.0008568186,0.0005464225,-0.00026318434,-0.00013417154,-0.0006494613,-0.0003331048,0.00032709655,-0.00035854636,0.0003359462,0.00032736585,3.731705e-05,0.000829609
volume_sn_voxels::v542,0.00058889325,-0.0010830683,-0.00064182986,0.00016215054,-0.00084114034,-5.361144e-05,0.00037027418,0.0011389052,0.00026689674,0.00022150323,-0.000714266,0.00053945393,-0.00015595053,0.00011056419,-0.00034090917,-0.00042253648,0.0002600001,-0.00026846075,0.0004908772,-2.0198408e-05,9.405883e-05,0.001066206
volume_sn_voxels::v543,0.0005007149,-0.0008544923,-0.0005532692,0.00023701802,-0.0006349889,0.0005774831,0.0011157895,0.0015239844,0.0005484245,-0.00022572753,-0.0004443713,0.00013554265,0.00018481702,0.0003592889,-0.00041861006,-0.00025105826,-0.00017154207,0.00010715748,0.0002778426,-0.0004336236,0.00019168119,0.00078571384
volume_sn_voxels::v544,0.00054784573,0.00080022955,0.0016659854,-0.00025950134,-2.4656378e-05,0.0010965769,0.0002931122,0.00033667698,-0.00013061255,0.0006548071,0.000115906514,0.00043369833,-0.00058424805,0.002126899,6.726303e-05,-0.0012533778,0.00018799695,-0.0011405984,0.0005216626,-0.000577935,0.0011176734,-0.00044146748
volume_sn_voxels::v545,0.00060171867,0.0006030897,0.0013066222,-0.00020795049,0.0001398278,0.0009822663,-0.0007003393,0.00053738465,-2.0162781e-06,0.0005559053,-0.00022481561,0.0001249458,-0.00043089213,0.0013208976,0.00012672256,-0.0011336623,2.0528341e-05,-0.00030398215,0.00020846272,-0.0005582633,0.000613653,-0.00015149651
volume_sn_voxels::v546,0.0006327558,0.00042077474,0.001109123,-0.0003157121,0.0001785582,0.000835991,-0.000987983,0.00049999636,7.86976e-05,0.0005422795,-0.00046587802,-0.00021642547,-8.200024e-05,0.00060113304,0.00028585893,-0.0007649641,1.4964101e-05,0.00010086406,0.00012688138,-0.00049094163,0.00040059086,0.00012340576
volume_sn_voxels::v547,0.00072802184,0.00022943545,0.00097113533,2.0479556e-05,-5.3681375e-05,0.0008125383,-0.0014734108,0.0005315087,0.00014442505,0.00081100065,-0.00067398907,-0.00044839797,9.741165e-05,2.3547984e-05,0.000386765,-0.00028707355,4.3807755e-05,0.00032012607,0.000104350314,-0.00035237902,0.00030493664,0.0002447038
volume_sn_voxels::v548,0.0008850972,-9.69541e-05,0.0006671682,0.000108605636,-0.00060907565,0.00045539904,-0.0016460266,0.0005469643,9.0746e-06,0.0008425954,-0.0007939035,-0.0003871887,-2.788064e-06,-0.00017997257,0.00026865746,-4.342323e-05,0.00016783384,0.00030726352,9.376618e-05,-0.00011278476,9.077272e-05,7.4804506e-05
volume_sn_voxels::v550,0.0008459512,-0.0007065694,-0.00013348232,0.00076878956,-0.0010092934,-0.000519285,-0.00086964254,0.000366691,-0.00012134908,0.00068826263,-0.0008095806,0.00032184547,-0.000474272,-0.0007489914,-1.2362802e-05,0.00047785798,0.00042703503,-0.00015013227,0.00018576453,0.00037409514,-0.0001238051,-8.752121e-05
volume_sn_voxels::v551,0.00078404014,-0.000749037,-0.00044028467,0.00085066917,-0.0010310087,-0.0005469074,-0.00056739466,0.00066579937,-5.9321417e-05,0.00054489344,-0.0006975514,0.0006614897,-0.00084675057,-0.00031045178,-0.00038688496,0.0002419914,0.0005144708,-0.0005404309,0.0002695068,0.00031138252,-0.00032202972,0.00038222474
volume_sn_voxels::v552,0.000708645,-0.0009769241,-0.00056300714,0.00078156654,-0.00093014643,-0.00029558543,-4.1070845e-05,0.0009791115,-3.888118e-06,0.00034005166,-0.0006613729,0.0006048087,-0.00036335064,5.4507054e-06,-0.00061594794,0.00018007673,0.0003235381,-0.0007014344,0.0006037055,0.00016704785,-0.00027486362,0.00039984213
volume_sn_voxels::v553,0.00056692585,-0.00096255925,-0.00043329553,0.00067852915,-0.00085642614,0.00013107622,0.000940366,0.0015656903,4.1583287e-05,0.00021656317,-0.00051645417,0.00028483273,-4.8249734e-05,0.00040673846,-0.0004112781,0.00022128261,0.00019158547,-0.0004473159,0.00027153548,-0.00014064195,-0.00030135215,0.00047607132
volume_sn_voxels::v555,0.00055879063,0.0007454164,0.0019029761,-0.0001896672,7.24651e-06,0.0007079702,0.00024307719,0.00020475274,0.0008462736,0.0005989283,0.00036412635,0.00033764067,-0.00049477076,0.0020421748,3.7761107e-05,-0.0015237838,0.0008344364,-0.0013665983,0.001397095,-0.00023976466,0.00044644967,-0.0006961779
volume_sn_voxels::v556,0.0005431072,0.0005040613,0.001499606,-0.00029826065,8.438538e-05,0.00078406825,-0.0005298111,0.00043988207,0.0007023859,0.00052742433,-0.0003363942,-0.00010795312,-0.00021796019,0.00078246545,0.00031876916,-0.0011048868,0.0003138345,-0.00041109076,0.00073767535,-0.00033769594,3.0574442e-06,-0.00021030472
volume_sn_voxels::v557,0.00068559847,0.00054341886,0.0013393562,-0.00023193896,0.00017821015,0.0008277835,-0.0011320157,0.0007071496,0.0007777521,0.00048509866,-0.0005919135,-0.00031488034,2.134788e-05,-2.0057194e-05,0.00069819373,-0.0009822105,0.00023295866,0.00013736093,0.00057492295,-0.00017369504,-0.00034123025,-0.00017253784
volume_sn_voxels::v558,0.0007552271,0.00025043503,0.0011902666,2.1626493e-05,0.00018037517,0.000630792,-0.0013731921,0.00083410053,0.00073618017,0.00041729346,-0.00064851873,-0.0007595733,0.00015011612,-0.0005426402,0.0006918579,-0.00047131747,7.793534e-05,0.00025024413,0.00041025563,-8.7415334e-05,-0.0003017224,-0.00011826849
volume_sn_voxels::v559,0.0008595938,2.8581371e-06,0.00094192417,0.0004506109,-0.00037050227,0.0004906566,-0.0015743225,0.0008172058,0.0005348315,0.0004222257,-0.0009747022,-0.00057522353,-5.599667e-07,-0.0006168168,0.0005081724,9.110728e-05,0.00023302676,0.00079068646,0.00029743765,0.0001396055,-0.00019217128,-0.000134486
volume_sn_voxels::v560,0.0008220674,-0.0003404617,0.0005288102,0.0008202543,-0.0008286566,3.9781222e-05,-0.0012963193,0.0005439375,0.00024820885,0.0005427659,-0.0007490869,-0.0003554757,-0.00024672583,-0.0005091188,0.00034451383,0.0006252498,0.00025715152,0.00036406663,0.00011650047,0.00033753033,-9.9044715e-05,-0.00040298587
volume_sn_voxels::v561,0.0008180688,-0.00063370564,3.618138e-05,0.0011952692,-0.0012804902,-0.00034134637,-0.00085128937,0.00068081124,5.0443155e-05,0.00061798154,-0.00054840563,0.00016818086,-0.00044297357,-0.00040584625,4.105366e-06,0.0010788928,0.00016481943,2.2371938e-05,0.00014363679,0.00023644941,-0.00038975396,-0.00034816383
volume_sn_voxels::v562,0.0007304838,-0.00075161614,-0.00024285166,0.0012856092,-0.001245221,-0.00041892275,-0.00023318618,0.000620481,-0.00013417778,0.0005607632,-0.0005368956,0.00039900054,-0.000701319,-0.00011226195,-7.075331e-05,0.001032426,0.00051022734,-0.00072680594,0.00026895586,0.000108248234,-0.0005965309,-0.00019769871
volume_sn_voxels::v563,0.0005755465,-0.00073003775,-0.00038051978,0.0012664183,-0.0012075349,-0.0003321,0.0005993869,0.0008368267,-0.00022570849,0.0003007575,-0.00024019525,0.0004891128,-0.00046208702,0.00026462795,-0.00014431002,0.0011119681,0.00027185486,-0.00045279623,0.00015974818,-5.376462e-05,-0.000496858,-8.805125e-05
volume_sn_voxels::v564,0.0005229107,-0.00072432816,-0.00032727676,0.0011109555,-0.0011034359,0.00022553303,0.0013425451,0.0014207567,-0.00042180764,-2.5773994e-05,5.4007953e-05,0.00011351912,0.00021815681,0.00078344304,-0.00019113802,0.0009703841,0.000110279834,-0.00014626308,-0.00010353364,-0.0005487776,-0.00039440842,-0.00023498245
volume_sn_voxels::v567,0.00049591064,0.00042937274,0.0015916837,-0.00010895692,0.00021104696,0.0006400343,-0.00021151574,0.00028657945,0.0013286921,0.0003709151,-0.00017039057,-0.00027498757,6.5238437e-06,0.00027562527,0.00065138895,-0.0014588633,0.0007200571,-0.00051480986,0.0015935897,0.00020027922,-0.00094539864,-6.660893e-05
volume_sn_voxels::v568,0.0006137187,0.00025623187,0.0014581368,-3.1747353e-05,0.00025823954,0.00074334734,-0.0008498147,0.00076059677,0.0011996636,0.00026393193,-0.0006798964,-0.000674947,0.00020686121,-0.00023907931,0.0010563398,-0.0009479538,0.00050658884,0.00011556921,0.0009914242,0.00017494896,-0.0010490464,-2.5513322e-05
volume_sn_voxels::v569,0.0006488565,0.0002432801,0.0013053564,8.846817e-05,0.0002844334,0.00079533627,-0.0009078893,0.00078061904,0.0010057471,0.00011786611,-0.0008718512,-0.0009701863,0.0001569675,-0.00050053565,0.0011371054,-0.00072860677,0.00025610303,0.00043323054,0.0007386191,0.00013697315,-0.00070173934,-0.00012428511
volume_sn_voxels::v570,0.000722382,2.1301687e-06,0.0011940651,0.0005176298,-0.00019431546,0.00060446793,-0.0010926313,0.00082263956,0.0007512988,0.00017861076,-0.0011708667,-0.00079774146,4.2359923e-05,-0.00065913185,0.0007205376,0.00013436149,0.00019729944,0.00065066357,0.0004902929,0.00012968828,-0.000403649,-0.00038857636
volume_sn_voxels::v571,0.00078068255,-0.00020149798,0.00072469586,0.001195892,-0.0008412014,0.00017819276,-0.0009795264,0.00078927376,0.00052608945,0.00043906082,-0.0008144147,-0.00053614227,-0.0002025674,-0.00076067285,0.00060890545,0.0009670316,0.00041895514,0.00062227005,0.0004694839,0.00010061437,-0.0001485596,-0.00069149723
