Feature,Factor_0,Factor_1,Factor_2,Factor_6,Factor_8,Factor_9,Factor_12,Factor_14,Factor_20,Factor_23,Factor_26,Factor_28,Factor_29
volume_sn_voxels_feature_199,0.05876954272389412,0.3849952220916748,0.5406248569488525,0.22899575531482697,0.7208666205406189,0.3579676151275635,-0.49947524070739746,-0.14625415205955505,0.006622950080782175,0.013272677548229694,-1.3626618385314941,0.42065808176994324,-0.7756094932556152
volume_sn_voxels_feature_200,-0.1345362663269043,0.3406827449798584,-0.927371084690094,0.4769313335418701,0.09652036428451538,0.23241575062274933,-0.29953229427337646,0.19093255698680878,-0.14634399116039276,-0.035554174333810806,-1.2672420740127563,-0.35581254959106445,0.12322089076042175
volume_sn_voxels_feature_201,0.33568456768989563,0.2550414204597473,0.9646878242492676,-0.2136167287826538,0.6083889007568359,-0.26174747943878174,-0.07297778129577637,-0.04619172215461731,0.010192375630140305,-0.08609508723020554,-1.2909923791885376,0.7999951243400574,-1.0482054948806763
volume_sn_voxels_feature_202,0.4868507981300354,0.3791245222091675,-0.8581979274749756,0.4422127306461334,-0.012446671724319458,-0.010049785487353802,-0.34384915232658386,-0.07831493765115738,-0.05701097846031189,-0.02906404435634613,-1.2065669298171997,0.208614781498909,-0.23404419422149658
volume_sn_voxels_feature_203,0.740186333656311,0.17017115652561188,-0.10446713119745255,0.001746396184898913,-0.0697208046913147,-0.1435062438249588,-0.05426856875419617,-0.15266616642475128,-0.21552293002605438,0.2177487164735794,-1.3643862009048462,0.454980731010437,-0.3896687924861908
volume_sn_voxels_feature_204,0.9512961506843567,0.48178255558013916,-1.303731918334961,0.3572148382663727,-0.4815562665462494,0.010581987909972668,-0.19998711347579956,-0.12184915691614151,0.13662084937095642,-0.26091888546943665,-1.4614917039871216,0.35854020714759827,-0.18623654544353485
volume_sn_voxels_feature_205,0.8045246601104736,-0.04448366165161133,0.5224578976631165,-0.17556820809841156,-0.07387599349021912,-0.3075697422027588,0.3415108621120453,-0.08029773086309433,-0.5651609301567078,0.19700229167938232,-1.5609930753707886,1.0026626586914062,-0.7986587882041931
volume_sn_voxels_feature_206,0.9389994740486145,-0.026948707178235054,-1.0401047468185425,0.21749769151210785,-0.40836647152900696,-0.15404541790485382,-0.03609110787510872,-0.10039521008729935,-0.05159154534339905,-0.10068776458501816,-1.1959387063980103,1.1282548904418945,-0.36544176936149597
volume_sn_voxels_feature_207,1.0758373737335205,0.5167093873023987,-1.2904187440872192,0.34228357672691345,-0.5542098879814148,-0.10597024112939835,-0.2999008297920227,0.15261824429035187,0.4561372697353363,-0.39572763442993164,-1.4161567687988281,1.1931060552597046,-0.2954428493976593
volume_sn_voxels_feature_208,0.8348128795623779,-0.3016037046909332,-0.369626522064209,0.12837810814380646,-0.1900639533996582,-0.37780532240867615,0.322183221578598,-0.19722871482372284,-0.33647337555885315,0.16702769696712494,-1.2935185432434082,1.1095404624938965,-0.6030343174934387
volume_sn_voxels_feature_209,0.5760059356689453,-0.027762308716773987,-1.2084132432937622,0.3398300111293793,-0.3319258391857147,-0.16772502660751343,-0.16149784624576569,0.2765341103076935,0.14203216135501862,-0.12755094468593597,-1.3620566129684448,1.3027596473693848,-0.32862794399261475
volume_sn_voxels_feature_210,1.0580625534057617,-0.30023521184921265,-1.5462480783462524,-0.5870089530944824,0.27048149704933167,0.6768465638160706,-0.1425388604402542,0.12117660045623779,-0.021598411723971367,-0.5794163346290588,-0.46471238136291504,1.2854770421981812,-1.1672543287277222
volume_sn_voxels_feature_211,0.24682025611400604,-0.2911668121814728,-0.9881723523139954,0.1623535305261612,-0.28575268387794495,-0.00740361213684082,-0.13937757909297943,0.21252544224262238,0.002174593508243561,0.2672916352748871,-1.4058173894882202,1.3777872323989868,-0.3409547805786133
volume_sn_voxels_feature_212,0.7933470010757446,-0.3468484580516815,-1.26779305934906,-0.2674475312232971,-0.6474480032920837,1.0078942775726318,0.11475063115358353,0.39127668738365173,-0.4327160120010376,-0.6177730560302734,-0.06790637224912643,1.3821042776107788,-0.7307066321372986
volume_sn_voxels_feature_213,0.10564638674259186,-0.25497162342071533,-0.20060324668884277,0.0983678475022316,0.035314809530973434,0.10404974222183228,0.17488963901996613,0.03451523557305336,-0.1491505354642868,0.7185541987419128,-1.3719048500061035,1.3695954084396362,-0.13085448741912842
volume_sn_voxels_feature_214,-0.19431132078170776,-0.1522013247013092,-1.3403171300888062,-0.03584068641066551,-0.1689126044511795,0.26506054401397705,-0.2659485340118408,0.5211262702941895,-0.13457320630550385,0.8377758860588074,-1.3871256113052368,1.4083172082901,0.09193835407495499
volume_sn_voxels_feature_215,0.012096600607037544,0.19750279188156128,-0.8035499453544617,-0.024734744802117348,0.2958501875400543,0.2838645875453949,-0.17958635091781616,0.19595402479171753,0.04880927875638008,1.0891952514648438,-1.343123435974121,1.5421053171157837,0.47328951954841614
volume_sn_voxels_feature_216,-0.01668534427881241,0.3188318908214569,-1.1186232566833496,0.01949831284582615,-0.18852509558200836,0.56931471824646,-0.3176637887954712,0.517112672328949,-0.1985142081975937,0.7637224197387695,-1.2581771612167358,1.3281745910644531,0.8549602031707764
volume_sn_voxels_feature_217,0.42672252655029297,-1.116467833518982,0.6120327115058899,-0.5097230076789856,-1.0558379888534546,0.02766185998916626,0.7951835989952087,0.5890102386474609,-0.1229710578918457,0.8038415908813477,0.36843839287757874,0.11695808172225952,0.19379039108753204
volume_sn_voxels_feature_218,-0.18177121877670288,-0.9436705112457275,-0.04550887271761894,-0.22173620760440826,-0.6090294718742371,0.15915444493293762,0.6767032146453857,0.24571697413921356,-0.16435028612613678,0.4348675012588501,-0.08478766679763794,0.0646202489733696,0.4536078870296478
volume_sn_voxels_feature_219,-0.32370269298553467,-0.5108135342597961,-0.33346447348594666,0.025547126308083534,-0.15603040158748627,0.37343892455101013,0.5282869935035706,-0.09459128230810165,-0.3287310302257538,0.0307899322360754,-0.586438000202179,-0.1483626514673233,0.5245157480239868
volume_sn_voxels_feature_220,-0.3666931092739105,-0.07919309288263321,-0.06501507759094238,0.14435681700706482,0.39027583599090576,0.3628094494342804,0.023403972387313843,-0.21884870529174805,-0.08815288543701172,-0.08589601516723633,-0.6986983418464661,0.11537680774927139,0.12346940487623215
volume_sn_voxels_feature_221,-0.9917025566101074,-0.6555846333503723,-0.4982544481754303,0.07732776552438736,-0.26342248916625977,0.06256673485040665,0.21737565100193024,0.45604586601257324,-0.6454178690910339,0.1896214634180069,-0.6480394601821899,-0.5722603797912598,0.8627798557281494
volume_sn_voxels_feature_222,-1.0119565725326538,-1.094883680343628,-0.9407408833503723,-0.13398151099681854,-0.5542276501655579,-0.5168216228485107,0.26893189549446106,1.1532543897628784,-1.043360710144043,0.5951792597770691,-0.43549981713294983,-0.7294695973396301,0.8060775399208069
volume_sn_voxels_feature_223,-0.27555903792381287,0.12619005143642426,0.47791752219200134,-0.19007599353790283,0.6733068823814392,0.19393442571163177,-0.3598405122756958,-0.2524295747280121,0.13483969867229462,-0.03691299632191658,-0.5521782636642456,0.537714421749115,-0.552387535572052
volume_sn_voxels_feature_224,-0.7504826188087463,-0.10542919486761093,-0.6035704612731934,-0.039015572518110275,0.15963603556156158,0.043174099177122116,-0.11679647117853165,0.4772208631038666,-0.11172346025705338,-0.005145292729139328,-0.6395698189735413,-0.18137872219085693,0.2478787750005722
volume_sn_voxels_feature_225,0.006350710988044739,0.04977265000343323,1.0177699327468872,-0.4872942864894867,0.5096846222877502,-0.005685687065124512,-0.2794325649738312,-0.02225000411272049,0.18317186832427979,0.12023559957742691,-0.7068939208984375,0.9747962951660156,-1.043852686882019
volume_sn_voxels_feature_226,-0.2960931062698364,0.1781039834022522,-0.36409223079681396,-0.22601962089538574,0.16674594581127167,0.05868610367178917,-0.18317896127700806,0.2727260887622833,-0.037818294018507004,-0.08872007578611374,-1.2782931327819824,0.02618584595620632,-0.20106084644794464
volume_sn_voxels_feature_227,0.2899702489376068,0.2607613801956177,-1.0967392921447754,-0.0647498369216919,0.02869529463350773,-0.13915015757083893,-0.17132794857025146,0.5548839569091797,-0.1466786116361618,-0.1585703045129776,-1.1340595483779907,-0.5733161568641663,0.2106339931488037
volume_sn_voxels_feature_228,0.04868697002530098,-0.18018695712089539,1.06473970413208,-0.6813976168632507,0.26395726203918457,-0.14955495297908783,0.1452304720878601,0.1760386824607849,0.003934078384190798,-0.008712157607078552,-1.2019010782241821,0.8468521237373352,-1.079713225364685
volume_sn_voxels_feature_229,0.2258012294769287,0.030851243063807487,0.538821816444397,-0.3450624644756317,-0.04029516503214836,0.20038975775241852,0.24051113426685333,-0.10221689194440842,-0.2458209991455078,-0.07091311365365982,-1.2944515943527222,0.042781103402376175,-0.27133727073669434
volume_sn_voxels_feature_230,0.593497633934021,0.09251493215560913,-1.1115031242370605,-0.16769222915172577,-0.016472654417157173,0.09628313779830933,0.10584687441587448,0.010240023024380207,0.03300970792770386,-0.17810402810573578,-1.2795432806015015,-0.6055740714073181,0.30029094219207764
volume_sn_voxels_feature_231,1.0837857723236084,0.41700485348701477,-1.326242208480835,0.006758729461580515,-0.018153220415115356,-0.18007807433605194,-0.31372329592704773,0.10104136914014816,0.23772414028644562,-0.17733709514141083,-1.2810600996017456,-0.8113014101982117,0.33561816811561584
volume_sn_voxels_feature_232,-0.08648383617401123,-0.4375244379043579,1.2684953212738037,-0.9478325247764587,0.24917854368686676,0.007917043752968311,0.6723020672798157,0.36189988255500793,-0.253058522939682,-0.07095152139663696,-1.3417997360229492,0.6663315296173096,-1.1012216806411743
volume_sn_voxels_feature_233,0.09667155146598816,-0.15962721407413483,1.0850982666015625,-0.4380461871623993,-0.0253678560256958,0.317787766456604,0.5153070092201233,-0.14680641889572144,-0.38973936438560486,-0.1577610820531845,-1.1628607511520386,-0.12807120382785797,-0.08261528611183167
volume_sn_voxels_feature_234,0.29777199029922485,-0.2789347469806671,-0.8359019756317139,-0.12728361785411835,-0.238784059882164,0.30645516514778137,0.2531149387359619,-0.38671526312828064,-0.13381744921207428,-0.18570153415203094,-1.309559941291809,-0.4008617699146271,0.35628995299339294
volume_sn_voxels_feature_235,0.6056512594223022,0.21522751450538635,-1.2551430463790894,-0.049261171370744705,-0.21118386089801788,-0.011579714715480804,-0.015742842108011246,-0.2000056654214859,0.2575586140155792,-0.27480730414390564,-1.3509159088134766,-0.22794471681118011,0.5367780923843384
volume_sn_voxels_feature_236,0.11795452237129211,-0.14884726703166962,-1.1667399406433105,0.08168099075555801,0.4580654203891754,-0.46181705594062805,0.05509789288043976,-0.4942399561405182,0.679392397403717,0.10072673112154007,-0.07445751130580902,1.1343575716018677,-1.0724396705627441
volume_sn_voxels_feature_237,-0.26280415058135986,-0.28826072812080383,-0.07968179136514664,-0.1936294436454773,-0.3402908742427826,0.21734680235385895,0.5069366097450256,-0.20274502038955688,-0.16582699120044708,-0.24797923862934113,-1.3638849258422852,0.055899541825056076,0.13305066525936127
volume_sn_voxels_feature_238,-0.5071059465408325,-0.04332346469163895,-1.2752140760421753,0.005062247160822153,-0.3995819091796875,0.041140373796224594,-0.01339121162891388,-0.08662378787994385,0.12290111929178238,-0.3709355294704437,-1.3534660339355469,0.5512346625328064,0.403235524892807
volume_sn_voxels_feature_239,-0.6724456548690796,0.32704877853393555,-1.2684317827224731,0.0009665050893090665,-0.21942751109600067,-0.26314690709114075,-0.08828908950090408,0.3437347412109375,0.38959741592407227,-0.40211132168769836,-1.1317280530929565,1.080901026725769,-0.009169433265924454
volume_sn_voxels_feature_240,-0.3732610046863556,-0.1332588493824005,-1.3208531141281128,-0.4035983085632324,0.32241174578666687,-0.1439647227525711,0.08351805061101913,0.12116161733865738,0.6467217803001404,0.009697702713310719,-0.05875260755419731,1.3064292669296265,-1.0637561082839966
volume_sn_voxels_feature_241,-0.7479751706123352,-0.371258020401001,0.5485515594482422,-0.2253546267747879,-0.27805444598197937,-0.026845166459679604,0.08926015347242355,-0.11040425300598145,-0.07024943828582764,-0.13157230615615845,-1.345838189125061,1.0279239416122437,-0.1100667342543602
volume_sn_voxels_feature_242,-1.136324167251587,-0.2802901268005371,-1.0082143545150757,0.12495642155408859,-0.3101959228515625,-0.07275424897670746,0.055319253355264664,0.23327042162418365,0.27120253443717957,-0.31377002596855164,-1.3112497329711914,1.2125849723815918,0.15154744684696198
volume_sn_voxels_feature_243,-1.2326949834823608,0.04130156338214874,-1.4982789754867554,0.15877419710159302,-0.2871415615081787,-0.18841290473937988,-0.04749913141131401,0.6108583807945251,0.24993638694286346,-0.32602784037590027,-1.3616547584533691,1.2124943733215332,0.11115387827157974
volume_sn_voxels_feature_244,-1.165086030960083,-0.16610559821128845,-1.277302861213684,-0.41183650493621826,-0.6011068224906921,0.23321038484573364,0.05638034641742706,0.37890270352363586,-0.09293714165687561,-0.19523532688617706,-0.04283243045210838,1.3239315748214722,-1.0903840065002441
volume_sn_voxels_feature_245,-0.7494703531265259,-0.4857161045074463,-1.3338841199874878,-0.26371315121650696,-1.2297425270080566,0.15521633625030518,-0.15989945828914642,-0.39493775367736816,-0.2722034156322479,0.15427052974700928,0.6388319134712219,1.3687776327133179,-0.8951573967933655
volume_sn_voxels_feature_246,-0.8469786643981934,-0.30826205015182495,0.9622051119804382,0.03765543922781944,-0.013608597218990326,-0.11499810218811035,0.11466825753450394,-0.031146490946412086,-0.1785667985677719,0.0904298648238182,-1.3113681077957153,1.3748582601547241,-0.2690695822238922
volume_sn_voxels_feature_247,-1.2227582931518555,-0.3879539966583252,-0.5098031163215637,0.15429489314556122,-0.12337943911552429,-0.0007941474323160946,-0.03678831085562706,0.40182796120643616,0.3202914297580719,0.06872955709695816,-1.3683305978775024,1.3984179496765137,-0.07611393928527832
volume_sn_voxels_feature_248,-1.1685657501220703,-0.06402614712715149,-1.3252934217453003,-0.25964900851249695,-1.2269295454025269,0.2542628347873688,0.31227537989616394,0.30471038818359375,-0.337764173746109,-0.3147742450237274,0.025703227147459984,1.2823400497436523,-0.3208671510219574
volume_sn_voxels_feature_249,-0.5624077320098877,-0.2772899270057678,1.173915982246399,0.05089714005589485,0.38958072662353516,-0.07445848733186722,0.30232569575309753,-0.48354747891426086,-0.1282287985086441,0.6643387079238892,-1.3509246110916138,1.4086822271347046,-0.27750691771507263
volume_sn_voxels_feature_250,-1.186822533607483,-0.4404119849205017,0.15345783531665802,0.24625976383686066,0.1584426313638687,-0.13560843467712402,-0.1586933583021164,0.016035286709666252,0.08176988363265991,0.6264248490333557,-1.375807285308838,1.4719010591506958,-0.024896418675780296
volume_sn_voxels_feature_251,-1.244236946105957,0.1579081118106842,-1.3662338256835938,0.03816695138812065,-1.3728684186935425,0.18318551778793335,0.47123029828071594,0.09661253541707993,-0.46367326378822327,-0.4500061571598053,0.5217678546905518,1.367327094078064,0.2635609209537506
volume_sn_voxels_feature_252,-1.2521253824234009,-0.431691974401474,-0.46720418334007263,0.18086402118206024,0.200789213180542,-0.07761010527610779,-0.19140146672725677,-0.0617191344499588,0.12017142027616501,0.947425901889801,-1.3296489715576172,1.3384838104248047,0.6173791885375977
volume_sn_voxels_feature_253,0.23994943499565125,-0.12251952290534973,-0.511242687702179,0.39889857172966003,-0.05790163204073906,-0.8248605728149414,0.2609206438064575,-0.45727577805519104,0.0871858075261116,-0.12837542593479156,0.7838789820671082,0.25017648935317993,-0.1471586376428604
volume_sn_voxels_feature_254,0.16012829542160034,0.14103513956069946,-0.24687056243419647,0.2552862763404846,0.2365780621767044,-0.7036717534065247,-0.0424114353954792,-0.73470139503479,0.3654954433441162,0.11839041113853455,1.1127103567123413,0.6163772344589233,-0.5413128137588501
volume_sn_voxels_feature_255,-0.7274074554443359,-0.26595261693000793,-0.7173905372619629,0.5162422060966492,-0.1360490769147873,-0.6299371123313904,-0.05421997979283333,-0.003185788169503212,-0.061154384166002274,0.11117003113031387,0.9659537672996521,0.24427558481693268,0.3548036515712738
volume_sn_voxels_feature_256,0.3735556900501251,0.31307363510131836,0.5826568603515625,-0.32023561000823975,0.27925464510917664,-0.3641539514064789,-0.18335549533367157,-0.514033317565918,0.8142369389533997,0.03578752651810646,1.1153384447097778,1.0338890552520752,-1.0555866956710815
volume_sn_voxels_feature_257,-0.212124302983284,0.040890127420425415,-0.21341955661773682,-0.1213727816939354,-0.08910103887319565,-0.46996214985847473,-0.14619164168834686,0.044193562120199203,0.39802539348602295,-0.04070353880524635,0.7598271369934082,0.5587949156761169,-0.1606595516204834
volume_sn_voxels_feature_258,0.030101871117949486,0.13251464068889618,1.065140724182129,-0.7899456024169922,0.018720068037509918,0.00730092590674758,0.12387373298406601,0.08017760515213013,0.9669046401977539,0.05757392570376396,0.6480231285095215,0.9163314700126648,-1.0581916570663452
volume_sn_voxels_feature_259,-0.020455723628401756,0.03461253643035889,0.707575798034668,-0.4212847948074341,-0.16973204910755157,0.1281043440103531,0.04657168313860893,0.20114071667194366,0.2627495527267456,-0.006053441669791937,-0.05988478660583496,0.18900363147258759,-0.3512613773345947
volume_sn_voxels_feature_260,0.40441909432411194,-0.3382495045661926,-0.8532099723815918,-0.20485961437225342,-0.12364310771226883,-0.2947731912136078,0.09975621104240417,0.1466679871082306,-0.08610285073518753,-0.05123605206608772,-0.5813716053962708,-0.2641656696796417,0.20867127180099487
volume_sn_voxels_feature_261,0.9349170923233032,-0.5264267921447754,-1.1744108200073242,-0.043448906391859055,0.28070613741874695,-0.9149652123451233,-0.20536138117313385,0.5160648226737976,-0.5523185133934021,0.010519564151763916,-0.8310060501098633,-0.3334721326828003,0.5175930857658386
volume_sn_voxels_feature_262,-0.3582240045070648,-0.22089725732803345,1.1862901449203491,-0.6817111968994141,-0.18162816762924194,0.4564250707626343,0.68271404504776,-0.005503568332642317,0.0730513408780098,0.08421465754508972,-1.0755305290222168,-0.4597020447254181,-0.04554421082139015
volume_sn_voxels_feature_263,0.7368647456169128,-0.32616281509399414,-1.3435434103012085,-0.10186481475830078,0.0006490530795417726,-0.1397232711315155,0.02750159241259098,-0.4661301076412201,-0.3886372745037079,-0.029141740873456,-1.3604754209518433,-0.8448543548583984,0.9776709675788879
volume_sn_voxels_feature_264,-0.4581299424171448,0.1964631825685501,-1.1413284540176392,-0.03690711036324501,0.14051352441310883,-0.27134934067726135,-0.049342308193445206,-0.2720532715320587,-0.03949200361967087,0.10057216882705688,-1.2752288579940796,-0.3842851221561432,0.5836347937583923
volume_sn_voxels_feature_265,-0.6519545912742615,0.37186625599861145,-1.282413125038147,-0.03281848132610321,0.8024891018867493,-0.565789520740509,-0.417160302400589,0.044758498668670654,0.5073840022087097,0.2888000011444092,-1.2188127040863037,0.3393321931362152,-0.043357085436582565
volume_sn_voxels_feature_266,-1.2277201414108276,0.09687024354934692,-1.043162226676941,-0.025326892733573914,-0.020785361528396606,-0.11224019527435303,0.06935526430606842,0.07487552613019943,0.09368699043989182,-0.08901441097259521,-1.2683089971542358,0.24895493686199188,0.624058187007904
volume_sn_voxels_feature_267,-1.1727826595306396,0.21536827087402344,-1.360076904296875,-0.0860169529914856,0.33462321758270264,-0.13272607326507568,0.05367651581764221,0.374796986579895,0.29521945118904114,0.18725712597370148,-1.310534954071045,1.1568217277526855,-0.06620714068412781
volume_sn_voxels_feature_268,-1.3100731372833252,0.17312225699424744,-1.1231741905212402,-0.046660084277391434,0.6480653285980225,-0.08188498765230179,0.19543218612670898,0.4438870847225189,0.4425826966762543,0.3392925262451172,-0.7943409085273743,1.2130028009414673,-0.4711117446422577
volume_sn_voxels_feature_269,-1.2972187995910645,-0.3284693956375122,-1.475624918937683,0.25715363025665283,0.4431283473968506,0.1821693331003189,0.3207364082336426,0.07633158564567566,0.5617794990539551,0.2527613937854767,0.16265709698200226,0.9570519328117371,-0.5504066348075867
volume_sn_voxels_feature_270,-1.3638536930084229,-0.30088117718696594,-1.274670124053955,-0.13344599306583405,-0.8076841235160828,0.08202298730611801,0.5321980714797974,0.3018154799938202,0.11643767356872559,0.20528490841388702,0.20593206584453583,1.2714534997940063,-0.3208245038986206
volume_sn_voxels_feature_271,-1.0111600160598755,-0.4003756046295166,-1.0424293279647827,-0.0020703773479908705,-1.2580299377441406,0.26622915267944336,0.025715289637446404,-0.4203072488307953,-0.28259173035621643,0.3773129880428314,0.5291106104850769,1.030474066734314,-0.05433915928006172
volume_sn_voxels_feature_272,-1.202974796295166,-0.20891277492046356,1.2358733415603638,-0.536916971206665,0.08285516500473022,0.06822701543569565,0.023382261395454407,0.29788732528686523,0.3343183100223541,-0.1064109280705452,-1.2563968896865845,0.9558601379394531,-0.28578877449035645
volume_sn_voxels_feature_273,-1.2809937000274658,-0.2273513674736023,0.10061027854681015,-0.050816476345062256,-0.08117900043725967,-0.1436700075864792,-0.14379577338695526,0.460467666387558,0.39527031779289246,-0.22243408858776093,-1.4820895195007324,1.2291024923324585,-0.02563762106001377
volume_sn_voxels_feature_274,-1.181896686553955,0.015421153977513313,-1.2532340288162231,-0.15872079133987427,-1.2681840658187866,-0.10851097851991653,0.33937668800354004,0.20758961141109467,-0.0781933143734932,-0.08208874613046646,0.056514203548431396,1.148844838142395,-0.20662736892700195
volume_sn_voxels_feature_275,-1.218519926071167,0.31242436170578003,-1.3484903573989868,-0.2322259098291397,-1.1419926881790161,0.10416815429925919,0.006179645657539368,-0.293239563703537,-0.44473132491111755,0.3318476974964142,0.14608405530452728,1.2383531332015991,-0.1404804140329361
volume_sn_voxels_feature_276,-0.3579992651939392,-0.029858727008104324,1.2910023927688599,-0.5178108215332031,0.7914235591888428,-0.11517227441072464,0.8739984631538391,0.026702120900154114,0.2867620289325714,0.23504538834095,-1.3267520666122437,1.348742961883545,-0.564660370349884
volume_sn_voxels_feature_277,-1.3952573537826538,0.23492716252803802,-1.2947016954421997,-0.14564070105552673,-1.4431711435317993,-0.24839989840984344,0.19330483675003052,0.006192701403051615,-0.12423055619001389,-0.41811123490333557,0.13876257836818695,1.4570226669311523,0.2698560059070587
volume_sn_voxels_feature_278,-0.20085643231868744,-0.2794041037559509,1.120025873184204,-0.012719213962554932,0.9280093312263489,0.03205984830856323,0.34964457154273987,-0.8257705569267273,0.17749494314193726,0.5673361420631409,-1.1790199279785156,1.2366853952407837,0.17060202360153198
volume_sn_voxels_feature_279,-1.2802841663360596,-0.3503483533859253,0.7424635887145996,-0.10477930307388306,0.6658115386962891,-0.01681726984679699,-0.1255849152803421,-0.38596323132514954,-0.022365786135196686,0.4076712429523468,-1.2979421615600586,1.2290018796920776,0.2302386313676834
volume_sn_voxels_feature_280,-1.346165418624878,0.533362627029419,-0.7944746017456055,0.29057577252388,-1.339063048362732,-0.37995266914367676,0.215281680226326,-0.4160327613353729,-0.18607164919376373,-0.6675893664360046,0.36073341965675354,1.3130731582641602,0.6751715540885925
volume_sn_voxels_feature_281,-1.3064196109771729,-0.13240596652030945,0.3089301288127899,-0.052179981023073196,0.07916095107793808,-0.004995673894882202,-0.1568073332309723,-0.9158950448036194,0.21013854444026947,0.41326355934143066,-1.3040436506271362,1.371659755706787,0.8729557394981384
volume_sn_voxels_feature_282,-1.3094578981399536,0.08331029117107391,-0.32603156566619873,0.2668927013874054,-0.918639600276947,-0.08791974186897278,-0.043187689036130905,-0.6484843492507935,0.2513575255870819,0.006155543029308319,-1.2571629285812378,1.3393696546554565,1.0768513679504395
volume_sn_voxels_feature_283,-1.2053725719451904,0.3803657591342926,-0.5722965598106384,0.45975837111473083,-1.147409200668335,-0.21828360855579376,0.16598209738731384,-0.7200375199317932,0.1545516699552536,-0.39908865094184875,-0.3720698356628418,1.3582454919815063,0.9851732850074768
volume_sn_voxels_feature_284,0.005464067682623863,0.036437831819057465,0.8001196980476379,0.11015016585588455,-0.5398281216621399,0.1646604984998703,0.3540564775466919,0.02064741589128971,0.8017528057098389,0.1587839275598526,1.1353622674942017,0.21505875885486603,-0.22343213856220245
volume_sn_voxels_feature_285,0.4595087170600891,-0.5946590900421143,-0.5015265941619873,0.5934682488441467,-0.43720102310180664,-0.29310569167137146,0.18730437755584717,-0.035150524228811264,0.057041097432374954,-0.06661040335893631,1.0250544548034668,-0.03314049169421196,0.19520854949951172
volume_sn_voxels_feature_286,-0.30084580183029175,-0.2827303409576416,0.5864561200141907,0.046603381633758545,-0.28312185406684875,0.2927178144454956,0.5139862895011902,-0.26341497898101807,-0.2889930009841919,0.13948269188404083,-0.46548280119895935,-0.7350282669067383,0.4244193136692047
volume_sn_voxels_feature_287,0.1429842710494995,-0.6197786927223206,-1.2589879035949707,0.24532578885555267,-0.002472625346854329,-0.18646486103534698,0.009644667617976665,-0.3962385356426239,-0.790567934513092,0.08116733282804489,-0.6122112274169922,-0.7090864777565002,0.7646734118461609
volume_sn_voxels_feature_288,0.6927219033241272,-0.5330901145935059,-1.3187400102615356,0.1587374210357666,0.8487381339073181,-0.39267265796661377,-0.4408172070980072,-0.43101736903190613,-0.8160781264305115,0.021263396367430687,-0.46175944805145264,-0.497948557138443,0.5568850636482239
volume_sn_voxels_feature_289,0.22507286071777344,-0.657950758934021,-1.2885128259658813,0.09969457983970642,1.2204365730285645,0.044147640466690063,-0.8045071959495544,0.14454226195812225,0.20167379081249237,-0.07550039142370224,-0.19455480575561523,-0.38102173805236816,-0.04790859296917915
volume_sn_voxels_feature_290,-1.0469534397125244,-0.02909284271299839,-1.1311265230178833,0.19177651405334473,0.6892697215080261,-0.12723605334758759,-0.33464208245277405,-0.43784141540527344,-0.5948034524917603,0.31448474526405334,-1.060983419418335,-0.73561692237854,0.7351512312889099
volume_sn_voxels_feature_291,-1.1657638549804688,0.010754343122243881,-1.2207247018814087,-0.0019172182073816657,1.0885852575302124,0.03671307489275932,-0.32754334807395935,-0.3328390419483185,-0.10315396636724472,0.1949537992477417,-0.7634475827217102,-0.47793102264404297,0.12181999534368515
volume_sn_voxels_feature_292,-1.3802239894866943,0.24475759267807007,-1.275140643119812,0.03477568179368973,0.38720130920410156,0.13322441279888153,-0.06996654719114304,-0.04377731680870056,-0.1627373844385147,0.21085210144519806,-1.174881935119629,-0.5808302164077759,0.7416340708732605
volume_sn_voxels_feature_293,-1.22910475730896,0.22259710729122162,-1.3018269538879395,0.031424958258867264,0.9234411716461182,-0.005690793041139841,0.031509507447481155,0.1138221025466919,0.009787075221538544,0.3012334406375885,-1.0103445053100586,0.03231870010495186,0.38811174035072327
volume_sn_voxels_feature_294,-1.2994816303253174,0.05261047184467316,-1.3500841856002808,0.146470308303833,1.1378577947616577,0.32057875394821167,0.34394243359565735,0.15213797986507416,0.5000357031822205,0.39530739188194275,-0.10184872895479202,0.22424860298633575,-0.005301872733980417
volume_sn_voxels_feature_295,-1.3524162769317627,0.05589054524898529,-1.048357605934143,0.07934031635522842,0.0668996199965477,0.053730640560388565,-0.1441536694765091,0.5126369595527649,0.1489977091550827,0.05484876036643982,-1.0885030031204224,0.1497660130262375,0.46496328711509705
volume_sn_voxels_feature_296,-1.25913667678833,-0.11287711560726166,-1.4547218084335327,0.06760161370038986,0.17544157803058624,0.15010102093219757,0.34541627764701843,0.22925305366516113,0.15293538570404053,0.308308869600296,-0.21417076885700226,0.9576985239982605,0.07484980672597885
volume_sn_voxels_feature_297,-1.1608736515045166,-0.260059654712677,-1.2439136505126953,0.1680322289466858,-0.5261432528495789,0.3611815273761749,0.45754745602607727,-0.011595611460506916,0.2328253984451294,0.4432952105998993,0.3056337535381317,0.3549177646636963,0.10945793241262436
volume_sn_voxels_feature_298,-1.220704436302185,-0.10528796911239624,-1.2787874937057495,-0.001352952211163938,-0.967310905456543,-0.18677502870559692,0.25073400139808655,0.2737677991390228,0.18132884800434113,-0.08815518766641617,-0.23288214206695557,1.212791085243225,-0.11631057411432266
