Feature,Factor_0
volume_sn_voxels_feature_393,-0.38741981983184814
volume_sn_voxels_feature_394,-0.208238884806633
volume_sn_voxels_feature_395,0.2550416886806488
volume_sn_voxels_feature_396,0.25628015398979187
volume_sn_voxels_feature_397,-0.3641785681247711
volume_sn_voxels_feature_398,0.13431458175182343
volume_sn_voxels_feature_399,0.7992870807647705
volume_sn_voxels_feature_400,0.26574233174324036
volume_sn_voxels_feature_401,-1.0637542009353638
volume_sn_voxels_feature_402,-0.16464349627494812
volume_sn_voxels_feature_403,0.1617514193058014
volume_sn_voxels_feature_404,-0.9397004246711731
volume_sn_voxels_feature_405,-0.8699052929878235
volume_sn_voxels_feature_406,-0.8938922882080078
volume_sn_voxels_feature_407,-0.7766923904418945
volume_sn_voxels_feature_408,-0.6428043246269226
volume_sn_voxels_feature_409,-0.3152862787246704
volume_sn_voxels_feature_410,-0.17039497196674347
volume_sn_voxels_feature_411,0.1874130368232727
volume_sn_voxels_feature_412,-0.8104298710823059
volume_sn_voxels_feature_413,-0.8007855415344238
volume_sn_voxels_feature_414,-0.730312168598175
volume_sn_voxels_feature_415,-0.6560376286506653
volume_sn_voxels_feature_416,-0.5824047923088074
volume_sn_voxels_feature_417,-0.5069727301597595
volume_sn_voxels_feature_418,-0.3280331790447235
volume_sn_voxels_feature_419,-0.027033930644392967
volume_sn_voxels_feature_420,-0.7848076820373535
volume_sn_voxels_feature_421,-0.5176932215690613
volume_sn_voxels_feature_422,-0.5710694193840027
volume_sn_voxels_feature_423,-0.5929563641548157
volume_sn_voxels_feature_424,-0.4614189565181732
volume_sn_voxels_feature_425,-0.21493463218212128
volume_sn_voxels_feature_426,0.24290895462036133
volume_sn_voxels_feature_427,-0.4755401909351349
volume_sn_voxels_feature_428,-0.5967457890510559
volume_sn_voxels_feature_429,-0.4515652656555176
volume_sn_voxels_feature_430,-0.31406450271606445
volume_sn_voxels_feature_431,0.2147250771522522
volume_sn_voxels_feature_432,-1.3914151191711426
volume_sn_voxels_feature_433,-1.3236651420593262
volume_sn_voxels_feature_434,-1.1700981855392456
volume_sn_voxels_feature_435,-0.15264786779880524
volume_sn_voxels_feature_436,-1.1235593557357788
volume_sn_voxels_feature_437,-1.2906252145767212
volume_sn_voxels_feature_438,-1.1748509407043457
volume_sn_voxels_feature_439,-1.094315528869629
volume_sn_voxels_feature_440,-0.9131016731262207
volume_sn_voxels_feature_441,-0.7352779507637024
volume_sn_voxels_feature_442,-1.1590056419372559
volume_sn_voxels_feature_443,-1.0242680311203003
volume_sn_voxels_feature_444,-0.8515033721923828
volume_sn_voxels_feature_445,-0.7981452345848083
volume_sn_voxels_feature_446,-0.7866630554199219
volume_sn_voxels_feature_447,-0.5357720255851746
volume_sn_voxels_feature_448,-1.0114459991455078
volume_sn_voxels_feature_449,-0.640640914440155
volume_sn_voxels_feature_450,-0.55301433801651
volume_sn_voxels_feature_451,-0.4194619953632355
volume_sn_voxels_feature_452,-0.46362343430519104
volume_sn_voxels_feature_453,-0.5505850911140442
volume_sn_voxels_feature_454,-0.540653645992279
volume_sn_voxels_feature_455,-0.4671649634838104
volume_sn_voxels_feature_456,-1.4830204248428345
volume_sn_voxels_feature_457,-1.5158456563949585
volume_sn_voxels_feature_458,-1.498293399810791
volume_sn_voxels_feature_459,-1.2624610662460327
volume_sn_voxels_feature_460,-0.8621341586112976
volume_sn_voxels_feature_461,-0.2813446819782257
volume_sn_voxels_feature_462,-1.3042410612106323
volume_sn_voxels_feature_463,-1.5039068460464478
volume_sn_voxels_feature_464,-1.44754159450531
volume_sn_voxels_feature_465,-1.1771725416183472
volume_sn_voxels_feature_466,-0.8967313170433044
volume_sn_voxels_feature_467,-1.1646690368652344
volume_sn_voxels_feature_468,-1.5063821077346802
volume_sn_voxels_feature_469,-1.3922752141952515
volume_sn_voxels_feature_470,-1.1626644134521484
volume_sn_voxels_feature_471,-0.8510681986808777
volume_sn_voxels_feature_472,-0.6383873820304871
volume_sn_voxels_feature_473,-1.2194849252700806
volume_sn_voxels_feature_474,-0.7493467330932617
volume_sn_voxels_feature_475,-0.683831512928009
volume_sn_voxels_feature_476,-1.0200024843215942
volume_sn_voxels_feature_477,-1.4124022722244263
volume_sn_voxels_feature_478,-1.1329810619354248
volume_sn_voxels_feature_479,-0.30922576785087585
volume_sn_voxels_feature_480,-0.9678730964660645
volume_sn_voxels_feature_481,-0.6065225005149841
volume_sn_voxels_feature_482,-0.33393263816833496
volume_sn_voxels_feature_483,-0.8104484677314758
volume_sn_voxels_feature_484,-0.844580888748169
volume_sn_voxels_feature_485,-0.7465570569038391
volume_sn_voxels_feature_486,-0.8406006693840027
volume_sn_voxels_feature_487,-0.7688459753990173
volume_sn_voxels_feature_488,0.22081680595874786
volume_sn_voxels_feature_489,-0.520926296710968
volume_sn_voxels_feature_490,-1.4356021881103516
volume_sn_voxels_feature_491,-1.5156517028808594
volume_sn_voxels_feature_492,-1.5000804662704468
volume_sn_voxels_feature_493,-1.275671362876892
volume_sn_voxels_feature_494,-0.6404431462287903
volume_sn_voxels_feature_495,-0.7298899292945862
