Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v553,0.00037282350240275264,0.0005013033514842391,-0.0006395896198228002,0.0003171570133417845,7.337181887123734e-05,-2.5085138986469246e-05,-0.0004525197437033057,-7.804625056451187e-05,-0.00010033258149633184,-0.0006581984926015139,-0.0003165178932249546,5.778820195700973e-05
volume_sn_voxels::v554,0.0002967105247080326,0.0006453659734688699,-0.0006275633350014687,0.000759345362894237,0.00023920915555208921,0.0005464215064421296,-0.00047618732787668705,4.104133040527813e-06,-0.00024202345230150968,-0.000759255257435143,-0.0002693665446713567,0.00019834088743664324
volume_sn_voxels::v555,0.00034033943666145205,0.0002376182092120871,0.0011094114743173122,-0.00022833840921521187,0.0003510213573463261,0.0005960777634754777,0.00018749685841612518,4.4355099817039445e-05,9.14566480787471e-05,-0.00032771870610304177,-5.1455863285809755e-05,-1.2609884834091645e-05
volume_sn_voxels::v556,0.00034206974669359624,0.00013624277198687196,0.0009138474706560373,-0.0003520840546116233,0.00021271873265504837,0.0004338983562774956,4.017526953248307e-05,0.000290845287963748,0.0004370832466520369,-0.00047280959552153945,-6.812233914388344e-05,-0.00012009900819975883
volume_sn_voxels::v557,0.000403352954890579,0.0001476440957048908,0.0007966726552695036,-0.00045293287257663906,0.00018762538093142211,0.0003416942781768739,-4.3287331209285185e-05,0.00048313397564925253,0.0006914514233358204,-0.0006104240310378373,-0.0001435758313164115,-0.00016150347073562443
volume_sn_voxels::v558,0.00046060365275479853,0.0002091206406475976,0.0006541714537888765,-0.00047238956904038787,0.0001569800660945475,0.00016294245142489672,-0.00010287102486472577,0.0005218393635004759,0.0007965870318002999,-0.0007011285633780062,-0.0001884422090370208,-0.00016889791004359722
volume_sn_voxels::v559,0.0005224901833571494,0.0003043469041585922,0.0005086236633360386,-0.0004544573894236237,0.0001412099809385836,-0.00013738402049057186,-0.00016874125867616385,0.00040512895793654025,0.0008924503927119076,-0.0007917700568214059,-0.00026327476371079683,-0.00017870281590148807
volume_sn_voxels::v560,0.0004917463520541787,0.0003741587861441076,0.0001783558982424438,-0.0002657383738551289,9.827658504946157e-05,-0.00047327575157396495,-0.00022712824284099042,8.968995098257437e-05,0.0007297337288036942,-0.0006590664852410555,-0.00028023289632983506,-0.00010766038030851632
volume_sn_voxels::v561,0.000535256986040622,0.0005094108055345714,-0.0001613717176951468,-6.430885696318e-05,4.131924652028829e-05,-0.0007768985233269632,-0.0002908377500716597,-0.00017694254347588867,0.00047162690316326916,-0.0005327615654096007,-0.00032731142709963024,-4.0989136323332787e-05
volume_sn_voxels::v562,0.0004549414152279496,0.0005578693235293031,-0.00035781748010776937,0.0001470664283260703,8.180244549294002e-06,-0.0007258356199599802,-0.00029334513237699866,-0.00027140232850797474,0.0002280014887219295,-0.0004189920728094876,-0.00025304738664999604,4.361637547845021e-05
volume_sn_voxels::v563,0.0004015046579297632,0.0005893650813959539,-0.0004668026231229305,0.00033601789618842304,2.465451689204201e-05,-0.0004586008726619184,-0.00031912693521007895,-0.00027300789952278137,2.4012613721424714e-05,-0.00038185916491784155,-0.00021098600700497627,9.792596392799169e-05
volume_sn_voxels::v564,0.0003437812556512654,0.0007119349902495742,-0.000534808961674571,0.0006719102384522557,0.00014445505803450942,-1.664681258262135e-05,-0.0003507870133034885,-0.000229031837079674,-0.00014624051982536912,-0.0004681259160861373,-0.00014113265206106007,0.00022342329612001777
volume_sn_voxels::v565,0.0002398796787019819,0.0008924896828830242,-0.0005405767587944865,0.0011316700838506222,0.00031926657538861036,0.0005602941964752972,-0.0003500028979033232,-0.0001470603747293353,-0.0002804524265229702,-0.00047559072845615447,3.1353498343378305e-05,0.0003540187608450651
volume_sn_voxels::v566,0.00032233097590506077,0.000271444208920002,0.001126438146457076,-0.0003529632231220603,0.00039636899600736797,0.00038270256482064724,0.00020842236699536443,0.0001338869915343821,-0.00021925772307440639,-0.0004686516185756773,-7.368963269982487e-05,0.0001556246425025165
volume_sn_voxels::v567,0.0003111397090833634,0.00018551279208622873,0.0009300126112066209,-0.0004138545773457736,0.00027542447787709534,0.0003616190224420279,1.397715004713973e-05,0.0003968691162299365,0.00012343954585958272,-0.0005268372478894889,-0.000136900445795618,-1.2085618436685763e-05
volume_sn_voxels::v568,0.0003639885690063238,0.00023536660592071712,0.0008500604890286922,-0.0004572964971885085,0.0002714162692427635,0.00037519889883697033,-7.357616414083168e-05,0.0006155412411317229,0.0003734948404598981,-0.0006847050972282887,-0.00020923589181620628,-8.84875189512968e-05
volume_sn_voxels::v569,0.00039755465695634484,0.0002880253014154732,0.0007481841021217406,-0.00043580864439718425,0.00022237340454012156,0.000240854307776317,-0.00013735874381382018,0.0006601274362765253,0.0005362822557799518,-0.000772460422012955,-0.0002577590639702976,-0.00014455757627729326
volume_sn_voxels::v570,0.0004643385764211416,0.0003994661383330822,0.0005863417172804475,-0.00036345008993521333,0.00020747380040120333,-4.005060327472165e-05,-0.00023131337366066873,0.0005069535691291094,0.0006580798071809113,-0.0008381066145375371,-0.00034329452319070697,-0.00013425199722405523
volume_sn_voxels::v571,0.000515906373038888,0.0005684529314748943,0.00034866761416196823,-0.0001664872543187812,0.00019962209626100957,-0.00047806778457015753,-0.0002784724347293377,0.00021195181761868298,0.0006883175810799003,-0.0007635735673829913,-0.00038495377521030605,-5.081746348878369e-05
