Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_125,-0.13133094,0.1481741,0.09270373,-0.30935347,0.016804859,0.064754166,-0.13773654,-0.10727309,-1.0829127,-0.09465638,-0.16097394,1.835101,1.1737285,-0.36817572,-0.1557032,-0.4850444,0.48562324,-0.72087854,-0.19611603,0.17528273,0.26562354,-0.050531294,-0.17804243,0.34045503,0.0010361705,-0.023663288,0.06265154,-0.43103686,-0.05388954,-0.21738699
volume_sn_voxels_feature_126,0.04717265,-0.1825568,0.47924292,-0.043791868,0.04835977,-0.44660786,-0.20985852,-1.0454906,1.1564705,0.1951802,-0.53530777,1.7230806,0.78180224,0.38374552,0.45582768,0.3291722,0.3459045,0.070803724,-0.08453918,0.028735101,0.21380378,1.0856762,-0.5078727,0.16364565,0.08454972,-0.29588506,-0.053641956,-0.43498272,-0.1775723,-0.35940996
volume_sn_voxels_feature_127,0.4972778,-0.29160258,-0.6182588,0.27600428,-0.027129062,-0.10732281,-0.3112078,-0.9139762,1.407016,0.6359195,0.40092897,1.4218014,-0.57466084,0.2536902,0.10084416,0.06691678,-0.011478691,0.547849,0.16550162,0.1961531,-0.08467543,1.3368851,-1.124411,-0.20715722,0.3213382,-0.5722115,-0.4543285,-0.32400748,-0.012373624,-0.27375987
volume_sn_voxels_feature_128,0.24893804,-0.5579633,-0.053914826,0.0051779184,0.13912837,0.63397634,0.10342494,0.61486757,-0.7629962,0.12926422,1.1295633,1.3469031,2.02819,-0.92852724,-0.14290291,-0.10744911,-0.03719744,-0.06420047,-0.42447212,0.46820688,-0.08640065,-0.20553948,0.24503015,-0.23800881,0.17742531,-0.22688432,0.03433419,0.32461575,-0.3971527,0.16971688
volume_sn_voxels_feature_129,0.13831432,-0.21769522,0.036386844,-0.18542284,-0.23894754,-0.2083408,-0.2709935,-0.7644299,0.23290227,-0.11952242,0.97505563,1.5981367,2.270024,0.010958939,0.2605836,-0.24829996,0.116652355,0.23430395,-0.44610223,0.03314163,0.26060164,-0.045220103,-0.3289107,0.2819274,-0.16022238,-0.34902987,-0.3296671,0.31045622,-0.084820904,-0.025875416
volume_sn_voxels_feature_130,0.318754,-0.29260248,-0.48946738,-0.3139618,-0.11187229,0.16459586,-0.33620158,-1.2611755,0.9636041,0.1563731,0.38846654,1.2404155,1.0978911,0.24540572,0.18612128,0.29565603,0.015544578,0.013458852,-0.3322263,0.32102114,0.3941368,0.9340657,-0.66936135,-0.3514035,0.21703349,-0.17541626,-0.37381285,0.06958051,-0.066307485,-0.31450245
volume_sn_voxels_feature_131,0.39160007,-0.31922892,-0.36881107,-0.28124395,0.04767263,0.002323272,0.03589647,-1.1377833,1.1151055,0.2827038,0.675206,1.4550489,0.83128047,-0.009698873,0.04341959,0.43854076,0.14417261,0.0019802323,-0.13512588,0.76772785,0.0030131978,1.3182951,-0.6215832,0.0012001583,0.019115528,0.030611506,-0.17073418,-0.08066966,0.08320978,-0.18291625
volume_sn_voxels_feature_132,0.00540143,-0.23681037,-0.041380893,0.008071655,0.5536801,0.8727201,0.58932954,1.1827995,-0.92933124,0.22559687,1.5056338,1.3648311,1.4469707,-0.9504387,-0.3138958,-0.55660903,-0.86924237,-0.003272631,-0.28688785,-0.40722555,-0.38959545,0.15845867,0.6757347,-0.91209036,0.20989324,-0.0019318722,0.09053254,0.3176617,0.19722657,0.21884131
volume_sn_voxels_feature_133,0.39434925,-0.41195363,-0.020580128,-0.25810903,0.06987573,0.14016095,0.20646846,-0.21115261,-0.19519855,0.5957954,1.0910264,1.0652696,1.246296,-0.6666201,-0.12736532,-0.06309797,-0.3071412,0.44081607,-0.5279491,0.54011375,0.6272181,0.16922243,0.2650627,-0.7664781,0.32109734,-0.5576026,-0.47672176,0.2674067,-0.055813015,0.046882648
volume_sn_voxels_feature_134,0.25219053,-0.25332567,-0.8104254,-0.034276,-0.17124492,-0.16701484,-0.31989476,-1.0185806,1.0189188,0.35796806,0.97846514,1.166022,1.6786822,0.3400853,0.04542664,0.43290147,-0.15129177,0.6114651,-0.3172287,0.21081708,0.071377054,-0.014973495,-0.26064563,-0.25255564,-0.005024136,-0.6285093,-0.3103592,0.661102,-0.5965653,0.23365593
volume_sn_voxels_feature_135,0.02350959,-0.39557323,-0.30523628,-0.19544306,-0.0010801497,-0.23079422,-0.24262656,-1.2969887,0.9437978,0.11268195,0.8772912,1.2013055,1.4628743,0.6487628,0.004755581,-0.070719264,0.17855066,-0.036432374,0.25104862,-0.118777126,0.027423816,1.2451288,-0.03427229,0.2978951,-0.2767487,-0.17124219,-0.13918087,-0.058220796,-0.3295583,-0.013246997
volume_sn_voxels_feature_136,-0.6550201,-0.066798665,-0.4967893,-0.28701088,-0.028637115,-0.20929681,-0.03324875,-1.2076662,0.80728483,-0.16791114,1.0209738,1.4368067,1.3231306,-0.2499706,-0.24430005,0.20394494,0.35004595,-0.30261147,0.41784784,0.37148097,-0.06981336,1.2257226,-0.12896816,0.3238853,0.25381285,0.37736177,0.05756946,-0.087729886,-0.23163,0.09400713
volume_sn_voxels_feature_137,0.33205777,-0.108462304,-0.45840263,-0.0026501159,-0.015497666,0.125844,0.29364306,-0.79596424,0.294478,-0.29144874,1.7436504,1.2204114,1.4320843,-0.1885568,0.38433087,-0.106585056,-0.5287471,0.7541016,-0.1843771,-0.20713857,0.46953124,-0.41915962,0.18338779,-0.30374688,0.3313547,-0.36884663,0.3849588,0.2550468,0.0006529452,-0.16278388
volume_sn_voxels_feature_138,0.29030186,-0.07162565,-0.74333614,-0.006111311,-0.6422093,-0.03290415,-0.48452216,-1.4635588,1.3008128,0.3227526,1.4968166,1.2153258,1.5070306,0.38103247,0.16200626,0.28349185,-0.14868943,0.30253857,0.2549646,0.28217834,-0.00038951775,-0.021479553,0.18531305,-0.37061483,0.115748815,0.008696398,-0.010689777,0.4106963,-0.20877942,0.13110375
volume_sn_voxels_feature_139,0.64925104,0.059355095,0.9563048,-0.009792021,0.92290604,-0.10704645,0.9251836,0.96806973,-0.45086205,0.3167402,1.4392523,0.57168674,1.0309254,-0.05327235,-0.03216834,-0.078029744,0.19610594,0.085392304,0.037106715,-0.05156187,0.62041825,-0.16313486,-0.88584054,-0.31846735,0.48086286,0.4238819,-0.13248411,-0.5365694,-0.11649827,-1.1378396
volume_sn_voxels_feature_140,-0.12315097,0.95505667,-0.38250694,-0.16447793,-0.008333182,0.46424127,1.5122252,-1.1067656,0.21791519,-0.42705372,-0.06659717,-0.54347116,-0.059806917,-0.081389345,1.1926632,0.15971461,0.38126358,-0.18669526,-0.44084594,0.20775345,-0.7974034,0.7301678,1.2050353,0.23674153,-0.5979634,-1.4640828,-0.07451532,0.5333167,0.46606797,0.17405398
volume_sn_voxels_feature_141,-0.029360175,-0.1450756,-1.1130953,-0.34578788,1.291414,0.46112734,1.3301913,-0.27409908,0.17140156,-0.7269897,0.17161782,-0.363144,-0.060748883,-0.09149795,1.4392262,-0.34280178,0.3480844,-0.025431395,0.32832652,0.17343183,-0.11304183,0.49537885,0.2697482,0.13491702,0.1418877,-0.9182592,0.059284184,-0.024680935,0.5575867,0.053999104
volume_sn_voxels_feature_142,0.6802625,0.7399047,0.111203626,0.45425943,-0.77080905,0.4106411,-1.0102509,-1.4626431,0.6953586,-0.3170808,1.1643851,0.39451826,1.1133491,-0.0668894,-0.6108455,0.27784193,0.6772579,-0.7770849,0.020460403,0.29128605,0.007932957,0.018419726,0.11088306,0.068521485,0.40489897,0.82830876,0.013666868,-0.5389187,-0.18279164,-0.8121715
volume_sn_voxels_feature_143,-0.5942601,0.98795587,-1.1887563,-0.5704964,0.50179154,1.1755346,0.335081,0.2557365,0.20946372,0.13637255,-0.38622153,-0.62519383,-0.0036747777,0.67175287,1.425905,-0.50524044,-0.3643149,0.20115979,0.1320871,-0.6935113,-0.5136704,1.1747723,-0.7892905,-0.6655962,-0.42311063,-1.0023768,-0.98589647,1.1462382,0.8663593,0.44097823
volume_sn_voxels_feature_144,-0.50628984,0.9632421,-0.98581904,-0.23180513,1.66377,0.7630424,0.6735855,0.96554226,-0.3341114,-0.14218137,-0.12724614,-0.33915743,0.028232772,0.6382148,1.2977352,-0.7482673,0.27643523,0.68985015,0.7658002,-0.113416284,0.24859641,0.8994245,-0.9621276,-0.8937096,0.08176316,-0.69403386,-0.2992199,0.21590735,1.0840522,0.35802203
volume_sn_voxels_feature_145,-1.0027636,1.7980303,-0.36745957,-0.7584884,-0.19888511,0.26440057,-0.28289953,-0.85617244,-0.18724719,0.2439895,1.4664683,1.459784,-1.3893645,-0.39002192,0.6446421,-0.017785337,-1.200155,0.61564136,-0.24496888,0.24858601,0.07738046,0.6035692,0.5843451,-0.4668202,-0.49275985,-0.75019616,0.18364564,0.4485912,-0.23572688,1.413363
volume_sn_voxels_feature_146,-1.1260378,1.0661174,-0.013577217,0.039204024,0.052418713,0.22890678,-0.012430216,0.939235,-0.4721122,-0.58491087,1.4677086,1.7896861,-1.445284,-0.9368823,-0.31835416,-0.50785774,-0.8305506,0.10143295,0.32760352,0.21125007,-0.33584413,-0.85486877,0.29437196,-0.12704796,-0.13220772,-0.29210973,0.3011563,0.41724113,0.09058508,1.2779855
volume_sn_voxels_feature_147,-0.987873,1.1842963,0.048967406,-0.008789456,0.07877927,-0.38673204,-0.0056548524,0.13981809,-0.89341545,0.26313552,1.0367159,2.0284002,-1.3176363,0.05969807,-0.07806098,-0.07950655,-0.520426,-0.03658066,-0.010746868,0.040733956,-0.13393402,0.75290686,0.43385425,-0.03869742,0.22810678,-0.45505986,0.3455044,-0.31550235,-0.046465844,0.7001428
volume_sn_voxels_feature_148,0.5785332,0.898438,-0.13507533,-0.35361296,-0.32727176,0.23699641,0.25658253,-0.754807,-1.0423996,0.56814384,1.3140427,1.3566881,-1.9177362,0.46892804,0.20042919,0.09095294,-1.2341431,-0.0951872,0.46334317,-0.017381292,-0.09088121,1.2336273,0.066069864,-0.5332667,-0.06375633,-0.77191556,-0.14003576,-0.04214893,-0.040902108,-0.26312745
volume_sn_voxels_feature_149,-1.2306681,0.63415366,0.24122363,0.2194865,-0.26964355,-0.12791993,0.13051362,0.72732025,-0.944899,-0.4989832,0.21683148,1.600375,-1.3777387,-0.8278368,-0.3369863,-0.524102,0.022150556,-0.7423937,0.08317375,0.009135766,-0.41157836,-0.8845059,0.3367424,-0.29906723,0.36590794,0.20433189,0.024256835,-0.07861251,-0.032663353,0.7032648
volume_sn_voxels_feature_150,-0.3261276,0.1639045,0.5713669,0.14032686,-0.091194615,0.069792174,0.46388185,0.54695666,-0.41115463,0.14888906,0.17623699,1.7436299,-0.81826544,0.052763,0.09811217,0.036928345,0.12301276,-0.5451029,0.1631167,8.997148e-06,-0.067039594,0.30871072,-0.037165154,-0.079055265,0.22187713,-0.16374494,0.370746,-0.21499148,0.09765225,0.038054377
volume_sn_voxels_feature_151,0.4144993,0.18100736,0.096869774,0.06796155,-0.06746937,0.10475619,0.04356279,-0.23294368,-0.12463807,0.39957985,0.5428514,1.8919986,-1.0616199,0.6438334,0.24550746,0.2808454,-0.24167229,-0.04437912,0.19390349,-0.01359659,-0.46763745,1.5369346,-0.33864978,-0.11371792,0.051550135,-0.38019615,-0.10909047,-0.23849495,-0.12102029,-0.46343872
volume_sn_voxels_feature_152,-0.7555212,0.29416305,0.15056607,-0.027858628,-0.076724015,-0.24999829,-0.3744596,0.49396655,-0.69904804,-0.18349285,-0.8236668,1.9384156,-0.86763144,-0.77561706,-0.645854,-0.34066492,0.710468,-0.6611322,0.1180892,0.26363102,0.09553898,-1.1066763,-0.0998819,-0.031154197,0.3046596,0.34590265,0.09406968,-0.48844537,-0.067623705,0.29880106
volume_sn_voxels_feature_153,0.2874725,-0.44968808,0.36402264,0.095672764,-0.08877236,-0.22180803,0.032820024,0.15509588,0.06491126,0.019455684,-0.59105676,1.1090974,-1.1619391,0.3542783,-0.076450236,0.16938446,0.71594626,-0.6512208,0.3856544,-0.0040636896,-0.015589369,-0.37066036,-0.019504938,0.38195533,0.23210683,-0.068358004,0.36920133,-0.6552664,0.31866282,-0.046147127
volume_sn_voxels_feature_154,0.43304205,-0.34794888,0.2120284,-0.44616207,0.033456244,-0.25032496,0.17702523,-0.34003356,0.98377776,0.4271438,-0.28490576,1.2797832,-0.6155506,0.58509207,0.16673985,0.15796225,0.17826013,0.08679476,-0.00016490406,-0.28142157,-0.029651273,1.1246045,-0.4280537,0.25504395,0.22242099,-0.05662107,-0.44081172,-0.34889114,0.26949862,-0.3653725
volume_sn_voxels_feature_155,1.097958,-0.32872266,-0.87840617,0.1878575,-0.11263566,0.023313265,-0.38817367,0.22369665,1.2677878,1.2512128,0.49034473,1.0582807,-1.2139846,-0.18441316,-0.061270293,0.21755193,-0.42825997,0.2986809,-0.6553682,0.266557,-0.053319618,1.3866597,-0.99752235,-0.1677539,0.47791088,-0.37880608,-0.43829176,0.46219185,-0.2831474,-1.0131811
volume_sn_voxels_feature_156,-0.60391706,-0.24297966,-0.24110562,-0.12989615,0.30390182,0.2791407,0.36011842,0.48167217,-0.5040892,-0.12104377,0.5680364,1.5963942,1.2035102,-1.2819759,-0.16171078,-0.5229134,-0.01606033,-1.0402083,-0.23688841,-0.1706188,-0.1738723,-1.1761923,-0.24817817,0.18211807,-0.09359034,0.542481,-0.41816893,0.21133703,-0.004476799,0.39809275
volume_sn_voxels_feature_157,0.0017400625,-0.54161966,-0.2531276,0.31546402,0.042391136,0.091560304,-0.5389796,-0.10067939,0.24917752,-0.24614996,-0.38405535,1.5866599,0.5784898,-0.28015885,-0.22009517,-0.0449219,0.42870116,-0.22318701,-0.024156794,0.1806841,-0.0078434525,-1.1928579,-0.16182685,0.25118566,0.16206141,0.30242562,-0.2787858,-0.038368404,0.2706453,0.04856023
volume_sn_voxels_feature_158,0.277462,-0.3005815,0.38082936,-0.05371199,0.08047214,-0.200255,-0.097051114,-0.25032482,1.6243067,-0.019309461,-0.6093945,0.8095555,-0.24154978,0.59146106,-0.017915118,0.09263114,1.1276444,0.31848812,-0.08161164,-0.07062356,0.18411653,-0.6921646,-0.39911774,-0.07137423,-0.27087605,-0.04816252,0.31379807,-0.37874946,0.13787408,0.2864413
volume_sn_voxels_feature_159,0.53407484,-0.5135478,0.12791446,0.46101078,0.16522834,0.06600884,0.0031712882,-0.6662282,1.1374307,0.1849091,-0.68180776,1.1882893,-1.6726643,0.650209,-0.019229438,0.6720812,0.44992128,0.11453982,0.45436558,-0.29650378,0.33136046,1.277281,-0.5712175,-0.737269,0.016697057,0.3719828,-0.3609056,-0.15895334,0.11164625,0.029197559
volume_sn_voxels_feature_160,0.8579626,-0.538693,-0.50901437,0.17945006,-0.019254124,0.14991075,0.10822882,0.03751459,1.5037026,0.9708657,0.24004056,1.3313159,-1.3582753,-0.8167509,0.026623275,-0.17157465,-0.5256366,0.25368795,-0.72412187,0.16389911,0.28073734,1.6417744,-0.88767344,0.009958873,0.5247777,-0.2192799,-0.48613515,0.5734748,-0.23764372,-0.509428
volume_sn_voxels_feature_161,-0.24901338,-0.59176683,-0.7886311,0.28525192,-0.58833504,0.1651669,0.23575625,0.37098294,0.40020043,-0.09244739,0.7753535,1.525835,1.9208449,-0.8725583,-0.493241,-0.4458736,-0.18936257,0.09362246,-0.4185019,0.15061505,-0.27580562,-1.1647207,0.022427842,-0.095416985,0.010608828,-0.40074456,-0.33575758,0.58280796,-0.37574312,0.38292804
volume_sn_voxels_feature_162,0.2884831,-0.5034046,-0.6018998,-0.026428333,0.15555559,-0.25964606,-0.4344097,-0.38772509,1.5007788,0.22648789,0.6257026,1.1587524,1.6990024,-0.30411112,0.03905807,-0.119909056,0.5489871,0.013492776,-0.23517288,-0.11052048,-0.068239175,-1.2047495,-0.2446001,-0.22986306,-0.16636777,-0.29050592,-0.19651356,0.16531293,-0.073779166,-0.023243794
volume_sn_voxels_feature_163,0.56587976,-0.10007744,-0.0017696413,-0.032339543,-0.05309854,0.13831885,-0.24156287,-0.94344383,1.6833127,0.06867338,0.102118686,1.4521298,1.3376862,0.42866266,0.010150761,0.27378154,0.46551123,0.271087,-0.41584522,0.06657622,-0.10018717,-0.70955056,-0.059849687,-0.273988,-0.18153635,-0.004215866,-0.44114584,-0.1890465,0.05168833,0.14110462
volume_sn_voxels_feature_164,-0.038796164,0.1826877,0.22580492,-0.18027264,0.2351654,-0.23881286,-0.2729177,-1.2389934,0.8962652,-0.041684676,0.17243017,0.96677595,0.4168104,0.044519324,-0.18738513,0.27730542,0.31056654,-0.1876059,0.1937242,-0.0928407,0.01631919,1.3274468,-0.27874467,-0.3376259,0.2731145,0.20995952,0.041256294,-0.50994754,0.09852758,0.44060737
volume_sn_voxels_feature_165,-0.43672296,-0.16803928,0.13485762,0.52848953,0.08502337,-0.21733718,-0.079230815,-0.18239518,1.354983,-0.16022332,-0.02611582,1.0336901,-0.884907,-1.0684979,0.14199549,-0.39141473,-0.20941637,-0.58287185,-0.16220534,0.27645788,0.397082,1.5393903,-0.5326153,-0.25154188,0.85803664,-0.050209578,0.01128402,0.32839912,-0.31351617,0.32175487
volume_sn_voxels_feature_166,0.15673491,-0.3173255,-0.9481713,0.23979771,-0.66613334,0.2408668,-0.2974064,-0.45803183,1.347707,-0.062002447,1.3574129,1.7201363,0.65997094,0.07624677,0.31266868,0.20311633,-0.033331864,0.40796033,-0.105864905,-0.078081734,0.009828189,-1.2212262,0.037774228,-0.24320751,-0.22414772,-0.62249935,-0.47374687,0.24211104,-0.28435415,0.025114305
volume_sn_voxels_feature_167,0.034688655,0.3679979,-0.52812743,-0.0872594,-0.38082838,-0.021040447,-0.22087377,-1.2451123,1.4576466,-0.25749445,1.229326,1.8402363,1.5928067,0.5026579,0.3708977,-0.11768848,0.2128585,0.0033544784,-0.53652644,0.06077524,-0.3352646,-0.4580414,0.5957437,-0.18710236,-0.4089165,-0.35838595,-0.1813455,0.08686687,0.000990875,0.06576519
volume_sn_voxels_feature_168,-0.95008475,0.3424797,0.13146807,-0.37900174,0.24423882,-0.24609573,0.033039574,-1.2561562,1.6087294,-0.7178635,0.7131569,1.1348629,1.2131944,-0.5656772,-0.15986887,-0.32267863,0.123950034,-0.5701757,-0.08229473,-0.2957351,-0.33489776,1.3659885,0.3747874,-0.11414165,0.05737818,0.15677628,0.39440534,-0.30302933,0.012080486,0.13541849
volume_sn_voxels_feature_169,-1.0967302,0.11813268,0.27064908,-0.16821656,-0.11766928,-0.6956303,-0.1375115,-0.30516142,1.5742762,-1.2088286,-0.21406074,-0.7489107,0.14306353,-1.2630225,0.07189358,-0.8537497,-0.86670506,-0.93180627,-0.077426694,0.12031664,0.033883974,1.5799627,-0.08732941,0.267636,0.59230816,-0.30782902,0.09555954,-0.08467289,0.30292124,0.42713183
volume_sn_voxels_feature_170,-1.2884794,-0.055188794,-0.0070964247,0.049595732,0.18284653,0.3133043,1.3864061,0.8829793,-0.46492413,-0.72420895,1.2583443,0.94476795,1.062332,-1.1208625,0.5229109,-0.43384668,-0.4737642,0.110192284,-0.22795591,-0.5861761,-0.20016466,-0.2757266,-0.07432955,-0.21735652,-0.879037,0.09151854,-0.16255766,1.2334135,0.7930105,1.2663219
volume_sn_voxels_feature_171,0.0029140655,-0.19005716,0.13029253,0.016528739,1.0934358,-0.070642956,1.5322486,0.4985884,-0.31043243,-0.2526713,1.4279683,0.087189175,0.3344553,-1.013658,0.87106603,-0.37528107,0.28347394,-0.42569488,0.42289904,0.059170313,0.110530294,0.09238853,-0.6050395,0.22398569,0.0013979356,-0.014764126,0.2768911,0.736604,0.16130252,-0.019218856
volume_sn_voxels_feature_172,0.84965175,-0.35102713,0.42188007,0.024744947,0.2157498,-0.0556526,1.4486135,1.0113163,-0.07948141,-0.1540522,1.565227,0.6634917,1.0759279,-0.8549922,0.22865467,-0.2424676,0.18397395,0.13127266,0.28430703,-0.08979867,0.17508371,-0.61269397,-0.07965771,0.17248775,0.23351648,-0.0058381706,0.60041,-0.42259088,0.1983844,-0.37989414
volume_sn_voxels_feature_173,0.8252795,1.1430699,-0.8815783,0.59420705,-0.8708779,0.11717087,-0.63245773,-1.1559099,1.4318845,-0.7900969,1.6316731,0.31128895,1.2007297,-0.466467,-0.7025081,0.1544179,1.1182448,-0.5955496,-0.10123713,0.4014052,0.3018412,-0.18723877,1.0707062,0.34586716,-0.34673655,0.31738794,0.033278275,-0.44979987,-0.44965035,-0.4198827
volume_sn_voxels_feature_174,-1.0561512,1.2000452,-0.28674027,-1.2367359,-0.35438165,0.3363519,-0.40157977,-0.33277127,1.0819689,-0.4910159,1.4426756,1.8552351,-0.9094384,-0.73645663,0.16667809,-0.13298443,-0.77119744,0.99884695,-0.25276634,0.18388174,0.06300355,-0.6931734,1.0464783,-0.099593244,-0.0104801655,0.1785854,0.14022438,0.40403008,-0.5142121,1.047864
volume_sn_voxels_feature_175,0.007964393,1.2588301,-0.09159549,-1.1391042,-0.37146705,0.36356163,-0.24872842,-0.9342044,0.10284636,0.3621364,0.6148168,1.6240834,-1.4997648,0.64366394,0.6054229,0.112782374,-1.4125295,-0.034976173,-0.24724366,0.6311569,0.28923702,0.07276778,1.0545198,-0.07981088,-0.02718739,0.332423,0.29874906,0.19303943,-1.1407895,0.83089465
volume_sn_voxels_feature_176,0.48783642,0.87672764,0.08816851,-0.08348241,-0.26617116,-0.15507236,0.108574025,-0.6502626,0.14503025,0.33135384,1.1296935,1.4455781,-1.5927428,0.45314112,0.2721669,-0.04061239,-0.51639426,-0.19622208,0.623156,-0.20798044,-0.15395173,0.8607635,1.0733647,-0.18745193,-0.34103414,0.26459727,0.3917286,0.0010626172,-0.19766684,0.17207718
volume_sn_voxels_feature_177,1.4208554,-0.3150839,-0.4577004,-0.005709891,-0.623444,0.5372313,-0.4742759,-1.3123997,0.54564023,1.2923735,1.4353889,1.4587896,-0.55000913,0.36201385,0.34272322,-0.17793255,-1.2097441,0.08272565,-0.18153864,0.11569049,0.12651454,1.2727909,0.93366915,-0.25664708,-0.7275981,0.15690006,0.41519663,0.17875007,-0.86848515,-0.91707146
volume_sn_voxels_feature_178,0.13258095,0.0053743334,0.30459228,0.17232418,0.036263414,-0.0070621697,0.1683809,0.62772316,0.44476932,-0.4679859,-0.10556388,1.8526144,-1.6903917,-0.21847443,-0.43560782,0.72826076,0.19191124,-0.25203088,0.5015815,-0.06438096,-0.2486489,-1.023477,0.5555527,0.15715572,-0.025703687,0.27703962,0.5880158,0.30963755,0.5963322,0.6358414
volume_sn_voxels_feature_179,0.73503625,-0.18157147,0.50587726,-0.34015393,-0.18208179,0.064688936,0.31301147,0.14872476,1.0767915,0.23512153,-0.072598904,1.4450455,-0.8510796,0.29087025,-0.11611266,0.4021501,0.042527217,-0.09882279,0.42629257,-0.055150606,-0.42288852,0.74290895,0.57043606,0.19041838,-0.10142693,0.82135916,0.25461268,0.4417613,0.44438258,-0.2545726
volume_sn_voxels_feature_180,1.3865956,-0.21751301,0.18758321,0.1979835,-0.1315117,0.33136183,-0.050531063,-0.69697446,1.1377445,1.1307662,0.22544222,1.5678717,-1.1876746,0.5708493,0.3270993,-0.007469538,-0.37871733,0.13868918,0.3860697,-0.1468848,-0.0782292,1.067198,0.4089219,0.29180768,-0.15802276,0.3625954,0.1023134,0.61121494,-0.17250724,-0.9250165
volume_sn_voxels_feature_181,-0.17179145,-0.29849944,-0.22802971,0.13171773,-0.10710777,-0.07764615,0.081745446,0.45789072,0.56461143,-0.25632665,-0.44204313,1.3343732,-1.0107192,-0.86907345,-0.5448018,-0.4260985,0.23016489,-0.24335787,0.55656606,-0.32042837,-0.13381836,-1.4617203,-0.029014936,0.04828793,0.14989078,0.55544376,0.12406267,0.38985166,0.30876422,0.5713609
volume_sn_voxels_feature_182,1.2575762,-0.35325947,0.046227112,0.17754312,0.21235305,0.23155044,0.13236776,0.34217176,1.4178789,0.93017423,0.097415306,1.6430701,-0.91535634,0.143278,-0.11064751,0.18200965,-0.2948429,-0.10220953,-0.26056588,-0.035870474,0.1701788,0.35810536,0.08822036,0.07920417,-0.24867827,0.6569234,0.020897971,0.5326334,0.18982558,-0.8707757
volume_sn_voxels_feature_183,-1.2814143,-0.18672633,-0.8100944,0.24663912,-0.24131306,0.20441559,0.44206592,0.8503325,0.6746551,-0.29951277,0.6922628,1.6814898,-0.19590266,-1.3799268,-0.6354883,-0.31224543,-0.35460377,-0.48972565,-0.027304804,-0.12692252,-0.4135869,-1.1509763,-0.05885241,-0.3168217,-0.35154665,0.08383647,-0.17129378,0.98057616,0.4415755,0.807034
volume_sn_voxels_feature_184,-0.2409764,-0.5035539,-0.33804625,0.059618413,0.2033772,-0.17123885,0.16293862,0.62648684,1.1867087,-0.061523248,-0.610557,0.84521824,-0.7046242,-0.52993655,-0.5603716,-0.085262634,0.51300704,0.14362168,0.14013554,0.06294776,-0.06687559,-1.3466034,-0.3360673,-0.17796066,-0.455333,0.18130668,0.027269898,0.4813361,0.54076797,-0.13202876
volume_sn_voxels_feature_185,0.74958324,-0.46078238,-0.031909723,0.38384974,0.017483776,0.019630041,0.011324023,0.5999171,1.3364433,0.15042879,-1.0751212,1.2055062,-0.8723914,0.19311677,0.06868253,0.07021606,0.6603682,0.06346409,0.34165373,-0.21338664,-0.16738403,-0.9474419,-0.2800864,0.13089857,-0.023088386,0.4603774,0.53544754,-0.1256238,0.17245534,-0.04554206
volume_sn_voxels_feature_186,0.87898284,0.0398175,0.38845292,0.13562082,-0.06804574,0.43148506,0.5474715,0.683985,0.73316413,-0.059720613,-0.9428465,1.3179339,-1.3091763,0.6628178,0.21435788,-0.05833366,0.5713994,0.101025045,0.12827961,-0.4905628,0.13081431,0.40098616,-0.07394217,0.12000343,0.23930356,0.8079662,0.13188684,0.27634716,0.10364433,-0.3900233
volume_sn_voxels_feature_187,0.61735445,0.18710601,0.1493096,0.23866287,0.19274695,0.22845083,0.34033322,1.0343739,1.4961078,0.14030704,-0.7624456,0.61340123,-1.5627687,-0.46844077,-0.055247784,-0.076811224,0.27561176,-0.1688644,-0.12053844,-0.16900729,0.38107476,1.1657305,0.1798098,0.149925,0.4839731,0.7199224,0.42512724,0.6288742,0.36868948,-0.37824163
volume_sn_voxels_feature_188,-1.3432292,-0.32276708,-0.9771582,0.7233112,-0.4797329,0.1320035,0.630138,0.6002416,1.5463798,-0.10629848,1.0170966,1.7215445,0.86056054,-0.95601124,-0.43322343,-0.35903153,-0.1270811,0.4391891,-0.39553747,-0.2997086,-0.27869847,-1.4073464,0.092890486,-0.21807992,-0.41158783,-0.431242,-0.43072098,0.7820291,0.51586545,0.8593476
volume_sn_voxels_feature_189,-0.13624173,-0.29477313,-0.4943716,0.06852562,-0.2098387,-0.0627214,0.35638627,0.4905899,1.3365011,0.13310932,0.7111775,1.255077,0.98200995,-0.34906957,0.20783076,-0.030109592,0.28929257,0.2748086,-0.36243823,-0.15663068,-0.30677378,-1.605863,-0.13122773,-0.21878572,-0.36288008,-0.33587313,-0.4433919,0.1935624,-0.14901029,-0.061876684
volume_sn_voxels_feature_190,0.17818761,0.18852459,-0.042258896,0.14777057,0.20152438,0.09908229,0.18888308,0.55713063,1.358425,-0.048469022,-0.72581154,1.3541118,-0.077977605,0.44964722,0.18874462,0.06542272,0.343771,0.21056072,0.19783543,-0.16263671,-0.28381813,-0.9966036,-0.08031359,-0.04305484,-0.007647353,0.21077459,-0.4396887,-0.30511254,0.3077036,0.036929794
