Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_131,0.16484357,0.5036192,-0.20590566,0.23803511,-0.020875482,0.53702396,0.44435844,0.2564866,0.29174948,0.27725542,0.062431775,-1.0885658,-0.0097862035,-0.13523573,-0.2551292,-0.1610725,0.15857068,-0.022103777,0.09298335,1.3134503,0.039117355,0.03995071,-1.3281257,1.2572684,-0.27424034,-0.10660929,0.033153776,-0.009925589,1.3697771,0.04548849
volume_sn_voxels_feature_132,-0.82920194,-0.048636526,0.28484678,-0.18154429,-0.0036440464,-0.36058608,-0.09653406,-0.57753855,0.27430347,-0.20591381,0.17715108,0.5757082,1.3583269,-0.23191291,0.31961977,-0.21284719,-0.025104433,0.013675802,0.9094917,0.4067032,0.8498534,0.702723,0.06317457,-0.9631343,-0.8672632,-0.07007506,0.47192308,1.0053269,0.79071754,-0.058513213
volume_sn_voxels_feature_133,-0.15835723,-0.0081008915,-0.2283015,0.31143263,0.4488313,0.15052824,0.5223107,-0.40076816,0.13175455,0.14447984,0.22648807,0.2858034,1.1201372,-0.2819284,0.047049664,-0.28514808,0.61314136,-0.3526185,0.34635502,0.17701861,0.32381868,0.007142263,0.6791758,-0.3478848,-0.42165196,-0.007813651,0.3261475,0.6755291,1.4241649,0.15502864
volume_sn_voxels_feature_134,0.28529873,0.12030553,-0.03774659,0.5643963,0.4516141,0.24161877,0.45746034,-0.043666955,0.019915238,0.4365893,-0.02991814,-1.265446,1.0413519,-0.14475179,-0.17778148,-0.26137602,0.5379045,-0.21430434,0.12614757,0.38276485,0.0009678556,-0.50430375,0.4224978,1.3025213,0.15779836,0.18053299,0.2082802,-0.17402261,1.6325573,0.5059076
volume_sn_voxels_feature_135,0.058663245,0.3022924,0.013991414,0.35424483,0.20460299,0.08811679,0.04076,0.26619357,0.021491349,0.1452204,-0.04501288,-1.3337752,0.7318588,0.3269531,-0.11766467,-0.259213,0.059920732,0.07501842,-0.0025918845,0.69529206,0.031871483,-0.33677605,-0.5297926,1.2678603,0.14415947,0.06609541,-0.122953005,-0.0926636,1.727023,0.17324367
volume_sn_voxels_feature_136,-0.0025795822,0.5376992,0.21276167,0.086506315,-0.52012634,-0.1084066,0.40143916,0.3129147,0.16434252,-0.5039718,-0.264685,-1.1949617,0.4730945,0.16274434,-0.25151235,-0.24587688,-0.06618773,0.15905692,-0.22346121,-0.012508275,0.15321118,0.17007394,-1.3907125,1.303028,-0.5909238,0.19565806,-0.43268153,-0.18676032,1.4624908,-0.23628563
volume_sn_voxels_feature_137,-0.018354557,0.14038236,0.09489784,0.22948599,0.37789103,0.08935269,0.2933292,0.14837153,0.017406054,0.6927686,0.47914928,-0.15098159,1.1711639,-0.21556398,-0.07983971,-0.1686565,0.7292622,-0.47331855,0.14916703,-1.1012582,0.4702458,-0.32260355,0.48972598,0.8583252,0.12439284,0.42944902,0.17608684,0.5928157,1.3996085,0.15713008
volume_sn_voxels_feature_138,-0.020905294,0.32403696,-0.062210657,0.8531938,0.20070985,-0.6257614,0.028777296,0.5163778,0.1314077,0.42341474,-0.032684613,-1.2508215,1.318548,-0.07407718,-0.27203923,-0.09035336,0.5545793,-0.03258736,-0.034389842,-1.09507,0.29880798,-0.72082686,0.68484616,0.9895291,0.4927083,0.5183417,-0.2154592,0.22817717,1.4181036,0.25207448
volume_sn_voxels_feature_139,-1.0334227,0.009992269,0.018991219,-1.009405,0.37282068,1.120598,-0.07297412,-0.16536345,-0.72042567,0.77906585,0.33670822,0.7905264,1.6392994,-0.62160367,-0.61496633,-0.06502661,-0.19735233,0.015092248,0.116163254,-0.17515747,-0.17089106,0.030719357,0.1711174,-0.930963,-0.06968564,-0.9953121,0.103236265,0.22391635,1.2443748,0.087041676
volume_sn_voxels_feature_140,-1.5754231,0.058563203,-0.36445817,0.072251834,-0.3982146,-0.9889199,-0.97795206,0.26389056,-0.34549052,0.028919904,-0.4865084,-0.3694363,-0.09120697,0.8758545,1.0918385,-0.2320094,1.1591443,0.08986826,0.41959047,-0.59390616,-0.12846181,-0.90616524,-0.64596695,0.8107513,0.09094386,-1.0988758,0.4559269,-0.1356059,-0.31123662,-0.3788175
volume_sn_voxels_feature_141,-1.345854,0.03171724,-0.1041447,0.18796813,-0.68275976,-0.67995363,0.04540057,-0.12672813,-0.017406737,0.11622338,-0.1890918,-0.20004654,0.19542839,0.28069487,0.2720492,-0.3025136,-0.083146445,0.056505274,0.21699223,-0.23170562,-0.46140933,-1.3492583,-0.49756593,0.3166089,-0.07711987,-1.1164008,-0.1665821,-0.098312266,-0.013625986,-0.46703827
volume_sn_voxels_feature_142,0.34342167,0.46857265,-0.4804103,-0.12713791,-0.08127866,0.31854603,-0.8544388,0.5259524,-0.4171587,0.91368103,0.09227879,-0.35320985,1.0375108,-0.3497316,-1.0552821,0.37943742,0.9715399,0.35595155,-0.1206332,-0.041948713,-0.6868772,0.106326334,-0.27540174,1.2659572,-0.07398732,1.3663673,-0.34419453,-0.28889176,1.4135774,0.015522107
volume_sn_voxels_feature_143,-1.1048892,-0.59962386,-0.8776623,1.0591267,-0.049789824,0.32632127,-1.2594489,-0.5718752,0.53003466,-0.59373397,-0.36459023,0.092464596,-0.48098925,0.4893766,0.7840361,-0.45799527,1.1592602,-0.13089047,1.1460621,0.038866565,0.06506306,-1.8106191,-1.188156,-0.5174618,0.56017596,-1.0821476,0.12252043,0.90181005,-0.14875709,-1.1861029
volume_sn_voxels_feature_144,-1.2078993,-0.5882654,-0.34482953,1.0799438,-0.20616233,0.6878801,-0.8019782,-1.0054157,0.40434954,-0.57225066,0.14312601,0.22760957,-0.48596534,0.0791407,-0.47287408,-0.21277353,0.5543926,-0.59512264,0.6513906,0.25041002,-0.3970225,-1.4287835,-0.5780751,-0.42018095,0.5730166,-1.2798554,-0.5849271,0.92331535,-0.12094415,-1.1320814
volume_sn_voxels_feature_145,0.28850448,0.03291305,0.027329804,0.62208575,0.019506956,-1.1684482,-1.340032,-0.16559696,1.177958,-1.2605206,0.007498626,0.1756285,1.4217389,0.6158112,-0.1712295,-0.6222649,1.1178702,-0.85394305,0.15300383,0.7107475,1.2076322,-0.6439753,-0.82548165,1.0775254,-0.46391875,-0.003622025,0.15579753,0.6794791,-1.2804832,0.42158076
volume_sn_voxels_feature_146,-0.30198327,-0.043279238,0.3941475,0.41401476,-0.6764627,-0.8870152,-1.3250546,-0.77984536,1.1502272,-1.144493,-0.3787687,0.41692364,1.3356869,0.10966574,0.11014186,-0.06547234,0.12279762,-0.12699015,-0.06747199,1.2186295,0.8359787,0.37388986,0.5881408,-0.95424485,-1.0497607,-0.048809513,-0.0060482947,0.11229801,0.058114674,0.037815675
volume_sn_voxels_feature_147,-0.24232268,-0.0004605367,0.31188264,-0.24744242,-0.1428991,-0.48758385,-1.0385535,0.039035626,0.7072359,-1.0114938,-0.14810413,0.8273707,1.0988168,0.049019124,-0.30423662,-0.027854785,0.40271094,0.059560254,-0.22059187,1.3987315,0.39712945,-0.29503495,-0.75590414,0.13648829,-0.118824296,-0.20362598,0.002087129,0.3090489,-0.024989113,0.19342965
volume_sn_voxels_feature_148,-0.033502232,-0.21861225,-0.043135475,0.012445176,0.48292485,0.076949775,-0.094685346,0.06613926,-0.5259779,0.29268086,-0.07690921,0.4605595,1.1710666,-0.027234064,-0.45531553,-0.056842558,0.94214743,-0.24894634,0.14138822,0.9581981,0.81156576,-0.6591413,-1.366625,0.8916289,0.44182065,0.13061042,-0.2711425,0.5150221,-0.61540306,0.19606876
volume_sn_voxels_feature_149,-0.048255164,0.021905383,0.49147123,-0.26156244,-0.5877588,-0.21681699,-0.6998084,-0.26932636,0.5109677,-1.3003747,0.04311615,0.90400565,0.48583558,-0.05539239,0.15464684,-0.004677097,-0.15145776,0.6512684,-0.34427103,1.6342384,0.02207751,0.6345747,1.1404936,-0.5813555,-0.8755926,-0.08892843,-0.08816989,0.0029890074,1.2499677,0.091414995
volume_sn_voxels_feature_150,-0.24865547,0.106849216,0.14978263,-0.64979464,-0.24353872,0.07684703,-0.37278214,0.11372368,-0.031209482,-0.38623688,-0.07285961,0.61967146,0.61535937,-0.121116556,-0.05976062,-0.102084704,0.11050127,0.293708,0.09013098,1.7439384,-0.15510644,0.042179145,-0.10068659,-0.22434612,0.13925497,-0.13479781,-0.23216738,0.05216828,1.3654188,-0.06122287
volume_sn_voxels_feature_151,-0.012062134,-0.10787776,-0.23735271,-0.44138378,0.3160444,0.5914664,0.20514463,0.11792446,-0.58522844,0.5506001,-0.051983558,-0.44567862,0.91326416,-0.28748104,-0.2519297,0.44083813,0.43808138,-0.06642943,0.27788183,1.1030641,0.17642018,-0.38903046,-1.300599,0.12784965,0.37531954,-0.2483904,0.017960586,-0.03524506,1.0339887,-0.060098268
volume_sn_voxels_feature_152,-0.27069843,0.10475643,0.22774185,-0.3049246,-0.3559249,-0.15163285,0.10918075,-0.21505462,0.09876145,-0.70687604,-0.06734973,0.3344935,-0.4476222,0.0035372186,0.01268537,0.010625698,-0.2525517,0.49504575,0.27310783,1.2325342,-0.12595274,0.41438693,1.1892276,-0.15527172,-0.71376,-0.071050175,-0.24204333,-0.049649492,1.0409442,-0.02320277
volume_sn_voxels_feature_153,0.00725129,0.093215995,-0.0056808055,-0.5824405,-0.08523226,-0.062232837,0.0071002403,0.21485671,-0.027181553,0.30487803,0.11210571,-0.4397863,-0.4671484,-0.097639635,-0.093673944,0.11569165,-0.051881153,0.12554869,-0.20468394,1.5077814,-0.35438448,-0.03383922,0.70786506,0.18528159,0.22907905,0.046805747,-0.0108007025,-0.16764167,1.344985,-0.12026299
volume_sn_voxels_feature_154,-0.026037866,-0.0053527267,-0.22091308,-0.44539663,0.18118861,0.5842137,0.3294521,0.2705165,-0.4084624,0.78806424,-0.05448754,-1.3723768,0.1212154,-0.09033891,0.12896378,0.047061887,0.23008464,-0.19572265,0.09845401,1.0660001,-0.2421392,-0.17344318,-1.2438325,0.31683126,0.36175817,-0.1899801,0.007854713,0.050836835,1.4479127,-0.29661775
volume_sn_voxels_feature_155,0.13870834,0.07705366,-0.5687003,0.6598832,0.79618067,1.0139657,0.7825225,0.063005246,-0.7349461,0.81248635,-0.109578274,-1.2391125,0.3886415,-0.32014757,-0.26159635,0.13333431,0.4474912,-0.7795053,0.38032955,1.1848702,0.36765566,-0.036634646,-1.398333,-0.06379297,-0.36270484,-0.45909536,0.6750541,0.32644227,0.31764388,-0.10015103
volume_sn_voxels_feature_156,-0.0014450048,-0.015624436,0.11523589,0.23578718,-0.3728664,-0.14308977,-0.048974603,-0.5769415,0.32218906,-1.0970387,-0.10128523,0.4053182,0.15745872,-0.010040403,0.34019655,-0.08712518,-0.2240073,0.58436424,-0.004440047,1.1265196,0.049078904,0.4906671,1.2282956,-0.535473,-1.1382991,0.053455885,-0.03570932,0.21512127,0.980872,0.11990986
volume_sn_voxels_feature_157,0.23763098,0.12231444,-0.2121125,-0.007540742,0.102526575,0.1315596,0.1637396,-0.14855407,-0.03356069,-0.2295352,0.0104343165,-0.3726009,-0.6469076,0.038063034,-0.032034896,-0.072919525,-0.09642306,0.256651,-0.30935654,1.6241463,-0.38350248,-0.04554988,1.0846902,0.1507589,-0.20402294,-0.030978613,0.1191729,-0.2086872,1.136839,-0.04675536
volume_sn_voxels_feature_158,0.4343453,-0.14539672,-0.10646417,-0.40296122,0.30849993,0.11499964,0.2999851,0.020834653,0.0052860747,0.25976583,0.19072875,-1.0961552,-0.75775653,-0.050058264,-0.24421416,-0.090621255,-0.1493321,-0.18957199,-0.17863873,1.6664177,-0.5896871,-0.024561161,1.2198386,0.3983768,0.32628664,-0.027406678,-0.059985694,-0.0029491163,1.2124206,-0.06095306
volume_sn_voxels_feature_159,0.09848378,0.1310118,-0.33703038,-0.2948168,0.09230447,0.46038312,0.27526215,0.1537534,-0.18834324,0.5942756,0.23778154,-1.6160636,-0.34430516,-0.06737314,-0.02101276,-0.09822544,-0.23902912,-0.22228457,0.19626817,1.5614159,-0.42197552,-0.107233725,-0.98527795,0.941186,0.4676392,-0.11353263,-0.074393064,0.024287751,1.3372315,-0.333276
volume_sn_voxels_feature_160,-0.06934574,0.35791254,-0.31578314,0.3925695,0.4161202,0.88920134,0.68018305,-0.060471736,-0.3638058,0.819328,-0.060383864,-1.2950306,0.3475711,-0.64590716,-0.058572046,0.114246935,-0.014013144,-0.27228025,0.3017649,1.3585923,0.0031683706,0.14431073,-1.2081947,0.24278499,-0.87121004,-0.31854752,0.3402776,0.33707187,0.2546829,0.080007404
volume_sn_voxels_feature_161,0.018405266,-0.18560308,-0.20100307,0.7681697,-0.05236525,-0.08368455,0.17469032,-0.36920428,0.15997554,-0.6017633,-0.14072359,-0.27956727,0.81876737,0.26324853,0.17725529,0.12927078,0.32338992,0.15499322,0.26823577,1.0369524,0.056550365,0.25774843,1.317173,-0.5412248,-1.172038,0.027663333,0.42632964,0.23394646,1.182201,0.222967
volume_sn_voxels_feature_162,0.3292295,-0.17099185,-0.48992506,0.388547,0.28702873,0.4034377,0.46081063,-0.0022503699,0.08060707,0.19531253,-0.1254317,-1.2177181,-0.027225815,0.3441864,-0.2990425,0.10512787,0.22157969,-0.34849787,0.10941332,1.5296115,-0.21516965,-0.25882426,1.156845,0.2883138,-0.06609802,-0.03163499,0.4489369,0.028376743,1.000754,0.1925498
volume_sn_voxels_feature_163,0.43105438,-0.31604633,-0.26581421,0.01993487,0.2503755,0.008724113,-0.0209236,0.09496817,0.06377241,0.23465726,0.084785365,-1.3198013,-0.53032327,0.2492766,-0.187145,-0.21952522,0.15588842,-0.3479908,0.015390128,1.4271958,-0.56541383,-0.15032804,1.2334392,0.8684445,0.49815673,-0.09348757,-0.15300483,0.03845846,1.4885213,0.07326958
volume_sn_voxels_feature_164,-0.19992833,-0.14146656,-0.11475114,-0.27168775,-0.0010374364,-0.0468795,-0.14410062,0.10115624,0.16243784,0.064003006,0.1182428,-1.4906098,-0.21304102,0.09586921,-0.044178452,-0.21839105,-0.21159197,-0.22550766,-0.23893838,1.3845271,-0.36332986,0.17820238,-1.353726,1.1567852,-0.035692286,0.0113949375,0.021847615,0.23775774,1.4031105,-0.14677824
volume_sn_voxels_feature_165,0.10345411,0.48334008,-0.085301764,0.032053944,-0.45451403,0.27103627,0.12844816,-0.5274211,0.45367354,-0.15696402,0.32024112,-1.1016928,-0.15042445,-0.5266779,0.09595238,-0.04819235,0.22944114,0.41304862,-0.23246463,0.52975774,0.23692669,0.5001149,-1.5037189,0.4001623,-1.16128,0.08800525,0.50715506,0.08940543,0.14513235,0.020687465
volume_sn_voxels_feature_166,0.13669442,-0.0007296608,-0.41227594,0.70274585,0.37480754,0.24613604,0.30021515,0.020880928,0.010491706,0.168198,-0.19056226,-1.1986129,1.1899563,0.15680684,-0.5279778,0.08613592,0.6570569,-0.53921384,0.23413579,1.3519703,-0.05046096,-0.49628153,0.9461913,0.5723541,0.036032364,0.17436159,0.17785278,-0.001341245,1.3907063,0.39635983
volume_sn_voxels_feature_167,0.19015196,-0.31851012,-0.036458675,0.2074884,-0.13121435,-0.29031718,-0.34264293,-0.08157861,-0.22939475,0.024134513,-0.31249258,-1.1403664,0.58231324,0.081099115,-0.53429407,-0.028859045,0.13312548,0.187482,-0.14304431,1.1890608,-0.340104,-0.5133798,0.9225306,1.1320517,0.40886408,0.2638021,-0.18658796,-0.026535096,1.2993941,0.42479053
volume_sn_voxels_feature_168,0.047657494,-0.023609962,0.18279594,-0.5351245,-0.75904334,-0.9049757,-0.7203101,-0.10598113,0.32863212,-0.9913428,-0.3180752,-1.6601676,0.28724858,0.28306127,-0.25364792,-0.3663631,-0.0208924,0.5493854,-0.5507669,-0.21121785,0.17474683,-0.019081354,-0.93984187,1.0925343,-0.52693015,0.14694081,-0.0103854565,-0.3256536,1.3135109,-0.088937536
volume_sn_voxels_feature_169,0.25795853,0.5270198,0.32660294,-0.41486597,-0.88480085,-0.21017824,-0.19793749,-0.5306072,0.69702107,-1.1128557,-0.03465443,-1.1651373,-0.47959682,-0.49126905,0.29930758,0.0054902616,0.522903,1.0027447,-1.0775559,-1.6234754,0.5573788,0.68297493,-1.2987616,0.44709882,-1.2809764,0.43418813,0.23509619,-0.35952643,-0.23692466,-0.18272635
volume_sn_voxels_feature_170,-1.4872817,-0.55263084,0.055880446,0.72808295,-0.7422259,0.16544564,0.19161835,-0.65273964,1.1324525,-1.3389132,-0.26890576,0.45281968,1.2399168,0.31259945,0.80413646,-0.027387219,-0.60291964,0.044951264,0.41012743,0.62341297,0.46408263,-0.05518526,-0.13243519,-0.78818303,-1.2748172,-0.29191425,-0.17349239,0.36245057,1.4740999,-0.8870885
volume_sn_voxels_feature_171,-1.1624271,-0.18792503,0.19422835,0.09621108,-0.017698418,0.92670935,0.7618903,-0.39804322,0.36027148,-0.16641201,-0.0928244,0.70246565,1.2851778,0.045751546,-0.5556415,0.0549154,-0.3177038,0.20576367,0.14803512,0.5470226,-0.2999329,-0.5185319,0.12931505,-0.6460353,-0.9471229,-1.0269397,-0.27883813,-0.078532614,1.0752503,-0.44829527
volume_sn_voxels_feature_172,-1.370194,0.014874167,0.060349483,-0.19727221,0.025488293,0.8521207,0.43825883,-0.17822504,-0.13336928,0.52107644,0.49430704,0.27428105,1.1564364,-0.18186727,-0.828875,-0.09458432,0.31001842,0.057527415,0.16002056,0.13640204,0.036644023,-0.012793707,0.5575323,-0.6306435,-0.52834773,0.33279186,-0.09705909,0.073655084,1.3864385,-0.23015073
volume_sn_voxels_feature_173,0.15588792,0.24619514,-0.37097564,0.6512947,-0.20790464,-0.5944172,-0.5688405,0.105438046,-0.44036245,0.82178944,-0.03550915,-0.98933566,1.8516151,0.009989415,-0.9658945,0.5767996,1.2683104,0.43100518,-0.28378248,-0.06904832,-0.5972172,-0.2435884,0.3006782,1.1361065,-0.48504868,1.6327113,-0.15454382,-0.38361683,1.0869014,0.51272625
volume_sn_voxels_feature_174,0.26602048,0.009810394,0.17915192,0.92281455,-0.5100026,-1.0092,-1.4085442,-0.15294063,1.1241404,-1.0035948,0.24438447,-0.6774923,1.3447058,0.28333062,0.23985647,-1.0521946,0.35857257,-1.1121769,0.08404804,1.3802088,0.99136436,0.09245183,0.3883248,0.52186495,-0.9185046,0.79157686,0.5873255,0.32642418,-1.5498595,0.7360327
volume_sn_voxels_feature_175,0.13994518,0.07517356,0.34485552,0.45439482,0.24677508,-1.105152,-1.2337904,0.20254305,0.28354844,0.1423346,0.2859146,-0.07387342,0.89876807,0.19040038,-0.14120781,-0.8586541,0.018587917,-0.13627084,0.652826,1.323478,1.076166,-0.85449344,-0.62043923,1.2930709,0.026802856,0.48552036,0.078643315,0.73954874,-1.4709563,0.6899353
volume_sn_voxels_feature_176,-0.2121333,-0.0822378,0.3075126,0.06735407,0.074789375,-1.0450808,-0.52389395,0.038397692,-0.20174462,0.66736114,-0.13494356,-0.3694813,1.2409962,-0.057648662,0.49819872,-0.048259605,-0.2757268,-0.19514853,0.16917339,1.4926779,0.42617163,-0.296228,-0.859498,0.8206997,0.36133403,0.44669688,-0.24195047,0.024808338,-1.1325811,0.23003505
volume_sn_voxels_feature_177,0.2078293,0.0393989,0.13672923,0.5107061,0.9013124,-0.5327199,0.18305473,-0.11287259,-1.105026,1.1657287,0.15313068,-0.7983488,1.0296904,0.4616957,-0.0178631,-0.096197136,-0.11153031,-0.22525926,0.57089204,1.7017908,1.2408758,-0.5032272,-1.0902265,1.171084,0.41779962,0.45480976,0.060093116,0.18695498,-0.9603305,0.7170024
volume_sn_voxels_feature_178,-0.26277244,-0.08915152,0.4446655,-0.13109812,-0.20258504,-0.61463046,0.01695401,-0.09801593,0.206382,0.2795917,-0.11664624,-0.74027365,0.59540415,-0.161875,0.3664897,0.073486544,-0.6571157,-0.3319993,-0.16917177,1.6791732,-0.26050296,0.43721855,1.1191792,-0.32991984,-0.27081198,0.20421599,-0.080268234,-0.06966112,1.2172436,-0.41069287
volume_sn_voxels_feature_179,-0.1753428,-0.041317992,0.39136922,-0.1267115,0.27033305,-0.47274008,0.23975828,0.08701396,-0.7302008,0.92785996,-0.14013563,-1.1790668,0.83859533,-0.053292293,0.71504354,0.10425728,-0.59604347,-0.060845617,0.12977313,1.395447,0.09544057,0.13682501,-0.5909647,0.104925245,0.29683104,0.060071327,-0.37689775,-0.26127282,0.678481,-0.16688928
volume_sn_voxels_feature_180,-0.08365304,-0.35119402,0.1684076,0.31811428,0.7701057,0.24869116,0.6172338,-0.02206955,-1.0542824,1.241067,0.092738785,-1.3985062,0.5996006,0.09366678,0.55444425,0.22328411,-0.22881423,-0.2145831,0.8207704,1.4346294,0.4649493,-0.19080584,-0.61372143,0.7769731,0.22823581,0.09079848,-0.1298058,-0.25408623,-0.42329335,0.22625461
volume_sn_voxels_feature_181,-0.19403249,-0.0405404,0.12764838,0.35604554,-0.18845361,-0.32615227,-0.056044806,-0.09382159,0.2545593,-0.40676296,-0.3798198,-0.8954621,-0.061326806,-0.013855576,0.11245439,0.23034282,-0.44622597,-0.21936013,-0.31673068,1.5221864,-0.23826121,0.6516282,0.7466291,-0.36053547,-0.9374634,0.20330973,-0.1045206,-0.06837202,1.435979,-0.31764027
volume_sn_voxels_feature_182,-0.112363234,-0.09230248,0.26346567,0.298321,0.870886,0.15766692,0.39732626,-0.016103132,-1.0619092,1.1261008,0.15564786,-1.2843953,0.21371675,0.026575759,0.78737736,0.10877205,-0.6184077,-0.2153803,0.6354222,1.3607205,0.09469632,0.23901474,-1.0696561,-0.088534966,-0.25157213,0.054563086,0.26433724,0.14926453,-0.20652282,-0.10069341
volume_sn_voxels_feature_183,-0.54277724,-0.3520045,-0.21152945,0.879531,-0.40228721,0.048120264,0.06897597,-0.5932439,0.6984043,-1.2394117,-0.5110668,-1.1668979,0.6512781,0.2426773,0.2509746,0.3499478,0.057325423,-0.018255347,-0.19675927,1.6340536,0.32236278,0.87763166,1.0889969,-0.7185125,-1.2473974,0.31997687,-0.011979642,0.122962914,1.1877066,-0.43599957
volume_sn_voxels_feature_184,-0.4135954,-0.008434616,0.08508218,0.5927865,0.11085409,-0.06690596,0.37938824,-0.23977336,0.035477757,-0.34079567,-0.20173916,-1.2992285,-0.2509738,-0.06423205,-0.24970552,0.33728158,-0.05702697,-0.3020334,-0.055358455,2.0481386,-0.18552472,0.28723684,0.94073683,-0.2757986,-0.58633655,-0.2805778,-0.12649898,0.004643185,1.1558846,-0.35063407
volume_sn_voxels_feature_185,0.12002369,-0.19895059,0.22118618,0.014128721,0.28707713,-0.11940436,0.2658267,0.026513107,-0.1909993,0.37892815,0.07979157,-1.2691334,-0.52522737,0.08774025,0.24619834,0.3912145,-0.43406162,-0.46183535,0.04449905,1.3056084,-0.4100894,0.24955854,1.1655971,-0.2845716,0.39618623,-0.11500899,-0.36185187,-0.11986719,1.262504,-0.36250028
volume_sn_voxels_feature_186,-0.3041721,-0.23933606,0.10021645,-0.24878025,0.12083469,-0.10514625,0.20485888,-0.008249187,-0.5479149,0.7376738,0.25388792,-1.1999195,-0.23540641,-0.26871574,0.44144487,0.15373717,-0.8956929,-0.5646598,0.15377319,1.2762244,-0.2814635,0.21124741,0.3040388,-0.35212088,0.8484194,-0.20779431,-0.40394965,0.041030746,1.1101751,-0.4969737
volume_sn_voxels_feature_187,-0.058181208,-0.17977114,0.60644597,-0.08375883,0.27017736,-0.00788378,-0.14424475,-0.28175044,-0.72999924,0.8480801,0.2042795,-1.4435347,-0.01940775,-0.5267481,0.65052587,-0.00030638548,-0.61614126,0.09728928,0.4296218,1.6144582,0.038104206,0.33034676,-1.4142262,-0.6974438,-0.75151086,-0.07672962,0.22545254,0.09404542,-0.607999,-0.18273045
volume_sn_voxels_feature_188,-0.45013756,-0.28337026,-0.4496216,1.0440016,-0.13751182,-0.17767696,0.4025241,-0.30943826,0.4570375,-1.1803027,-0.42434686,-1.1779199,1.1125239,0.26489356,-0.19525494,0.46478721,0.48484033,-0.10657949,0.029062089,1.2964102,0.1991774,0.02666067,1.3666185,-0.7463541,-1.0788269,0.27497262,0.52286,0.105517045,1.081155,-0.2067164
volume_sn_voxels_feature_189,-0.053651795,-0.07162828,-0.380665,0.7466512,0.18783064,0.03472428,0.35959598,0.024993684,-0.33942264,-0.26131302,-0.2835062,-1.4382672,0.33246922,0.17545712,-0.16243568,0.37022516,0.25651693,-0.31568676,-0.04638261,1.226876,-0.21359669,-0.13047741,1.1735119,-0.36926508,-0.56608796,0.072050996,0.29305428,0.033187434,1.8540534,0.118313596
volume_sn_voxels_feature_190,0.06421147,-0.29428038,-0.1802533,0.022929393,0.026615616,-0.22033331,0.08410018,-0.03193211,-0.07801582,0.0757022,-0.117093734,-1.4322971,-0.34292096,0.29646423,-0.34071335,0.2852115,-0.16943927,-0.43836978,-0.13799022,1.4524398,-0.27635103,-0.12784784,1.2402658,-0.42053932,0.35742116,-0.047517434,0.017339345,0.18233928,0.8922569,-0.25312397
volume_sn_voxels_feature_191,-0.30465928,-0.7262592,0.37707028,-0.61319244,-0.3464552,-0.61629415,-0.5932727,-0.5321721,-0.19669868,-0.16008173,-0.02521066,-1.52252,-0.5842913,0.29989168,-0.023196088,0.16312687,-0.43222702,-0.09613243,-0.09033762,1.267036,-0.20360012,0.13088846,-0.027663674,-0.53052205,0.20270255,-0.1294539,-0.030758398,0.15971506,1.405414,-0.29128385
volume_sn_voxels_feature_192,-0.2164707,-0.42311737,-0.03363662,0.20328777,-0.6736352,-0.526733,-0.5258083,-0.31634116,-0.017138153,-0.6511437,-0.32458648,-1.486505,0.7013969,0.2336539,-0.7456721,0.49733344,0.4188708,-0.22778262,-0.23279172,1.2575661,-0.03052006,-0.60831404,1.190921,-0.18933609,-0.33210337,-0.042142726,0.32383463,-0.077804685,1.617496,0.27812785
volume_sn_voxels_feature_193,-1.4883783,0.073039554,-0.087750144,1.0520484,-0.93107706,-0.068608105,0.8794334,-0.4669182,1.0789368,-1.0093896,-0.5028804,0.7418082,0.74432427,-0.41243204,-0.20047615,-0.21597232,-0.22801232,0.167934,0.33776593,0.8032124,-0.052483007,0.017067615,-0.6247035,-0.0029619874,-1.0226837,0.70372355,-0.88531464,-0.9270656,1.0516069,-1.2814152
volume_sn_voxels_feature_194,-1.3988513,-0.111981,0.017490366,0.78769064,-0.29838872,0.4692043,1.048419,-0.401798,-0.13183986,-0.25988358,0.006910132,0.8645169,1.3078135,-0.75854963,-1.1040951,-0.07345271,0.26791146,0.19292425,0.023104353,0.20048681,-0.7817594,-0.065943934,-0.67725587,0.26701924,-1.1560882,0.4072153,-1.1719164,-1.1754551,-0.36446193,-0.66414005
volume_sn_voxels_feature_195,-0.9122168,0.6915002,-0.13648733,0.8378333,-0.33003435,-0.72451425,0.22721113,0.07374474,-0.0454625,-0.09957236,0.32957634,-0.7828575,1.2615837,0.27579376,-1.2951125,0.87427336,1.2757133,0.28501412,-0.43916196,-0.030112237,-0.38125062,-0.25123858,0.28261673,0.5779228,-0.8556635,1.1524798,-0.63201356,-0.5568525,1.2129467,0.019753687
volume_sn_voxels_feature_196,0.22961058,0.4422979,-0.011841119,1.0438657,-0.56445354,-1.0128057,-0.03991372,0.13174793,-0.50547004,0.7119341,0.7242349,1.4794734,-0.7290537,-0.4344675,-0.43783638,0.12553538,-0.35481855,-0.018719519,-0.57648647,0.30564007,1.4845531,0.2696265,-0.18391933,0.030596796,-0.20319062,0.15688351,-1.6431957,-1.3604447,-0.336328,-1.0668805
