Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v417,2.0655923,0.07945522,0.54780805,-1.3113326,5.085457,-1.3086249,-1.0118202,1.0225577,1.1188643,-2.729673,13.166657,-1.724
volume_sn_voxels::v418,1.0780815,-32.837036,0.20329016,-1.1612092,-1.2455674,-1.0635475,-1.4240816,-0.36107185,1.7991481,-2.4292746,14.720947,-1.170219
volume_sn_voxels::v419,-10.681202,-97.65198,-0.14414439,-0.8671955,-12.302853,-0.61624557,-1.4678271,-1.1773912,2.6490798,-1.7336934,11.57641,-0.10376124
volume_sn_voxels::v420,0.7437462,-157.30203,-2.0473433,0.020166501,115.4423,2.035631,0.5800839,1.3597926,0.7944391,0.6174242,-4.8833985,3.1445675
volume_sn_voxels::v421,14.995528,-100.17387,-2.2734282,-0.4075623,69.0498,2.2188392,0.027120283,1.6921518,-0.8377589,1.5699608,-3.4101164,4.3533063
volume_sn_voxels::v422,22.257118,-25.250044,-1.7870562,-0.7289044,16.339771,1.9597254,-0.8761161,2.2049139,-2.2861762,1.7913326,1.0484587,4.5583534
volume_sn_voxels::v423,25.758558,4.3350224,-1.2974249,-0.9317847,-4.851915,1.680434,-1.2976276,2.66151,-3.0930598,1.5181677,2.365789,4.763545
volume_sn_voxels::v424,20.462713,18.23009,-0.8934071,-1.0692997,-10.596977,1.2935343,-1.4919447,2.9243932,-3.5619848,0.8152682,2.4900222,4.264718
volume_sn_voxels::v425,12.270101,42.205807,-0.33107874,-1.4569747,-12.11403,0.8987041,-1.5958254,3.6298473,-3.9708722,-0.30760202,0.5061639,3.9734359
volume_sn_voxels::v426,9.0895405,30.24085,0.44142577,-1.2041675,4.832069,0.03080653,-0.9773953,2.658404,-2.3263907,-1.3355072,-0.33565933,1.3712574
volume_sn_voxels::v427,13.137813,22.884756,1.1086966,-1.2500867,8.957066,-0.5789313,-0.7864257,2.0866678,-1.049934,-2.0841832,2.2628052,-0.29153734
volume_sn_voxels::v428,9.398599,8.8122225,1.2907804,-1.2109894,6.349357,-0.9450509,-0.80575734,1.0703216,-0.2705299,-2.382859,6.9310884,-1.3488177
volume_sn_voxels::v429,6.1288605,-18.464859,1.0184453,-1.1392128,5.3520927,-1.0798231,-1.2935888,0.04572852,0.19650207,-2.5391223,10.4461975,-1.4695116
volume_sn_voxels::v430,-1.2822217,-84.36515,0.62414384,-0.9175678,1.0456574,-1.062622,-1.7087302,-0.9932635,0.7965166,-2.2471938,12.351695,-0.89421564
volume_sn_voxels::v431,-1.1513804,-194.4343,-0.012985124,-0.7294589,-3.498026,-0.8810497,-2.210354,-1.9631155,2.214857,-1.8534392,12.125645,0.10525761
volume_sn_voxels::v432,-23.91998,-159.93828,-2.8517478,0.060455132,152.92616,2.686093,0.21934506,0.88649744,1.1797658,0.56260276,-11.150044,3.9948583
volume_sn_voxels::v433,2.3685489,-83.55932,-2.7032173,-0.3706352,93.46284,2.5804503,-0.56683975,0.8375336,-0.9803252,1.4547035,-5.82635,4.800202
volume_sn_voxels::v434,15.775872,-13.292604,-2.4740036,-0.8316438,26.16706,2.4605763,-1.5663846,1.6099124,-2.831914,2.1240885,-0.20640942,5.4297547
volume_sn_voxels::v435,14.311313,7.2731924,-1.4344733,-0.81306523,-7.128668,1.6056083,-1.5964494,1.7583354,-2.6111438,1.562926,1.6320314,4.222641
volume_sn_voxels::v436,12.461479,24.641418,-0.80069727,-0.9365796,-14.612554,1.3194891,-1.8807725,2.1181045,-3.2129326,1.0207392,1.940049,3.5285492
volume_sn_voxels::v437,23.719269,45.84417,-0.013997769,-1.3357258,-26.869967,1.1476376,-2.1743894,2.6383076,-3.4280403,0.28500217,0.999446,3.268564
volume_sn_voxels::v438,16.967884,37.734253,1.4318154,-1.4524823,-11.725902,0.45814088,-1.9165889,2.2862587,-3.065121,-1.0883106,1.7334727,1.6628988
volume_sn_voxels::v439,15.416087,7.3412447,1.9228729,-1.208813,4.474712,-0.22546118,-1.3107119,1.4190693,-1.5885217,-1.893756,1.7987673,-0.11544813
volume_sn_voxels::v440,8.312309,-7.066475,2.046404,-1.0688962,7.0775037,-0.65220374,-1.0607812,0.3500656,-0.8904499,-2.1982613,3.4279559,-1.2077776
volume_sn_voxels::v441,7.349721,-72.419945,1.9838794,-1.0154322,8.280865,-1.0138983,-1.6228855,-0.5130549,-0.25423646,-2.6303542,7.3269234,-1.3744833
volume_sn_voxels::v442,4.2297635,-194.8482,1.231855,-0.8193083,12.057824,-1.16134,-2.2335827,-1.7252994,0.65229386,-2.5291886,11.459897,-0.792225
volume_sn_voxels::v443,-5.482712,-310.5193,0.13815074,-0.4454068,0.60942024,-0.95436746,-2.417347,-2.3489025,2.0187216,-1.669165,9.92929,0.37492666
volume_sn_voxels::v444,-40.132668,-91.55806,-2.3907175,0.008411166,125.36874,2.342733,-0.25116184,-0.033964433,1.6036055,0.37272018,-12.2334,2.7374737
volume_sn_voxels::v445,-13.88908,-50.245415,-2.629363,-0.35142526,88.26288,2.622812,-1.0988948,0.21588811,-0.14442638,1.250777,-6.8540406,4.012629
volume_sn_voxels::v446,-0.79237294,-4.4477053,-2.2843096,-0.6711469,14.564568,2.2274466,-1.6487725,0.5635434,-1.639687,1.7461264,-0.2892124,4.092224
volume_sn_voxels::v447,7.028924,12.087384,-1.6909541,-0.7978347,-8.660544,1.794746,-2.0356228,0.97233045,-2.1341093,1.5461121,1.9761107,3.5068586
volume_sn_voxels::v448,12.995202,21.632925,-0.9965741,-1.0506074,-39.523514,1.6527779,-2.6816297,1.4308494,-2.6631749,1.380408,2.598221,3.6667566
volume_sn_voxels::v449,16.164381,26.956472,0.18601343,-1.275508,-52.868477,1.4163411,-2.9325128,1.7243062,-2.9490824,0.6517788,1.3070686,3.1025918
volume_sn_voxels::v450,12.465607,10.862484,1.7187873,-1.2075468,-25.128145,0.8133977,-2.4337814,1.4020329,-2.654614,-0.6197978,0.77771014,1.495965
volume_sn_voxels::v451,11.069108,-11.728695,2.7720816,-1.0870272,-4.028571,0.12533301,-1.8047472,0.823971,-1.9872785,-1.6422457,1.0770177,0.00082798157
volume_sn_voxels::v452,9.358487,-67.62474,2.9479313,-0.9560593,2.4375446,-0.46379083,-1.5061102,-0.037789937,-0.96321565,-2.1528141,0.1356489,-0.7396639
volume_sn_voxels::v453,2.0713072,-202.79744,3.0394075,-0.8929621,18.561974,-0.9998383,-2.0838847,-0.8144284,-0.4908438,-2.893699,4.4627833,-1.2043988
volume_sn_voxels::v454,-1.1454271,-275.03976,1.4660668,-0.4280156,9.375172,-0.9044191,-1.8795661,-1.5283284,0.6308438,-1.9189646,6.697766,-0.44055966
volume_sn_voxels::v455,-53.076763,-30.012693,-1.7238824,-0.055331677,99.440674,2.036772,-0.33089662,-0.4128092,1.807092,0.2277748,-13.020509,1.5898634
volume_sn_voxels::v456,-44.97244,-29.939175,-2.5167944,-0.34443408,76.990715,2.6596897,-1.5363151,-0.5436774,0.81489176,1.0459112,-9.530669,3.289615
volume_sn_voxels::v457,-17.172417,-8.659609,-2.516304,-0.69371223,12.537922,2.632674,-2.3318033,-0.2380908,-0.5083185,1.7544236,-0.9950706,3.729858
volume_sn_voxels::v458,-7.496149,-2.289222,-1.9418893,-0.81231457,-21.951187,2.1461625,-2.6714725,-0.042454213,-1.4911131,1.7401661,3.861987,3.1650875
volume_sn_voxels::v459,-0.19323848,-1.5291419,-1.1549033,-0.9628381,-52.681137,1.8478936,-3.108717,0.17718485,-2.0894837,1.4035685,4.5233974,3.1204581
volume_sn_voxels::v460,5.7183967,-3.2894797,0.10011239,-1.1759634,-70.106255,1.6833297,-3.5170343,0.39163852,-2.5249014,0.8578231,3.6616552,2.7277277
volume_sn_voxels::v461,12.468523,-18.709742,1.98519,-1.1516024,-48.291386,1.1642472,-2.9928837,0.23015435,-2.5444944,-0.38258976,2.285227,1.819133
volume_sn_voxels::v462,9.071206,-82.81359,3.1883929,-0.92014587,-11.940918,0.40304315,-2.1979947,0.1228139,-1.5230365,-1.4659867,-0.8514975,0.66630495
volume_sn_voxels::v463,22.029192,-171.34029,3.733153,-0.7244308,6.162206,-0.16007665,-1.6222461,-0.22095102,-0.60952216,-2.1840923,-2.3464897,0.13817127
volume_sn_voxels::v464,5.66728,-269.14124,3.0384648,-0.43385512,12.425385,-0.5678599,-1.4221362,-0.5664059,0.5880736,-2.0468798,0.039720915,-0.24584453
volume_sn_voxels::v465,-71.32454,-45.07245,-1.8947959,-0.18013677,73.76325,2.466811,-1.5486004,-0.89186406,1.5404916,0.71625865,-9.177521,2.1683786
volume_sn_voxels::v466,-50.9545,-80.59045,-2.755659,-0.48184565,19.022654,2.9616587,-2.7880328,-1.2368969,0.4096377,1.6513797,0.13346797,3.5237503
volume_sn_voxels::v467,-28.98326,-77.33488,-2.4869215,-0.6877297,-24.913275,2.5578887,-3.3880684,-1.1425273,-0.7707744,1.7764676,4.890842,3.347835
volume_sn_voxels::v468,-11.747947,-75.60517,-1.5172694,-0.84484804,-59.322586,2.250452,-3.5046496,-1.0177851,-1.6793611,1.5557798,7.5865054,3.1670558
volume_sn_voxels::v469,-3.6695898,-107.45328,-0.08865983,-0.9848243,-72.68111,2.1540694,-3.9776669,-0.79972243,-2.1444001,1.0185297,6.131768,3.245752
volume_sn_voxels::v470,8.533464,-136.92351,2.0871828,-0.8278307,-38.738987,1.40992,-3.1704993,-0.42387348,-1.767392,-0.25396216,3.076612,2.3271089
volume_sn_voxels::v471,14.743369,-194.11264,3.475056,-0.6412922,-11.839448,0.6789626,-2.2436903,-0.3877175,-0.65533966,-1.2728527,-0.79391587,1.3785013
volume_sn_voxels::v472,10.828663,-276.18463,4.05921,-0.40047196,2.046141,0.06975575,-1.2630787,-0.2039834,0.62582386,-1.6775527,-1.8674141,0.77516013
volume_sn_voxels::v473,0.40905333,-339.97382,3.257823,-0.1319587,1.2993925,-0.3056135,-0.9021034,-0.29835752,2.0221922,-1.4175317,-1.7855221,0.56417656
volume_sn_voxels::v474,-70.43762,-187.7826,-2.3169744,-0.031796243,35.764297,2.6679986,-2.4711587,-1.6238486,0.9854791,1.1603833,2.1457238,3.1107545
volume_sn_voxels::v475,-39.30525,-217.31375,-2.3094156,-0.2027395,1.6737889,2.5556147,-2.9260864,-1.8075823,-0.057855688,1.3944241,7.4473205,3.6915505
volume_sn_voxels::v476,-20.456234,-197.91403,-1.3479357,-0.28248116,-16.23151,2.0833504,-2.953097,-1.5122743,-0.9904481,1.1630147,10.40199,3.0620253
volume_sn_voxels::v477,2.374828,-247.06255,-0.09291207,-0.5039374,-40.009876,2.1413724,-3.406393,-1.6396,-1.0286205,0.8546343,9.940034,3.8914192
volume_sn_voxels::v478,-47.047096,-453.577,-2.257104,0.47494888,34.947666,2.728983,-2.4081182,-2.3175285,0.270967,1.2377515,13.511964,4.5161734
volume_sn_voxels::v479,-18.273024,-466.67154,-1.4479513,0.2539572,5.0174546,2.565869,-2.7902772,-2.430317,-0.27393308,1.277562,17.471945,4.969226
volume_sn_voxels::v480,-86.0942,-54.34,-2.3007803,-0.03048693,-1.3011221,0.08814258,-1.69811,1.1557546,-2.2240496,0.8721326,-47.710617,1.0263746
volume_sn_voxels::v481,-16.878407,-111.91788,-2.0126526,-0.030132724,3.3274028,0.69318974,-1.5005306,0.15175626,0.19966838,0.7879914,-45.773445,2.9951742
volume_sn_voxels::v482,-170.64723,-13.423779,-2.390591,-0.2463754,-8.7156925,-0.5503139,-1.4208947,3.067317,-2.522209,0.537582,-42.221107,-1.457886
volume_sn_voxels::v483,-127.336174,-30.510338,-2.2092552,-0.26351818,-3.174937,-0.025156252,-1.4639776,2.161936,-0.6679325,0.39356866,-43.26869,0.19207586
volume_sn_voxels::v484,-43.866024,-57.000774,-1.6972944,-0.34145397,1.861385,0.61244184,-1.4534625,0.7303949,1.7532928,0.2847582,-38.846096,2.3234565
volume_sn_voxels::v485,-166.56175,-13.262586,-2.301905,-0.40931103,-1.4504931,-0.88368595,-1.1090739,4.3107142,-2.0732427,-0.11480117,-32.596806,-3.2368526
volume_sn_voxels::v486,-155.1735,-11.619485,-2.1680942,-0.48282188,-6.673757,-0.6696411,-1.0334942,3.6592238,-0.71859133,-0.40753782,-27.984741,-2.198544
volume_sn_voxels::v487,-180.0096,-16.388233,-2.7567458,-0.9031814,-18.162184,-0.4012926,-1.8266748,4.00333,1.7881621,-0.91009307,-36.975815,-0.88272625
volume_sn_voxels::v488,-79.35336,-19.447426,-1.6158946,-0.79291975,-6.606524,0.34306356,-1.4551286,1.6656525,4.095513,-0.74204797,-27.15296,1.3198432
volume_sn_voxels::v489,-105.18655,-8.739813,-2.2667408,-0.6192619,3.411303,-0.69653964,-1.1718955,4.9337807,-1.8099215,-0.55517995,-28.632807,-3.4977696
volume_sn_voxels::v490,-111.188576,-9.357089,-2.1383617,-0.6611412,-4.1134377,-0.85746396,-0.8725913,4.2502456,-0.6969795,-0.9184372,-20.894888,-3.2817292
volume_sn_voxels::v491,-124.7079,-4.181523,-2.042289,-0.878859,-18.209417,-0.8948956,-0.6848477,3.9508457,0.8747539,-1.5212142,-13.063921,-2.969641
volume_sn_voxels::v492,-69.037056,-3.1611702,-1.5375549,-1.003111,-21.436962,-0.5413763,-0.8734599,2.8514564,3.2110553,-1.7227517,-6.7061696,-1.0662599
volume_sn_voxels::v493,-27.824038,-3.8435204,-0.9390323,-1.0040625,-18.907444,0.025616953,-0.7653997,1.4876184,4.7704716,-1.3701867,-5.0081573,0.39718783
volume_sn_voxels::v494,-20.710402,-5.909049,-0.48380375,-0.96949327,-14.658702,0.67904675,-1.0723578,0.4150568,6.4762826,-0.89323884,-8.831457,1.6344846
volume_sn_voxels::v495,-49.08167,-0.46987045,-2.0947945,-0.7935167,8.719414,-0.19346224,-1.4389538,5.0403295,-1.6352752,-0.62888205,-21.53775,-3.0967462
volume_sn_voxels::v496,-58.733673,-3.9592347,-1.9108566,-0.7892669,-0.037890963,-0.6547621,-0.8706356,4.3964543,-1.1095622,-1.0692544,-17.42446,-3.1783962
volume_sn_voxels::v497,-52.43707,-0.3926428,-1.9525381,-1.0084713,-5.676671,-0.9646334,-0.6786838,3.8396661,0.37250176,-1.6934934,-8.14691,-3.2748954
volume_sn_voxels::v498,-41.29343,2.1123943,-1.5088797,-1.1352445,-16.140772,-0.97335917,-0.46741945,3.3437212,2.2615147,-2.0659208,0.5617887,-2.7407982
volume_sn_voxels::v499,-24.837786,1.3234076,-1.178577,-1.1529713,-26.239315,-0.6902985,-0.47572833,2.16075,3.7755802,-2.0600898,6.7114735,-1.4636959
volume_sn_voxels::v500,-11.787907,-2.0572968,-0.8641318,-1.0798206,-25.09976,-0.25670812,-0.65192515,1.044374,4.63333,-1.7793972,6.0899944,-0.22352871
volume_sn_voxels::v501,-7.683912,-6.8068266,-0.3702219,-0.9815088,-27.293922,0.26573265,-0.8943942,0.26777193,5.421554,-1.1394721,2.7212446,0.90056926
volume_sn_voxels::v502,-24.959114,-3.1339638,-1.7516001,-0.8792829,3.1925895,-0.20688857,-1.1544226,4.6129775,-1.4328027,-0.98038894,-13.762238,-2.3443918
volume_sn_voxels::v503,-19.861992,-2.198392,-1.6522758,-0.96576005,2.090704,-0.73144954,-0.81170225,4.290819,-0.75350994,-1.5978312,-8.130542,-2.9634843
volume_sn_voxels::v504,-11.337345,3.9219124,-1.3176917,-1.1079429,-6.4372063,-1.0307963,-0.5633532,3.159717,0.45668653,-2.0483918,-0.43842044,-2.6139522
volume_sn_voxels::v505,-7.165218,3.7430844,-1.1385766,-1.2185829,-15.049039,-1.0132533,-0.45562437,2.4584742,2.2257214,-2.2511845,9.133251,-2.3379297
volume_sn_voxels::v506,0.054297987,2.6618469,-0.76821345,-1.2295995,-23.02209,-0.83339024,-0.48716265,1.3487707,3.5855558,-2.2296493,13.590817,-1.528399
volume_sn_voxels::v507,-9.489803,-3.7915585,-0.5550992,-1.0418601,-19.05519,-0.44742286,-0.68833727,0.44951314,3.786311,-1.8086035,12.767044,-0.7093855
volume_sn_voxels::v508,-1.1326908,-24.975275,-0.32929435,-1.0089508,-29.841385,0.015758606,-0.9842835,-0.113589086,4.999463,-1.3083553,7.633144,0.41274276
volume_sn_voxels::v509,-9.528619,-0.9408981,-1.3481553,-0.92256767,-4.8534656,0.49803603,-1.2943257,4.6929173,-2.1634433,-0.36119026,-6.0967016,-0.9703126
volume_sn_voxels::v510,-11.238467,-3.0297816,-1.1879057,-0.9087086,0.6749876,-0.24007131,-0.9934039,3.9612954,-1.6523576,-1.2030482,-5.947957,-1.688899
volume_sn_voxels::v511,-5.873342,2.2184496,-0.8768257,-0.92801064,4.7318597,-0.68216586,-0.67355514,3.3221958,-0.40310672,-1.7051696,-2.0324965,-2.1010814
volume_sn_voxels::v512,-2.1488698,4.2258635,-0.70166767,-1.1127295,1.6915146,-1.0317117,-0.6547837,2.649824,0.6612669,-2.1223495,4.3735037,-2.5222695
volume_sn_voxels::v513,9.169937,10.897599,-0.35348874,-1.3135616,-6.6872344,-1.1615648,-0.8784346,1.8047893,1.9543381,-2.4790752,14.057527,-2.4547112
volume_sn_voxels::v514,10.890822,2.889873,-0.3512314,-1.2863312,-12.353605,-0.98686826,-1.0954548,0.490252,2.5895977,-2.4256446,18.69267,-1.8171352
volume_sn_voxels::v515,7.8675547,-15.765758,-0.39539734,-1.180565,-17.423983,-0.69842756,-1.3028576,-0.57907355,3.436308,-2.0901382,17.174393,-1.032937
volume_sn_voxels::v516,1.6626588,-65.02267,-0.44658926,-0.9254759,-21.597929,-0.25394562,-1.3190839,-0.8480647,4.146322,-1.4121265,9.88357,0.18784674
volume_sn_voxels::v517,6.464715,-2.0866446,-1.2070167,-1.0032536,-26.763594,1.1250985,-1.3864168,4.420544,-2.8735864,0.6928909,-2.715852,0.82469773
volume_sn_voxels::v518,1.2905076,0.79692316,-0.9153943,-1.0209038,-11.520125,0.46160796,-1.321204,4.2212644,-3.0829852,-0.43423548,-3.1773472,-0.15639076
volume_sn_voxels::v519,-2.5031366,3.3210347,-0.47479913,-1.0200064,2.6314895,-0.26137388,-1.2006359,3.5537121,-2.0963066,-1.4276047,-3.4795496,-1.1268152
volume_sn_voxels::v520,6.403107,3.2691581,-0.07880644,-1.0001258,7.282895,-0.712005,-0.83761865,2.4168015,-0.73274285,-1.8404586,-1.7118055,-1.5928899
volume_sn_voxels::v521,15.958177,12.857715,0.3561881,-1.2179791,1.6180887,-1.0190994,-0.9518774,1.8561128,0.32956845,-2.2932177,7.519831,-2.223272
volume_sn_voxels::v522,18.791578,10.234341,0.5064824,-1.3318921,0.89463615,-1.2100582,-1.3787711,0.8117379,0.9954288,-2.590844,16.065163,-2.5651753
volume_sn_voxels::v523,10.689026,-1.4103146,0.3649566,-1.2182608,-1.7040777,-1.0688905,-1.6335487,-0.5056767,1.1604602,-2.4643214,20.386845,-2.0417068
volume_sn_voxels::v524,5.090834,-49.392933,-0.10099239,-1.0281998,-11.884782,-0.88032687,-1.811175,-1.3481187,2.053189,-2.0493555,18.234913,-0.9758466
volume_sn_voxels::v525,20.615961,-8.7965145,-1.4023799,-0.88382995,-22.933334,1.4706074,-1.456787,3.2248166,-3.674185,1.574071,-0.46216205,2.387501
volume_sn_voxels::v526,23.256588,-2.657641,-0.9722512,-1.0542938,-29.391432,1.1981808,-1.8611702,3.8067281,-4.2338347,0.87062746,0.6223694,1.8038605
volume_sn_voxels::v527,5.4872227,4.8986263,-0.29774767,-1.0557034,-13.875879,0.56846845,-1.8883203,3.7503333,-3.9229226,-0.3411419,-1.2307726,0.5874303
volume_sn_voxels::v528,9.694626,13.291141,0.52379,-1.1436014,-4.692436,-0.03603546,-1.5149916,3.0502045,-2.790671,-1.3608335,-0.9498302,-0.6999769
volume_sn_voxels::v529,14.656236,12.478725,1.1810946,-1.1772385,6.2033296,-0.5555813,-1.1768851,1.9741094,-1.2618233,-2.0118685,2.4244337,-1.6154042
volume_sn_voxels::v530,15.106861,7.619822,1.3467934,-1.0787733,8.543692,-0.7767217,-1.1534555,0.9698242,-0.32731405,-2.1168542,7.4516883,-1.9545513
volume_sn_voxels::v531,12.809469,3.0115402,1.3837138,-1.1047552,1.0048938,-0.9101287,-1.4769955,-0.13025393,-0.09978494,-2.2181902,14.494963,-2.1061423
volume_sn_voxels::v532,13.088031,-21.126553,0.8901622,-1.0461127,-0.82652414,-0.9238207,-1.8804137,-1.1145334,0.3203971,-2.2300522,17.71217,-1.8483455
volume_sn_voxels::v533,-0.55076885,-107.689186,0.30580875,-0.7898334,0.74289364,-0.90187776,-2.0692449,-1.8618842,0.6805477,-1.9156259,17.563934,-0.93183124
volume_sn_voxels::v534,14.70066,-51.441483,-2.0993905,-0.69191396,-3.5654616,1.7487336,-1.5539429,1.8872404,-3.5707343,2.0709226,-1.268799,3.236173
volume_sn_voxels::v535,12.448163,-9.044863,-1.3262926,-0.7924118,-18.194824,1.3690592,-2.0420396,2.1159642,-3.9116695,1.5806078,0.106930345,2.4159405
volume_sn_voxels::v536,15.186961,4.8725004,-0.72469497,-1.0273713,-38.871418,1.2877905,-2.3930564,2.6671035,-4.2022643,1.0176818,-0.18493779,2.3719206
volume_sn_voxels::v537,17.10418,13.792435,0.43683985,-1.1510167,-32.46487,0.9027727,-2.4531095,2.8157694,-3.9639547,0.05685537,1.0934398,1.2731197
volume_sn_voxels::v538,15.208607,27.667479,1.7313955,-1.2682277,-12.339834,0.35942665,-2.1670036,2.2635806,-2.9539402,-1.1117426,-0.10808783,-0.43399906
volume_sn_voxels::v539,14.749895,18.502848,2.4135227,-1.1027305,3.4225602,-0.13209143,-1.537168,1.4001138,-1.7726402,-1.7896348,2.2746737,-1.5607392
volume_sn_voxels::v540,16.221348,6.404309,2.3403285,-1.0139209,4.7077928,-0.44739574,-1.3192055,0.299787,-0.91698945,-2.008775,5.068522,-1.8158869
volume_sn_voxels::v541,15.555053,-6.307381,2.2139778,-1.0386356,8.156561,-0.7203869,-1.7516267,-0.6299581,-0.6499491,-2.2614849,10.847328,-2.261711
volume_sn_voxels::v542,-3.0072827,-81.56248,1.7755846,-0.8664043,4.989444,-0.89248025,-2.104422,-1.261938,-0.30430168,-2.1608288,14.873551,-1.8757174
volume_sn_voxels::v543,1.6118102,-205.41252,0.6660219,-0.57591635,4.551334,-0.94952023,-2.3105807,-2.1128109,0.28845233,-1.7399869,14.8365,-0.8148082
volume_sn_voxels::v544,-17.818449,-113.52383,-2.8666043,-0.35991138,48.18433,2.3698714,-1.4483882,0.48675275,-2.0525246,1.908749,-5.272785,3.5912628
volume_sn_voxels::v545,-0.39135855,-29.8739,-2.2169876,-0.6807428,-2.123444,2.0008419,-2.2002778,0.8624545,-3.0816908,1.9669031,-1.1492074,3.0820668
volume_sn_voxels::v546,2.0543404,1.2979399,-1.4692619,-0.7896768,-22.981548,1.5831335,-2.4816797,1.1767567,-3.2317061,1.5712534,0.8786453,2.2071886
volume_sn_voxels::v547,4.7660637,15.864397,-0.5398613,-0.96495247,-42.93242,1.443089,-2.8610048,1.4032208,-3.3854814,1.1696889,3.9903243,1.8030351
volume_sn_voxels::v548,13.557913,32.840424,0.91283464,-1.1856526,-39.612877,1.3532209,-3.1338255,1.5251335,-3.5275126,0.2743433,2.7247293,1.4250412
volume_sn_voxels::v549,15.672453,23.823713,2.3284566,-1.1183016,-15.992112,0.805022,-2.6654341,1.0954063,-2.592845,-0.7487137,-0.574906,-0.016891558
volume_sn_voxels::v550,21.353409,14.628199,3.5851488,-1.1149935,-2.7804253,0.30359355,-2.08941,0.7220907,-1.8661598,-1.6321862,0.7191637,-1.2266209
volume_sn_voxels::v551,19.626806,-1.8863096,3.8986597,-1.0358115,5.4791746,-0.09271306,-1.6656026,0.18302704,-1.0663499,-2.092544,2.1435995,-2.0963666
volume_sn_voxels::v552,11.595081,-59.029194,3.4923332,-0.93161917,9.419371,-0.49370903,-1.8173414,-0.6608004,-0.6970174,-2.2791255,5.682639,-2.186391
volume_sn_voxels::v553,10.286592,-170.5935,2.5129175,-0.66118723,15.926342,-0.65751,-1.8780432,-1.4384437,-0.2668104,-2.1268425,8.639986,-1.5442946
volume_sn_voxels::v554,0.11838893,-360.93106,1.1949698,-0.26881048,18.40746,-0.8433747,-2.180373,-1.9434202,0.52449584,-1.7369452,11.372187,-0.7189496
volume_sn_voxels::v555,-65.51019,-58.573,-2.772519,-0.41379628,45.682938,2.7247388,-2.1516118,-0.6075049,-0.24549209,1.7275205,-8.167621,3.1943767
volume_sn_voxels::v556,-25.871511,-2.9741673,-2.2227278,-0.6362897,-4.003108,2.1299493,-2.6396585,-0.123489395,-1.4564273,1.7810347,0.31574148,2.2907748
volume_sn_voxels::v557,-13.791661,9.443517,-1.8315285,-0.86006814,-29.496788,2.0472684,-3.2483525,-0.09113453,-2.4227643,1.6892262,3.458622,2.1444097
volume_sn_voxels::v558,-5.6069016,21.049044,-0.9485772,-1.0253315,-56.396957,1.8885658,-3.5878918,0.057957392,-2.574041,1.410198,3.8166401,1.7693156
volume_sn_voxels::v559,4.2010636,22.815533,0.83312225,-1.1555895,-57.202114,1.7568773,-3.694309,0.35889935,-2.7063675,0.69725174,4.520294,1.3701413
volume_sn_voxels::v560,6.7235813,15.926809,2.6455321,-1.0478785,-27.976353,1.1735308,-3.0565493,0.2962488,-2.3210442,-0.43250751,1.078595,0.15928595
volume_sn_voxels::v561,17.461872,0.23999944,4.5524263,-1.0235094,-10.705787,0.75407416,-2.382922,0.088198274,-1.788986,-1.3602837,-0.11777147,-0.8324752
volume_sn_voxels::v562,7.557081,-43.83379,4.874596,-0.8285841,3.6874504,0.21578814,-1.6431603,-0.05075708,-0.7861318,-1.8792576,-1.7048877,-1.666875
volume_sn_voxels::v563,13.095311,-129.4522,4.2009873,-0.57895815,9.321197,-0.12388748,-1.2273465,-0.2806183,0.09724289,-1.8406783,-0.71019185,-1.5470885
volume_sn_voxels::v564,15.146573,-278.0375,3.1519456,-0.31940216,16.850489,-0.37304464,-1.2350318,-0.64163035,0.62830997,-1.7343496,1.4640166,-0.99545205
volume_sn_voxels::v565,7.395504,-474.07855,1.7511289,0.08547175,19.884583,-0.59776807,-1.4256777,-0.9730223,1.6586314,-1.315135,3.5726976,-0.102108
volume_sn_voxels::v566,-109.51635,-5.765007,-2.329004,-0.38679057,46.438335,2.8402777,-2.4414508,-1.4017941,1.271391,1.2553866,-8.339992,2.387173
volume_sn_voxels::v567,-77.60742,2.4149766,-2.0627892,-0.5194054,0.24711956,2.302159,-2.7645233,-1.0740628,-0.07955239,1.5300976,-0.17725392,1.6760828
volume_sn_voxels::v568,-49.486935,7.193843,-1.9533759,-0.7459168,-23.422226,2.2786145,-3.563027,-1.1877005,-1.290261,1.6759734,5.7753863,1.6931266
volume_sn_voxels::v569,-28.745085,10.181877,-1.0353266,-0.8689915,-47.16322,2.115788,-3.697221,-1.0158583,-1.8625402,1.4460161,7.0057545,1.3636426
volume_sn_voxels::v570,-1.9553369,3.6564145,0.5365753,-0.9891167,-52.131477,2.0257359,-3.8850136,-0.81713223,-2.0518522,0.82183427,5.573941,1.3279858
volume_sn_voxels::v571,10.245435,-5.437195,3.1549056,-1.0353127,-42.210365,1.7568723,-3.5203786,-0.5593807,-1.9869748,-0.14796615,1.8862891,0.7561859
volume_sn_voxels::v572,13.589396,-52.2583,5.0033145,-0.79764193,-10.230809,1.1610374,-2.37805,0.019538656,-1.0630983,-1.2064335,-2.7833257,-0.038718645
volume_sn_voxels::v573,11.436829,-124.2187,5.552763,-0.5367703,3.2844825,0.5323872,-1.4282888,0.1665241,-0.009769857,-1.573266,-4.353129,-0.96500665
