Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20,Factor_21,Factor_22,Factor_23,Factor_24,Factor_25,Factor_26,Factor_27,Factor_28,Factor_29
volume_sn_voxels_feature_128,-0.35133263,0.16673052,0.40677512,0.38795528,-0.081500106,-0.8216999,-0.13157944,0.12587775,-1.0597708,0.1435926,0.112133,-1.1772889,0.22594117,-0.3207162,-0.8361336,-0.09116612,-0.017944291,-0.9945455,0.22106892,0.30259404,0.03532338,-0.17699441,-0.09451129,-0.34635448,0.37913576,0.09575555,0.16848324,-0.07762038,-0.15752934,-0.24327192
volume_sn_voxels_feature_129,-0.20247261,-0.010380635,0.16682681,0.38602218,0.67389137,0.3925451,0.2170845,0.19175181,-0.86194384,-0.070241466,0.5945652,-1.311954,0.17088415,-0.04282319,0.033148646,0.133322,-0.113328665,-1.3372989,-0.14112824,0.38196298,-0.30761626,-0.5149558,0.12403187,0.13918889,-1.0725131,-0.28104076,-0.26167688,0.016819384,-0.035129804,0.07487936
volume_sn_voxels_feature_130,-0.16024026,-0.21848585,0.022585383,0.1785469,0.43690038,0.9929452,0.2236444,0.22676583,0.34798884,0.037879784,0.27103728,-1.3097845,0.0027814652,0.20133975,0.6910653,0.16024685,0.18668798,-1.4142241,-0.06163059,0.42621568,-0.5565236,-0.027957095,0.21722722,0.074951194,-1.3585228,-0.30617392,-0.15394606,0.01887223,0.28785682,0.16897583
volume_sn_voxels_feature_131,-0.3382611,-0.32569924,-0.012901134,0.0062002097,-0.12851527,1.173686,0.018712664,0.15254904,1.1293888,-0.40144792,0.13832231,-1.1219025,0.037025895,0.28619012,0.23731863,0.16073003,1.1481191,-1.2546091,0.021642132,0.18770875,-0.2525136,0.042130128,0.3174064,-0.066682994,-1.3262441,-0.3201894,-0.20423034,-0.7507352,-0.08848675,0.100907944
volume_sn_voxels_feature_132,-0.13908248,-0.13378903,-0.07567833,0.33762413,-1.4255441,-1.0877092,-1.0482581,-0.16969846,-0.79750717,0.20693572,-0.64892244,-0.17036003,0.06328391,-0.3355731,-1.0183254,-0.09848561,0.4477224,-1.1849611,-0.1411545,-0.08257913,0.20406431,0.3535862,0.13547215,-0.5429114,0.4583171,0.31215554,0.14091623,-0.0363474,-0.3496886,-0.2205443
volume_sn_voxels_feature_133,-0.35047793,-0.1092459,0.12278839,0.4855235,-1.0220755,-0.52103513,-0.7791545,0.015606419,-0.8653762,-0.37978896,0.046766404,0.039122157,0.21612324,-0.09395534,-0.43112367,0.16725974,-0.01984793,-0.99618983,-0.44617233,0.3626618,-0.43048656,0.08772813,0.017688526,-0.018641796,0.015498334,0.0742212,-0.0050402624,-0.102362365,0.121401146,-0.2886324
volume_sn_voxels_feature_134,-0.25798813,0.047451377,0.16729064,0.20546725,-0.6818634,0.9651509,-0.14115064,0.19903998,-0.3086952,-0.5959322,0.37864003,0.0062180366,0.16110611,0.2818675,0.19179921,-0.041168243,-0.24757186,-1.2757165,-0.44808388,0.46698534,-0.41824234,-0.1796577,0.07194345,0.23784043,-1.3442775,-0.30263904,-0.13350207,-0.020947764,0.29330987,-0.10616507
volume_sn_voxels_feature_135,0.08275232,0.2132645,0.07700032,-0.08497036,-0.3571526,1.2168396,0.19031276,-0.076671414,0.92411435,-0.31107137,0.1726202,-0.28640047,-0.108874045,0.21029612,0.42984745,-0.25291333,-0.22095005,-1.0960195,-0.08131051,0.08266103,-0.23628372,0.08528347,0.22554109,0.37336418,-1.6016989,-0.30185258,-0.32546178,-0.13477513,0.28262243,-0.12227783
volume_sn_voxels_feature_136,-0.47887787,0.24210314,-0.064175695,-0.35951042,-0.43676123,0.99394286,0.26357755,-0.1533055,1.2000998,-0.4137128,0.22072393,-0.33886504,0.22677368,0.15487957,-0.22702596,-0.278637,0.37099957,-1.3389802,0.5426847,-0.23850107,0.1754979,0.085103475,0.43614477,0.11185494,-1.2773668,-0.29064277,-0.25116432,-0.6590187,-0.18435173,-0.19848718
volume_sn_voxels_feature_137,-0.2835177,-0.2925956,0.14901495,0.07631471,-1.5782909,0.46325988,-0.73765665,0.053101227,-0.03725001,-0.5015058,0.028984888,1.2807678,0.27802405,0.09156548,0.028146744,0.3833415,-0.117916934,-1.2372277,-0.6526461,0.13151893,-0.26669994,-0.051930297,-0.11587771,0.22427325,-0.15618493,-0.05031379,-0.057030175,-0.16991262,0.20678867,-0.042386193
volume_sn_voxels_feature_138,-0.06574851,0.34957245,0.16312139,-0.03233296,-1.4074183,1.1641034,-0.31369516,-0.07576295,0.57106304,-0.8730749,0.28956512,1.0997409,0.10897771,0.43529302,0.3563113,-0.07204966,-0.49355504,-1.4405388,-0.29393712,0.24132738,-0.14633112,0.0008005325,-0.007631056,0.6316162,-1.3167382,-0.08884621,-0.26670465,-0.22953536,0.30779296,-0.16642663
volume_sn_voxels_feature_139,-0.19211793,-1.336293,-0.13055417,0.036684286,-1.1409674,-0.76837504,-0.3518464,-0.16385856,-0.8009337,0.8510533,-0.7939733,0.20210105,0.2505504,0.24659713,-0.24767125,0.37265024,0.41364712,-1.363322,-0.14289369,-0.494898,-0.37121937,-0.411704,0.029601093,-1.1584816,0.31957257,0.18352595,-0.29810375,-0.00837415,0.59884435,-0.0031556918
volume_sn_voxels_feature_140,1.1193869,0.3588089,-0.21256033,0.5433484,0.2813529,0.9901161,0.12724596,0.51229703,0.67129576,0.0081050545,-1.2447615,0.120208144,-1.0355363,-0.022686575,0.22242376,-0.8908341,-0.7571016,0.17526314,0.084624626,0.41695103,0.39635658,0.441959,0.22511272,0.19953322,0.0052534156,0.29824796,0.9987167,-0.15103462,1.3167127,0.26222083
volume_sn_voxels_feature_141,0.3032396,0.17805214,-0.46894506,-0.15064803,0.12737736,0.3201612,0.13088034,0.13791095,0.3075615,0.033970147,-1.0614043,0.11550003,-0.047655176,-0.13948782,-0.13519487,-0.44603553,-0.062243916,0.030241467,-0.22429878,1.1604426,0.62692547,0.15518415,0.16681057,-1.3765391,-0.030689908,0.410169,0.014729746,-0.06203875,1.1362042,0.06622348
volume_sn_voxels_feature_142,0.9675741,-0.72026473,0.063815154,-0.21816581,-1.3815645,1.4213141,0.5585449,0.04659459,0.31800422,-0.1282646,0.8109354,0.08763299,0.094583824,0.6709667,-0.25202623,0.22980382,0.28957337,-1.3837491,0.4046398,-0.95483506,0.58831257,-0.06669354,-0.4411069,1.0097605,-0.37737364,0.6326347,-0.45195532,-0.31418028,-0.022981716,0.13504665
volume_sn_voxels_feature_143,1.125621,0.036945518,-0.85948056,0.27676663,0.38719416,-0.40382966,-0.7675583,0.7406376,0.21448696,-0.8611511,-0.98764133,-0.04902833,-0.8232269,-0.7424769,0.76992184,-0.26381946,1.0799545,0.4014634,-0.1398935,1.3213242,0.49857256,1.0287187,0.5671118,0.080464944,0.041035466,-0.3258796,0.9725828,0.2833848,1.4389848,-0.2751416
volume_sn_voxels_feature_144,1.1954122,-0.03195042,-0.91353595,-0.12908417,0.8235097,-0.76521444,-0.56805784,-0.00070812023,-0.12615912,-0.81098235,-1.3916117,0.076875195,0.001645568,-0.6623055,0.6637918,0.15423816,0.77781135,0.38704005,-0.5460202,1.4355251,0.62568307,0.38973156,0.36656457,-1.3105073,0.064240836,-0.13794619,-0.49477577,0.16551556,1.3300676,0.23227307
volume_sn_voxels_feature_145,0.6982596,1.0624878,-0.018251669,0.34309348,-1.3113085,0.5229141,-1.149614,-0.02141406,0.5753932,-1.3011667,0.37860087,-0.8530371,0.4677829,-0.6661435,-1.022132,-0.78461784,-1.1066601,0.69896007,-0.24131484,0.74288243,0.05191107,0.2923222,0.14586176,0.5370372,1.2824193,-1.3750024,-0.8704854,0.07793281,-0.21681067,0.1579023
volume_sn_voxels_feature_146,0.81601304,0.8909875,-0.14962871,-0.04976776,-1.1673234,-0.92615545,-0.22049846,-0.01546762,-0.079769254,-0.912227,-0.14880782,-1.118817,0.15025373,-0.87270147,-1.1402545,-0.62337273,-0.92328554,-0.8585953,0.23059882,-0.09683088,0.6775036,0.36945093,-0.14636591,-0.03544428,0.5499234,-1.0154588,-0.15912594,0.08583769,-0.67792845,0.0970366
volume_sn_voxels_feature_147,0.6011601,0.7845058,0.1436398,-0.089910306,-1.2572104,-0.20779373,-0.31903556,-0.006373878,-0.10493707,-0.4504087,-0.35032228,-1.344268,0.16945456,-0.14103484,-0.59266335,-0.27787316,-0.34700236,-0.26151404,0.35185573,0.2932546,0.21955787,0.064584196,0.035823233,-0.06832927,0.43502626,-0.40152663,-0.10196438,0.023450308,-0.068080835,-0.007648965
volume_sn_voxels_feature_148,-0.14458586,-0.3372447,0.09657302,-0.08347322,-1.3910022,0.8147735,-0.71299005,0.016669713,1.1082957,-0.8329896,0.14314926,-1.0859463,-0.12412017,0.31173494,0.48085943,-0.21920739,0.7448126,0.28477803,-0.2818084,0.7969393,-0.5172448,0.004989744,0.04355071,0.3388212,0.5104388,0.2537378,-0.4345369,0.21263207,0.36873487,-0.36066547
volume_sn_voxels_feature_149,0.3483377,0.7892637,-0.08641015,-0.2009848,-0.024208948,-0.7490715,0.29113796,-0.29287228,-1.294522,0.04532949,-0.050997127,-1.618718,-0.056388356,-0.5809483,-0.88790363,-0.23628369,-0.4914172,-0.94452745,0.87040216,-0.13133214,0.69819677,-0.11259945,-0.27302396,-0.085563086,0.0023806305,-0.4366924,0.1778929,0.19911687,-0.48780698,-0.06029658
volume_sn_voxels_feature_150,-0.14662616,0.029293418,-0.046439048,-0.11182363,-0.1956973,-0.08171897,0.30590004,-0.13618821,-0.89268476,0.43498576,-0.3579795,-1.3633505,0.10680907,-0.020354312,-0.33577365,0.04466493,0.11306614,-1.3020773,0.4994333,-0.07376681,0.23545523,-0.21100917,-0.07333019,0.019133233,-0.2685187,0.09841198,0.14348297,-0.09778015,0.08173633,0.08845849
volume_sn_voxels_feature_151,-0.32107812,-0.5884341,-0.10817137,-0.16639389,-1.0317065,0.35958004,-0.035065234,0.24712595,0.39278463,-0.008280482,-0.19304654,-1.3301026,0.12817705,0.44342822,0.64699185,-0.19728379,1.0468785,-0.92839724,-0.26107904,0.30351838,-0.2733106,-0.17600109,-0.025549645,-0.03594331,-0.7792401,0.81301326,0.045933403,0.09756114,0.30978683,-0.1995153
volume_sn_voxels_feature_152,-0.050770562,0.23055966,-0.0971635,-0.061581597,0.9334994,-0.11782332,0.55069864,-0.28636035,-1.1741972,0.47487357,0.100911155,-1.2694964,0.045001525,-0.4903199,-0.97604865,0.17149237,-0.22663532,-1.0088488,0.8161105,-0.14670558,0.5243617,-0.13602073,-0.24835515,0.024390008,-0.6335175,-0.20714778,-0.008406511,0.39142957,-0.22532867,0.08982474
volume_sn_voxels_feature_153,-0.20658481,-0.14203103,-0.17156312,0.017426528,0.56913763,0.26397368,0.38695082,0.039308082,-1.4351529,0.6552263,-0.1279867,-1.2395579,-0.019712357,0.17100352,0.1277622,0.07522275,0.45262817,-1.4395478,0.18765306,-0.018341104,0.11985393,-0.17261808,-0.029182855,0.016886882,-1.3081261,0.20199065,0.17228267,0.09070721,0.09816976,0.12350877
volume_sn_voxels_feature_154,-0.41083446,-0.65883034,-0.12110901,-0.105849184,-0.19078615,0.46637106,0.26663515,0.29848257,-0.19733183,-0.086148724,-0.005605374,-1.3302364,0.06512091,0.40377045,0.5649619,0.016124161,1.1489166,-1.0960265,-0.2552478,-0.02637342,-0.12616672,0.04141217,0.03079607,-0.017557543,-1.2127745,0.45216024,0.21370278,-0.12499115,0.1538723,0.18109876
volume_sn_voxels_feature_155,-0.25370052,-1.1220167,0.31892282,0.4555986,-0.8309132,-0.18676655,-0.4332498,0.2523225,1.4374074,-0.7146406,0.2927573,-1.1513321,-0.15477723,0.7969621,0.41985488,-0.14296433,1.1127095,0.40447453,-0.8970455,0.22374614,-0.9138107,-0.17047065,0.21663676,-0.09707559,-1.4061354,0.937596,-0.036064696,-0.6721075,0.012519658,-0.24825303
volume_sn_voxels_feature_156,-0.13114162,0.6287743,-0.036923394,0.19583979,0.5491045,-0.5460421,0.15539707,-0.10032363,-1.1474246,-0.3753326,0.23542783,-1.1702276,-0.23128252,-0.72136605,-1.0458735,-0.120055884,-0.20401844,-1.2860523,0.77075183,0.071413755,0.49018732,-0.12087418,-0.5193904,-0.041161694,-0.8628153,-0.31332338,0.32343423,0.16084877,-0.5046946,-0.37411305
volume_sn_voxels_feature_157,-0.062169917,0.20211622,0.063231595,0.039086085,0.92794865,-0.03060534,0.3512246,-0.038856663,-1.2773093,0.22488984,0.2568337,-1.2369435,-0.016238214,-0.33002573,-0.6367998,0.12860659,-0.11124208,-1.5204296,0.097707115,0.081928745,0.14403342,-0.14743125,-0.40565145,0.0529145,-1.3592132,0.0460707,0.004419041,0.50868016,0.017679852,0.050592538
volume_sn_voxels_feature_158,-0.14107057,-0.32212448,-0.051686376,-0.05308116,0.7526295,0.5325129,0.27225962,0.056512617,-1.2104833,0.71510124,0.23722675,-1.3283511,0.07525529,0.0019277451,0.43919826,0.12906736,0.21808152,-1.3583391,-0.09919303,0.00975918,-0.18851109,-0.06485238,-0.06685317,0.0036722997,-1.5019541,-0.055606086,0.008736079,0.28469086,0.14743705,0.043139677
volume_sn_voxels_feature_159,-0.29720345,-0.56682825,-0.2521273,0.060465563,0.07716317,0.8937828,0.13849206,0.2282799,0.3567516,0.30302677,-0.11376678,-1.5780727,-0.09560407,0.34135485,0.6739089,0.0771426,1.1135381,-1.3694981,-0.15072043,-0.2504978,-0.171396,-0.14105375,0.12948497,-0.16545527,-1.3334813,0.1897816,0.19495441,-0.017394315,0.23471397,0.26203877
volume_sn_voxels_feature_160,-0.2410021,-0.65879303,0.22769222,0.54758286,-0.8264336,0.031619277,-0.2698011,0.16838324,1.3509144,-0.66191936,0.19408222,-0.9665449,0.26195633,0.42396373,-0.48298037,0.024165513,1.2298408,0.056681897,-0.32117164,0.18700467,-0.74217683,-0.18094516,0.33183694,-0.12221785,-1.2655108,0.4774983,0.4133277,-1.0744061,-0.14180237,-0.20603484
volume_sn_voxels_feature_161,-0.4017939,0.1720664,0.16421022,0.49600846,-0.1777634,-0.7038231,-0.1413796,0.24532183,-1.2481103,-0.67571634,0.17593661,-1.4605776,-0.107471205,-0.57356405,-1.0409846,-0.0942168,-0.0021153698,-1.4618136,0.14155291,0.4282084,0.08195909,0.0009675882,-0.4131241,0.10978059,-1.1926184,-0.34472406,0.0660716,0.30026966,-0.22657195,-0.14520639
volume_sn_voxels_feature_162,-0.11485863,0.038246024,0.2223866,0.39166442,0.60353494,0.09171622,-0.06846788,0.41314676,-1.3570176,-0.16761957,0.22994548,-1.2687753,-0.0891372,-0.1513078,-0.2900765,0.04591055,-0.26790744,-1.3119045,-0.31109592,0.59494966,0.00021359051,-0.21259087,-0.29726076,0.14360331,-1.4683696,-0.042610172,-0.09886435,0.24454851,0.028329069,-0.15839127
volume_sn_voxels_feature_163,0.14042561,0.006475733,-0.040037047,0.06788383,0.8703424,0.8524139,0.06590874,0.19213468,-1.1078576,0.09618315,0.3054392,-1.1923372,-0.11066154,0.076252945,0.4313366,0.008376983,-0.3580048,-1.7579031,-0.41057464,0.12297171,-0.054856684,-0.10702256,-0.07889781,-0.03380943,-1.4441341,-0.19225313,-0.18959326,0.24263105,0.30307728,0.24414043
volume_sn_voxels_feature_164,0.16055503,0.041261908,-0.10711085,-0.105036035,0.21743625,0.914472,0.03696536,0.06041404,1.1356665,0.25241807,-0.1463204,-1.0656574,-0.06460442,-0.13799441,0.12938452,0.018126333,0.16864356,-1.3500935,0.09645527,0.008174513,0.11046587,-0.24252538,0.11227384,-0.16733131,-1.0648662,-0.25633463,-0.25874835,0.08324206,0.17882095,0.28354147
volume_sn_voxels_feature_165,0.049223687,-0.34126815,0.14719968,0.3278014,-0.3020322,0.13106318,-0.18353243,0.12796807,1.5005863,-0.15839967,0.06725614,-0.7974577,0.4795071,-0.23532574,-1.0700414,0.17858365,1.1585816,0.2352083,0.59932184,-0.15400827,-0.24221002,-0.19435525,0.447253,-0.13247935,-1.288063,-0.15836973,0.23225598,-0.9638086,-0.6229728,0.07046454
volume_sn_voxels_feature_166,-0.11865229,-0.005745064,0.4596224,0.16440676,-0.66606045,0.29409492,-0.13307792,0.2144918,-1.0976709,-0.70835537,0.35619974,-0.11012439,-0.044500493,-0.051534258,-0.33992752,0.054209925,-0.110025525,-1.1359406,-0.434328,0.98274636,-0.14305489,-0.15010175,-0.35400543,0.49299344,-1.220484,-0.1854838,-0.17871201,0.15818751,0.33669448,0.06718542
volume_sn_voxels_feature_167,0.19220954,0.32525218,0.37001148,0.008172176,-0.2188237,1.1497552,0.28772056,0.055987634,-0.057450615,-0.33093515,0.3441356,-0.13716756,-0.1710971,-0.19374809,0.12592386,-0.24173547,-0.82048106,-1.6755401,-0.017362816,0.57387185,0.05517611,-0.052601326,-0.23224954,0.33075365,-1.1739674,-0.13962147,-0.48795986,0.42022237,0.12681481,0.3300797
volume_sn_voxels_feature_168,0.61470073,0.74235725,0.09968945,-0.031062292,-0.18565612,1.188888,0.19210666,-0.10822325,1.209017,0.18312198,-0.03642862,1.0154824,-0.06628771,-0.5579125,-0.6016062,-0.4066877,-0.7932205,-1.4885935,0.811541,0.05397087,0.77699554,0.0039975503,0.29741734,0.11279957,-1.268398,-0.23698926,-0.57070017,-0.2233624,-0.121007495,0.11805214
volume_sn_voxels_feature_169,0.34869006,-0.098010294,-0.23360293,0.508729,0.40850174,0.2796938,-0.19535491,-0.023376143,1.3127384,0.14292522,0.31271303,1.0481495,0.6316983,-0.96015275,-1.2085319,-0.19028139,0.5366425,0.39099607,1.079008,0.04662629,0.8156987,-0.061979454,0.3775788,0.1820986,-1.4360846,-0.85044825,0.12865533,-0.7668874,-0.6635117,-0.26627445
volume_sn_voxels_feature_170,-0.13221513,0.9339245,-0.7706721,-0.090477936,-1.2893941,-0.91345936,-0.37758946,-0.28305385,0.069788896,-0.43731657,-1.1705579,0.0039950553,-0.64870584,-0.6968993,-1.2379609,-0.23108603,1.1181866,-0.82626164,0.33485943,-0.28833556,1.2047981,0.624572,-0.09840214,-0.6167957,0.15675429,-0.38721076,1.034319,0.30100182,0.11215013,-0.6411985
volume_sn_voxels_feature_171,-0.23449251,-0.6627421,-0.32489678,-0.21975908,-1.3291564,-0.6543925,0.43423998,-0.25143632,-0.6609534,-0.16535546,-1.2976006,0.05654757,-0.19718756,-0.25036335,-1.0530772,0.18728395,1.060995,-1.2235197,0.3131942,0.028304962,0.41184482,-0.35898536,-0.18734042,-1.058478,0.19131643,0.023415089,0.537813,0.020270955,0.765967,-0.16639332
volume_sn_voxels_feature_172,-0.23863082,-0.976006,-0.24902251,-0.037718378,-1.2491807,-0.5988842,-0.0564185,-0.1794445,-0.7902168,-0.06754183,-1.1781781,0.19911209,0.0903175,0.076093026,-0.9595438,0.5481554,0.7157832,-0.99163955,0.039640486,-0.11979475,0.010933986,-0.28083682,0.05547283,-0.059618853,0.26787585,0.3158959,-0.22012807,-0.062305678,0.27211735,0.013575742
volume_sn_voxels_feature_173,0.72440267,0.25659284,0.27997702,-0.09318163,-1.3574593,1.1004825,0.67034954,0.05057605,-0.004556104,-0.8359545,0.7471569,0.14379364,-0.16229607,0.7453829,-0.67206544,0.6105912,0.104437426,-1.3489293,0.456392,-0.119425036,0.58567184,-0.1560599,-0.72815925,1.0986061,-1.0587722,0.75242746,-1.006874,-0.26283357,-0.19377707,0.2868759
volume_sn_voxels_feature_174,0.9084034,1.3307956,0.060253374,0.4635917,-1.062797,0.34438822,-0.92019075,0.13288231,0.5367957,-1.286628,0.11857869,-1.4590415,0.21211426,-0.7227883,-1.1375427,-0.56874114,-1.1162294,1.2079375,-0.2294093,-0.43915072,0.21230364,0.50238717,0.5762686,0.8298233,0.0044676964,-1.3316907,-0.48271185,-0.09210089,-0.46483925,0.035447143
volume_sn_voxels_feature_175,0.5535265,1.0700685,0.59697837,-0.023383649,-1.4018325,1.2510695,-1.1208606,-0.0906316,0.2757669,-1.0134522,0.052619666,-1.0908508,-0.016201988,-0.13064592,-0.34860736,-0.06613312,-1.0997878,1.034987,-0.013456113,-0.43445757,-0.16478737,0.31659892,0.4804061,0.52099705,-0.025971754,-0.13587591,-0.73459935,-0.31375426,0.310785,-0.33317724
volume_sn_voxels_feature_176,-0.09094425,0.633928,0.22499338,-0.4744775,-1.3186547,0.8161684,-0.32343665,-0.32843885,-0.7329808,-0.75127804,0.06433973,-1.4915287,0.025722736,0.10307702,0.08820951,0.028123343,-0.112352625,0.72099674,-0.19224302,-0.24703111,-0.14753902,-0.34437087,0.19339228,0.48102504,-0.947736,0.4740934,0.110574044,0.26407528,0.00095811003,-0.008205294
volume_sn_voxels_feature_177,-0.3853442,-0.07906206,0.4757314,-0.14308031,-1.2192656,1.2516464,-0.82058036,-0.20038019,0.6516033,-0.9912054,0.23046899,-1.4391489,-0.5893221,0.39319625,0.84144646,0.4138019,0.71562034,1.2337395,-0.36652374,-0.17944068,-1.0586721,-0.0038628806,0.056458104,0.65361816,-0.8476075,1.1806307,0.119801074,-0.13736613,0.5679046,-0.7206255
volume_sn_voxels_feature_178,0.041920662,0.5881038,-0.43684462,-0.45444512,-0.6657119,-0.35270563,0.25255248,-0.62581563,-1.2550108,0.6701765,-0.17294107,-1.4731445,0.07491225,-0.04546601,-0.7500505,-0.046014726,-0.18552388,-0.58155775,0.016004924,-0.61471534,0.33243942,-0.18174815,-0.030399537,-0.16156921,-0.9121175,0.20704843,0.6381664,0.20709316,-0.3141764,0.10463849
volume_sn_voxels_feature_179,-0.23505083,-0.04237446,-0.35198873,-0.55201507,-1.0518761,0.15664226,0.45065543,-0.17856586,-1.2057018,0.19733533,-0.10585863,-1.2175639,-0.055331897,0.4648469,0.39808372,-0.020159127,0.67060745,0.1893616,-0.22400407,-0.61876696,0.025445677,-0.13645412,0.14743207,-0.0029987765,-0.69616205,0.89241594,0.71655726,0.0010070334,0.22097121,-0.23899375
volume_sn_voxels_feature_180,-0.41504925,-0.38319188,0.262486,-0.21750937,-1.2872413,0.8652991,-0.32474992,-0.24740703,0.642918,-0.41293725,0.08627132,-1.1661217,-0.6937994,0.7320151,0.8242454,0.33675525,1.2724016,1.1058023,-0.51693904,-0.36346397,-0.9613715,-0.088031046,-0.13857698,0.2031746,-1.2265402,1.0919759,0.80790794,-0.14902227,0.4465449,-0.79819685
volume_sn_voxels_feature_181,-0.14592262,0.48667026,-0.35855475,-0.39230168,0.5049249,-0.4121187,0.1574672,-0.4382946,-1.4121052,-0.055550188,-0.13267423,-1.3110623,-0.004876438,-0.3019569,-1.0242044,-0.10113522,-0.24277918,-0.9505836,0.12340855,-0.18209666,0.50229365,-0.06758707,-0.340591,-0.19856595,-1.2210264,-0.2310952,0.33666533,0.37848467,-0.5343537,-0.09484859
volume_sn_voxels_feature_182,-0.11953578,-0.52968645,-0.096211016,0.13395627,-0.97486603,0.43847042,0.06791364,-0.3124225,0.8348926,-0.0372443,0.0036404396,-1.0831378,-0.5516553,0.90006876,0.4552847,0.43001395,1.1333025,0.78717524,-0.47176856,-0.51071835,-0.52477604,0.021758467,-0.056822,-0.3039183,-1.3760111,1.1316428,1.25704,-0.4164687,0.28059486,-0.6001322
volume_sn_voxels_feature_183,-0.22433537,0.7647303,-0.3452801,0.1747864,0.33945772,-0.9330749,-0.12528275,0.1089768,-1.2429084,-1.1303123,-0.14726031,-1.3952075,-0.10497517,-0.8878709,-1.1735313,-0.54514617,0.015073636,-1.2965108,0.2717799,0.11231312,0.70317745,0.47211826,-0.75368875,0.039638788,-1.3989208,-0.880778,0.3483948,0.29147747,-0.8062352,-0.20213601
volume_sn_voxels_feature_184,-0.19212872,0.09029971,-0.25406772,0.133056,0.77829117,-0.40583488,0.17592582,-0.17944607,-1.2472861,-0.1713673,0.0043233046,-1.3862233,-0.050325375,-0.055411097,-1.0226233,-0.18304521,-0.20667459,-1.2579429,-0.14478244,0.091101706,0.120498635,-0.061268914,-0.77093023,-0.108357,-1.4852297,-0.030603204,0.17454113,0.28102115,-0.14732976,-0.034711357
volume_sn_voxels_feature_185,-0.06299774,-0.15792313,-0.45308062,-0.6580099,0.79491496,-0.106891446,0.31853396,-0.20859633,-1.4414525,0.68340105,-0.06560129,-1.4529971,0.1133576,-0.0052451864,0.20303552,0.11419295,-0.26249567,-1.1381524,-0.29422444,-0.26485583,-0.28283313,0.0029012149,-0.4160076,-0.3558108,-1.4190379,0.35106614,0.32939994,0.39512098,0.31001922,0.041738074
volume_sn_voxels_feature_186,-0.0077571627,-0.35479876,-0.5322438,-0.5406084,0.26517245,-0.199947,0.18163098,-0.3143916,-1.2834686,0.7856744,-0.22946519,-1.2941898,-0.06697261,0.075266905,0.46198076,0.25103483,0.21656264,-0.7387893,-0.3286493,-0.6781207,-0.06846617,-0.1661436,-0.28666818,-0.5625201,-1.2860337,0.6527982,0.7714633,0.266529,0.20194113,-0.023487935
volume_sn_voxels_feature_187,0.2923288,-0.5904344,-0.1813005,0.2291316,-0.66946256,-0.45611012,0.06828782,-0.34367365,1.2705874,0.1797795,-0.35686275,-0.917542,-0.1417654,0.23497316,-0.5113805,0.55577546,1.1369009,1.1104931,-0.011343443,-0.79027736,-0.30013004,0.009487607,0.17653275,-0.597284,-1.3728681,1.0228955,0.9684756,-0.42947584,0.14600605,-0.071277365
volume_sn_voxels_feature_188,-0.23422569,0.8527202,0.04439153,0.550366,-0.45445698,-0.85570645,-0.06765151,0.25010282,-1.2886814,-1.1668859,-0.25299427,-1.0720371,-0.15795328,-0.4335232,-1.1276529,-0.28114235,0.27565402,-1.2605518,-0.11026422,0.6306676,0.5879637,0.408731,-1.0589708,0.46315348,-1.148254,-0.5127624,-0.004479024,0.5144517,-0.50373536,-0.29954594
volume_sn_voxels_feature_189,-0.121189035,0.4053429,0.06715629,0.15749282,0.294026,-0.48862588,-0.037000727,0.103740305,-1.2999662,-0.651224,-0.0065738936,-1.3759211,-0.18122458,-0.38290104,-0.92907214,-0.15015453,-0.2346643,-1.6074603,-0.38571265,0.6392022,-0.032167263,0.046991978,-1.0418395,0.1246431,-1.4038345,0.07147933,-0.22093984,0.37420785,0.096630596,0.03526375
volume_sn_voxels_feature_190,0.07761437,0.11089101,0.0037928433,0.04015224,0.6304821,-0.32254001,-0.031303447,-0.2815069,-1.2558169,0.13621438,0.013962849,-1.522882,-0.22504625,-0.22047246,0.057670567,-0.08544461,-0.53219306,-1.3205606,-0.5161737,0.31781194,-0.0941799,-0.059535906,-0.8476706,-0.17910485,-1.4468969,0.26923347,-0.3634324,0.39250496,0.3646855,0.18404537
volume_sn_voxels_feature_191,0.8892915,0.10657296,-0.1531384,-0.08017777,0.5126903,-0.5568085,-0.036528237,-0.17310888,0.09755738,0.48561817,-0.36799574,-1.019571,0.019142073,-0.67138994,-0.0028542746,0.0810529,-0.515946,-0.92027956,0.10678483,-0.47708678,0.4328831,-0.059129626,-0.32559553,-0.42534986,-1.2244394,0.19463824,0.07543151,0.45784253,0.05583651,0.07461271
volume_sn_voxels_feature_192,0.68758494,0.7432113,0.39222428,-0.04166761,-0.26011923,-0.37542894,0.15527561,0.1852126,-0.60126907,-0.37174118,-0.21343972,-0.18665028,-0.119389035,-0.62705535,-0.6650799,-0.30581504,-1.075721,-1.2274649,0.115135215,1.0294684,0.6571499,-0.09660318,-0.67059684,0.44003925,-1.2672554,0.10564419,-0.7626972,0.45960513,0.3573759,-0.016211133
