Feature,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11
volume_sn_voxels::v438,18.54575,1.9619619,0.6237553,-1.926164,-0.2941039,-1.0618323,-1.5531514,0.08118114,-0.07661709,-1.9245358,-0.3826507,-6.829295
volume_sn_voxels::v439,7.8279157,2.7084422,0.23487522,-1.4938416,0.07449033,-1.01545,-1.4591764,-0.018602805,-0.7856169,-2.092843,-0.1178933,-2.318209
volume_sn_voxels::v440,0.8961809,3.0583103,-0.21216421,-1.2296555,0.25755826,-0.9005539,-1.5859461,0.6135128,-0.82618093,-1.7804822,0.28034028,-0.052853566
volume_sn_voxels::v441,-28.315432,3.3171802,-0.45251426,-1.1611919,0.20331925,-0.75452965,-2.1246214,-0.19758913,-0.5753614,-1.2539877,0.2615629,0.5651768
volume_sn_voxels::v442,-77.46191,2.8273082,-0.7586274,-1.0413622,-0.0034093217,-0.42969453,-2.6082044,0.3788707,0.01963507,-0.32712942,0.50465256,0.85653585
volume_sn_voxels::v443,-123.88211,1.2406783,-0.7506575,-0.8179109,-0.40537867,0.012334364,-2.358454,4.1610947,0.5511444,0.47598183,0.33014616,0.8476324
volume_sn_voxels::v444,-33.598167,-6.447596,-0.3295417,0.06085509,-2.2003255,0.029840125,0.37498873,9.398811,-3.8230512,0.43748096,0.1292614,-3.498289
volume_sn_voxels::v445,-18.94232,-6.06743,-0.47797233,-0.3086012,-1.4677935,0.027397826,-0.15624578,5.2156663,-2.1993535,0.8644674,0.09287865,-7.7692547
volume_sn_voxels::v446,-2.4220045,-4.1427197,-0.30401522,-0.4500667,-0.96501887,-0.1330581,-0.6166945,2.2160509,-0.18743156,0.7295934,-0.06496516,-9.879574
volume_sn_voxels::v447,7.2653594,-2.490133,-0.080282375,-0.64032376,-0.52745724,-0.2359719,-0.9645868,0.2621371,1.1155978,0.59405917,-0.037356492,-10.076346
volume_sn_voxels::v448,9.941516,-1.4409608,0.09341303,-0.83993536,-0.43502593,-0.4347388,-1.3371267,0.628256,1.9260281,0.1396994,0.15547843,-10.903322
volume_sn_voxels::v449,13.2682,-0.461198,0.22961915,-1.139115,-0.5769573,-0.73015034,-1.7085985,1.0207478,1.9167233,-0.951083,-0.30781168,-10.442022
volume_sn_voxels::v450,7.275553,0.61767524,0.2810712,-1.1074913,-0.3195616,-0.9143677,-1.828639,0.828345,0.64579076,-2.3880203,-0.4629011,-6.8724413
volume_sn_voxels::v451,-0.45167252,2.1978862,-0.095997974,-1.0174028,0.04956703,-0.969361,-1.7599123,1.2465651,-0.27112925,-3.222803,-0.29352435,-3.095823
volume_sn_voxels::v452,-23.141724,2.538989,-0.33301646,-0.9164386,0.13632151,-0.8835751,-1.7593107,0.6712968,-0.88413614,-3.0864153,-0.302535,-0.19984797
volume_sn_voxels::v453,-77.037674,3.4038048,-0.6831268,-1.0885744,0.030333444,-0.7817846,-2.4520888,0.48198214,-0.99414724,-2.9295654,-0.53764343,0.7615742
volume_sn_voxels::v454,-108.381676,1.94776,-0.5038477,-0.6619243,-0.11649925,-0.22963528,-2.0329266,1.5720227,-0.27750203,-1.1738065,-0.027030401,0.9823696
volume_sn_voxels::v455,-6.9671297,-6.2263303,-0.41693658,0.06760418,-1.6585213,-0.017226407,0.17480093,11.146365,-2.7192636,0.23559016,0.46693614,-1.9596242
volume_sn_voxels::v456,-11.748305,-7.27515,-0.59962225,-0.109317236,-1.8916141,-0.016554808,-0.359371,8.933002,-1.7123119,0.7002211,0.16473979,-6.2531323
volume_sn_voxels::v457,-5.212949,-6.198929,-0.6991773,-0.2920782,-1.381182,-0.0993569,-0.9930967,4.397106,0.46469155,1.0205027,-0.1832142,-9.55561
volume_sn_voxels::v458,-0.4664227,-4.0431824,-0.5397651,-0.36810297,-1.0398592,-0.20577358,-1.2912976,1.9399267,1.866546,0.8109873,0.39741307,-10.212071
volume_sn_voxels::v459,1.4979175,-2.409149,-0.4746708,-0.41537806,-0.92575246,-0.35315958,-1.5932965,2.1634772,2.6816673,0.2911285,0.3111021,-10.435023
volume_sn_voxels::v460,-1.8822588,-1.1860809,-0.46566942,-0.6086363,-0.93105686,-0.59178895,-2.0911992,2.33466,2.9947126,-0.99754465,0.23864314,-10.650759
volume_sn_voxels::v461,-7.4861736,0.24349841,-0.334635,-0.7058681,-0.6414398,-0.789336,-2.1829953,1.9127935,1.5854025,-2.9094906,-0.04159718,-7.690507
volume_sn_voxels::v462,-28.430569,1.5668927,-0.265312,-0.6774048,-0.35134375,-0.82304865,-1.9034697,2.4208462,-0.009425529,-4.0237746,-0.264561,-3.5439007
volume_sn_voxels::v463,-61.594788,2.2677727,-0.31768924,-0.65288347,0.11163336,-0.7374053,-1.7810998,3.1614196,-0.80567795,-4.365468,-0.3019543,-0.38959384
volume_sn_voxels::v464,-102.305534,2.2009487,-0.22737658,-0.5249265,0.03619131,-0.44386044,-1.6437994,2.738159,-0.8352598,-3.4350066,-0.017708417,0.7797458
volume_sn_voxels::v465,-15.582225,-7.7479916,-0.4264436,-0.09453112,-2.015819,-0.01372803,-0.47372025,9.398407,-1.1178654,0.35723,0.47825503,-4.2532063
volume_sn_voxels::v466,-31.332975,-8.090218,-0.9648052,0.090894304,-2.2004983,0.021729412,-1.2082853,5.1708345,0.6635427,1.0566089,0.8963915,-8.724738
volume_sn_voxels::v467,-30.926348,-6.14843,-1.1580805,-0.24451926,-1.869442,-0.031268075,-1.6126798,1.5074406,2.470183,1.0554593,0.94325274,-10.259407
volume_sn_voxels::v468,-30.156715,-4.2088594,-1.1351093,-0.24590074,-1.5904157,-0.16452791,-1.9717813,1.8532172,3.4049187,0.47500402,0.7553823,-10.664665
volume_sn_voxels::v469,-39.138336,-2.6059783,-1.0795071,-0.3610297,-1.5242307,-0.38107195,-2.5026603,1.799039,3.5835273,-1.0223238,0.5982688,-11.27636
volume_sn_voxels::v470,-50.729862,-0.44350892,-0.66824394,-0.4328949,-1.1455302,-0.524005,-2.2504268,2.1934118,1.7607398,-3.0731058,0.75159174,-7.6729093
volume_sn_voxels::v471,-71.22713,0.7263431,-0.3599119,-0.56576693,-0.6172387,-0.56394,-1.8994676,4.6730795,0.19607605,-4.5249214,0.5227167,-3.5755196
volume_sn_voxels::v472,-102.74809,1.609137,-0.17853796,-0.4992707,-0.21604943,-0.45404083,-1.4898041,5.2517686,-0.6330962,-4.8692136,0.73750144,-0.25823316
volume_sn_voxels::v473,-128.60286,1.4635731,0.08670119,-0.42622587,-0.024051381,-0.1973679,-1.1344756,7.5776343,-0.6199111,-3.8987281,1.0298027,0.92480993
volume_sn_voxels::v474,-73.678925,-8.193429,-0.8552231,-0.014746568,-3.1828797,0.23944135,-1.1186792,3.2921114,0.35277775,0.7146301,1.1761466,-6.6515913
volume_sn_voxels::v475,-84.62251,-6.8837795,-1.3897029,-0.08254268,-2.9739878,0.27833733,-1.5368807,0.9591058,1.7980975,0.92906463,1.254829,-8.623454
volume_sn_voxels::v476,-76.29862,-4.5081353,-1.1572754,-0.08397096,-2.2005568,0.14846258,-1.6579998,0.90212137,2.3247511,0.3263482,1.2932924,-8.3409
volume_sn_voxels::v477,-94.769104,-3.3153298,-1.202562,-0.25182945,-2.2395988,0.02290573,-2.1923947,1.4167414,2.6472995,-1.0431964,1.7510154,-9.487546
volume_sn_voxels::v478,-177.3381,-7.6190906,-1.4476407,0.035409957,-4.7180033,0.71943843,-1.3252352,-1.6640066,0.50084174,0.48801187,2.3036404,-7.8630476
volume_sn_voxels::v479,-182.19093,-5.98949,-1.7041615,-0.10340105,-4.0967326,0.6694341,-1.6975912,-0.3578614,1.3870766,0.029285364,2.9218242,-8.927193
volume_sn_voxels::v480,-22.823792,-2.3027558,0.7203863,0.13825276,0.20288007,-0.28431296,0.49828193,18.198093,0.38656202,-0.102476425,-14.435753,-2.3020234
volume_sn_voxels::v481,-44.416954,-2.3191576,0.19524135,0.32401457,-0.23635544,-0.0513174,0.2969578,32.16012,-7.6278295e-05,-0.20371477,-8.901438,-2.299655
volume_sn_voxels::v482,-6.396695,-2.8474855,1.9507946,-0.4869052,0.24525508,-0.6774069,0.6682312,7.3840227,0.88992274,0.14117557,-15.611436,-0.49128613
volume_sn_voxels::v483,-10.881863,-2.717142,1.4607173,-0.18358311,0.07890551,-0.50664544,0.36455238,18.909021,0.3142208,0.050474193,-12.280289,-0.775993
volume_sn_voxels::v484,-21.717096,-2.3727214,0.63658386,-0.047105554,-0.29651472,-0.23614614,0.03503382,33.120083,0.039211836,-0.11543928,-5.7595563,-0.902103
volume_sn_voxels::v485,-3.5946367,-2.0265749,2.731379,-0.7419189,0.20908812,-0.9742228,0.6275389,1.9714111,0.48929015,0.38266984,-13.256056,0.053196955
volume_sn_voxels::v486,-4.3959093,-1.7021313,2.4687488,-0.89504325,-0.16556281,-0.85766536,0.3961023,4.667115,0.652802,0.42322582,-10.317364,0.35120714
volume_sn_voxels::v487,-3.3629532,-2.3864,3.0674596,-1.4458119,-0.79541934,-1.0377539,-0.037483953,21.729498,0.9378531,0.6449099,-8.811133,0.5448148
volume_sn_voxels::v488,-5.4533553,-1.7669748,1.3224702,-0.76997554,-0.64984524,-0.56972444,-0.43950185,32.67135,0.30368418,0.2551202,-1.572163,0.18988435
volume_sn_voxels::v489,-1.0719007,-1.4700555,2.835994,-0.4432868,0.052741,-1.2463341,0.4497913,1.1449943,-0.4315743,0.49986988,-11.20039,-0.110020764
volume_sn_voxels::v490,-1.1402183,-0.46742812,2.501786,-0.9110744,-0.29354712,-1.1014469,0.26448032,0.7566431,0.09981265,0.6112713,-8.482885,0.4432625
volume_sn_voxels::v491,0.32157856,0.099673025,2.5717797,-1.4161552,-0.7960187,-1.1097764,-0.06464938,4.324248,0.5678969,0.958778,-5.0639873,0.96422815
volume_sn_voxels::v492,0.5897407,0.55456585,1.9350406,-1.5529702,-1.1990248,-0.8959379,-0.4365538,9.188236,0.4097365,0.9921799,-0.7560269,0.8784343
volume_sn_voxels::v493,2.8234718,0.16387074,1.1259401,-1.1717867,-0.938925,-0.63343567,-0.72067314,19.378479,0.3863283,0.6872122,2.4966996,0.76189375
volume_sn_voxels::v494,-1.2673047,-0.768329,0.5252834,-0.6333368,-0.49893302,-0.4061486,-0.8861642,34.965168,0.66953164,0.21503836,5.9367623,0.52684766
volume_sn_voxels::v495,0.22893435,-1.5686038,2.8154693,-0.25203082,-0.110642515,-1.3523585,0.1501361,1.350868,-0.6012595,0.3850826,-7.5652804,-1.5714713
volume_sn_voxels::v496,-2.5282354,-0.14306784,2.4707015,-0.63359445,-0.32208762,-1.2576928,0.113951184,0.06841282,-0.46449727,0.61057466,-6.922111,-0.059852887
volume_sn_voxels::v497,2.3744779,1.1579612,2.2863083,-1.0943638,-0.4200389,-1.2443585,-0.1231165,0.87940955,-0.19161452,0.9786689,-4.148142,0.662647
volume_sn_voxels::v498,0.9277466,1.6713692,1.8465184,-1.6742158,-0.9875314,-1.1119068,-0.4570771,2.2487388,0.19869785,1.2417481,-0.518934,1.1412772
volume_sn_voxels::v499,2.2451768,1.8129194,1.2172455,-1.7008568,-0.9809072,-0.86033386,-0.8168878,5.756764,0.52056676,1.3055077,2.3687994,1.142827
volume_sn_voxels::v500,1.4753497,1.159992,0.8221204,-1.3631157,-0.9806619,-0.6291793,-0.9839417,11.742354,0.4172182,0.9750799,4.756693,0.9321412
volume_sn_voxels::v501,0.24467231,0.3788095,0.25372308,-0.89155525,-0.42434365,-0.39825752,-0.99757636,23.052063,0.85429275,0.47706255,6.3134074,0.6527161
volume_sn_voxels::v502,1.2650074,-0.18777092,2.278925,-0.5240564,-0.5064391,-1.2928637,-0.055166595,0.12813064,-0.5258245,0.39260668,-4.8936357,-1.7796185
volume_sn_voxels::v503,2.925351,1.0265782,2.1250424,-0.93378466,-0.4370354,-1.3086972,-0.23206958,-0.9167569,-0.6634785,0.8442072,-4.2484455,-0.11252908
volume_sn_voxels::v504,2.190399,2.0294971,1.7650086,-1.2611713,-0.58923274,-1.1718786,-0.4859015,-0.3039351,-0.34796056,1.0763206,-1.2770556,0.55450183
volume_sn_voxels::v505,3.6650808,2.5759401,1.1769108,-1.5154933,-0.62959987,-1.0302186,-0.8866924,1.8624127,0.0003140207,1.4201852,1.7950629,1.1220834
volume_sn_voxels::v506,0.088593766,2.4487011,0.77740866,-1.5592608,-0.7565644,-0.8208538,-1.2079188,3.7046402,0.31913045,1.527148,4.29213,1.0773815
volume_sn_voxels::v507,1.444515,1.663097,0.27395082,-1.3035885,-0.7317195,-0.58008975,-1.2287873,7.522788,0.60018325,1.1663492,5.002116,0.8085208
volume_sn_voxels::v508,-6.8356085,0.885859,0.07721402,-0.9446474,-0.5390894,-0.40321758,-1.2979097,17.468584,0.9823537,0.8426426,6.17601,0.8146771
volume_sn_voxels::v509,3.6951706,-0.2817018,2.0660286,-0.5069417,-0.7013749,-1.2001824,-0.22124614,-1.4012761,-0.16772838,0.03151478,-2.6147847,-4.8536787
volume_sn_voxels::v510,1.4472332,0.73558134,1.8321555,-0.82328534,-0.547988,-1.1871004,-0.3673441,-1.3640442,-0.5928209,0.29972813,-3.425217,-1.9749331
volume_sn_voxels::v511,1.2175833,1.5454875,1.5402017,-0.9851131,-0.076834336,-1.0720166,-0.49432173,-0.4272588,-0.63858384,0.5666174,-2.013639,-0.19112551
volume_sn_voxels::v512,3.385539,2.5302157,1.2846037,-1.2182788,-0.11956617,-1.079846,-0.8602994,-0.26337418,-0.48390663,0.8510918,0.07710873,0.5132488
volume_sn_voxels::v513,6.908033,3.1932223,0.86817366,-1.5001837,-0.28303078,-1.0360199,-1.4593557,0.8411842,-0.14352986,1.2786583,2.68573,0.90056163
volume_sn_voxels::v514,2.5790417,3.0470328,0.2811909,-1.3941786,-0.32113063,-0.8136582,-1.7633406,1.5068108,0.18062359,1.4753336,4.481505,0.9796043
volume_sn_voxels::v515,-7.2018685,2.2572098,-0.16172297,-1.3097138,-0.51103,-0.5849917,-1.8191955,3.9953473,0.6086259,1.4529659,4.771819,0.85468817
volume_sn_voxels::v516,-24.81685,0.9070125,-0.26259956,-0.94296604,-0.43736625,-0.31388363,-1.5719187,11.594151,0.96333945,1.053082,4.4554753,0.6453234
volume_sn_voxels::v517,1.782054,-0.65650076,1.6613299,-0.71248674,-0.53420293,-0.97907364,-0.27222615,-1.2686055,0.70321697,-0.18268913,-1.3498737,-8.323949
volume_sn_voxels::v518,0.83459735,0.317538,1.8791592,-1.0423567,-0.9273619,-1.1318527,-0.44386026,-2.635877,-0.20186175,-0.23640694,-2.6534238,-5.9349947
volume_sn_voxels::v519,1.8902763,1.2941117,1.6143364,-1.1635194,-0.6512746,-1.162961,-0.5912609,-2.2696233,-0.6238441,-0.26106995,-2.45373,-2.5959404
volume_sn_voxels::v520,5.1470323,2.0516887,1.0331788,-1.0918701,0.07201473,-1.0317731,-0.7972203,-0.5197682,-0.73572206,0.037982058,-0.6519018,-0.14452688
volume_sn_voxels::v521,5.975674,3.1379352,0.77924514,-1.1935341,0.16584533,-1.080318,-1.3521726,-0.38639224,-0.61483383,0.35484463,0.5625941,0.31136078
volume_sn_voxels::v522,4.4281425,3.6244574,0.35264167,-1.3162266,0.114340015,-0.99643016,-1.9652168,-0.4662561,-0.28777805,0.7562797,2.918029,0.5861805
volume_sn_voxels::v523,-1.6457324,3.0861137,-0.26748276,-1.1768364,0.0018520636,-0.7522931,-2.2419353,-1.1543994,0.1341335,1.1153119,3.3294878,0.77753335
volume_sn_voxels::v524,-20.47044,2.285679,-0.6301915,-0.9617788,-0.22560486,-0.46841437,-2.2200825,1.0725855,0.5284331,1.2378857,3.094522,0.6506593
volume_sn_voxels::v525,-2.896297,-1.1566314,0.84860224,-0.58133054,-0.062345203,-0.6281356,-0.24549079,-1.4283125,0.939842,-0.014529773,-0.93897927,-10.132499
volume_sn_voxels::v526,0.47487524,-0.4228053,1.307371,-0.9140878,-0.5723492,-0.874723,-0.6098652,-1.7869406,1.0420679,-0.40570384,-2.0119812,-9.891535
volume_sn_voxels::v527,3.447959,0.5684999,1.5047386,-1.0898505,-0.659044,-1.0522658,-0.87101805,-3.0644047,0.18687324,-0.80641496,-2.3155005,-7.222386
volume_sn_voxels::v528,8.334829,1.7228717,1.1198523,-1.1514969,-0.2794222,-1.1590497,-1.040324,-1.2713504,-0.48592174,-1.2205548,-1.6592901,-3.767422
volume_sn_voxels::v529,6.7040462,2.499906,0.6581188,-1.0861768,0.18874569,-1.1529704,-1.3669814,-0.8330077,-0.81213695,-1.1225356,-0.1136944,-0.93645096
volume_sn_voxels::v530,6.2183194,3.0312648,0.11227105,-0.92382216,0.40071774,-0.9606114,-1.5892061,0.10552994,-0.63074833,-0.7717773,0.93090993,0.04061813
volume_sn_voxels::v531,1.0396492,3.0918512,-0.29798746,-0.8920155,0.25180364,-0.8386426,-2.0477185,-2.1574736,-0.34219357,-0.17965065,1.7641265,0.41039312
volume_sn_voxels::v532,-11.964007,2.8532138,-0.6644006,-0.8028582,0.28385493,-0.63212025,-2.4227817,-1.0034171,0.13308673,0.38750416,2.0449104,0.4755772
volume_sn_voxels::v533,-44.76747,1.9505408,-0.8114367,-0.6962569,-0.095073774,-0.32270128,-2.4052467,-0.13984717,0.3834082,0.8678838,1.6184782,0.46319887
volume_sn_voxels::v534,-19.4787,-2.508419,0.1390887,-0.3763338,-0.007150863,-0.29734552,-0.21407671,-1.9852341,0.53568465,0.44083178,-1.4839988,-10.500149
volume_sn_voxels::v535,-2.2368903,-1.4747,0.42989147,-0.52481127,-0.18347934,-0.47033376,-0.5846786,-1.3242055,1.2933449,0.162267,-1.1963563,-9.969167
volume_sn_voxels::v536,4.0395427,-0.53476316,0.71317434,-0.67797345,-0.3938328,-0.73643655,-1.0334387,-1.3518811,1.5972612,-0.47694233,-1.5942428,-10.319603
volume_sn_voxels::v537,7.769459,0.46905768,0.8458414,-0.86045253,-0.4679192,-0.99476415,-1.364092,-1.8947004,0.75146794,-1.4441757,-1.5905008,-8.474431
volume_sn_voxels::v538,13.664461,1.4710984,0.7148609,-0.8864372,-0.124691635,-1.2036533,-1.6281002,-1.568287,-0.120808214,-2.4841404,-0.8716369,-5.333329
volume_sn_voxels::v539,11.22401,2.172771,0.1951354,-0.69944304,0.27119926,-1.1068656,-1.6130602,-0.6371617,-0.6186502,-2.497773,0.2569659,-1.8272164
volume_sn_voxels::v540,4.8676257,2.5970323,-0.20541224,-0.509081,0.58487976,-0.95355135,-1.7299122,-0.6593116,-0.61799926,-2.0366664,0.8437996,-0.26463673
volume_sn_voxels::v541,-1.2720985,2.8967013,-0.5773432,-0.5692364,0.44515848,-0.8577261,-2.146136,-1.2535852,-0.4142917,-1.5714756,1.3907301,0.26526618
volume_sn_voxels::v542,-31.401875,2.5186872,-0.79964745,-0.5658573,0.42711088,-0.6087794,-2.51949,-1.5506551,-0.00046160773,-0.68618643,1.4797922,0.4828966
volume_sn_voxels::v543,-82.01519,1.7213414,-0.9272669,-0.5228464,0.03224073,-0.20554622,-2.409394,-0.68303066,0.20331402,0.22239375,0.7540948,0.50532204
volume_sn_voxels::v544,-44.87695,-5.8098593,-0.3244527,-0.13972947,-1.1101899,-0.023129206,-0.05665357,1.3334053,-0.70468646,0.8153878,-1.8474644,-9.182784
volume_sn_voxels::v545,-12.680983,-3.8211827,-0.21552041,-0.15938877,-0.48980153,-0.24798352,-0.7046122,-0.74399465,0.94515544,0.6685929,-1.8166283,-10.552992
volume_sn_voxels::v546,0.3119652,-2.184475,-0.008334555,-0.27645218,-0.37307003,-0.3855191,-1.0020511,-0.56841964,1.9039958,0.31260163,-0.910606,-9.962249
volume_sn_voxels::v547,8.249549,-1.3856349,0.113529995,-0.3531825,-0.34565952,-0.5979448,-1.380229,-0.49482408,2.1973221,-0.22511598,-0.8032871,-9.856734
volume_sn_voxels::v548,16.455948,-0.47467846,0.2868627,-0.46018183,-0.46233764,-0.90970147,-1.9066575,-0.91811925,1.784705,-1.7067385,-0.92694473,-9.429495
volume_sn_voxels::v549,14.344802,0.614685,0.19593032,-0.43727335,-0.12787654,-1.0366057,-1.8973553,-0.5041776,0.4644379,-3.0738854,-0.20613886,-5.911551
volume_sn_voxels::v550,9.738128,1.6040356,-0.0008952255,-0.3653676,0.2274441,-1.1503158,-1.9464664,-0.2105115,-0.32396844,-4.0881066,0.33960602,-2.896162
volume_sn_voxels::v551,2.69309,2.3600163,-0.46667588,-0.35027426,0.642168,-1.0859488,-1.9630111,-0.1486892,-0.6609358,-3.9536657,0.675746,-0.5327935
volume_sn_voxels::v552,-18.4964,2.578372,-0.6836029,-0.30349234,0.58118045,-0.91632724,-2.1483386,-0.5215744,-0.80628884,-3.2646327,0.78202254,0.35628793
volume_sn_voxels::v553,-66.34823,1.9696027,-0.6641936,-0.30751362,0.2842254,-0.55656904,-2.2361252,-0.34594545,-0.40385464,-2.071455,0.71378833,0.6322912
volume_sn_voxels::v554,-142.19452,1.4173651,-0.6861432,-0.19549449,-0.045572996,-0.11860874,-2.2906415,-0.25850287,-0.14663175,-0.89523965,0.20175587,0.6742288
volume_sn_voxels::v555,-22.811008,-8.133437,-0.57935584,-0.107654065,-1.6855031,-0.024997933,-0.53249294,4.3446283,-0.23811895,0.7991785,-0.8797996,-8.037685
volume_sn_voxels::v556,-0.47317964,-5.512074,-0.33410314,-0.14778268,-0.9820688,-0.22158289,-0.9523541,0.5426179,1.4415102,0.76789874,-0.42643926,-8.840732
volume_sn_voxels::v557,5.2961106,-4.3999557,-0.47093946,-0.21879852,-0.85740936,-0.33405063,-1.4719408,0.112246215,2.805536,0.63355786,-0.077499546,-10.2797785
volume_sn_voxels::v558,10.522187,-3.1645186,-0.44873145,-0.26406866,-0.72982705,-0.5126205,-1.888109,-0.25299385,3.337714,0.028389193,0.3668469,-10.479032
volume_sn_voxels::v559,14.075453,-1.6297866,-0.4664761,-0.28465986,-0.60854656,-0.75044495,-2.3220105,-0.20681624,2.7641582,-1.6187947,-0.007886579,-10.017782
volume_sn_voxels::v560,11.198599,-0.10755666,-0.2375122,-0.13774733,-0.3343167,-0.90947795,-2.1651952,0.8769727,1.0400723,-3.4991605,0.12679112,-6.7208095
volume_sn_voxels::v561,5.998784,1.0498827,-0.32432553,-0.18509309,0.1295885,-1.0734191,-2.141126,1.1365916,-0.032849092,-5.2563405,0.38820484,-3.6518824
volume_sn_voxels::v562,-11.186705,1.6101866,-0.53293496,-0.17060605,0.48669052,-0.9824199,-1.823077,0.8986081,-0.6700661,-5.3401246,0.44778886,-0.45904848
volume_sn_voxels::v563,-43.754925,1.6452267,-0.33572325,-0.12124751,0.36907333,-0.74927515,-1.5873698,1.3203495,-0.885852,-4.43501,0.60259247,0.46662003
volume_sn_voxels::v564,-105.11254,1.3896289,-0.24623577,-0.09847763,0.23517732,-0.43952075,-1.6397301,0.9847926,-0.6096314,-3.4784238,0.81416345,0.88825274
volume_sn_voxels::v565,-182.94499,0.7008752,-0.13753574,-0.029319463,-0.2643987,-0.012302225,-1.494121,1.8076049,-0.33592725,-2.051273,0.38722274,1.0686318
volume_sn_voxels::v566,-4.1301513,-9.453717,-0.6051508,0.08564892,-1.8670315,-0.02825061,-0.8860345,9.023811,0.25308087,0.6055378,0.21389888,-6.070628
volume_sn_voxels::v567,1.7953961,-7.1074796,-0.6670307,0.01645394,-1.387304,-0.10668406,-1.282215,2.0997741,1.6327085,0.8331996,0.23617105,-7.346417
volume_sn_voxels::v568,5.03602,-6.278181,-0.93604463,-0.090941414,-1.2176793,-0.20158672,-1.7275717,0.4110607,3.055485,0.91883636,0.33125156,-9.131099
volume_sn_voxels::v569,5.60419,-4.720397,-0.9439587,0.01912056,-1.0832795,-0.36283422,-2.0425367,-0.026667245,3.581026,0.38443905,0.5725406,-9.5641165
volume_sn_voxels::v570,3.275793,-3.0630636,-0.85308,-0.04286819,-0.92234206,-0.5602307,-2.3992224,0.6178052,3.0854287,-1.3515577,0.5601432,-9.486319
volume_sn_voxels::v571,2.4148626,-1.0700433,-0.6512665,0.005617167,-0.55537164,-0.82738173,-2.5622902,0.9168259,1.6892374,-4.1782336,0.9515846,-7.8374953
volume_sn_voxels::v572,-11.215551,0.38286677,-0.3842281,-0.003595723,-0.06201952,-0.91888565,-2.0768375,2.686789,0.07768842,-6.1003404,0.8066446,-3.9067144
volume_sn_voxels::v573,-39.82704,1.042701,-0.11931643,-0.03685871,0.4680665,-0.79810584,-1.5766715,3.6791134,-0.7595006,-6.449747,1.3157479,-0.52687085
volume_sn_voxels::v574,-78.96628,1.2711269,0.020251306,0.029057194,0.3874597,-0.56708485,-1.1682327,3.225432,-0.9307909,-5.5732646,1.5873884,0.6571651
volume_sn_voxels::v575,-135.75177,0.93738586,0.22738731,0.04072909,0.1635208,-0.2511531,-0.9173293,2.7114646,-0.84473944,-4.3617916,1.5312127,1.0812064
volume_sn_voxels::v576,3.1789503,-10.453626,-0.511501,0.1390479,-2.3571286,-0.023694495,-1.105663,9.041328,-0.0036419674,0.3495703,0.41136366,-4.655263
volume_sn_voxels::v577,0.2412109,-8.259901,-0.7928788,0.09829106,-1.8956103,0.010474716,-1.4245774,2.7821112,1.3918136,0.7413006,0.42153275,-6.172378
volume_sn_voxels::v578,-1.0939302,-7.035747,-1.0319916,-0.046557087,-1.6620026,-0.033867173,-1.7081501,0.1383219,2.5326214,0.75117254,0.55155903,-7.483281
volume_sn_voxels::v579,-4.9843283,-5.971576,-1.1986046,-0.017691033,-1.5227568,-0.16099623,-2.0958722,0.3553064,3.2667162,0.27350503,0.74927825,-8.694779
volume_sn_voxels::v580,-11.353249,-4.274686,-1.1444799,0.12366325,-1.2835832,-0.3886109,-2.4776626,0.257465,2.933419,-1.5389584,1.0810409,-9.091573
volume_sn_voxels::v581,-25.941504,-1.8288918,-0.7439317,0.11192796,-0.9929993,-0.58415276,-2.4206386,1.4642799,1.4027556,-4.455761,1.5025433,-7.3182483
volume_sn_voxels::v582,-49.91406,-0.13604118,-0.21889697,0.106026486,-0.33800864,-0.68974525,-1.9705385,4.1454406,0.07246323,-6.9261556,2.265765,-3.8141785
volume_sn_voxels::v583,-82.43492,0.7052446,0.14462155,0.07659063,0.28334978,-0.60008943,-1.2697767,5.161064,-0.7018952,-7.5533233,3.3006382,-0.31926522
volume_sn_voxels::v584,-119.33345,0.88356465,0.37545288,0.04601001,0.2566202,-0.3406627,-0.6669252,7.0933485,-0.81826067,-6.364107,3.600009,0.8372221
volume_sn_voxels::v585,-166.7235,0.5787787,0.648961,-0.036546085,0.15474962,-0.07586022,-0.28476346,7.6856623,-0.6962472,-4.847045,4.033624,1.6373067
volume_sn_voxels::v586,5.0152307,-11.558268,-0.46430492,0.20213151,-3.2499583,0.0039794985,-1.2113079,10.044799,-0.09285075,-0.061194807,0.2762336,-3.6340027
volume_sn_voxels::v587,-8.828271,-9.7602625,-0.7970312,-0.019443339,-3.1016324,0.15483814,-1.5553361,3.3986652,1.1404712,0.43573603,0.7632137,-5.634244
volume_sn_voxels::v588,-23.047058,-7.575635,-1.0426389,0.0039297193,-2.438921,0.14886247,-1.6528351,0.7711607,1.9332781,0.43253765,0.67656296,-6.4343767
volume_sn_voxels::v589,-36.257538,-6.2931814,-1.2085121,0.08064363,-2.1465971,0.05158717,-1.9182844,-0.41894916,2.132676,-0.052425146,0.86670256,-7.3659267
volume_sn_voxels::v590,-54.418457,-4.8976164,-1.0669172,0.12561594,-1.9117303,-0.12632632,-2.3148685,0.42228463,1.9063357,-2.2055118,1.7131928,-8.05372
volume_sn_voxels::v591,-78.51235,-2.5201538,-0.5490759,0.20952,-1.1816579,-0.30316317,-2.2955058,0.959846,0.9693535,-5.368246,3.0778556,-6.6674166
