Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_39,-1.5005455,1.5679753,0.3381351,0.35081634,-1.5828696,-0.3239037,0.35951218,-0.12429642,0.6856709,-1.6813006,-0.13426809,-0.42538708,-0.12044464,0.10387268,-1.4786481,0.575389,-0.12607545,0.57605904,-1.5364012,-1.1346139
Subject_40,-0.15052047,0.55660707,0.27917466,0.33836117,0.19721499,-1.4635295,0.028793443,1.159957,-0.07154911,-1.3510109,0.1340871,0.41948855,-0.11260577,-0.58087915,-0.5962046,0.13974772,0.32523617,-0.5566911,-0.2198045,0.023008253
Subject_41,0.18809058,1.4439768,-0.3770684,-0.22809747,0.4285636,-0.7173558,-0.16886383,0.70558226,0.8140559,-1.2951353,-0.20021525,-0.0018042404,-0.4403882,1.8070197,1.5034302,-1.4624166,-0.12727651,-0.76490134,0.19384949,-1.5192264
Subject_42,-1.5057205,-0.10598054,1.092366,1.7988349,-0.20844018,-0.18485883,0.17317641,1.810603,1.9549581,-0.33979377,-0.7848349,-1.17678,1.150331,-1.2756948,-0.6350123,0.38503516,-0.6523587,-0.29779807,1.1130072,-1.5679399
Subject_43,-0.51331776,-1.4894282,-0.06473752,0.35883734,-0.26341802,-0.7612369,2.0341668,1.2892281,-1.6203588,0.6400602,-0.9733817,0.96491927,0.8875631,0.6628636,-1.3411696,1.5262551,-0.20814468,0.29152936,0.45009524,-0.56209844
Subject_44,0.066255964,1.2996463,-1.3218875,-0.8054448,0.53085905,0.8680942,1.504231,-0.17359382,-0.19243851,1.3931516,-0.07421176,0.36663693,-0.17394674,-0.61573327,-0.6534576,0.047272723,-0.21295065,-0.73414916,-0.15529852,-0.09608761
Subject_45,-0.72907364,-2.0869498,-1.457286,-0.27046168,-0.8026107,1.2756414,3.6482296,-0.6048248,-0.26071927,-0.62338185,2.0364447,-0.5261377,-1.392836,-1.0106671,0.8890828,1.9450864,1.1136572,-0.96209574,0.70532995,1.3930032
Subject_46,-1.5899154,-0.18962042,-0.41804454,1.4705309,-1.9366227,0.4259131,0.8839659,0.78383595,0.0784715,-2.0434756,-0.14015919,-1.5211622,0.028540282,-0.19342555,-0.10933624,1.9744291,0.7226178,0.8596881,0.8776407,-0.43755463
Subject_47,0.4979831,0.84448326,-1.315353,-0.61711705,1.1506445,0.9569283,1.20451,0.6466381,0.98930806,2.6998136,-0.13385765,-0.06757259,-0.27422726,1.0690837,-0.5614668,-0.39625245,0.19188116,-0.06793329,-0.4763472,-0.1194891
Subject_48,0.72456807,-0.011772318,0.20231557,0.50577676,0.6135118,0.017165378,1.1104041,-0.5736726,0.16546188,0.6713418,2.0683541,-0.83694315,1.1719618,-0.014684949,0.13021365,1.1458049,-0.29894972,1.0393646,1.0927826,-0.3346299
Subject_49,-1.6532776,-1.9433026,1.983551,0.99574494,1.2687929,-1.221343,0.5583421,0.16693443,-0.9285828,0.36154535,0.0195972,0.8347277,-1.8357978,-0.12789036,-0.67493564,0.78592896,0.37,-0.18307044,0.540481,0.8646424
Subject_50,0.4183425,-0.91519994,1.8269658,-0.2803156,0.5791355,-0.50604653,-0.9601632,-1.0658224,-2.0586605,-0.24240795,-0.55884206,0.0665685,-0.44481692,-0.8396863,0.5007422,-1.6662458,-0.53945774,-0.55515385,-0.28482407,0.8739923
Subject_51,0.42767614,-1.7267781,0.483843,-0.7308778,0.5240594,-0.85902303,0.38538122,-0.73234457,0.9905929,1.073282,1.4170219,-0.79476124,-0.7863374,0.5854263,-1.7258257,-2.0410414,0.2634098,0.37844864,-0.44485334,1.5032359
Subject_52,0.3336434,-0.5499856,0.24488856,-1.1503024,0.099564105,0.7122487,0.9656598,-0.16548666,-0.64909077,0.5267798,-0.385837,1.1322252,-1.0011262,0.38034165,-0.6819331,0.318769,0.53033996,0.29779932,-0.57317054,2.3317697
Subject_53,1.5643913,1.6870198,-0.4998956,-0.7677464,1.1061666,0.5540354,-0.28426677,-0.878429,-0.24412957,-1.3138251,0.76024866,-0.41020966,-0.79893434,0.23615438,-0.84824616,1.0197352,1.1488676,0.20471755,-0.55861485,-0.6013516
Subject_54,0.45536256,0.58341664,-0.3950179,-0.8986672,1.1540947,0.7456474,0.43363526,0.81913304,-0.3015051,-1.6628637,1.0436459,0.4478992,-0.14933924,0.08302723,0.48519477,-0.8374148,-0.4068952,1.3062937,-0.48531353,-0.11928149
Subject_55,-1.6672999,-0.37136012,1.1106236,0.271064,-0.8711546,0.75786746,0.5962048,-0.4137735,0.5097455,-1.3710732,0.88549256,0.43660596,-0.49964103,1.0289353,-0.94536114,2.844077,2.0062003,-0.1600601,-0.5394865,0.27054107
Subject_56,0.054312166,-0.54683954,-0.7863716,0.17158107,0.3706729,-0.94598943,0.522597,-0.75909835,1.0264224,-0.0045212205,0.3400806,0.13363402,0.7308079,-0.20361857,-1.4729027,-0.40437755,0.24897604,-0.73430854,-0.12394095,2.8587606
Subject_57,-1.5287507,-1.6659539,-0.4877412,0.5254381,-0.9261133,1.3879042,-0.29091713,-0.26059586,0.63095295,-0.8016899,0.8183084,-1.0678619,1.2672825,-0.9759839,0.21949555,-0.6817278,-1.7800667,1.1015135,-0.59223604,-2.5060139
Subject_58,-2.5161355,0.3270513,0.7187371,0.9004391,0.47386613,1.8385677,-1.2013596,1.1354538,-2.198051,1.5206494,0.13518217,-0.4412484,0.4042433,0.111922346,-0.83791304,2.5405545,1.5860567,-1.4107447,-0.5115383,-0.17887712
Subject_59,0.41803136,-0.28149897,-1.6839516,-0.111373,0.80027235,0.7940297,-0.80142415,-0.5031875,0.3755948,-0.5318336,0.6019577,-1.6999846,0.065192044,-0.07836367,-1.8454396,-1.1678032,-0.4630007,-0.81148005,-0.40245014,-0.68226385
Subject_60,-1.5842743,1.2322664,-0.15976122,-0.18619685,0.37730178,-0.60419834,-1.0907121,-0.17302044,-0.5028021,-2.254761,-1.6920675,-1.7633277,1.5563843,1.6774815,0.7496933,1.7979503,-0.27164292,0.18209013,-0.06383707,1.9559526
Subject_61,0.14646302,-0.14631379,-0.88767236,0.29667297,-0.29994798,1.286512,-0.6677402,0.41688925,-0.3290377,0.47403026,0.55927026,-1.5062445,-2.2228317,0.06201954,0.12627594,-1.9195482,0.3732551,0.0022373768,-1.1790788,-0.1972237
Subject_62,0.7079359,0.6461384,-1.5000051,0.032482985,-0.072736844,-0.042699385,0.61437565,-0.85743785,-0.36973137,-0.3238527,-0.2912465,0.21543092,0.27459058,1.4917393,1.4791092,-1.3623511,0.41672602,-0.07391075,-0.9261182,-1.0032697
Subject_63,1.6366764,0.63552266,-1.0889704,-1.1871539,1.2043155,0.106799014,0.45048738,0.93976,-0.49757457,0.02685379,-0.17169265,0.6027299,0.425054,1.9344467,0.97882897,0.73591,-2.2703295,-1.3321228,0.2428387,-1.3752338
Subject_64,-2.1179712,1.5747772,0.35753056,-0.27317393,0.7571488,0.61019826,0.88048506,-0.17292206,0.35905316,0.6622688,-0.28656903,0.01578027,2.2012258,-0.34023342,-2.0353117,1.7464161,1.6805503,-0.25655812,0.7910099,-0.41792977
Subject_65,-0.26840517,-0.47213882,1.0455017,-0.2961682,0.031678908,1.388001,1.0210456,0.7316019,2.0406177,-1.0594908,-0.43293327,0.17083384,0.98691684,-0.53273755,-1.1057987,-1.1295629,-1.3330092,0.05887824,1.749511,-1.615068
Subject_66,-0.09246847,0.9283648,0.22325829,-0.14043894,0.45428294,0.8963723,1.8377124,0.17568249,1.8975176,-0.2337202,-0.52338743,0.012277947,0.007696737,-1.7104045,1.0959713,0.047470633,-1.5145326,-0.84737444,-0.3312711,0.8742274
Subject_67,-0.99542546,0.278464,0.40974113,0.4058224,-0.13013661,-0.5430828,0.83575815,-1.4821296,0.9029832,-1.9659688,-1.1466465,-1.5168432,1.5235991,-0.5032002,-1.0424913,1.2979839,-1.2216868,0.3641222,-0.95269287,0.61221004
Subject_68,2.3407423,-1.1600244,1.6734598,0.87092745,-1.4786856,-0.36620107,-0.0651978,0.3746257,0.71107405,-0.226515,-1.7139282,0.41787058,-0.23475592,0.8085386,0.09637,-1.777443,0.032197244,0.7067223,0.7425191,-0.54562074
Subject_69,1.3424704,-0.92807865,1.1515347,0.018214414,-0.27110618,-1.948342,-0.3249126,0.9406596,1.700436,0.04485538,-0.42162797,-0.80945265,0.6545338,-0.75107026,-0.37041476,-2.413615,-0.032860547,0.024277426,-1.3832045,-1.472334
Subject_70,-0.3581189,0.6134135,1.0930465,0.8026451,-0.1257934,1.1199113,-1.0860462,-0.052260548,1.0399185,0.5117203,-0.27580413,0.9037301,0.47414064,-2.738438,1.7656592,1.2761195,0.061119717,-0.13474137,-1.0133269,0.9686571
Subject_71,0.34260792,-0.54418665,0.0100434525,0.3588148,1.6845059,0.7508029,0.18525648,0.61310375,-0.032052074,0.33937785,0.7469793,0.09640337,0.24590892,-1.1775131,0.30376565,0.105048485,1.2359558,-1.7212657,-0.84692824,-2.2872436
Subject_72,-1.5961094,-0.4383837,2.2513802,0.7589327,0.53114563,0.6357792,0.26084653,0.2730943,-1.9674503,-0.111820035,-0.16953094,-0.25749558,0.4468676,-1.1088904,0.051420234,0.91858643,-0.7860896,1.9462879,-1.7100004,1.2371218
Subject_73,0.8128683,0.1013383,0.5007532,-0.3138221,0.3063697,-0.2837296,1.4119449,0.3843335,-1.9129696,0.5859063,-0.40287608,1.0729399,-0.14606199,-1.0381631,0.53299206,-1.1573342,0.059660163,-0.07735995,0.7846046,-0.10196824
Subject_74,-0.70485824,-1.129914,-0.7476897,-1.1455791,-0.06633794,1.5602845,-0.8671974,0.3774918,-1.0675452,-0.7547971,0.7186674,-0.5524881,-0.10164867,0.37448978,-0.4517393,0.2892212,0.07736227,-0.3054641,-0.14577146,1.0706326
Subject_75,-0.19924788,1.2036947,0.4673294,-0.48384374,-0.8858008,-0.6606854,-0.5183549,1.7452413,0.6924667,0.9277883,-1.9438741,-0.6104526,0.5632606,0.17232244,1.7253366,-1.6981343,-1.5167465,-0.9453217,0.8317586,-0.5029448
Subject_76,0.42075646,0.8316713,-1.1128099,-0.13078707,-0.7652068,-0.8426371,-0.070115134,-0.007503209,-0.7197158,0.55743235,-0.17675051,-0.6454229,1.3969357,-0.36781627,0.13704291,1.505711,-0.5919427,-0.013715395,0.83368206,0.24022807
Subject_77,-2.3683224,1.2702979,0.6044379,0.81458384,0.17309342,0.731708,0.8723114,-0.007924922,-0.58409065,0.56811273,0.111981645,0.26942164,0.4095857,-1.1207952,-1.3321834,1.1993687,0.75724417,-1.3735207,-0.12191513,0.36932725
Subject_78,0.099335976,-0.66049063,0.19999641,-1.2074984,0.21868108,1.0638527,-0.82846487,-0.09158879,-1.0279392,-1.8586437,1.3411721,0.14871666,-1.7083362,-1.2918782,-0.64146566,-0.76159877,0.09475342,-0.40737078,-0.05809073,-0.78309625
Subject_79,1.6657298,-0.76041454,-0.91552633,-0.30032104,-1.0855098,1.0061308,0.93955123,-0.12667677,-0.5365387,0.059911575,-0.304875,-0.60861117,0.47301382,-2.0181353,-0.4801627,-2.5076714,-1.382913,0.5084994,-0.12309408,0.30138943
Subject_80,-2.1638613,0.8601123,0.8563784,0.6940097,0.81501454,0.97153366,1.6880169,-0.8229568,-0.47244182,1.0210716,0.3196931,1.2675246,0.19866456,0.44193503,0.24531622,2.816224,0.9091454,0.41522253,2.3757699,0.3766693
Subject_81,0.5367644,2.200005,-1.309113,0.6399286,0.5083534,-1.4025642,-0.5947683,-0.8535697,-1.0878923,-0.25732404,-0.8197352,0.34814945,-0.54557,0.6019674,-1.2358617,-0.20978294,0.49187216,-0.8412579,0.72825664,-1.5931615
Subject_82,0.19367965,-0.3833864,-1.3826009,-0.32948008,-0.16611895,0.100482166,-2.0981288,0.6981169,0.12446292,1.4586627,-0.34143117,-1.3984265,-0.8057196,-0.84619796,1.9295329,-0.74534327,-1.8151952,-0.5275847,-1.0501915,0.5657874
Subject_83,0.9311683,-0.33133444,0.08584579,-0.64958495,0.13682163,-0.4626087,-0.68245107,0.3335325,0.673981,0.97643334,-1.1933565,0.7722441,0.30145186,0.10768457,-0.30926338,-1.5561289,0.32260996,-1.2672484,-1.866147,-0.64854115
Subject_84,-0.29760104,0.16070244,-0.37513933,0.18679479,0.027255218,1.0430697,-0.4357428,-2.5412705,-0.026927827,0.015043526,0.20364818,0.9164827,0.33161283,-0.6931473,0.12599853,0.3156913,-1.1307304,-1.1276743,-1.4632012,0.106022395
Subject_85,-0.6967101,-0.7580781,0.94482434,0.3780626,1.0160407,-0.736924,-0.25683552,0.71985364,0.8955772,-0.040160052,-1.1623217,-1.626522,1.3399632,1.3497064,0.70161724,1.746451,-1.9359677,0.38816172,-1.1047628,-1.4621507
Subject_86,0.4206829,-0.8227647,-0.67543614,0.00778514,2.108955,0.49726096,-0.8967316,0.085175596,0.6115774,1.1031406,-0.50453216,1.1068158,-0.4455053,-1.0555563,0.042555872,-0.7015967,-0.6822364,1.6323016,-0.26421624,0.8870927
