Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_57,-1.0414324,0.55959815,-0.9925835,-0.7117859,0.8420335,0.44903374,0.2973083,0.36937046,-0.14791852,2.0278127,-0.15891923,1.5231218,0.20005791,2.853106,-1.3503199,0.63333935,0.80965835,0.61781913,0.55623996,0.019545056
Subject_58,1.8639889,-0.50296015,1.9366342,0.44277197,0.03448904,1.1444682,0.28634354,0.80102986,0.4750738,-1.0303489,-0.6654667,0.081811324,0.1172479,0.42400178,-0.06598317,-2.8120449,-2.2265964,1.6654327,-2.8207512,1.3729101
Subject_59,-0.041420475,-0.57091904,0.37714943,1.7850653,-0.70616966,0.5905275,-0.16266076,0.6009441,-1.7707998,0.8627819,-0.3621017,0.6952988,0.9407907,-1.547647,1.127969,0.17023508,-0.04676777,0.9199538,0.20935383,1.595366
Subject_60,-0.8678577,-0.038974654,-0.5633958,-0.15731613,-0.08520484,0.5625561,0.5004836,-0.77084863,-1.0131937,1.7858511,0.6594794,0.1425071,0.26812822,-0.9519414,2.151077,0.50684965,0.18478306,-1.6235365,0.6831597,-1.9872689
Subject_61,-0.2799671,0.7142621,0.16737181,-0.4932977,0.040043138,0.6357553,1.4000479,1.2105309,0.73632985,0.12400691,-0.98171127,0.24574052,0.71118796,-1.5041144,-0.023933863,0.26173782,0.5708074,-1.6124192,0.43056992,0.58671063
Subject_62,-2.4361072,0.043841008,-0.86441857,1.2563136,-0.12877522,0.4743992,0.45613602,-0.37655795,-0.81160235,0.53243196,-0.7212571,-1.0204451,-0.29033685,-0.5346086,-0.69088376,-1.5358074,0.9864962,1.4385092,1.3785163,0.34405616
Subject_63,0.8351206,0.8434953,-0.42128205,1.5767877,0.43121907,1.140919,0.6665328,-2.083865,0.8077829,1.8647732,-0.5738997,-0.63277286,0.053316984,-2.2427723,-0.671446,1.0204834,-0.60260826,-1.1947942,1.2171386,0.24825217
Subject_64,3.0816314,-0.009845654,2.3976336,-0.48852646,0.9910602,0.85074025,-0.9719307,-0.39065436,0.1262208,0.7650875,2.6147153,-0.11471896,1.3536118,-0.7065109,-2.486924,-3.2064638,-3.0416105,0.6953857,-3.4810433,-0.42462328
Subject_65,0.973795,-0.23161398,0.2358385,0.7026356,-1.1349807,-0.18493655,0.538975,-0.47223583,0.890422,0.78544676,0.28747833,-1.6139177,0.074991494,-1.1263186,-0.07525889,-0.8039254,-0.7735186,-0.058660395,-0.5640817,-0.38836056
Subject_66,0.7736442,0.40864372,0.92986727,0.45713648,0.027593117,0.8506535,0.7064639,0.37840736,0.20694098,-1.3254664,0.17182691,-1.8979175,-1.2692987,0.8953791,-0.42770997,-0.62217927,-0.27074414,-0.12779781,-0.5670076,-0.47697002
Subject_67,0.9881155,-1.410991,0.5348813,-0.067178205,0.30952957,0.26931554,-0.9923588,0.21386516,0.167425,-0.4152964,0.45443273,-0.714299,0.5945119,1.7006907,-0.84071934,-1.185075,0.10991127,0.3473951,-1.4851408,0.016585879
Subject_68,-3.3889756,0.14763142,0.6985296,-0.4842039,-0.79911506,0.81864977,-0.23052883,0.013818922,-0.24132562,0.18396118,-1.1994919,-0.4373757,-0.080697514,-0.6543035,-0.3297894,2.1914961,2.0050216,3.0759852,2.60403,1.0041494
Subject_69,-0.84994,-0.98458457,-1.417688,0.29358125,-0.07060348,0.29291835,0.8806276,-0.781477,-0.94552636,-0.72585064,0.34557766,-0.59378105,-0.14278933,0.37153104,-0.609678,-0.39787996,-0.047399823,0.005512964,1.4343954,-0.2416091
Subject_70,0.57767934,1.4875073,0.939397,0.50488776,2.0825982,-0.50781065,-1.6062826,-0.57143337,-0.7017082,-0.41584125,0.1870816,-0.24469511,-0.7404787,0.70188445,1.2680699,-0.43387932,-0.61315125,-0.64280385,-0.58021176,1.3046783
Subject_71,1.0144191,0.731133,1.2852116,1.7682477,0.7451174,-0.34696934,1.7918327,-0.24839911,0.98334026,1.2220219,-1.9803748,0.19458075,-0.8797567,-0.46770772,-0.49193463,-0.3636625,-0.21178612,-0.9174444,0.10943319,0.71376634
Subject_72,1.1853944,0.14145434,0.66329616,-1.7536113,-0.45578232,0.6009635,0.11518719,-0.18792489,-0.32146746,-1.1774282,0.12426272,-0.3173955,2.2287972,1.3358401,-0.5368757,-2.179382,-2.083195,0.5739445,-1.7328231,-1.0053201
Subject_73,-1.0687442,0.27270484,-0.7832765,-0.06398959,-1.4458406,-0.09961032,0.2685128,0.0978415,-1.0363284,-0.98341465,0.1963474,-0.5628377,0.66312957,-0.37551326,1.6959568,-0.654199,0.8937674,-0.0067234295,1.0620799,0.110777155
Subject_74,-1.2364281,-0.19065301,-0.5142688,0.20477937,2.3865519,0.5632132,-0.20585532,-0.8012185,0.01249341,0.80904806,-1.2261608,-0.40095285,-0.75246656,-1.1222041,-0.2789914,0.4105786,2.5453012,0.60507774,0.7690514,-2.0565846
Subject_75,-0.11306399,2.381482,0.1759763,-0.8004143,0.42929435,-0.1650606,0.36800626,0.9162095,-0.10528291,-0.6192768,-0.46402097,-0.48483068,1.2351557,-0.9325627,0.22723986,-0.7724841,-0.06653269,-0.8564264,0.61802757,-1.0343132
Subject_76,1.1201457,-0.4226655,1.0179138,-0.6424252,-0.25339204,0.52255243,-0.2074643,-0.92025995,0.7391658,0.13451533,-0.10099105,-0.619246,-0.01173608,-1.0851024,-1.5910304,-0.96389866,-0.8774628,1.1545506,-0.9381105,-1.8715439
Subject_77,1.7311459,-0.3242989,1.5674272,0.50695884,-1.2879285,-2.1378007,0.4472457,0.57760346,0.9001756,-0.56488365,-1.0470417,0.60160935,0.21639273,-0.46095777,-0.61331505,-1.4749653,-1.6278346,-0.7471516,-1.7833154,-0.34814397
Subject_78,-0.7478792,-0.30431876,-0.5986341,0.51632285,0.3926494,0.08869297,0.50210613,0.94279647,-0.51449746,0.037807353,0.019888666,-0.003197892,0.0018587284,0.5802965,-1.1742885,0.6900667,-1.326083,1.3649085,0.5247448,-0.96615094
Subject_79,-1.5530802,-0.4205036,-1.8887049,-0.42516604,-0.96437114,1.4050304,1.0774245,0.9975277,0.43901297,0.3756105,-0.84958416,0.43779442,-2.4060888,2.1170154,0.46475843,1.8027519,2.5805461,0.47925666,2.6704557,0.1205319
Subject_80,2.8559132,2.3002815,2.5373664,-2.7657557,-0.0650087,-3.3012078,-1.1383702,-0.19631432,0.7483068,0.31078482,0.14329544,0.57646626,-0.7833617,1.0301154,-0.009865976,-2.626215,-1.7325758,0.41084135,-2.9096477,-0.55116266
Subject_81,-0.42822662,0.30068234,0.7179063,1.841665,-0.3114157,-0.7686482,2.380383,1.3376493,-0.95112854,-2.8198638,-0.55916274,-0.95164,-0.39949927,0.092638776,-0.21896516,-0.019462802,-0.49825826,0.30181667,-0.18918349,-0.42653814
Subject_82,-0.7221916,-0.32752156,-1.053323,-1.8439606,1.2059513,0.0026533455,-0.56045157,-0.7963435,0.4140105,0.91056603,-0.25479418,0.9093964,0.86970115,0.39197505,1.0379814,0.981014,0.8379453,-0.25976244,1.1106815,0.03766086
Subject_83,-1.1765143,-0.058080625,-1.4344149,-1.4074016,-1.1975195,1.1474215,-0.7743959,0.0075953873,-0.5794034,0.50607777,-0.7569256,-0.81680745,-0.53417337,-0.6270467,-1.288695,1.3863331,1.2916602,-0.009341453,1.7683729,-0.0017239321
Subject_84,-0.64176464,-0.32319707,1.8612765,0.048988342,-1.1023006,-0.26909047,0.44307902,-0.5028331,1.0837233,0.31726417,-0.937883,-0.00036439678,-0.41250628,0.24640773,-0.7251902,0.7219923,0.25119093,-0.29170355,0.42071205,1.2343469
Subject_85,2.155028,2.521179,1.2949895,0.9506484,0.95061177,-1.0218376,-0.8384126,-0.31075603,-0.21408002,-0.8468389,-0.3962391,0.53486353,-1.1112015,0.26550606,0.1472523,-1.4467478,-1.6005329,0.11388066,-1.8455335,0.5101702
Subject_86,-0.95903707,0.6970867,-0.80261177,1.3171388,-1.0749235,1.3206522,-0.037448756,-0.2751516,-1.0533966,0.45161003,-0.054730404,-1.6105539,-1.1698425,1.3895943,1.5082701,0.84776706,-0.8870329,1.6081185,0.7962478,-0.3248209
