Subject_ID,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14,Factor_15,Factor_16,Factor_17,Factor_18,Factor_19,Factor_20
Subject_73,-0.6905122,0.9894969,1.4555246,-1.339816,1.5460038,-0.46895784,-1.8206751,1.8095657,-0.30737278,-0.13765723,0.18673496,-1.0768028,-1.0265821,0.33368272,1.4967055,-0.38886088,0.25958472,0.37117887,-0.5870453,-0.84152526
Subject_74,0.6201785,0.017077522,-0.7583667,0.42048067,-1.1873146,0.72549784,0.59782636,-0.5624843,-0.011467299,1.0852579,0.05230415,-0.6919958,-0.9668753,0.26383007,-0.67392904,-1.789135,-1.7437197,1.1054888,-1.099338,0.991471
Subject_75,0.00555501,0.14391686,0.4857365,-0.94382834,0.5763897,1.3802415,0.65594566,-0.038485285,1.8069831,-0.6500698,2.0080514,-0.1422972,0.38807145,-0.6985789,1.3981897,0.44030488,0.27584448,-0.973871,0.3900798,-0.044189125
Subject_76,-0.4795974,-0.43714133,-1.3338183,-1.2693084,-0.9149603,0.3088884,1.7802368,-1.6089718,0.44165865,-0.22949883,-0.33397248,0.3244813,1.8752247,-0.21628197,1.2761825,-1.0177999,0.9383399,0.3640412,0.6042755,-1.6911892
Subject_77,1.0095166,1.0787891,0.5065045,0.19499405,-0.77202207,0.49206698,-0.17964251,0.2861903,1.002982,-0.028166257,-1.0863733,-1.0910656,2.0287154,-0.9242424,-0.7702067,0.33236814,-1.15913,-0.21576524,-0.64980197,-0.07229249
Subject_78,-0.75903416,0.3523112,0.5146461,-0.39436796,0.72037846,-0.117665246,0.4917046,-0.91597617,-0.1728699,1.9270171,0.16268888,-0.093569,-1.6167519,-0.27581868,1.6301918,0.019739348,0.27734524,1.123301,0.7571716,-0.4797398
Subject_79,-1.3149768,0.29999167,-0.13800505,-1.2814797,-1.1156952,-2.3116364,0.6542135,-0.10653997,-1.722442,-0.29118913,0.611703,1.1705593,-2.1009407,-2.7639515,-0.65322214,-0.07267637,-0.6341314,-0.47438487,-0.84105706,1.2929796
Subject_80,-0.18075229,-1.2152096,0.3036034,-0.13475123,0.44815496,2.0958893,-2.1633935,0.5511941,1.7914376,0.30267268,0.30245575,-1.8073218,1.9387417,-1.3526816,-1.2788806,-0.44543844,-0.8255857,0.03596215,0.7674134,0.6314537
Subject_81,-0.30723253,-2.3171692,-0.011616629,-0.65147394,-0.2088295,-1.3841507,-0.43714407,-0.5779773,0.18036753,0.622624,-0.8741714,-0.24874608,-2.3413022,0.93307734,1.2606753,-0.59310997,-1.9739649,-1.287258,1.1201599,-1.2734925
Subject_82,-0.27965558,-0.3636174,-1.8186475,0.8247352,0.85670984,-1.1081342,0.39192578,0.3852557,-1.0547109,-1.7380943,1.1723453,0.28962383,-1.316877,1.1658615,-1.5894552,0.20951922,0.37913623,0.17333402,-0.71404195,-0.23965518
Subject_83,0.70493805,1.6963928,-0.82214826,1.1517942,-0.22450681,0.6594063,0.69357526,0.32953212,-1.206395,-0.61976844,0.7470817,-0.10076848,-1.3920972,2.373284,0.5826457,1.3779786,-0.65789115,-0.7414811,-0.5769642,0.62204224
Subject_84,0.74949324,0.56436616,1.6071649,-0.63207656,-0.54030836,-0.69692755,1.3165879,-0.09674239,-1.0525707,2.6624105,-1.825302,-0.93089205,-0.88128936,-1.045257,-0.61420155,-0.0875567,-0.33929828,1.4559834,-0.21015278,1.021238
Subject_85,-0.70455986,-1.0945504,0.7607391,0.2691364,-1.0826328,1.1011733,0.04761369,-0.7861436,0.8036958,0.38147095,-1.6752673,-1.4977014,-1.2422222,-0.2992655,-1.2945602,0.7175199,-1.0130856,0.12101503,-0.8968962,0.0904034
Subject_86,0.6307423,0.071936086,0.31503743,0.20610651,0.06337424,-0.28438058,-0.8836717,1.1506124,-2.564047,0.062541455,-0.2812118,-1.7114195,-0.9622507,-0.16488592,0.27719033,-0.84124637,-0.10096212,-0.76605695,0.21172792,-0.9606484
